"disYear","disMonth","disDate","disDay","cityCode","citySidoName","citySggName","disQuantity","disQuantityRate","disCount","disCountRate"
"2018","01","13",7,"W0A","서울특별시","도봉구",51939500,3.09,12794,3.15
"2018","01","14",1,"W0A","서울특별시","도봉구",22463100,1.34,13831,3.41
"2018","01","15",2,"W0A","서울특별시","도봉구",88826000,5.29,15624,3.85
"2018","01","16",3,"W0A","서울특별시","도봉구",68953350,4.11,13455,3.32
"2018","01","17",4,"W0A","서울특별시","도봉구",48653050,2.9,13466,3.32
"2018","01","18",5,"W0A","서울특별시","도봉구",45922850,2.74,12960,3.19
"2018","01","19",6,"W0A","서울특별시","도봉구",58600100,3.49,12796,3.15
"2018","01","20",7,"W0A","서울특별시","도봉구",50928150,3.03,12510,3.08
"2018","01","21",1,"W0A","서울특별시","도봉구",22635250,1.35,14184,3.5
"2018","01","22",2,"W0A","서울특별시","도봉구",85259300,5.08,14900,3.67
"2018","01","23",3,"W0A","서울특별시","도봉구",59249900,3.53,11845,2.92
"2018","01","24",4,"W0A","서울특별시","도봉구",41319550,2.46,11128,2.74
"2018","01","25",5,"W0A","서울특별시","도봉구",37862050,2.26,11303,2.79
"2018","01","26",6,"W0A","서울특별시","도봉구",46132050,2.75,11137,2.74
"2018","01","27",7,"W0A","서울특별시","도봉구",45387150,2.7,12051,2.97
"2018","01","28",1,"W0A","서울특별시","도봉구",22014000,1.31,13281,3.27
"2018","01","29",2,"W0A","서울특별시","도봉구",79602300,4.74,14145,3.49
"2018","01","30",3,"W0A","서울특별시","도봉구",67995800,4.05,12769,3.15
"2018","01","31",4,"W0A","서울특별시","도봉구",50392400,3,12881,3.17
"2018","02","01",5,"W0A","서울특별시","도봉구",44171800,2.86,12258,3.25
"2018","02","02",6,"W0A","서울특별시","도봉구",62863400,4.07,12561,3.33
"2018","02","03",7,"W0A","서울특별시","도봉구",52434950,3.4,11856,3.15
"2018","02","04",1,"W0A","서울특별시","도봉구",20838050,1.35,12879,3.42
"2018","02","05",2,"W0A","서울특별시","도봉구",77355900,5.01,14131,3.75
"2018","02","06",3,"W0A","서울특별시","도봉구",55612150,3.6,12112,3.22
"2018","02","07",4,"W0A","서울특별시","도봉구",44977350,2.91,12496,3.32
"2018","02","08",5,"W0A","서울특별시","도봉구",50876250,3.3,12550,3.33
"2018","02","09",6,"W0A","서울특별시","도봉구",65776700,4.26,12431,3.3
"2018","02","10",7,"W0A","서울특별시","도봉구",61190600,3.96,12988,3.45
"2018","02","11",1,"W0A","서울특별시","도봉구",23039150,1.49,13520,3.59
"2018","02","12",2,"W0A","서울특별시","도봉구",80881850,5.24,15177,4.03
"2018","02","13",3,"W0A","서울특별시","도봉구",67427150,4.37,14530,3.86
"2018","02","14",4,"W0A","서울특별시","도봉구",69107200,4.48,17819,4.73
"2018","02","15",5,"W0A","서울특별시","도봉구",68339850,4.43,20375,5.41
"2018","02","16",6,"W0A","서울특별시","도봉구",21511300,1.39,11899,3.16
"2018","02","17",7,"W0A","서울특별시","도봉구",20232400,1.31,11256,2.99
"2018","02","18",1,"W0A","서울특별시","도봉구",23147700,1.5,13115,3.48
"2018","02","19",2,"W0A","서울특별시","도봉구",120225750,7.79,15212,4.04
"2018","02","20",3,"W0A","서울특별시","도봉구",83384450,5.4,13634,3.62
"2018","02","21",4,"W0A","서울특별시","도봉구",48348950,3.13,13000,3.45
"2018","02","22",5,"W0A","서울특별시","도봉구",44337950,2.87,12816,3.4
"2018","02","23",6,"W0A","서울특별시","도봉구",57143450,3.7,12530,3.33
"2018","02","24",7,"W0A","서울특별시","도봉구",55135600,3.57,13208,3.51
"2018","02","25",1,"W0A","서울특별시","도봉구",18943350,1.23,11481,3.05
"2018","02","26",2,"W0A","서울특별시","도봉구",87558550,5.67,15658,4.16
"2018","02","27",3,"W0A","서울특별시","도봉구",72151800,4.67,13793,3.66
"2018","02","28",4,"W0A","서울특별시","도봉구",46963500,3.04,11417,3.03
"2018","03","01",5,"W0A","서울특별시","도봉구",22335800,1.31,13961,3.22
"2018","03","02",6,"W0A","서울특별시","도봉구",71451950,4.2,13673,3.15
"2018","03","03",7,"W0A","서울특별시","도봉구",69193850,4.07,13821,3.19
"2018","03","04",1,"W0A","서울특별시","도봉구",22794050,1.34,13862,3.2
"2018","03","05",2,"W0A","서울특별시","도봉구",85686000,5.04,15836,3.65
"2018","03","06",3,"W0A","서울특별시","도봉구",69766700,4.1,14049,3.24
"2018","03","07",4,"W0A","서울특별시","도봉구",47241700,2.78,13323,3.07
"2018","03","08",5,"W0A","서울특별시","도봉구",44655950,2.63,12528,2.89
"2018","03","09",6,"W0A","서울특별시","도봉구",58120400,3.42,13290,3.07
"2018","03","10",7,"W0A","서울특별시","도봉구",53694050,3.16,13080,3.02
"2018","03","11",1,"W0A","서울특별시","도봉구",23308500,1.37,14792,3.41
"2018","03","12",2,"W0A","서울특별시","도봉구",84639950,4.98,15672,3.61
"2018","03","13",3,"W0A","서울특별시","도봉구",71015750,4.18,14282,3.29
"2018","03","14",4,"W0A","서울특별시","도봉구",49388500,2.9,14229,3.28
"2018","03","15",5,"W0A","서울특별시","도봉구",46302850,2.72,12376,2.85
"2018","03","16",6,"W0A","서울특별시","도봉구",59778500,3.52,13922,3.21
"2018","03","17",7,"W0A","서울특별시","도봉구",52514650,3.09,13370,3.08
"2018","03","18",1,"W0A","서울특별시","도봉구",21450800,1.26,14244,3.29
"2018","03","19",2,"W0A","서울특별시","도봉구",85480150,5.03,15057,3.47
"2018","03","20",3,"W0A","서울특별시","도봉구",68402650,4.02,13689,3.16
"2018","03","21",4,"W0A","서울특별시","도봉구",47377900,2.79,12531,2.89
"2018","03","22",5,"W0A","서울특별시","도봉구",45436750,2.67,13495,3.11
"2018","03","23",6,"W0A","서울특별시","도봉구",56093150,3.3,13107,3.02
"2018","03","24",7,"W0A","서울특별시","도봉구",54464900,3.2,13101,3.02
"2018","03","25",1,"W0A","서울특별시","도봉구",22730550,1.34,14823,3.42
"2018","03","26",2,"W0A","서울특별시","도봉구",82854200,4.87,15813,3.65
"2018","03","27",3,"W0A","서울특별시","도봉구",71991600,4.23,14571,3.36
"2018","03","28",4,"W0A","서울특별시","도봉구",50793450,2.99,14462,3.34
"2018","03","29",5,"W0A","서울특별시","도봉구",46167400,2.72,14079,3.25
"2018","03","30",6,"W0A","서울특별시","도봉구",59532150,3.5,14250,3.29
"2018","03","31",7,"W0A","서울특별시","도봉구",55569850,3.27,14259,3.29
"2018","04","01",1,"W0A","서울특별시","도봉구",22361500,1.38,15265,3.46
"2018","04","02",2,"W0A","서울특별시","도봉구",86963150,5.36,16985,3.85
"2018","04","03",3,"W0A","서울특별시","도봉구",72507150,4.47,15530,3.52
"2018","04","04",4,"W0A","서울특별시","도봉구",51350900,3.17,14547,3.3
"2018","04","05",5,"W0A","서울특별시","도봉구",42175350,2.6,11451,2.59
"2018","04","06",6,"W0A","서울특별시","도봉구",53373500,3.29,13958,3.16
"2018","04","07",7,"W0A","서울특별시","도봉구",54305900,3.35,13097,2.97
"2018","04","08",1,"W0A","서울특별시","도봉구",19890750,1.23,13344,3.02
"2018","04","09",2,"W0A","서울특별시","도봉구",81443450,5.02,16909,3.83
"2018","04","10",3,"W0A","서울특별시","도봉구",66627000,4.11,14082,3.19
"2018","04","11",4,"W0A","서울특별시","도봉구",48772250,3.01,14793,3.35
"2018","04","12",5,"W0A","서울특별시","도봉구",45298750,2.79,14016,3.18
"2018","04","13",6,"W0A","서울특별시","도봉구",56399100,3.48,13999,3.17
"2018","04","14",7,"W0A","서울특별시","도봉구",49625150,3.06,12080,2.74
"2018","04","15",1,"W0A","서울특별시","도봉구",23117550,1.42,15813,3.58
"2018","04","16",2,"W0A","서울특별시","도봉구",83787200,5.16,16714,3.79
"2018","04","17",3,"W0A","서울특별시","도봉구",67720400,4.17,14814,3.36
"2018","04","18",4,"W0A","서울특별시","도봉구",47779950,2.94,14429,3.27
"2018","04","19",5,"W0A","서울특별시","도봉구",45381800,2.8,14419,3.27
"2018","04","20",6,"W0A","서울특별시","도봉구",57107600,3.52,14448,3.27
"2018","04","21",7,"W0A","서울특별시","도봉구",54598350,3.37,14570,3.3
"2018","04","22",1,"W0A","서울특별시","도봉구",20418350,1.26,14093,3.19
"2018","04","23",2,"W0A","서울특별시","도봉구",76662850,4.73,13735,3.11
"2018","04","24",3,"W0A","서울특별시","도봉구",68324000,4.21,16808,3.81
"2018","04","25",4,"W0A","서울특별시","도봉구",51012900,3.14,15096,3.42
"2018","04","26",5,"W0A","서울특별시","도봉구",45786000,2.82,14540,3.29
"2018","04","27",6,"W0A","서울특별시","도봉구",56085150,3.46,14238,3.23
"2018","04","28",7,"W0A","서울특별시","도봉구",55510300,3.42,14415,3.27
"2018","04","29",1,"W0A","서울특별시","도봉구",22523900,1.39,15874,3.6
"2018","04","30",2,"W0A","서울특별시","도봉구",95543800,5.89,17217,3.9
"2018","05","01",3,"W0A","서울특별시","도봉구",20410100,1.19,15320,3.11
"2018","05","02",4,"W0A","서울특별시","도봉구",75212150,4.37,13557,2.75
"2018","05","03",5,"W0A","서울특별시","도봉구",57464900,3.34,15727,3.2
"2018","05","04",6,"W0A","서울특별시","도봉구",65904250,3.83,15220,3.09
"2018","05","05",7,"W0A","서울특별시","도봉구",18996900,1.1,14296,2.91
"2018","05","06",1,"W0A","서울특별시","도봉구",24637500,1.43,13587,2.76
"2018","05","07",2,"W0A","서울특별시","도봉구",102751900,5.97,18663,3.79
"2018","05","08",3,"W0A","서울특별시","도봉구",77098150,4.48,16165,3.28
"2018","05","09",4,"W0A","서울특별시","도봉구",52497000,3.05,15478,3.15
"2018","05","10",5,"W0A","서울특별시","도봉구",44855150,2.6,14970,3.04
"2018","05","11",6,"W0A","서울특별시","도봉구",58239100,3.38,14834,3.01
"2018","05","12",7,"W0A","서울특별시","도봉구",48566750,2.82,10748,2.18
"2018","05","13",1,"W0A","서울특별시","도봉구",27745400,1.61,18877,3.84
"2018","05","14",2,"W0A","서울특별시","도봉구",82504250,4.79,17611,3.58
"2018","05","15",3,"W0A","서울특별시","도봉구",71317150,4.14,16917,3.44
"2018","05","16",4,"W0A","서울특별시","도봉구",49039750,2.85,13705,2.78
"2018","05","17",5,"W0A","서울특별시","도봉구",43208750,2.51,12979,2.64
"2018","05","18",6,"W0A","서울특별시","도봉구",59415750,3.45,16811,3.42
"2018","05","19",7,"W0A","서울특별시","도봉구",58908450,3.42,16056,3.26
"2018","05","20",1,"W0A","서울특별시","도봉구",22865650,1.33,16312,3.31
"2018","05","21",2,"W0A","서울특별시","도봉구",99963750,5.8,17705,3.6
"2018","05","22",3,"W0A","서울특별시","도봉구",18685650,1.09,13767,2.8
"2018","05","23",4,"W0A","서울특별시","도봉구",75293400,4.37,18418,3.74
"2018","05","24",5,"W0A","서울특별시","도봉구",67709650,3.93,16301,3.31
"2018","05","25",6,"W0A","서울특별시","도봉구",59353850,3.45,15728,3.2
"2018","05","26",7,"W0A","서울특별시","도봉구",55124850,3.2,16146,3.28
"2018","05","27",1,"W0A","서울특별시","도봉구",24839550,1.44,17698,3.6
"2018","05","28",2,"W0A","서울특별시","도봉구",87884000,5.1,18761,3.81
"2018","05","29",3,"W0A","서울특별시","도봉구",70532250,4.1,16464,3.35
"2018","05","30",4,"W0A","서울특별시","도봉구",53034350,3.08,16790,3.41
"2018","05","31",5,"W0A","서울특별시","도봉구",48007800,2.79,16492,3.35
"2018","06","01",6,"W0A","서울특별시","도봉구",60226950,3.48,16893,3.11
"2018","06","02",7,"W0A","서울특별시","도봉구",57977000,3.35,17318,3.19
"2018","06","03",1,"W0A","서울특별시","도봉구",26068150,1.5,18611,3.42
"2018","06","04",2,"W0A","서울특별시","도봉구",86471000,4.99,19260,3.54
"2018","06","05",3,"W0A","서울특별시","도봉구",66049300,3.81,17396,3.2
"2018","06","06",4,"W0A","서울특별시","도봉구",23802450,1.37,17830,3.28
"2018","06","07",5,"W0A","서울특별시","도봉구",68425850,3.95,18037,3.32
"2018","06","08",6,"W0A","서울특별시","도봉구",64331250,3.71,17104,3.15
"2018","06","09",7,"W0A","서울특별시","도봉구",54872000,3.17,16965,3.12
"2018","06","10",1,"W0A","서울특별시","도봉구",25874700,1.49,18732,3.45
"2018","06","11",2,"W0A","서울특별시","도봉구",80362800,4.64,18767,3.45
"2018","06","12",3,"W0A","서울특별시","도봉구",66232450,3.82,17297,3.18
"2018","06","13",4,"W0A","서울특별시","도봉구",23453150,1.35,18196,3.35
"2018","06","14",5,"W0A","서울특별시","도봉구",63015100,3.64,16350,3.01
"2018","06","15",6,"W0A","서울특별시","도봉구",66113900,3.81,17757,3.27
"2018","06","16",7,"W0A","서울특별시","도봉구",57386800,3.31,17593,3.24
"2018","06","17",1,"W0A","서울특별시","도봉구",26919700,1.55,19358,3.56
"2018","06","18",2,"W0A","서울특별시","도봉구",84653850,4.88,19787,3.64
"2018","06","19",3,"W0A","서울특별시","도봉구",66557550,3.84,18719,3.44
"2018","06","20",4,"W0A","서울특별시","도봉구",53102450,3.06,18174,3.34
"2018","06","21",5,"W0A","서울특별시","도봉구",52283400,3.02,17773,3.27
"2018","06","22",6,"W0A","서울특별시","도봉구",64186750,3.7,17965,3.31
"2018","06","23",7,"W0A","서울특별시","도봉구",62195450,3.59,18564,3.42
"2018","06","24",1,"W0A","서울특별시","도봉구",28207800,1.63,19772,3.64
"2018","06","25",2,"W0A","서울특별시","도봉구",95708850,5.52,21320,3.92
"2018","06","26",3,"W0A","서울특별시","도봉구",70354650,4.06,12371,2.28
"2018","06","27",4,"W0A","서울특별시","도봉구",58734300,3.39,21159,3.89
"2018","06","28",5,"W0A","서울특별시","도봉구",53386700,3.08,17415,3.2
"2018","06","29",6,"W0A","서울특별시","도봉구",65836550,3.8,18900,3.48
"2018","06","30",7,"W0A","서울특별시","도봉구",60307150,3.48,18183,3.35
"2018","07","01",1,"W0A","서울특별시","도봉구",24265950,1.23,16192,2.62
"2018","07","02",2,"W0A","서울특별시","도봉구",93592350,4.73,20109,3.26
"2018","07","03",3,"W0A","서울특별시","도봉구",79785750,4.03,21683,3.51
"2018","07","04",4,"W0A","서울특별시","도봉구",61787300,3.12,19687,3.19
"2018","07","05",5,"W0A","서울특별시","도봉구",54937450,2.78,19120,3.1
"2018","07","06",6,"W0A","서울특별시","도봉구",66298500,3.35,18649,3.02
"2018","07","07",7,"W0A","서울특별시","도봉구",63261600,3.2,18651,3.02
"2018","07","08",1,"W0A","서울특별시","도봉구",23111350,1.17,16614,2.69
"2018","07","09",2,"W0A","서울특별시","도봉구",93725900,4.74,18641,3.02
"2018","07","10",3,"W0A","서울특별시","도봉구",76564650,3.87,19773,3.2
"2018","07","11",4,"W0A","서울특별시","도봉구",56030950,2.83,19047,3.08
"2018","07","12",5,"W0A","서울특별시","도봉구",53584050,2.71,19538,3.16
"2018","07","13",6,"W0A","서울특별시","도봉구",66003550,3.34,19177,3.11
"2018","07","14",7,"W0A","서울특별시","도봉구",60227800,3.04,19609,3.18
"2018","07","15",1,"W0A","서울특별시","도봉구",28998100,1.47,21216,3.44
"2018","07","16",2,"W0A","서울특별시","도봉구",96267350,4.86,22110,3.58
"2018","07","17",3,"W0A","서울특별시","도봉구",85372050,4.31,21356,3.46
"2018","07","18",4,"W0A","서울특별시","도봉구",64682600,3.27,20407,3.3
"2018","07","19",5,"W0A","서울특별시","도봉구",58143100,2.94,19784,3.2
"2018","07","20",6,"W0A","서울특별시","도봉구",62129150,3.14,19134,3.1
"2018","07","21",7,"W0A","서울특별시","도봉구",61926100,3.13,19826,3.21
"2018","07","22",1,"W0A","서울특별시","도봉구",28698200,1.45,20611,3.34
"2018","07","23",2,"W0A","서울특별시","도봉구",97303450,4.92,21882,3.54
"2018","07","24",3,"W0A","서울특별시","도봉구",77439650,3.91,20286,3.28
"2018","07","25",4,"W0A","서울특별시","도봉구",58155150,2.94,20354,3.3
"2018","07","26",5,"W0A","서울특별시","도봉구",55957600,2.83,20338,3.29
"2018","07","27",6,"W0A","서울특별시","도봉구",64462900,3.26,20057,3.25
"2018","07","28",7,"W0A","서울특별시","도봉구",63949000,3.23,20174,3.27
"2018","07","29",1,"W0A","서울특별시","도봉구",29200600,1.48,21082,3.41
"2018","07","30",2,"W0A","서울특별시","도봉구",97791150,4.94,22004,3.56
"2018","07","31",3,"W0A","서울특별시","도봉구",75201900,3.8,20474,3.32
"2018","08","01",4,"W0A","서울특별시","도봉구",53973250,3.26,19607,3.27
"2018","08","02",5,"W0A","서울특별시","도봉구",52075500,3.14,19744,3.29
"2018","08","03",6,"W0A","서울특별시","도봉구",56517750,3.41,19077,3.18
"2018","08","04",7,"W0A","서울특별시","도봉구",23324800,1.41,18162,3.03
"2018","08","05",1,"W0A","서울특별시","도봉구",26518000,1.6,19882,3.31
"2018","08","06",2,"W0A","서울특별시","도봉구",100238150,6.05,21759,3.63
"2018","08","07",3,"W0A","서울특별시","도봉구",68410600,4.13,20018,3.34
"2018","08","08",4,"W0A","서울특별시","도봉구",50363550,3.04,19818,3.3
"2018","08","09",5,"W0A","서울특별시","도봉구",49422650,2.98,19817,3.3
"2018","08","10",6,"W0A","서울특별시","도봉구",56052450,3.38,18895,3.15
"2018","08","11",7,"W0A","서울특별시","도봉구",51854350,3.13,18697,3.12
"2018","08","12",1,"W0A","서울특별시","도봉구",25841950,1.56,19684,3.28
"2018","08","13",2,"W0A","서울특별시","도봉구",77915950,4.7,20976,3.5
"2018","08","14",3,"W0A","서울특별시","도봉구",61201400,3.69,19094,3.18
"2018","08","15",4,"W0A","서울특별시","도봉구",23632500,1.43,19323,3.22
"2018","08","16",5,"W0A","서울특별시","도봉구",63995950,3.86,20548,3.43
"2018","08","17",6,"W0A","서울특별시","도봉구",67882150,4.1,18418,3.07
"2018","08","18",7,"W0A","서울특별시","도봉구",56647800,3.42,18939,3.16
"2018","08","19",1,"W0A","서울특별시","도봉구",25270100,1.52,20164,3.36
"2018","08","20",2,"W0A","서울특별시","도봉구",82737800,4.99,20781,3.46
"2018","08","21",3,"W0A","서울특별시","도봉구",69527700,4.19,19215,3.2
"2018","08","22",4,"W0A","서울특별시","도봉구",48846050,2.95,19561,3.26
"2018","08","23",5,"W0A","서울특별시","도봉구",45562200,2.75,19916,3.32
"2018","08","24",6,"W0A","서울특별시","도봉구",54833500,3.31,17449,2.91
"2018","08","25",7,"W0A","서울특별시","도봉구",53842100,3.25,18886,3.15
"2018","08","26",1,"W0A","서울특별시","도봉구",24821750,1.5,20327,3.39
"2018","08","27",2,"W0A","서울특별시","도봉구",77578900,4.68,19566,3.26
"2018","08","28",3,"W0A","서울특별시","도봉구",62488600,3.77,14841,2.47
"2018","08","29",4,"W0A","서울특별시","도봉구",41150850,2.48,16310,2.72
"2018","08","30",5,"W0A","서울특별시","도봉구",46047100,2.78,21694,3.62
"2018","08","31",6,"W0A","서울특별시","도봉구",58862500,3.55,18632,3.11
"2018","09","01",7,"W0A","서울특별시","도봉구",55180650,3.33,18115,3.08
"2018","09","02",1,"W0A","서울특별시","도봉구",24830950,1.5,20313,3.45
"2018","09","03",2,"W0A","서울특별시","도봉구",81120400,4.89,18405,3.13
"2018","09","04",3,"W0A","서울특별시","도봉구",69491650,4.19,20429,3.47
"2018","09","05",4,"W0A","서울특별시","도봉구",44558200,2.69,18331,3.11
"2018","09","06",5,"W0A","서울특별시","도봉구",48395950,2.92,18556,3.15
"2018","09","07",6,"W0A","서울특별시","도봉구",51490700,3.1,17844,3.03
"2018","09","08",7,"W0A","서울특별시","도봉구",53643600,3.23,17842,3.03
"2018","09","09",1,"W0A","서울특별시","도봉구",24441550,1.47,19524,3.32
"2018","09","10",2,"W0A","서울특별시","도봉구",75010500,4.52,20467,3.48
"2018","09","11",3,"W0A","서울특별시","도봉구",68498500,4.13,18969,3.22
"2018","09","12",4,"W0A","서울특별시","도봉구",45214650,2.73,18368,3.12
"2018","09","13",5,"W0A","서울특별시","도봉구",47801450,2.88,18606,3.16
"2018","09","14",6,"W0A","서울특별시","도봉구",54970500,3.31,18512,3.14
"2018","09","15",7,"W0A","서울특별시","도봉구",53664000,3.24,18496,3.14
"2018","09","16",1,"W0A","서울특별시","도봉구",26372750,1.59,20235,3.44
"2018","09","17",2,"W0A","서울특별시","도봉구",74767650,4.51,21273,3.61
"2018","09","18",3,"W0A","서울특별시","도봉구",79327750,4.78,19881,3.38
"2018","09","19",4,"W0A","서울특별시","도봉구",51873050,3.13,19488,3.31
"2018","09","20",5,"W0A","서울특별시","도봉구",49792050,3,18372,3.12
"2018","09","21",6,"W0A","서울특별시","도봉구",64331750,3.88,20994,3.57
"2018","09","22",7,"W0A","서울특별시","도봉구",76363900,4.6,25947,4.41
"2018","09","23",1,"W0A","서울특별시","도봉구",34819250,2.1,25085,4.26
"2018","09","24",2,"W0A","서울특별시","도봉구",27181650,1.64,18347,3.12
"2018","09","25",3,"W0A","서울특별시","도봉구",98026000,5.91,19002,3.23
"2018","09","26",4,"W0A","서울특별시","도봉구",82567800,4.98,21300,3.62
"2018","09","27",5,"W0A","서울특별시","도봉구",57568500,3.47,19564,3.32
"2018","09","28",6,"W0A","서울특별시","도봉구",53775450,3.24,17558,2.98
"2018","09","29",7,"W0A","서울특별시","도봉구",56581000,3.41,18673,3.17
"2018","09","30",1,"W0A","서울특별시","도봉구",27014600,1.63,20281,3.44
"2018","10","01",2,"W0A","서울특별시","도봉구",70603300,4.31,19680,3.62
"2018","10","02",3,"W0A","서울특별시","도봉구",67556700,4.12,18011,3.31
"2018","10","03",4,"W0A","서울특별시","도봉구",23564850,1.44,18682,3.44
"2018","10","04",5,"W0A","서울특별시","도봉구",64386000,3.93,19390,3.57
"2018","10","05",6,"W0A","서울특별시","도봉구",50410000,3.08,13738,2.53
"2018","10","06",7,"W0A","서울특별시","도봉구",56431800,3.44,18970,3.49
"2018","10","07",1,"W0A","서울특별시","도봉구",27072650,1.65,20277,3.73
"2018","10","08",2,"W0A","서울특별시","도봉구",78673300,4.8,18946,3.49
"2018","10","09",3,"W0A","서울특별시","도봉구",22995000,1.4,18037,3.32
"2018","10","10",4,"W0A","서울특별시","도봉구",66319300,4.05,17810,3.28
"2018","10","11",5,"W0A","서울특별시","도봉구",52905050,3.23,16867,3.1
"2018","10","12",6,"W0A","서울특별시","도봉구",43434750,2.65,16513,3.04
"2018","10","13",7,"W0A","서울특별시","도봉구",51908250,3.17,16493,3.04
"2018","10","14",1,"W0A","서울특별시","도봉구",25051900,1.53,18523,3.41
"2018","10","15",2,"W0A","서울특별시","도봉구",76934500,4.69,19345,3.56
"2018","10","16",3,"W0A","서울특별시","도봉구",68824350,4.2,17654,3.25
"2018","10","17",4,"W0A","서울특별시","도봉구",45689350,2.79,17407,3.2
"2018","10","18",5,"W0A","서울특별시","도봉구",49735900,3.03,16918,3.11
"2018","10","19",6,"W0A","서울특별시","도봉구",51626300,3.15,16672,3.07
"2018","10","20",7,"W0A","서울특별시","도봉구",51930700,3.17,13716,2.52
"2018","10","21",1,"W0A","서울특별시","도봉구",24879200,1.52,18330,3.37
"2018","10","22",2,"W0A","서울특별시","도봉구",76221730,4.65,19210,3.54
"2018","10","23",3,"W0A","서울특별시","도봉구",70246300,4.29,17201,3.17
"2018","10","24",4,"W0A","서울특별시","도봉구",45800600,2.79,17243,3.17
"2018","10","25",5,"W0A","서울특별시","도봉구",48878800,2.98,17128,3.15
"2018","10","26",6,"W0A","서울특별시","도봉구",50353380,3.07,14948,2.75
"2018","10","27",7,"W0A","서울특별시","도봉구",55965000,3.41,16293,3
"2018","10","28",1,"W0A","서울특별시","도봉구",24615300,1.5,16633,3.06
"2018","10","29",2,"W0A","서울특별시","도봉구",78044850,4.76,19155,3.52
"2018","10","30",3,"W0A","서울특별시","도봉구",70321600,4.29,16910,3.11
"2018","10","31",4,"W0A","서울특별시","도봉구",47466200,2.9,16705,3.07
"2018","11","01",5,"W0A","서울특별시","도봉구",48358450,2.72,16487,3.19
"2018","11","02",6,"W0A","서울특별시","도봉구",53336750,2.99,16400,3.17
"2018","11","03",7,"W0A","서울특별시","도봉구",56608500,3.18,16284,3.15
"2018","11","04",1,"W0A","서울특별시","도봉구",27012700,1.52,18270,3.54
"2018","11","05",2,"W0A","서울특별시","도봉구",78590550,4.41,19186,3.71
"2018","11","06",3,"W0A","서울특별시","도봉구",75252250,4.22,17519,3.39
"2018","11","07",4,"W0A","서울특별시","도봉구",49733800,2.79,16966,3.28
"2018","11","08",5,"W0A","서울특별시","도봉구",46504750,2.61,13061,2.53
"2018","11","09",6,"W0A","서울특별시","도봉구",60420600,3.39,18942,3.67
"2018","11","10",7,"W0A","서울특별시","도봉구",60747450,3.41,17136,3.32
"2018","11","11",1,"W0A","서울특별시","도봉구",28241150,1.59,17817,3.45
"2018","11","12",2,"W0A","서울특별시","도봉구",79184450,4.45,19442,3.76
"2018","11","13",3,"W0A","서울특별시","도봉구",80399900,4.51,17918,3.47
"2018","11","14",4,"W0A","서울특별시","도봉구",53944950,3.03,17683,3.42
"2018","11","15",5,"W0A","서울특별시","도봉구",55480900,3.11,17131,3.32
"2018","11","16",6,"W0A","서울특별시","도봉구",61698700,3.46,16937,3.28
"2018","11","17",7,"W0A","서울특별시","도봉구",63767300,3.58,16854,3.26
"2018","11","18",1,"W0A","서울특별시","도봉구",31526550,1.77,18248,3.53
"2018","11","19",2,"W0A","서울특별시","도봉구",89967650,5.05,19142,3.7
"2018","11","20",3,"W0A","서울특별시","도봉구",80081800,4.5,17622,3.41
"2018","11","21",4,"W0A","서울특별시","도봉구",54143000,3.04,16913,3.27
"2018","11","22",5,"W0A","서울특별시","도봉구",55402950,3.11,16409,3.18
"2018","11","23",6,"W0A","서울특별시","도봉구",61244800,3.44,16422,3.18
"2018","11","24",7,"W0A","서울특별시","도봉구",60248450,3.38,14761,2.86
"2018","11","25",1,"W0A","서울특별시","도봉구",32016700,1.8,18395,3.56
"2018","11","26",2,"W0A","서울특별시","도봉구",94133050,5.29,19255,3.73
"2018","11","27",3,"W0A","서울특별시","도봉구",77758150,4.37,16694,3.23
"2018","11","28",4,"W0A","서울특별시","도봉구",53354550,3,16802,3.25
"2018","11","29",5,"W0A","서울특별시","도봉구",53806350,3.02,16200,3.13
"2018","11","30",6,"W0A","서울특별시","도봉구",58162900,3.27,15851,3.07
"2018","12","01",7,"W0A","서울특별시","도봉구",62359150,3.75,16269,3.37
"2018","12","02",1,"W0A","서울특별시","도봉구",29917600,1.8,18231,3.78
"2018","12","03",2,"W0A","서울특별시","도봉구",83852850,5.05,17326,3.59
"2018","12","04",3,"W0A","서울특별시","도봉구",77464200,4.66,17832,3.7
"2018","12","05",4,"W0A","서울특별시","도봉구",50541850,3.04,15800,3.28
"2018","12","06",5,"W0A","서울특별시","도봉구",51576750,3.1,16153,3.35
"2018","12","07",6,"W0A","서울특별시","도봉구",51424900,3.09,13355,2.77
"2018","12","08",7,"W0A","서울특별시","도봉구",52558250,3.16,13923,2.89
"2018","12","09",1,"W0A","서울특별시","도봉구",25991400,1.56,15691,3.25
"2018","12","10",2,"W0A","서울특별시","도봉구",57886300,3.48,17203,3.57
"2018","12","11",3,"W0A","서울특별시","도봉구",78025500,4.69,15702,3.26
"2018","12","12",4,"W0A","서울특별시","도봉구",57920100,3.48,15283,3.17
"2018","12","13",5,"W0A","서울특별시","도봉구",45666450,2.75,14222,2.95
"2018","12","14",6,"W0A","서울특별시","도봉구",45530100,2.74,13856,2.87
"2018","12","15",7,"W0A","서울특별시","도봉구",51009000,3.07,14297,2.97
"2018","12","16",1,"W0A","서울특별시","도봉구",25202900,1.52,15958,3.31
"2018","12","17",2,"W0A","서울특별시","도봉구",79117450,4.76,17451,3.62
"2018","12","18",3,"W0A","서울특별시","도봉구",68919600,4.15,15625,3.24
