"Qtr","gu","age_05","age0612","age1318","age1929","age3049","age5064","age65_"
2018-09-01,"서대문구",0.039899028926152,0.0494874172526595,0.0509523993509002,0.167239780542462,0.30614262164181,0.225707055096206,0.16057169718981
2018-10-01,"서대문구",0.0396889592121503,0.0497401011237041,0.0501493653182432,0.166950788397521,0.30564301205557,0.226555123375431,0.161272650517381
2018-11-01,"서대문구",0.0396889592121503,0.0497401011237041,0.0501493653182432,0.166950788397521,0.30564301205557,0.226555123375431,0.161272650517381
2018-12-01,"서대문구",0.0396889592121503,0.0497401011237041,0.0501493653182432,0.166950788397521,0.30564301205557,0.226555123375431,0.161272650517381
2019-01-01,"서대문구",0.0393012820307213,0.0495203210048401,0.0492765523413018,0.168126605745884,0.303915373783963,0.227500312729535,0.162359552363754
2019-02-01,"서대문구",0.0393012820307213,0.0495203210048401,0.0492765523413018,0.168126605745884,0.303915373783963,0.227500312729535,0.162359552363754
2019-03-01,"서대문구",0.0393012820307213,0.0495203210048401,0.0492765523413018,0.168126605745884,0.303915373783963,0.227500312729535,0.162359552363754
2019-04-01,"서대문구",0.0388445287020227,0.0494320646498401,0.0487155182108832,0.168610124833315,0.30259788249281,0.228157383159552,0.163642497951577
2019-05-01,"서대문구",0.0388445287020227,0.0494320646498401,0.0487155182108832,0.168610124833315,0.30259788249281,0.228157383159552,0.163642497951577
2019-06-01,"서대문구",0.0388445287020227,0.0494320646498401,0.0487155182108832,0.168610124833315,0.30259788249281,0.228157383159552,0.163642497951577
2019-07-01,"서대문구",0.0381237724506481,0.0493309553679987,0.0480957464306332,0.169255875305174,0.300881416716924,0.228958715640712,0.165353518087909
2019-08-01,"서대문구",0.0381237724506481,0.0493309553679987,0.0480957464306332,0.169255875305174,0.300881416716924,0.228958715640712,0.165353518087909
2019-09-01,"서대문구",0.0381237724506481,0.0493309553679987,0.0480957464306332,0.169255875305174,0.300881416716924,0.228958715640712,0.165353518087909
2019-10-01,"서대문구",0.0377088336344567,0.0491051949437131,0.0473695607908286,0.169128983151097,0.299863928868089,0.229902035249211,0.166921463362605
2019-11-01,"서대문구",0.0377088336344567,0.0491051949437131,0.0473695607908286,0.169128983151097,0.299863928868089,0.229902035249211,0.166921463362605
2019-12-01,"서대문구",0.0377088336344567,0.0491051949437131,0.0473695607908286,0.169128983151097,0.299863928868089,0.229902035249211,0.166921463362605
2020-01-01,"서대문구",0.0377364525559586,0.0493343824566117,0.046468484720543,0.169801242315492,0.299870139008834,0.228648102302314,0.168141196640247
2020-02-01,"서대문구",0.0377364525559586,0.0493343824566117,0.046468484720543,0.169801242315492,0.299870139008834,0.228648102302314,0.168141196640247
