"Month","gu","FW_t","TotalHouses","age_05","age1929","age65_","mem1","AvgMem","IncLv","nBusiness","Suv1yr","NO2","pm10","avg_temp","search","Holidays"
2018-10-01,"동작구",530.82985,177176,0.0412061493729225,0.175152636401037,0.149582411036767,0.412314205774022,2.24,0,4339,76.3,0.0285483870967742,28.5483870967742,13.0548387096774,-1.20322309098803,0
2018-11-01,"동작구",492.913279,177176,0.0412061493729225,0.175152636401037,0.149582411036767,0.413385469794854,2.24,0,4339,76.385154631677,0.0431428571428571,53.3928571428571,7.79333333333333,-1.05440111686834,0
2018-12-01,"동작구",551.27885,177176,0.0412061493729225,0.175152636401037,0.149582411036767,0.414424075495552,2.24,0,4339,76.2080359366074,0.039741935483871,44.0967741935484,-0.606451612903226,-0.406082926719761,0
2019-01-01,"동작구",422.73325,179709,0.0403398464724257,0.177216046690032,0.150947889873297,0.415797334171785,2.22,0,4333,75.7,0.0136129032258065,64,-0.896774193548387,-0.701059064524421,0
2019-02-01,"동작구",443.56065,179709,0.0403398464724257,0.177216046690032,0.150947889873297,0.417922691026378,2.22,0,4333,74.851515885099,0.0193214285714286,58.4642857142857,0.985714285714286,-0.473987091704909,1
2019-03-01,"동작구",397.361021,179709,0.0403398464724257,0.177216046690032,0.150947889873297,0.419812029447607,2.22,0,4333,73.8895045672914,0.0329166666666667,74.6666666666667,7.09354838709677,-0.461577248984366,0
2019-04-01,"동작구",518.67159,180463,0.0400391090163832,0.178216779272221,0.152334632788899,0.420631129969232,2.21,0,4374,73.1,0.0320666666666667,38.7666666666667,12.12,0.670412901370123,0
2019-05-01,"동작구",460.75405,180463,0.0400391090163832,0.178216779272221,0.152334632788899,0.421525310034759,2.21,0,4374,72.6828559020013,0.0428064516129032,48.3548387096774,19.4193548387097,0.219936903760552,0
2019-06-01,"동작구",504.08115,180463,0.0400391090163832,0.178216779272221,0.152334632788899,0.42229709137053,2.21,0,4374,72.4932050534863,0.0365666666666667,29.2,22.5033333333333,-0.537644399059475,0
2019-07-01,"동작구",665.6401,180841,0.039271360954484,0.178666458761927,0.154344119230015,0.423328754071481,2.2,0,4353,72.3,0.0286774193548387,30.0645161290323,25.8774193548387,0.256454350923673,0
2019-08-01,"동작구",482.622095,180841,0.039271360954484,0.178666458761927,0.154344119230015,0.424686354626892,2.2,0,4353,71.9466901365256,0.0305161290322581,29.2258064516129,27.1903225806452,0.47683815924859,0
2019-09-01,"동작구",603.17175,180841,0.039271360954484,0.178666458761927,0.154344119230015,0.426087004606256,2.2,0,4353,71.5747122558004,0.0205357142857143,28.6071428571429,22.6433333333333,-0.063581799056087,1
2019-10-01,"동작구",430.828959,180753,0.0385717857476582,0.178521730565735,0.156565133610969,0.426798582038789,2.19,0,4363,71.4,0.0179032258064516,34.8064516129032,16.3709677419355,0.732168798653691,0
2019-11-01,"동작구",502.84175,180753,0.0385717857476582,0.178521730565735,0.156565133610969,0.427392985775698,2.19,0,4363,71.5896428111556,0.0122666666666667,44.5666666666667,7.58,0.299642694049147,0
2019-12-01,"동작구",578.735127,180753,0.0385717857476582,0.178521730565735,0.156565133610969,0.428153336320836,2.19,0,4363,72.1153533307196,0.00987096774193548,46.4516129032258,1.41612903225806,1.10811771114807,0
2020-01-01,"동작구",487.571849,181761,0.0377986603006476,0.179416425746936,0.159715858172115,0.429305216131636,2.17,0,4418,72.9,0.0384193548387097,50.7741935483871,1.6258064516129,0.097178355239956,1
2020-02-01,"동작구",468.967649,181761,0.0377986603006476,0.179416425746936,0.159715858172115,0.431780567998764,2.17,0,4418,73.8762201003337,0.0352962962962963,47.6296296296296,2.53448275862069,1.0010794431651,0
2020-03-01,"동작구",583.942498,181761,0.0377986603006476,0.179416425746936,0.159715858172115,0.433299772778539,2.17,0,4418,75.0157262731732,0.0274838709677419,51.5161290322581,7.73548387096774,1.145774573422,0
2020-04-01,"동작구",456.3518,183537,0.0370933660622778,0.179828679159339,0.161368036136804,0.4346287231941,2.15,0,4425,76.3,0.0194666666666667,49.1,11.1233333333333,2.80716557076691,0
2020-05-01,"동작구",506.859998,183537,0.0370933660622778,0.179828679159339,0.161368036136804,0.436544200435063,2.15,0,4425,77.7105227622956,0.0184838709677419,38.8387096774194,18.0064516129032,2.17374975321955,0
2020-06-01,"동작구",702.09825,183537,0.0370933660622778,0.179828679159339,0.161368036136804,0.438625454268077,2.15,0,4425,79.2287760415414,0.0174666666666667,39.8333333333333,23.8866666666667,1.0272504615253,0
2018-01-01,"마포구",1131.87215,170219,0.0455806928500141,0.166258385769409,0.132931456842308,0.425441958652247,2.2,1,9003,69.4,0.0353548387096774,51.6129032258064,-3.97741935483871,-1.01123273626956,0
2018-02-01,"마포구",944.15599,170219,0.0455806928500141,0.166258385769409,0.132931456842308,0.427539471516977,2.2,1,9003,68.9894403889966,0.0343703703703704,53.5925925925926,-1.64642857142857,-1.285906237316,1
2018-03-01,"마포구",948.42797,170219,0.0455806928500141,0.166258385769409,0.132931456842308,0.42820131712676,2.2,1,9003,68.5558490421518,0.0282,42.9,8.08064516129032,-1.33998229622417,0
2018-04-01,"마포구",1135.81,170788,0.0449917398603116,0.167626123926115,0.133576733895396,0.428902677413106,2.19,1,9072,68.5,0.0291428571428571,54.2380952380952,12.9866666666667,-1.13630695247946,0
2018-05-01,"마포구",957.34005,170788,0.0449917398603116,0.167626123926115,0.133576733895396,0.429477029895734,2.19,1,9072,69.0668655583703,0.0207142857142857,41.3333333333333,18.1677419354839,-1.40969092227493,0
2018-06-01,"마포구",1035.30732,170788,0.0449917398603116,0.167626123926115,0.133576733895396,0.430416656907979,2.19,1,9072,69.8782110342697,0.0278571428571429,55.7142857142857,23.1366666666667,-1.68107127060619,0
2018-07-01,"마포구",1343.09005,171320,0.0441639535318867,0.168652734786397,0.134376353226091,0.431464420461525,2.18,1,9058,70.4,0.0144814814814815,23.8888888888889,27.7967741935484,-0.698227894588396,0
2018-08-01,"마포구",958.89665,171320,0.0441639535318867,0.168652734786397,0.134376353226091,0.432856925827675,2.18,1,9058,70.2579121923372,0.0112903225806452,21.7096774193548,28.7612903225806,-1.19275215129729,0
2018-09-01,"마포구",930.4708,171320,0.0441639535318867,0.168652734786397,0.134376353226091,0.434035722624329,2.18,1,9058,69.7164920059547,0.0158666666666667,22.6333333333333,21.4966666666667,-1.76723571857559,1
2018-10-01,"마포구",1100.871449,172505,0.043894986896024,0.169071950559485,0.134756330033566,0.43531623175586,2.17,1,9095,69.2,0.0267096774193548,33.9677419354839,13.0548387096774,-1.20322309098803,0
2018-11-01,"마포구",970.822099,172505,0.043894986896024,0.169071950559485,0.134756330033566,0.436087168645308,2.17,1,9095,69.049633820429,0.0349642857142857,64.1071428571429,7.79333333333333,-1.05440111686834,0
2018-12-01,"마포구",1095.057,172505,0.043894986896024,0.169071950559485,0.134756330033566,0.437552534709139,2.17,1,9095,69.2743394604301,0.0280645161290323,49.741935483871,-0.606451612903226,-0.406082926719761,0
2019-01-01,"마포구",815.7622,173517,0.0429345305060436,0.170903691223281,0.13583093845473,0.438704453441296,2.16,1,9078,69.8,0.0108387096774194,73.3225806451613,-0.896774193548387,-0.701059064524421,0
2019-02-01,"마포구",851.5242,173517,0.0429345305060436,0.170903691223281,0.13583093845473,0.440464721864887,2.16,1,9078,70.5472562296506,0.0188571428571429,60.2857142857143,0.985714285714286,-0.473987091704909,1
2019-03-01,"마포구",759.56324,173517,0.0429345305060436,0.170903691223281,0.13583093845473,0.441582092820876,2.16,1,9078,71.4157797819547,0.0275416666666667,82.125,7.09354838709677,-0.461577248984366,0
2019-04-01,"마포구",986.35395,173845,0.0424494287194663,0.171661921575121,0.136955093450705,0.442245536408732,2.15,1,9130,72.3,0.0270333333333333,49.6666666666667,12.12,0.670412901370123,0
