"Qtr","강남구","강동구","강북구","강서구","관악구","광진구","구로구","금천구","노원구","도봉구","동대문구","동작구","마포구","서대문구","서초구","성동구","성북구","송파구","양천구","영등포구","용산구","은평구","종로구","중구","중랑구"
2019-04-01,530,265,179,293,283,252,216,166,205,139,219,166,456,190,303,180,189,392,194,329,206,226,249,188,185
2019-05-01,546.854211254492,261.425727290875,185.253878529024,303.717687011832,283.9944237662,244.912080218973,238.854502538674,168.246366284797,215.32420455647,143.347694181237,211.686880798369,173.829949345656,465.242001861046,197.45523542631,309.493616424656,173.560581644966,205.053239624964,392.852971998878,183.185102319748,327.150963083687,213.091306015844,232.0442487577,251.944321924628,200.181199717327,194.610944677397
2019-06-01,564.597775126997,249.513804110625,185.375088561478,315.007481325021,277.047994753606,230.805435464944,259.163484196848,166.763866607105,222.025675806673,146.195311749217,209.34543378655,184.49253040102,468.307305920207,201.904562110774,317.071541831279,167.375368131456,221.683616328978,386.621228741574,165.312966565468,325.720744008503,213.586344696516,236.339413435622,257.397965588926,216.565599649213,203.663567063422
2019-07-01,574,240,183,322,266,217,269,161,224,146,210,196,463,200,318,163,230,381,155,326,205,236,259,227,209
2019-08-01,569.502352609804,240.908788296293,181.162736755439,321.622153697204,254.92530092572,209.238289865469,263.496167842717,151.457999239783,220.827357729078,141.932685421876,212.149617202084,206.227047998811,448.943308938189,190.257154953103,307.302592159839,161.497918779894,224.216671944703,381.582600783522,162.322602920816,328.390455297429,187.147100135127,229.387945873577,252.423303876626,224.550785951468,208.568543346379
2019-09-01,560.234933108,249.419457522961,180.488438771477,317.986027477062,248.841056481341,206.95314821963,250.02035709601,142.864032075645,214.826306959477,136.019411272061,216.192110067788,212.498096342895,433.037005633524,178.645976479221,291.032429335358,161.963769955513,210.96955914462,385.554687051314,179.197147763933,329.738102194844,169.042250314109,219.854914305144,241.475994784254,215.162682595147,204.742165031093
2019-10-01,559,260,181,317,253,208,239,141,209,131,223,212,424,173,278,163,200,388,193,326,162,212,232,208,201
2019-11-01,574.173415343329,267.753934338766,182.391470745514,322.42332782898,269.971039197589,210.356982541372,237.679344608978,149.440155274589,205.44043860129,128.773415983109,232.492428171071,203.076673473913,427.577354978788,178.479107724242,274.555274195245,163.484780272494,198.302294818446,384.964773015182,194.154115626616,314.546474985856,173.542515665868,209.070634414658,228.288388494791,209.615656476799,199.818585640792
2019-12-01,596.425455403965,270.32688431605,183.041526722986,329.418779137102,291.587779321029,212.493082767647,240.569902233926,162.928153238463,202.595022281345,127.875191310686,240.775014831188,188.700269412583,437.61874561977,189.548569009379,277.206148234699,163.39918167612,201.882591536985,376.345208238357,185.26881274917,298.400921286193,196.022431824826,208.90759601047,228.438796014798,216.117003303533,199.664069108502
2020-01-01,612,266,181,331,307,213,239,174,198,126,243,173,445,198,280,163,204,363,172,282,218,208,229,221,198
2020-02-01,608.026208239102,252.927326200493,174.382491373616,320.6104609128,305.89424598763,210.444891080153,224.934601869521,175.633231513712,189.373850828724,121.010687682724,234.510299743262,159.873665512944,441.191715591101,196.159747483261,277.476311059181,162.488886056056,198.463037670401,345.595344192788,159.394267906054,269.497718833222,228.793948312512,203.10729424557,226.830549551615,218.282884437633,192.490447423788
2020-03-01,575.174356387251,228.754486694321,161.567676558801,293.412930048603,280.104122530839,203.296742932004,192.885219153472,162.571503118651,175.163974285514,111.442786448156,211.411534311164,152.293418599364,420.043567442953,178.493080816595,266.142977725847,161.846910747414,181.277852485216,324.02744295822,150.06093457272,263.917471919642,220.756911275475,192.070257208533,220.028080415812,204.073007894423,181.601558534899
2020-04-01,505,191,141,245,222,190,138,130,154,96,170,153,376,140,243,161,149,298,146,268,187,173,207,175,164
2020-05-01,389.058694632906,137.18238463605,111.123906141657,170.964263359585,123.952248765482,168.999106728584,55.4270925572541,73.1039073429459,124.511557601811,73.3860320419595,106.571993106068,164.734150455594,303.505457706686,75.6805050334776,205.047377881639,159.874079739739,98.1850357703083,267.216719021831,149.211464187893,284.486043815037,120.634325597199,144.007633731082,186.153715711585,127.693490383993,138.352438485758
2020-06-01,218.905995841525,64.8201591209894,70.3838394282178,66.898312719949,-21.6687608023453,138.7385075622,-59.6853550266177,-12.9315896673266,85.3282767205776,42.3045862777384,17.4238099256629,190.236610706886,197.004385007457,-19.4654040829727,149.285111370763,158.395075892557,25.3885153516968,231.381303727418,161.695327136399,316.116344105493,14.7709991781828,103.204269512891,155.896634957975,58.7831086760325,103.325540658839
