"date","gu","disq_t"
2017-11-04,"서초구",10.0467
2017-11-05,"서초구",12.9649
2017-11-06,"서초구",13.49365
2017-11-07,"서초구",11.9969
2017-11-08,"서초구",11.645
2017-11-09,"서초구",11.45935
2017-11-10,"서초구",10.82705
2017-11-11,"서초구",11.3506
2017-11-12,"서초구",13.9348
2017-11-13,"서초구",13.70125
2017-11-14,"서초구",12.34665
2017-11-15,"서초구",10.977
2017-11-16,"서초구",12.07785
2017-11-17,"서초구",12.4032
2017-11-18,"서초구",11.04865
2017-11-19,"서초구",13.9347
2017-11-20,"서초구",14.06625
2017-11-21,"서초구",12.8369
2017-11-22,"서초구",12.6014
2017-11-23,"서초구",12.3081
2017-11-24,"서초구",12.1292
2017-11-25,"서초구",10.96375
2017-11-26,"서초구",15.5242
2017-11-27,"서초구",14.5884
2017-11-28,"서초구",12.7991
2017-11-29,"서초구",12.2642
2017-11-30,"서초구",11.92055
2017-12-01,"서초구",11.74555
2017-12-02,"서초구",11.685
2017-12-03,"서초구",14.0687
2017-12-04,"서초구",13.64025
2017-12-05,"서초구",11.51385
2017-12-06,"서초구",11.24275
2017-12-07,"서초구",11.80845
2017-12-08,"서초구",10.6116
2017-12-09,"서초구",11.1493
2017-12-10,"서초구",12.833
2017-12-11,"서초구",12.59065
2017-12-12,"서초구",10.9163
2017-12-13,"서초구",10.79885
2017-12-14,"서초구",10.6107
2017-12-15,"서초구",10.393
2017-12-16,"서초구",9.71055
2017-12-17,"서초구",12.03835
2017-12-18,"서초구",12.30365
2017-12-19,"서초구",11.267
2017-12-20,"서초구",10.78225
2017-12-21,"서초구",10.8473
2017-12-22,"서초구",10.7328
2017-12-23,"서초구",10.5181
2017-12-24,"서초구",10.1402
2017-12-25,"서초구",12.3508
2017-12-26,"서초구",12.34375
2017-12-27,"서초구",10.97105
2017-12-28,"서초구",11.56805
2017-12-29,"서초구",11.15685
2017-12-30,"서초구",11.3834
2017-12-31,"서초구",13.2801
2018-01-01,"서초구",11.36895
2018-01-02,"서초구",13.7316
2018-01-03,"서초구",11.8716
2018-01-04,"서초구",12.4281
2018-01-05,"서초구",11.39375
2018-01-06,"서초구",10.40685
2018-01-07,"서초구",12.4784
2018-01-08,"서초구",13.4247
2018-01-09,"서초구",11.7264
2018-01-10,"서초구",10.55345
2018-01-11,"서초구",10.75135
2018-01-12,"서초구",10.37685
2018-01-13,"서초구",10.91555
2018-01-14,"서초구",12.8555
2018-01-15,"서초구",13.461
2018-01-16,"서초구",11.59415
2018-01-17,"서초구",11.10725
2018-01-18,"서초구",11.77215
2018-01-19,"서초구",11.4854
2018-01-20,"서초구",10.1993
2018-01-21,"서초구",12.7478
2018-01-22,"서초구",12.52145
2018-01-23,"서초구",10.35975
2018-01-24,"서초구",9.4848
2018-01-25,"서초구",10.6655
2018-01-26,"서초구",9.6687
2018-01-27,"서초구",10.42295
2018-01-28,"서초구",12.40965
2018-01-29,"서초구",12.49025
2018-01-30,"서초구",11.00705
2018-01-31,"서초구",11.2659
2018-02-01,"서초구",11.04715
2018-02-02,"서초구",10.53825
2018-02-03,"서초구",9.8144
2018-02-04,"서초구",11.7055
2018-02-05,"서초구",12.34715
2018-02-06,"서초구",10.8219
2018-02-07,"서초구",10.89315
2018-02-08,"서초구",11.39835
2018-02-09,"서초구",10.8445
2018-02-10,"서초구",11.10695
2018-02-11,"서초구",12.98135
2018-02-12,"서초구",14.01155
2018-02-13,"서초구",13.3985
2018-02-14,"서초구",16.97805
2018-02-15,"서초구",17.6849
2018-02-16,"서초구",9.14165
2018-02-17,"서초구",9.2732
2018-02-18,"서초구",11.0501
2018-02-19,"서초구",15.31
2018-02-20,"서초구",12.36265
2018-02-21,"서초구",11.5709
2018-02-22,"서초구",12.0909
2018-02-23,"서초구",11.3902
2018-02-24,"서초구",11.44
2018-02-25,"서초구",12.46455
2018-02-26,"서초구",13.83215
2018-02-27,"서초구",12.15215
2018-02-28,"서초구",10.09295
2018-03-01,"서초구",13.4806
2018-03-02,"서초구",12.1467
2018-03-03,"서초구",11.4703
2018-03-04,"서초구",12.93265
2018-03-05,"서초구",14.57055
2018-03-06,"서초구",12.04845
2018-03-07,"서초구",11.60105
2018-03-08,"서초구",11.0586
2018-03-09,"서초구",11.42045
2018-03-10,"서초구",11.29145
2018-03-11,"서초구",13.5113
2018-03-12,"서초구",13.66595
2018-03-13,"서초구",12.05695
2018-03-14,"서초구",11.99435
2018-03-15,"서초구",10.8789
2018-03-16,"서초구",11.9115
2018-03-17,"서초구",10.95855
2018-03-18,"서초구",12.6448
2018-03-19,"서초구",13.0901
2018-03-20,"서초구",11.4183
2018-03-21,"서초구",10.6984
2018-03-22,"서초구",11.74535
2018-03-23,"서초구",11.01865
2018-03-24,"서초구",10.27535
2018-03-25,"서초구",13.44695
2018-03-26,"서초구",13.63255
2018-03-27,"서초구",11.9683
2018-03-28,"서초구",11.91725
2018-03-29,"서초구",12.05995
2018-03-30,"서초구",11.40815
2018-03-31,"서초구",11.2561
2018-04-01,"서초구",12.76315
2018-04-02,"서초구",14.11705
2018-04-03,"서초구",12.13445
2018-04-04,"서초구",11.2676
2018-04-05,"서초구",9.74265
2018-04-06,"서초구",11.2395
2018-04-07,"서초구",10.18095
2018-04-08,"서초구",11.3541
2018-04-09,"서초구",14.3668
2018-04-10,"서초구",11.2576
2018-04-11,"서초구",12.4847
2018-04-12,"서초구",11.57575
2018-04-13,"서초구",11.1798
2018-04-14,"서초구",9.66775
2018-04-15,"서초구",13.70385
2018-04-16,"서초구",14.64995
2018-04-17,"서초구",12.6709
2018-04-18,"서초구",12.7037
2018-04-19,"서초구",14.70665
2018-04-20,"서초구",11.23085
2018-04-21,"서초구",11.43445
2018-04-22,"서초구",12.21765
2018-04-23,"서초구",11.77775
2018-04-24,"서초구",14.1443
2018-04-25,"서초구",12.1015
2018-04-26,"서초구",11.88145
2018-04-27,"서초구",11.27605
2018-04-28,"서초구",11.22135
2018-04-29,"서초구",13.38505
2018-04-30,"서초구",13.6281
2018-05-01,"서초구",13.2197
2018-05-02,"서초구",11.3512
2018-05-03,"서초구",12.6204
2018-05-04,"서초구",12.76805
2018-05-05,"서초구",11.3735
2018-05-06,"서초구",10.05945
2018-05-07,"서초구",14.38065
2018-05-08,"서초구",13.57705
2018-05-09,"서초구",14.2654
2018-05-10,"서초구",12.8216
2018-05-11,"서초구",12.20895
2018-05-12,"서초구",8.85105
2018-05-13,"서초구",16.8679
2018-05-14,"서초구",14.7255
2018-05-15,"서초구",13.349
2018-05-16,"서초구",11.6885
2018-05-17,"서초구",11.043
2018-05-18,"서초구",14.175
2018-05-19,"서초구",12.55615
2018-05-20,"서초구",13.6769
2018-05-21,"서초구",14.31645
2018-05-22,"서초구",11.89895
2018-05-23,"서초구",15.4076
2018-05-24,"서초구",13.7445
2018-05-25,"서초구",13.0138
2018-05-26,"서초구",12.94875
2018-05-27,"서초구",15.25625
2018-05-28,"서초구",16.07265
2018-05-29,"서초구",12.8033
2018-05-30,"서초구",14.32415
2018-05-31,"서초구",13.60255
2018-06-01,"서초구",13.4471
2018-06-02,"서초구",13.7467
2018-06-03,"서초구",16.43545
2018-06-04,"서초구",16.16805
2018-06-05,"서초구",13.96965
2018-06-06,"서초구",15.00255
2018-06-07,"서초구",14.7995
2018-06-08,"서초구",14.0073
2018-06-09,"서초구",13.70375
2018-06-10,"서초구",16.12805
2018-06-11,"서초구",16.06965
2018-06-12,"서초구",13.8249
2018-06-13,"서초구",15.07905
2018-06-14,"서초구",14.7282
2018-06-15,"서초구",14.25145
2018-06-16,"서초구",14.1585
2018-06-17,"서초구",16.7872
2018-06-18,"서초구",16.84195
2018-06-19,"서초구",15.0648
2018-06-20,"서초구",14.3346
2018-06-21,"서초구",14.6875
2018-06-22,"서초구",14.41545
2018-06-23,"서초구",15.38745
2018-06-24,"서초구",17.62885
2018-06-25,"서초구",17.44575
2018-06-26,"서초구",11.03715
2018-06-27,"서초구",16.57405
2018-06-28,"서초구",14.3894
2018-06-29,"서초구",15.1199
2018-06-30,"서초구",15.2882
2018-07-01,"서초구",14.63345
2018-07-02,"서초구",17.7323
2018-07-03,"서초구",18.40892
2018-07-04,"서초구",15.33245
2018-07-05,"서초구",14.76645
2018-07-06,"서초구",14.30435
2018-07-07,"서초구",14.66795
2018-07-08,"서초구",15.8083
2018-07-09,"서초구",14.74745
2018-07-10,"서초구",15.8803
2018-07-11,"서초구",14.65345
2018-07-12,"서초구",15.37195
2018-07-13,"서초구",14.7975
2018-07-14,"서초구",15.08175
2018-07-15,"서초구",17.8314
2018-07-16,"서초구",18.0492
2018-07-17,"서초구",16.64325
2018-07-18,"서초구",15.91895
2018-07-19,"서초구",15.69915
2018-07-20,"서초구",15.41255
2018-07-21,"서초구",15.84805
2018-07-22,"서초구",17.3628
2018-07-23,"서초구",17.8621
2018-07-24,"서초구",15.71875
2018-07-25,"서초구",15.54975
2018-07-26,"서초구",15.5661
2018-07-27,"서초구",15.4426
2018-07-28,"서초구",14.58695
2018-07-29,"서초구",17.3013
2018-07-30,"서초구",17.0309
2018-07-31,"서초구",15.87045
2018-08-01,"서초구",15.0188
2018-08-02,"서초구",15.0765
2018-08-03,"서초구",14.43865
2018-08-04,"서초구",14.2717
2018-08-05,"서초구",16.2031
2018-08-06,"서초구",16.09025
2018-08-07,"서초구",15.2416
2018-08-08,"서초구",14.1759
2018-08-09,"서초구",14.3787
2018-08-10,"서초구",14.05995
2018-08-11,"서초구",13.4808
2018-08-12,"서초구",15.21145
2018-08-13,"서초구",15.3264
2018-08-14,"서초구",13.58675
2018-08-15,"서초구",14.3463
2018-08-16,"서초구",14.81415
2018-08-17,"서초구",13.3719
2018-08-18,"서초구",12.72965
2018-08-19,"서초구",14.7545
2018-08-20,"서초구",14.81005
2018-08-21,"서초구",13.2269
2018-08-22,"서초구",13.1948
2018-08-23,"서초구",13.2037
2018-08-24,"서초구",12.3716
2018-08-25,"서초구",12.52125
2018-08-26,"서초구",13.9711
2018-08-27,"서초구",14.0605
2018-08-28,"서초구",10.32305
2018-08-29,"서초구",12.89255
2018-08-30,"서초구",14.82245
2018-08-31,"서초구",12.30635
2018-09-01,"서초구",11.6953
2018-09-02,"서초구",14.48985
2018-09-03,"서초구",12.3311
2018-09-04,"서초구",14.0669
2018-09-05,"서초구",12.70405
2018-09-06,"서초구",12.0935
2018-09-07,"서초구",12.17745
2018-09-08,"서초구",11.71265
2018-09-09,"서초구",14.2209
2018-09-10,"서초구",14.4016
2018-09-11,"서초구",12.6139
2018-09-12,"서초구",12.19215
2018-09-13,"서초구",12.6957
2018-09-14,"서초구",12.38815
2018-09-15,"서초구",12.43195
2018-09-16,"서초구",14.49425
2018-09-17,"서초구",15.5423
2018-09-18,"서초구",13.79515
2018-09-19,"서초구",13.67925
2018-09-20,"서초구",13.33215
2018-09-21,"서초구",16.5234
2018-09-22,"서초구",19.1572
2018-09-23,"서초구",16.85575
2018-09-24,"서초구",11.28885
2018-09-25,"서초구",10.6416
2018-09-26,"서초구",15.8562
2018-09-27,"서초구",15.9113
2018-09-28,"서초구",13.1709
2018-09-29,"서초구",12.80445
2018-09-30,"서초구",14.85215
2018-10-01,"서초구",14.79285
2018-10-02,"서초구",12.67925
2018-10-03,"서초구",14.18535
2018-10-04,"서초구",13.93005
2018-10-05,"서초구",10.492
2018-10-06,"서초구",13.4601
2018-10-07,"서초구",15.13462
2018-10-08,"서초구",13.5696
2018-10-09,"서초구",13.42665
2018-10-10,"서초구",12.84555
2018-10-11,"서초구",11.78525
2018-10-12,"서초구",12.0295
2018-10-13,"서초구",11.52625
2018-10-14,"서초구",14.2559
2018-10-15,"서초구",14.28865
2018-10-16,"서초구",12.5679
2018-10-17,"서초구",12.24795
2018-10-18,"서초구",12.3408
2018-10-19,"서초구",11.87545
2018-10-20,"서초구",10.463
2018-10-21,"서초구",14.02795
2018-10-22,"서초구",14.06285
2018-10-23,"서초구",12.44345
2018-10-24,"서초구",12.4107
2018-10-25,"서초구",12.4946
2018-10-26,"서초구",11.6285
2018-10-27,"서초구",11.5406
2018-10-28,"서초구",14.1631
2018-10-29,"서초구",14.3587
2018-10-30,"서초구",12.43285
2018-10-31,"서초구",11.94915
2018-11-01,"서초구",12.77485
2018-11-02,"서초구",12.5456
2018-11-03,"서초구",11.5841
2018-11-04,"서초구",14.66105
2018-11-05,"서초구",15.41095
2018-11-06,"서초구",13.27065
2018-11-07,"서초구",13.29635
2018-11-08,"서초구",10.7443
2018-11-09,"서초구",15.5821
2018-11-10,"서초구",13.2705
2018-11-11,"서초구",15.55715
2018-11-12,"서초구",15.9814
2018-11-13,"서초구",13.9113
2018-11-14,"서초구",14.20705
2018-11-15,"서초구",13.7935
2018-11-16,"서초구",14.24905
2018-11-17,"서초구",13.7921
2018-11-18,"서초구",16.0058
2018-11-19,"서초구",17.0768
2018-11-20,"서초구",14.88815
2018-11-21,"서초구",14.34215
2018-11-22,"서초구",14.5778
2018-11-23,"서초구",14.3447
2018-11-24,"서초구",13.56815
2018-11-25,"서초구",17.2556
2018-11-26,"서초구",17.1812
2018-11-27,"서초구",12.85485
2018-11-28,"서초구",12.19935
2018-11-29,"서초구",14.24265
2018-11-30,"서초구",14.0845
2018-12-01,"서초구",14.02075
2018-12-02,"서초구",16.8216
2018-12-03,"서초구",15.47665
2018-12-04,"서초구",15.2488
2018-12-05,"서초구",13.43915
2018-12-06,"서초구",13.94685
2018-12-07,"서초구",11.56435
2018-12-08,"서초구",11.76265
2018-12-09,"서초구",14.9959
2018-12-10,"서초구",15.5026
2018-12-11,"서초구",13.63365
2018-12-12,"서초구",12.1725
2018-12-13,"서초구",12.2649
2018-12-14,"서초구",12.155
2018-12-15,"서초구",12.04595
2018-12-16,"서초구",13.9279
2018-12-17,"서초구",14.72505
2018-12-18,"서초구",13.16215
2018-12-19,"서초구",12.69325
2018-12-20,"서초구",12.61415
2018-12-21,"서초구",12.47325
2018-12-22,"서초구",11.90265
2018-12-23,"서초구",13.98795
2018-12-24,"서초구",13.8839
2018-12-25,"서초구",12.9544
2018-12-26,"서초구",13.77285
2018-12-27,"서초구",11.9318
2018-12-28,"서초구",11.769
2018-12-29,"서초구",11.7609
2018-12-30,"서초구",13.6668
2018-12-31,"서초구",16.3097
2019-01-01,"서초구",12.69975
2019-01-02,"서초구",14.35345
2019-01-03,"서초구",13.2949
2019-01-04,"서초구",12.2563
2019-01-05,"서초구",11.7587
2019-01-06,"서초구",14.1871
2019-01-07,"서초구",14.89605
2019-01-08,"서초구",12.7385
2019-01-09,"서초구",12.35865
2019-01-10,"서초구",13.28765
2019-01-11,"서초구",12.2689
2019-01-12,"서초구",10.5881
2019-01-13,"서초구",14.0159
2019-01-14,"서초구",14.0152
2019-01-15,"서초구",11.809
2019-01-16,"서초구",12.62795
2019-01-17,"서초구",12.5197
2019-01-18,"서초구",12.2569
2019-01-19,"서초구",11.4597
2019-01-20,"서초구",13.6803
2019-01-21,"서초구",14.46005
2019-01-22,"서초구",13.2465
2019-01-23,"서초구",12.028
2019-01-24,"서초구",12.56495
2019-01-25,"서초구",12.09925
2019-01-26,"서초구",11.54755
2019-01-27,"서초구",12.83945
2019-01-28,"서초구",14.7346
2019-01-29,"서초구",13.4332
2019-01-30,"서초구",12.8813
2019-01-31,"서초구",13.1088
2019-02-01,"서초구",14.8673
2019-02-02,"서초구",15.61165
2019-02-03,"서초구",14.2371
2019-02-04,"서초구",16.1456
2019-02-05,"서초구",9.6184
2019-02-06,"서초구",14.3832
2019-02-07,"서초구",15.9012
2019-02-08,"서초구",12.28345
2019-02-09,"서초구",11.4684
2019-02-10,"서초구",14.03575
2019-02-11,"서초구",14.87095
2019-02-12,"서초구",13.11055
2019-02-13,"서초구",12.32565
2019-02-14,"서초구",12.5737
2019-02-15,"서초구",11.3436
2019-02-16,"서초구",11.73395
2019-02-17,"서초구",14.1601
2019-02-18,"서초구",14.809
2019-02-19,"서초구",11.99375
2019-02-20,"서초구",12.29695
2019-02-21,"서초구",12.4735
2019-02-22,"서초구",12.36775
2019-02-23,"서초구",11.57045
2019-02-24,"서초구",13.662
2019-02-25,"서초구",13.97365
2019-02-26,"서초구",12.9093
2019-02-27,"서초구",12.37805
2019-02-28,"서초구",12.2037
2019-03-01,"서초구",11.57645
2019-03-02,"서초구",12.0696
2019-03-03,"서초구",14.4926
2019-03-04,"서초구",14.13175
2019-03-05,"서초구",12.20925
2019-03-06,"서초구",12.44195
2019-03-07,"서초구",12.7879
2019-03-08,"서초구",11.74825
2019-03-09,"서초구",11.4553
2019-03-10,"서초구",13.62045
2019-03-11,"서초구",13.72715
2019-03-12,"서초구",11.58245
2019-03-13,"서초구",11.24995
2019-03-14,"서초구",11.49905
2019-03-15,"서초구",9.9526
2019-03-16,"서초구",11.5
2019-03-17,"서초구",14.2662
2019-03-18,"서초구",13.96765
2019-03-19,"서초구",10.66525
2019-03-20,"서초구",8.7422
2019-03-21,"서초구",11.95985
2019-03-22,"서초구",11.24185
2019-03-23,"서초구",10.7176
2019-03-24,"서초구",14.3425
2019-03-25,"서초구",13.7623
2019-03-26,"서초구",12.379
2019-03-27,"서초구",11.30935
2019-03-28,"서초구",11.95365
2019-03-29,"서초구",11.5037
2019-03-30,"서초구",10.64315
2019-03-31,"서초구",13.77615
2019-04-01,"서초구",13.77565
2019-04-02,"서초구",12.1913
2019-04-03,"서초구",11.4618
2019-04-04,"서초구",11.6898
2019-04-05,"서초구",11.24305
2019-04-06,"서초구",10.6114
2019-04-07,"서초구",13.9399
2019-04-08,"서초구",13.88135
2019-04-09,"서초구",10.52915
2019-04-10,"서초구",12.0865
2019-04-11,"서초구",12.4411
2019-04-12,"서초구",11.6116
2019-04-13,"서초구",11.4121
2019-04-14,"서초구",13.4218
2019-04-15,"서초구",14.54195
2019-04-16,"서초구",12.49685
2019-04-17,"서초구",12.0399
2019-04-18,"서초구",11.66615
2019-04-19,"서초구",11.8388
2019-04-20,"서초구",11.433
2019-04-21,"서초구",14.226199
2019-04-22,"서초구",14.4537
2019-04-23,"서초구",12.95335
2019-04-24,"서초구",12.59065
2019-04-25,"서초구",10.79665
2019-04-26,"서초구",11.177649
2019-04-27,"서초구",11.86495
2019-04-28,"서초구",13.83535
2019-04-29,"서초구",14.3095
2019-04-30,"서초구",12.5329
2019-05-01,"서초구",12.94665
2019-05-02,"서초구",13.3165
2019-05-03,"서초구",12.8258
2019-05-04,"서초구",12.1096
2019-05-05,"서초구",12.00905
2019-05-06,"서초구",14.3664
2019-05-07,"서초구",14.06815
2019-05-08,"서초구",12.21265
2019-05-09,"서초구",13.128
2019-05-10,"서초구",12.4682
2019-05-11,"서초구",12.6755
2019-05-12,"서초구",15.37505
2019-05-13,"서초구",14.857
2019-05-14,"서초구",13.59235
2019-05-15,"서초구",13.17945
2019-05-16,"서초구",13.7038
2019-05-17,"서초구",13.0985
2019-05-18,"서초구",13.3938
2019-05-19,"서초구",14.2207
2019-05-20,"서초구",16.77385
2019-05-21,"서초구",13.99755
2019-05-22,"서초구",13.4917
2019-05-23,"서초구",13.7365
2019-05-24,"서초구",13.4675
2019-05-25,"서초구",13.38795
2019-05-26,"서초구",16.59215
2019-05-27,"서초구",14.7531
2019-05-28,"서초구",14.5138
2019-05-29,"서초구",13.72835
2019-05-30,"서초구",13.08995
2019-05-31,"서초구",13.3035
2019-06-01,"서초구",13.5952
2019-06-02,"서초구",16.7857
2019-06-03,"서초구",16.5961
2019-06-04,"서초구",14.46745
2019-06-05,"서초구",13.92295
2019-06-06,"서초구",13.45375
2019-06-07,"서초구",15.47255
2019-06-08,"서초구",14.8864
2019-06-09,"서초구",16.561
2019-06-10,"서초구",15.75335
2019-06-11,"서초구",14.39295
2019-06-12,"서초구",14.1211
2019-06-13,"서초구",14.7542
2019-06-14,"서초구",13.87475
2019-06-15,"서초구",14.3417
2019-06-16,"서초구",17.27595
2019-06-17,"서초구",16.8059
2019-06-18,"서초구",13.34515
2019-06-19,"서초구",14.6564
2019-06-20,"서초구",14.3426
2019-06-21,"서초구",13.893
2019-06-22,"서초구",14.57245
2019-06-23,"서초구",17.6993
2019-06-24,"서초구",17.23245
2019-06-25,"서초구",15.1878
2019-06-26,"서초구",14.96525
2019-06-27,"서초구",15.00885
2019-06-28,"서초구",14.378
2019-06-29,"서초구",14.9363
2019-06-30,"서초구",17.6811
2019-07-01,"서초구",17.1798
2019-07-02,"서초구",15.62395
2019-07-03,"서초구",15.16475
2019-07-04,"서초구",15.6483
2019-07-05,"서초구",15.0162
2019-07-06,"서초구",15.67645
2019-07-07,"서초구",17.83585
2019-07-08,"서초구",17.1132
2019-07-09,"서초구",15.27875
2019-07-10,"서초구",12.9717
2019-07-11,"서초구",15.46455
2019-07-12,"서초구",15.30905
2019-07-13,"서초구",15.58415
2019-07-14,"서초구",17.9145
2019-07-15,"서초구",16.39725
2019-07-16,"서초구",15.8871
2019-07-17,"서초구",14.7715
2019-07-18,"서초구",15.01485
2019-07-19,"서초구",15.40075
2019-07-20,"서초구",15.3098
2019-07-21,"서초구",17.76975
2019-07-22,"서초구",17.3386
2019-07-23,"서초구",16.2277
2019-07-24,"서초구",15.31685
2019-07-25,"서초구",14.97325
2019-07-26,"서초구",14.44275
2019-07-27,"서초구",16.6196
2019-07-28,"서초구",16.503
2019-07-29,"서초구",17.33985
2019-07-30,"서초구",15.38675
2019-07-31,"서초구",14.3086
2019-08-01,"서초구",16.13615
2019-08-02,"서초구",14.75565
2019-08-03,"서초구",15.0594
2019-08-04,"서초구",17.41725
2019-08-05,"서초구",17.3647
2019-08-06,"서초구",16.52005
2019-08-07,"서초구",15.1692
2019-08-08,"서초구",15.4161
2019-08-09,"서초구",14.84605
2019-08-10,"서초구",15.4407
2019-08-11,"서초구",16.6688
2019-08-12,"서초구",16.05835
2019-08-13,"서초구",16.28715
2019-08-14,"서초구",14.925
2019-08-15,"서초구",15.0613
2019-08-16,"서초구",15.49015
2019-08-17,"서초구",14.5111
2019-08-18,"서초구",16.41655
2019-08-19,"서초구",16.49865
2019-08-20,"서초구",14.35785
2019-08-21,"서초구",13.6518
2019-08-22,"서초구",14.42155
2019-08-23,"서초구",12.57055
2019-08-24,"서초구",13.26785
2019-08-25,"서초구",15.4896
2019-08-26,"서초구",15.73185
2019-08-27,"서초구",12.851299
2019-08-28,"서초구",13.6287
2019-08-29,"서초구",12.544649
2019-08-30,"서초구",13.54785
2019-08-31,"서초구",5.35795
2019-09-01,"서초구",12.7585
2019-09-02,"서초구",14.54
2019-09-03,"서초구",13.6136
2019-09-04,"서초구",12.6474
2019-09-05,"서초구",14.07695
2019-09-06,"서초구",14.72455
2019-09-07,"서초구",12.0708
2019-09-08,"서초구",18.338999
2019-09-09,"서초구",16.2457
2019-09-10,"서초구",14.36895
2019-09-11,"서초구",20.42815
2019-09-12,"서초구",18.2137
2019-09-13,"서초구",14.02685
2019-09-14,"서초구",12.47975
2019-09-15,"서초구",15.03345
2019-09-16,"서초구",16.62745
2019-09-17,"서초구",14.40515
2019-09-18,"서초구",13.212799
2019-09-19,"서초구",13.54855
2019-09-20,"서초구",12.69445
2019-09-21,"서초구",12.89735
2019-09-22,"서초구",15.04135
2019-09-23,"서초구",16.28305
2019-09-24,"서초구",13.4268
2019-09-25,"서초구",12.95175
2019-09-26,"서초구",12.98275
2019-09-27,"서초구",12.71875
2019-09-28,"서초구",12.52775
2019-09-29,"서초구",15.5805
2019-09-30,"서초구",14.6392
2019-10-01,"서초구",13.18305
2019-10-02,"서초구",11.03235
2019-10-03,"서초구",15.2716
2019-10-04,"서초구",13.883849
2019-10-05,"서초구",12.0107
2019-10-06,"서초구",14.41855
2019-10-07,"서초구",12.7674
2019-10-08,"서초구",13.2054
2019-10-09,"서초구",12.81835
2019-10-10,"서초구",13.17345
2019-10-11,"서초구",12.1353
2019-10-12,"서초구",11.8026
2019-10-13,"서초구",14.75155
2019-10-14,"서초구",13.8256
2019-10-15,"서초구",12.3412
2019-10-16,"서초구",12.18295
2019-10-17,"서초구",12.2014
2019-10-18,"서초구",11.75415
2019-10-19,"서초구",11.92705
2019-10-20,"서초구",14.78135
2019-10-21,"서초구",14.32555
2019-10-22,"서초구",12.70735
2019-10-23,"서초구",11.11085
2019-10-24,"서초구",12.34635
2019-10-25,"서초구",11.76355
2019-10-26,"서초구",11.3766
2019-10-27,"서초구",14.44085
2019-10-28,"서초구",14.20465
2019-10-29,"서초구",12.8955
2019-10-30,"서초구",12.27325
2019-10-31,"서초구",12.58965
2019-11-01,"서초구",12.7105
2019-11-02,"서초구",12.0023
2019-11-03,"서초구",15.37435
2019-11-04,"서초구",15.28275
2019-11-05,"서초구",13.37975
2019-11-06,"서초구",12.94805
2019-11-07,"서초구",12.63205
2019-11-08,"서초구",12.5341
2019-11-09,"서초구",11.90975
2019-11-10,"서초구",13.76925
2019-11-11,"서초구",16.3133
2019-11-12,"서초구",14.16125
2019-11-13,"서초구",12.8901
2019-11-14,"서초구",13.8265
2019-11-15,"서초구",12.54645
2019-11-16,"서초구",15.23765
2019-11-17,"서초구",13.8967
2019-11-18,"서초구",18.14
2019-11-19,"서초구",14.20315
2019-11-20,"서초구",13.81595
2019-11-21,"서초구",14.0265
2019-11-22,"서초구",14.94665
2019-11-23,"서초구",14.67385
2019-11-24,"서초구",16.08405
2019-11-25,"서초구",17.27235
2019-11-26,"서초구",15.294699
2019-11-27,"서초구",14.0555
2019-11-28,"서초구",14.22175
2019-11-29,"서초구",14.18265
2019-11-30,"서초구",14.40265
2019-12-01,"서초구",15.269
2019-12-02,"서초구",16.43305
2019-12-03,"서초구",13.7758
2019-12-04,"서초구",13.61965
2019-12-05,"서초구",12.5054
2019-12-06,"서초구",12.444149
2019-12-07,"서초구",13.1998
2019-12-08,"서초구",15.255
2019-12-09,"서초구",15.558249
2019-12-10,"서초구",13.627348
2019-12-11,"서초구",13.3365
2019-12-12,"서초구",13.0818
2019-12-13,"서초구",12.82415
2019-12-14,"서초구",12.5996
2019-12-15,"서초구",15.33385
2019-12-16,"서초구",15.30185
2019-12-17,"서초구",12.5291
2019-12-18,"서초구",12.89365
2019-12-19,"서초구",12.35805
2019-12-20,"서초구",11.98195
2019-12-21,"서초구",11.74735
2019-12-22,"서초구",14.36305
2019-12-23,"서초구",14.371
2019-12-24,"서초구",13.1364
2019-12-25,"서초구",13.07585
2019-12-26,"서초구",13.6691
2019-12-27,"서초구",12.59395
2019-12-28,"서초구",12.4742
2019-12-29,"서초구",13.89005
2019-12-30,"서초구",15.08755
2019-12-31,"서초구",14.03155
2020-01-01,"서초구",13.19895
2020-01-02,"서초구",15.09064
2020-01-03,"서초구",13.5189
2020-01-04,"서초구",12.8496
2020-01-05,"서초구",14.77075
2020-01-06,"서초구",14.35651
2020-01-07,"서초구",11.73445
2020-01-08,"서초구",15.324848
2020-01-09,"서초구",13.36265
2020-01-10,"서초구",12.7658
2020-01-11,"서초구",12.19785
2020-01-12,"서초구",14.4873
2020-01-13,"서초구",14.77065
2020-01-14,"서초구",13.47375
2020-01-15,"서초구",12.95485
2020-01-16,"서초구",13.14665
2020-01-17,"서초구",12.9261
2020-01-18,"서초구",12.66115
2020-01-19,"서초구",15.17625
2020-01-20,"서초구",15.70165
2020-01-21,"서초구",14.76955
2020-01-22,"서초구",15.8034
2020-01-23,"서초구",18.9214
2020-01-24,"서초구",19.7079
2020-01-25,"서초구",10.9858
2020-01-26,"서초구",11.11205
2020-01-27,"서초구",13.1866
2020-01-28,"서초구",19.77345
2020-01-29,"서초구",14.99205
2020-01-30,"서초구",14.65405
2020-01-31,"서초구",14.154859
2020-02-01,"서초구",14.06
2020-02-02,"서초구",17.28295
2020-02-03,"서초구",16.8693
2020-02-04,"서초구",13.9026
2020-02-05,"서초구",12.7751
