"Month","gu","pollutant"
2018-07-01,"영등포구",30.4074074074074
2018-08-01,"영등포구",31.1612903225806
2018-09-01,"영등포구",30.4333333333333
2018-10-01,"영등포구",40.5806451612903
2018-11-01,"영등포구",54.6428571428571
2018-12-01,"영등포구",47.258064516129
2019-01-01,"영등포구",69.741935483871
2019-02-01,"영등포구",59.6071428571429
2019-03-01,"영등포구",81.0416666666667
2019-04-01,"영등포구",52.0333333333333
2019-05-01,"영등포구",63.4193548387097
2019-06-01,"영등포구",38.4333333333333
2019-07-01,"영등포구",27.1612903225806
2019-08-01,"영등포구",23.5483870967742
2019-09-01,"영등포구",21.6428571428571
2019-10-01,"영등포구",29.1290322580645
2019-11-01,"영등포구",35.6333333333333
2019-12-01,"영등포구",35.1290322580645
2020-01-01,"영등포구",41.6774193548387
2020-02-01,"영등포구",38.8148148148148
2020-03-01,"영등포구",42.5806451612903
2020-04-01,"영등포구",40.4666666666667
2020-05-01,"영등포구",32.2258064516129
2020-06-01,"영등포구",35.9666666666667
2020-07-01,"영등포구",22.1935483870968
2020-08-01,"영등포구",24.3548387096774
2020-09-01,"영등포구",19.8666666666667
2020-10-01,"영등포구",32.9032258064516
2020-11-01,"영등포구",41.5172413793103
2018-01-01,"용산구",48.3225806451613
2018-02-01,"용산구",49.5925925925926
2018-03-01,"용산구",38.85
2018-04-01,"용산구",42.9523809523809
2018-05-01,"용산구",32.2380952380952
2018-06-01,"용산구",43.7142857142857
2018-07-01,"용산구",23.6666666666667
2018-08-01,"용산구",18.6774193548387
2018-09-01,"용산구",14.1333333333333
2018-10-01,"용산구",21.0967741935484
2018-11-01,"용산구",42.25
2018-12-01,"용산구",35.4516129032258
2019-01-01,"용산구",54.2258064516129
