"Month","gu","type","FW"
2018-07-01,"종로구","pred",4.51845358262659
2018-08-01,"종로구","FW_t",4.46087709343952
2018-08-01,"종로구","pred",4.54486928829504
2018-09-01,"종로구","FW_t",4.54422945171338
2018-09-01,"종로구","pred",4.5403394972339
2018-10-01,"종로구","FW_t",4.69104783722014
2018-10-01,"종로구","pred",4.50904132206168
2018-11-01,"종로구","FW_t",4.60060528265296
2018-11-01,"종로구","pred",4.51412650030009
2018-12-01,"종로구","FW_t",4.72659546948836
2018-12-01,"종로구","pred",4.50676819002297
2019-01-01,"종로구","FW_t",4.49329740034465
2019-01-01,"종로구","pred",4.51279830093174
2019-02-01,"종로구","FW_t",4.53221070790865
2019-02-01,"종로구","pred",4.54127691183382
2019-03-01,"종로구","FW_t",4.41653373213637
2019-03-01,"종로구","pred",4.58364336788181
2019-04-01,"종로구","FW_t",4.681055185436
2019-04-01,"종로구","pred",4.5957731842592
2019-05-01,"종로구","FW_t",4.57395038004335
2019-05-01,"종로구","pred",4.64377048418531
2019-06-01,"종로구","FW_t",4.65310474613754
2019-06-01,"종로구","pred",4.67732631309697
2019-07-01,"종로구","FW_t",4.93705692526768
2019-07-01,"종로구","pred",4.69866188203179
2019-08-01,"종로구","FW_t",4.62050057280638
2019-08-01,"종로구","pred",4.7266839178434
2019-09-01,"종로구","FW_t",4.83775502772528
2019-09-01,"종로구","pred",4.73083832270372
2019-10-01,"종로구","FW_t",4.48729895894296
2019-10-01,"종로구","pred",4.71566924559608
2019-11-01,"종로구","FW_t",4.61905188777647
2019-11-01,"종로구","pred",4.707729743875
2019-12-01,"종로구","FW_t",4.76459877028426
2019-12-01,"종로구","pred",4.7076448812912
2020-01-01,"종로구","FW_t",4.61334220390642
2020-01-01,"종로구","pred",4.66332568226519
2020-02-01,"종로구","FW_t",4.5978983098703
2020-02-01,"종로구","pred",4.68992839808332
2020-03-01,"종로구","FW_t",4.81020801345076
2020-03-01,"종로구","pred",4.72943653756122
2020-04-01,"종로구","FW_t",4.57000455984475
2020-04-01,"종로구","pred",4.75413224395142
2020-05-01,"종로구","FW_t",4.67366680102684
2020-05-01,"종로구","pred",4.79733851117868
2020-06-01,"종로구","FW_t",5.00486869920192
2020-06-01,"종로구","pred",4.83877022765751
2018-01-01,"중구","FW_t",5.1244398185548
2018-01-01,"중구","pred",5.06682750127669
2018-02-01,"중구","FW_t",4.98097130298922
2018-02-01,"중구","pred",5.08569804315216
2018-03-01,"중구","FW_t",4.91593772660668
2018-03-01,"중구","pred",5.13011986953949
2018-04-01,"중구","FW_t",5.22133021507104
2018-04-01,"중구","pred",5.14843794823242
2018-05-01,"중구","FW_t",5.09603868452371
2018-05-01,"중구","pred",5.17793599909139
2018-06-01,"중구","FW_t",5.18607796775301
2018-06-01,"중구","pred",5.2061569116327
2018-07-01,"중구","FW_t",5.54836727343644
2018-07-01,"중구","pred",5.23294263753351
2018-08-01,"중구","FW_t",5.16548093238393
2018-08-01,"중구","pred",5.24672645353648
2018-09-01,"중구","FW_t",5.20344114257126
2018-09-01,"중구","pred",5.23057773165977
2018-10-01,"중구","FW_t",5.35010256493098
2018-10-01,"중구","pred",5.2052273145447
2018-11-01,"중구","FW_t",5.27639532487908
2018-11-01,"중구","pred",5.19716985617027
2018-12-01,"중구","FW_t",5.38106321743576
2018-12-01,"중구","pred",5.17740954054695
2019-01-01,"중구","FW_t",5.12022216611481
2019-01-01,"중구","pred",5.18268436463074
2019-02-01,"중구","FW_t",5.16780341686017
2019-02-01,"중구","pred",5.19903706476041
2019-03-01,"중구","FW_t",5.04822519101183
2019-03-01,"중구","pred",5.23151576097107
2019-04-01,"중구","FW_t",5.30788098897577
2019-04-01,"중구","pred",5.25332043116937
2019-05-01,"중구","FW_t",5.19015738047138
2019-05-01,"중구","pred",5.29039146489121
2019-06-01,"중구","FW_t",5.26515657492463
2019-06-01,"중구","pred",5.31087626650231
2019-07-01,"중구","FW_t",5.54625557402648
2019-07-01,"중구","pred",5.32563854858598
2019-08-01,"중구","FW_t",5.22768189673481
2019-08-01,"중구","pred",5.34007793853396
2019-09-01,"중구","FW_t",5.47430578629821
2019-09-01,"중구","pred",5.33543244409307
2019-10-01,"중구","FW_t",5.13207770015626
2019-10-01,"중구","pred",5.31535262862525
2019-11-01,"중구","FW_t",5.25797051954399
2019-11-01,"중구","pred",5.29495865605375
2019-12-01,"중구","FW_t",5.393620500873
2019-12-01,"중구","pred",5.28283852554862
2020-01-01,"중구","FW_t",5.22465683274039
2020-01-01,"중구","pred",5.26004027841476
2020-02-01,"중구","FW_t",5.18146158835554
2020-02-01,"중구","pred",5.2714264553287
2020-03-01,"중구","FW_t",5.39598181379779
2020-03-01,"중구","pred",5.3007097627221
2020-04-01,"중구","FW_t",5.15716644749123
2020-04-01,"중구","pred",5.31563898628533
2020-05-01,"중구","FW_t",5.24659240005612
2020-05-01,"중구","pred",5.34996694149542
2020-06-01,"중구","FW_t",5.55760134950802
2020-06-01,"중구","pred",5.38085514212787
2018-01-01,"중랑구","FW_t",6.19589591237879
2018-01-01,"중랑구","pred",6.07198655169896
2018-02-01,"중랑구","FW_t",6.09954836371332
2018-02-01,"중랑구","pred",6.08521780507587
2018-03-01,"중랑구","FW_t",6.01128212527279
2018-03-01,"중랑구","pred",6.12477452140702
2018-04-01,"중랑구","FW_t",6.19393844536778
2018-04-01,"중랑구","pred",6.1476426922991
2018-05-01,"중랑구","FW_t",6.10151901640803
2018-05-01,"중랑구","pred",6.17161714632783
2018-06-01,"중랑구","FW_t",6.19871994755636
2018-06-01,"중랑구","pred",6.19487360631402
2018-07-01,"중랑구","FW_t",6.47771009070159
2018-07-01,"중랑구","pred",6.2191636829175
2018-08-01,"중랑구","FW_t",6.07841900581113
2018-08-01,"중랑구","pred",6.22792127287869
2018-09-01,"중랑구","FW_t",6.1473853379354
2018-09-01,"중랑구","pred",6.20760084856672
2018-10-01,"중랑구","FW_t",6.28789238858588
2018-10-01,"중랑구","pred",6.18648071617492
2018-11-01,"중랑구","FW_t",6.17455997105616
2018-11-01,"중랑구","pred",6.17350052287942
2018-12-01,"중랑구","FW_t",6.26814535823507
2018-12-01,"중랑구","pred",6.14933063243434
2019-01-01,"중랑구","FW_t",6.04834227572619
2019-01-01,"중랑구","pred",6.15818000164525
2019-02-01,"중랑구","FW_t",6.08782667342251
2019-02-01,"중랑구","pred",6.16998881397497
2019-03-01,"중랑구","FW_t",5.99423370943642
2019-03-01,"중랑구","pred",6.19672098750619
2019-04-01,"중랑구","FW_t",6.25641920361117
2019-04-01,"중랑구","pred",6.2220468718101
2019-05-01,"중랑구","FW_t",6.13869192322348
2019-05-01,"중랑구","pred",6.2532830711199
2019-06-01,"중랑구","FW_t",6.22485996796641
2019-06-01,"중랑구","pred",6.26964607297993
2019-07-01,"중랑구","FW_t",6.5015402397459
2019-07-01,"중랑구","pred",6.28713992049746
2019-08-01,"중랑구","FW_t",6.20172830889186
2019-08-01,"중랑구","pred",6.29713583235704
2019-09-01,"중랑구","FW_t",6.45884841966081
2019-09-01,"중랑구","pred",6.28648107608983
2019-10-01,"중랑구","FW_t",6.11058468622076
2019-10-01,"중랑구","pred",6.27122535414461
2019-11-01,"중랑구","FW_t",6.27286147812372
2019-11-01,"중랑구","pred",6.24555834736507
2019-12-01,"중랑구","FW_t",6.37221055002485
2019-12-01,"중랑구","pred",6.22918395618697
2020-01-01,"중랑구","FW_t",6.23535723841818
2020-01-01,"중랑구","pred",6.24082949992512
2020-02-01,"중랑구","FW_t",6.14556043972016
2020-02-01,"중랑구","pred",6.24911890083359
2020-03-01,"중랑구","FW_t",6.38578115599586
2020-03-01,"중랑구","pred",6.27266744467985
2020-04-01,"중랑구","FW_t",6.14125354791355
2020-04-01,"중랑구","pred",6.29852959413192
2020-05-01,"중랑구","FW_t",6.22747624750842
2020-05-01,"중랑구","pred",6.32777609983511
2020-06-01,"중랑구","FW_t",6.55019944431592
2020-06-01,"중랑구","pred",6.35325686719467
2020-07-01,"강동구","pred",6.70480385803776
2020-07-01,"강동구","lb",6.79628989810153
2020-07-01,"강동구","ub",6.59664933576289
2020-08-01,"강동구","pred",6.73151138021701
2020-08-01,"강동구","lb",6.82741817814366
2020-08-01,"강동구","ub",6.61823549088521
2020-09-01,"강동구","pred",6.7333671142136
2020-09-01,"강동구","lb",6.83324869741083
2020-09-01,"강동구","ub",6.61538002994935
2020-10-01,"강동구","pred",6.73010295650611
2020-10-01,"강동구","lb",6.83436738482937
2020-10-01,"강동구","ub",6.60823740894102
2020-11-01,"강동구","pred",6.72800601423713
2020-11-01,"강동구","lb",6.83790613071371
2020-11-01,"강동구","ub",6.60538649054382
2020-12-01,"강동구","pred",6.72500739140353
2020-12-01,"강동구","lb",6.83899201214719
2020-12-01,"강동구","ub",6.59773262118956
2021-01-01,"강동구","pred",6.74244964316178
2021-01-01,"강동구","lb",6.8618729173117
2021-01-01,"강동구","ub",6.60953450386869
2021-02-01,"강동구","pred",6.77116335045322
2021-02-01,"강동구","lb",6.89469716890858
2021-02-01,"강동구","ub",6.63422363352697
2021-03-01,"강동구","pred",6.81859067936968
2021-03-01,"강동구","lb",6.94539049782452
2021-03-01,"강동구","ub",6.67705031138438
2021-04-01,"강동구","pred",6.85694494045317
2021-04-01,"강동구","lb",6.98825312266757
2021-04-01,"강동구","ub",6.70766181285873
2021-05-01,"강동구","pred",6.90240567343294
2021-05-01,"강동구","lb",7.03824744633602
2021-05-01,"강동구","ub",6.74219537818465
2021-06-01,"강동구","pred",6.94148054558608
2021-06-01,"강동구","lb",7.08241664625102
2021-06-01,"강동구","ub",6.77493611800096
2020-07-01,"강서구","pred",6.16626903577843
2020-07-01,"강서구","lb",6.26202570428936
2020-07-01,"강서구","ub",6.08543117468511
2020-08-01,"강서구","pred",6.19867985729407
2020-08-01,"강서구","lb",6.29811320378162
2020-08-01,"강서구","ub",6.11182196215415
2020-09-01,"강서구","pred",6.20623889062706
2020-09-01,"강서구","lb",6.30816299817239
2020-09-01,"강서구","ub",6.11448121822656
2020-10-01,"강서구","pred",6.20867803225597
2020-10-01,"강서구","lb",6.3162492046307
2020-10-01,"강서구","ub",6.116449066813
2020-11-01,"강서구","pred",6.21228438932339
2020-11-01,"강서구","lb",6.32693157037869
2020-11-01,"강서구","ub",6.11575251236225
2020-12-01,"강서구","pred",6.21498906582619
2020-12-01,"강서구","lb",6.33681507529746
2020-12-01,"강서구","ub",6.11234432509122
2021-01-01,"강서구","pred",6.23813461692083
2021-01-01,"강서구","lb",6.36488957831361
2021-01-01,"강서구","ub",6.13079622261467
2021-02-01,"강서구","pred",6.27255162354866
2021-02-01,"강서구","lb",6.40413653485929
2021-02-01,"강서구","ub",6.16165154526288
2021-03-01,"강서구","pred",6.32568225180153
2021-03-01,"강서구","lb",6.4568734342324
2021-03-01,"강서구","ub",6.2125393835984
2021-04-01,"강서구","pred",6.36973981222141
2021-04-01,"강서구","lb",6.50330071367345
2021-04-01,"강서구","ub",6.25295756243485
2021-05-01,"강서구","pred",6.42090384453758
2021-05-01,"강서구","lb",6.55865516909956
2021-05-01,"강서구","ub",6.29923651986449
2021-06-01,"강서구","pred",6.46568201602711
2021-06-01,"강서구","lb",6.60767085696818
2021-06-01,"강서구","ub",6.34041497366701
2020-07-01,"관악구","pred",5.86533663274918
2020-07-01,"관악구","lb",5.94663091133248
2020-07-01,"관악구","ub",5.74513331575892
2020-08-01,"관악구","pred",5.92862833867454
2020-08-01,"관악구","lb",6.01367375855588
2020-08-01,"관악구","ub",5.80344845732778
2020-09-01,"관악구","pred",5.96706825641725
2020-09-01,"관악구","lb",6.05410302867321
2020-09-01,"관악구","ub",5.8379610827062
2020-10-01,"관악구","pred",6.00038828245588
2020-10-01,"관악구","lb",6.09153364773233
2020-10-01,"관악구","ub",5.86295824545984
2020-11-01,"관악구","pred",6.034875523933
2020-11-01,"관악구","lb",6.12858545398784
2020-11-01,"관악구","ub",5.89204009455255
2020-12-01,"관악구","pred",6.06846108484552
2020-12-01,"관악구","lb",6.16816420761908
2020-12-01,"관악구","ub",5.91811814856442
2021-01-01,"관악구","pred",6.12248752034988
2021-01-01,"관악구","lb",6.22559918969319
2021-01-01,"관악구","ub",5.96505148810143
2021-02-01,"관악구","pred",6.18778541138744
2021-02-01,"관악구","lb",6.29437812993839
2021-02-01,"관악구","ub",6.02456586833092
2021-03-01,"관악구","pred",6.27179692405002
2021-03-01,"관악구","lb",6.38102599287317
2021-03-01,"관악구","ub",6.10348209973232
2021-04-01,"관악구","pred",6.34673536887961
2021-04-01,"관악구","lb",6.45711982093311
2021-04-01,"관악구","ub",6.16863142817478
2021-05-01,"관악구","pred",6.4287802856055
2021-05-01,"관악구","lb",6.54572934355425
2021-05-01,"관악구","ub",6.24242235904196
2021-06-01,"관악구","pred",6.50443934150475
2021-06-01,"관악구","lb",6.62695289988667
2021-06-01,"관악구","ub",6.31224322488843
2020-07-01,"광진구","pred",5.74655717794056
2020-07-01,"광진구","lb",5.82917552038574
2020-07-01,"광진구","ub",5.65973019862299
2020-08-01,"광진구","pred",5.77151878380992
2020-08-01,"광진구","lb",5.85737088278868
2020-08-01,"광진구","ub",5.68012122661416
2020-09-01,"광진구","pred",5.77162860149663
2020-09-01,"광진구","lb",5.86026430956428
2020-09-01,"광진구","ub",5.67758664793555
2020-10-01,"광진구","pred",5.76661852747926
2020-10-01,"광진구","lb",5.86040732370663
2020-10-01,"광진구","ub",5.67109033803165
2020-11-01,"광진구","pred",5.76277566890038
2020-11-01,"광진구","lb",5.86269409050488
2020-11-01,"광진구","ub",5.66148701155006
2020-12-01,"광진구","pred",5.75803112975689
2020-12-01,"광진구","lb",5.86307051952756
2020-12-01,"광진구","ub",5.6538747020552
2021-01-01,"광진구","pred",5.77372746520526
2021-01-01,"광진구","lb",5.88329627866121
2021-01-01,"광진구","ub",5.66482337110209
2021-02-01,"광진구","pred",5.80069525618681
2021-02-01,"광진구","lb",5.91467683734176
2021-02-01,"광진구","ub",5.68854972571028
2021-03-01,"광진구","pred",5.84637666879339
2021-03-01,"광진구","lb",5.96088141719186
2021-03-01,"광진구","ub",5.73085644548373
2021-04-01,"광진구","pred",5.88298501356698
2021-04-01,"광진구","lb",6.00177417163239
2021-04-01,"광진구","ub",5.763846296832
2021-05-01,"광진구","pred",5.92669983023687
2021-05-01,"광진구","lb",6.05062037303519
2021-05-01,"광진구","ub",5.80197013030534
2021-06-01,"광진구","pred",5.96402878608012
2021-06-01,"광진구","lb",6.09089407380776
2021-06-01,"광진구","ub",5.83521077040218
2020-07-01,"구로구","pred",5.43911652847346
2020-07-01,"구로구","lb",5.52660816728719
2020-07-01,"구로구","ub",5.33890470184052
2020-08-01,"구로구","pred",5.47316760231929
2020-08-01,"구로구","lb",5.56494590804191
2020-08-01,"구로구","ub",5.36861988187235
2020-09-01,"구로구","pred",5.48236688798247
2020-09-01,"구로구","lb",5.57861784091868
2020-09-01,"구로구","ub",5.37518470673344
2020-10-01,"구로구","pred",5.48644628194157
2020-10-01,"구로구","lb",5.58498845255094
2020-10-01,"구로구","ub",5.37245947560793
2020-11-01,"구로구","pred",5.49169289133917
2020-11-01,"구로구","lb",5.59742588927135
2020-11-01,"구로구","ub",5.37220754374458
2020-12-01,"구로구","pred",5.49603782017216
2020-12-01,"구로구","lb",5.6070993528858
2020-12-01,"구로구","ub",5.36996722080914
2021-01-01,"구로구","pred",5.52082362359699
2021-01-01,"구로구","lb",5.63703361061291
2021-01-01,"구로구","ub",5.38874356530569
2021-02-01,"구로구","pred",5.55688088255502
2021-02-01,"구로구","lb",5.67864941990095
2021-02-01,"구로구","ub",5.41933179240507
2021-03-01,"구로구","pred",5.61165176313807
2021-03-01,"구로구","lb",5.73780474680561
2021-03-01,"구로구","ub",5.46870110231189
2021-04-01,"구로구","pred",5.65734957588814
2021-04-01,"구로구","lb",5.78707087280693
2021-04-01,"구로구","ub",5.50864129458406
2021-05-01,"구로구","pred",5.71015386053449
2021-05-01,"구로구","lb",5.8434939939506
2021-05-01,"구로구","ub",5.556590636986
2021-06-01,"구로구","pred",5.75657228435422
2021-06-01,"구로구","lb",5.89507496783043
2021-06-01,"구로구","ub",5.59847105354817
2020-07-01,"금천구","pred",5.83215018535109
2020-07-01,"금천구","lb",5.94110812698117
2020-07-01,"금천구","ub",5.74321369166832
2020-08-01,"금천구","pred",5.83715004711338
2020-08-01,"금천구","lb",5.95302095766112
2020-08-01,"금천구","ub",5.74280947423492
2020-09-01,"금천구","pred",5.81729812069301
2020-09-01,"금천구","lb",5.93722895415045
2020-09-01,"금천구","ub",5.72034743585429
2020-10-01,"금천구","pred",5.79232630256856
2020-10-01,"금천구","lb",5.9155214079615
2020-10-01,"금천구","ub",5.69143898578748
2020-11-01,"금천구","pred",5.76852169988261
2020-11-01,"금천구","lb",5.89640421255797
2020-11-01,"금천구","ub",5.66395541391779
2020-12-01,"금천구","pred",5.74381541663205
2020-12-01,"금천구","lb",5.87668516719515
2020-12-01,"금천구","ub",5.63321513098391
2021-01-01,"금천구","pred",5.73955000797333
2021-01-01,"금천구","lb",5.87797347986717
2021-01-01,"금천구","ub",5.62443615282624
2021-02-01,"금천구","pred",5.74655605484781
2021-02-01,"금천구","lb",5.89137197990165
2021-02-01,"금천구","ub",5.6265943206585
2021-03-01,"금천구","pred",5.77227572334732
2021-03-01,"금천구","lb",5.92327122899691
2021-03-01,"금천구","ub",5.64873457482617
2021-04-01,"금천구","pred",5.78892232401383
2021-04-01,"금천구","lb",5.9444655227278
2021-04-01,"금천구","ub",5.65994494079253
2021-05-01,"금천구","pred",5.81267539657664
2021-05-01,"금천구","lb",5.97348328859204
2021-05-01,"금천구","ub",5.67904631069655
2021-06-01,"금천구","pred",5.83004260831282
2021-06-01,"금천구","lb",5.99618439008317
2021-06-01,"금천구","ub",5.69154373507697
2020-07-01,"노원구","pred",7.44151790340862
2020-07-01,"노원구","lb",7.51522394721629
2020-07-01,"노원구","ub",7.31171365475249
2020-08-01,"노원구","pred",7.45595768881262
2020-08-01,"노원구","lb",7.53244455724021
2020-08-01,"노원구","ub",7.31983013708019
2020-09-01,"노원구","pred",7.44554568603398
2020-09-01,"노원구","lb",7.52487459509086
2020-09-01,"노원구","ub",7.30388731805397
2020-10-01,"노원구","pred",7.43001379155126
2020-10-01,"노원구","lb",7.51113953573048
2020-10-01,"노원구","ub",7.28538462030481
2020-11-01,"노원구","pred",7.41564911250704
2020-11-01,"노원구","lb",7.49941238126116
2020-11-01,"노원구","ub",7.26484656462696
2020-12-01,"노원구","pred",7.4003827528982
2020-12-01,"노원구","lb",7.48680701056795
2020-12-01,"노원구","ub",7.24252408169687
2021-01-01,"노원구","pred",7.40555726788122
2021-01-01,"노원구","lb",7.49656994682918
2021-01-01,"노원구","ub",7.24072026251465
2021-02-01,"노원구","pred",7.42200323839742
2021-02-01,"노원구","lb",7.51659911311918
2021-02-01,"노원구","ub",7.2508577912314
2021-03-01,"노원구","pred",7.45716283053865
2021-03-01,"노원구","lb",7.5560048107057
2021-03-01,"노원구","ub",7.28067826678896
2021-04-01,"노원구","pred",7.48324935484689
2021-04-01,"노원구","lb",7.58376349166319
2021-04-01,"노원구","ub",7.30012059103569
2021-05-01,"노원구","pred",7.51644235105143
2021-05-01,"노원구","lb",7.62264555930916
2021-05-01,"노원구","ub",7.32547492959202
2021-06-01,"노원구","pred",7.54324948642933
2021-06-01,"노원구","lb",7.65544666311825
2021-06-01,"노원구","ub",7.34614288378021
2020-07-01,"도봉구","pred",7.36400433610094
2020-07-01,"도봉구","lb",7.45194059128468
2020-07-01,"도봉구","ub",7.26719149312
2020-08-01,"도봉구","pred",7.36361882530169
2020-08-01,"도봉구","lb",7.45626816357944
2020-08-01,"도봉구","ub",7.26208577128668
2020-09-01,"도봉구","pred",7.33838152631979
2020-09-01,"도봉구","lb",7.43410152351775
2020-09-01,"도봉구","ub",7.23229837333751
2020-10-01,"도봉구","pred",7.3080243356338
2020-10-01,"도봉구","lb",7.40871700631883
2020-10-01,"도봉구","ub",7.1972058231063
2020-11-01,"도봉구","pred",7.27883436038632
2020-11-01,"도봉구","lb",7.38559147509168
2020-11-01,"도봉구","ub",7.16214665517028
2020-12-01,"도봉구","pred",7.24874270457423
2020-12-01,"도봉구","lb",7.36064418139289
2020-12-01,"도봉구","ub",7.12585408913801
2021-01-01,"도봉구","pred",7.23909192335399
2021-01-01,"도봉구","lb",7.35579900470093
2021-01-01,"도봉구","ub",7.11083071977014
2021-02-01,"도봉구","pred",7.24071259766693
2021-02-01,"도봉구","lb",7.36228016106198
2021-02-01,"도봉구","ub",7.10754448337255
2021-03-01,"도봉구","pred",7.26104689360491
2021-03-01,"도봉구","lb",7.3864201840796
2021-03-01,"도봉구","ub",7.12371876163677
2021-04-01,"도봉구","pred",7.27230812170989
2021-04-01,"도봉구","lb",7.40205842436169
2021-04-01,"도봉구","ub",7.13114581239689
2021-05-01,"도봉구","pred",7.29067582171117
2021-05-01,"도봉구","lb",7.42430315041977
2021-05-01,"도봉구","ub",7.14452691084239
2021-06-01,"도봉구","pred",7.30265766088581
2021-06-01,"도봉구","lb",7.44470749259725
2021-06-01,"도봉구","ub",7.15200804316173
2020-07-01,"동대문구","pred",6.40207196472246
2020-07-01,"동대문구","lb",6.47680501855952
2020-07-01,"동대문구","ub",6.27035185303328
2020-08-01,"동대문구","pred",6.45200708077444
2020-08-01,"동대문구","lb",6.5295922597926
2020-08-01,"동대문구","ub",6.31289020755543
2020-09-01,"동대문구","pred",6.47709040864378
2020-09-01,"동대문구","lb",6.5576490988837
2020-09-01,"동대문구","ub",6.33248535845292
2020-10-01,"동대문구","pred",6.49705384480902
2020-10-01,"동대문구","lb",6.58049873511484
2020-10-01,"동대문구","ub",6.34491214769002
2020-11-01,"동대문구","pred",6.51818449641278
2020-11-01,"동대문구","lb",6.60359502014072
2020-11-01,"동대문구","ub",6.35803253412671
2020-12-01,"동대문구","pred",6.53841346745194
2020-12-01,"동대문구","lb",6.62633922344597
2020-12-01,"동대문구","ub",6.37110618261516
2021-01-01,"동대문구","pred",6.57908331308291
2021-01-01,"동대문구","lb",6.67085514567281
2021-01-01,"동대문구","ub",6.40509005862407
2021-02-01,"동대문구","pred",6.6310246142471
2021-02-01,"동대문구","lb",6.72577238128217
2021-02-01,"동대문구","ub",6.45011743395051
2021-03-01,"동대문구","pred",6.7016795370363
2021-03-01,"동대문구","lb",6.79758948400152
2021-03-01,"동대문구","ub",6.51447802850058
2021-04-01,"동대문구","pred",6.76326139199252
2021-04-01,"동대문구","lb",6.86105121871674
2021-04-01,"동대문구","ub",6.56871242656181
2021-05-01,"동대문구","pred",6.83194971884503
2021-05-01,"동대문구","lb",6.93293978803047
2021-05-01,"동대문구","ub",6.62983644509838
2021-06-01,"동대문구","pred",6.89425218487091
2021-06-01,"동대문구","lb",6.99958040603427
2021-06-01,"동대문구","ub",6.68525323617639
2020-07-01,"동작구","pred",6.35401917194565
2020-07-01,"동작구","lb",6.45316473055767
2020-07-01,"동작구","ub",6.26403943380028
2020-08-01,"동작구","pred",6.36441673077763
2020-08-01,"동작구","lb",6.46786097323877
2020-08-01,"동작구","ub",6.27080502452044
2020-09-01,"동작구","pred",6.34996250142697
2020-09-01,"동작구","lb",6.45715785635841
2020-09-01,"동작구","ub",6.25113190582104
2020-10-01,"동작구","pred",6.33038838037222
2020-10-01,"동작구","lb",6.44256706944558
2020-10-01,"동작구","ub",6.22765127814295
2020-11-01,"동작구","pred",6.31198147475597
2020-11-01,"동작구","lb",6.42911930725996
2020-11-01,"동작구","ub",6.20213468326372
2020-12-01,"동작구","pred",6.29267288857512
2020-12-01,"동작구","lb",6.41476600333924
2020-12-01,"동작구","ub",6.17427237120362
2021-01-01,"동작구","pred",6.2938051769861
2021-01-01,"동작구","lb",6.42138460359262
2021-01-01,"동작구","ub",6.17056590421908
2021-02-01,"동작구","pred",6.30620892093028
2021-02-01,"동작구","lb",6.43935915744162
2021-02-01,"동작구","ub",6.17958569403197
2021-03-01,"동작구","pred",6.33732628649949
2021-03-01,"동작구","lb",6.47601331142142
2021-03-01,"동작구","ub",6.2107479302073
2021-04-01,"동작구","pred",6.35937058423571
2021-04-01,"동작구","lb",6.50361025810831
2021-04-01,"동작구","ub",6.22841372738465
2021-05-01,"동작구","pred",6.38852135386822
2021-05-01,"동작구","lb",6.53838337794921
2021-05-01,"동작구","ub",6.25475306810827
2021-06-01,"동작구","pred",6.41128626267409
2021-06-01,"동작구","lb",6.56921852615292
2021-06-01,"동작구","ub",6.27324377747287
2020-07-01,"마포구","pred",6.8694440666922
2020-07-01,"마포구","lb",6.96213042181314
2020-07-01,"마포구","ub",6.78344421900044
2020-08-01,"마포구","pred",6.86986040404212
2020-08-01,"마포구","lb",6.96683307228191
2020-08-01,"마포구","ub",6.77967965643237
2020-09-01,"마포구","pred",6.84542495320939
2020-09-01,"마포구","lb",6.94497276918766
2020-09-01,"마포구","ub",6.75261823689063
2020-10-01,"마포구","pred",6.81586961067258
2020-10-01,"마포구","lb",6.91875023916007
2020-10-01,"마포구","ub",6.71873201549959
2020-11-01,"마포구","pred",6.78748148357427
2020-11-01,"마포구","lb",6.89337375354618
2020-11-01,"마포구","ub",6.68589748984437
2020-12-01,"마포구","pred",6.75819167591135
2020-12-01,"마포구","lb",6.87076543450639
2020-12-01,"마포구","ub",6.65042620932024
2021-01-01,"마포구","pred",6.74934274284026
2021-01-01,"마포구","lb",6.86635117419641
2021-01-01,"마포구","ub",6.63586577631755
2021-02-01,"마포구","pred",6.75176526530238
2021-02-01,"마포구","lb",6.87274275846138
2021-02-01,"마포구","ub",6.63594034166543
2021-03-01,"마포구","pred",6.77290140938952
2021-03-01,"마포구","lb",6.89829427809667
2021-03-01,"마포구","ub",6.6541006351014
2021-04-01,"마포구","pred",6.78496448564368
2021-04-01,"마포구","lb",6.91640007611005
2021-04-01,"마포구","ub",6.66163749251658
2021-05-01,"마포구","pred",6.80413403379412
2021-05-01,"마포구","lb",6.94224471077391
2021-05-01,"마포구","ub",6.6783161595205
2021-06-01,"마포구","pred",6.81691772111794
2021-06-01,"마포구","lb",6.96152264428776
2021-06-01,"마포구","ub",6.68511059370976
2020-07-01,"서대문구","pred",6.27910889294635
2020-07-01,"서대문구","lb",6.37239544788616
2020-07-01,"서대문구","ub",6.181373823349
2020-08-01,"서대문구","pred",6.28580828862981
2020-08-01,"서대문구","lb",6.38377933933471
2020-08-01,"서대문구","ub",6.18314906412174
2020-09-01,"서대문구","pred",6.26765589613063
2020-09-01,"서대문구","lb",6.37088577940568
2020-09-01,"서대문구","ub",6.16117038775749
2020-10-01,"서대문구","pred",6.24438361192735
2020-10-01,"서대문구","lb",6.35145907628657
2020-10-01,"서대문구","ub",6.13292123171921
2020-11-01,"서대문구","pred",6.22227854316258
2020-11-01,"서대문구","lb",6.33409456433598
2020-11-01,"서대문구","ub",6.10981040420364
2020-12-01,"서대문구","pred",6.1992717938332
2020-12-01,"서대문구","lb",6.31656351979471
2020-12-01,"서대문구","ub",6.08075443055316
2021-01-01,"서대문구","pred",6.19670591909566
2021-01-01,"서대문구","lb",6.32053956796308
2021-01-01,"서대문구","ub",6.07331483444762
2021-02-01,"서대문구","pred",6.20541149989132
2021-02-01,"서대문구","lb",6.33365278293017
2021-02-01,"서대문구","ub",6.07846438564704
2021-03-01,"서대문구","pred",6.23283070231201
2021-03-01,"서대문구","lb",6.36642990297676
2021-03-01,"서대문구","ub",6.10050665244336
2021-04-01,"서대문구","pred",6.2511768368997
2021-04-01,"서대문구","lb",6.39152514315386
2021-04-01,"서대문구","ub",6.1135945256316
2021-05-01,"서대문구","pred",6.27662944338369
2021-05-01,"서대문구","lb",6.42265272640326
2021-05-01,"서대문구","ub",6.128763943594
