"date","강남구","강동구","강북구","강서구","관악구","광진구","구로구","금천구","노원구","도봉구","동대문구","동작구","마포구","서대문구","서초구","성동구","성북구","송파구","양천구","영등포구","용산구","은평구","종로구","중구","중랑구"
2018-11-14,5.98396185695082,18.534738,4.77002018739529,8.7385,2.3944,6.88065,3.6416,11.28175,45.2988,53.94495,10.12355,16.9153,33.34045,16.72065,14.20705,14.20615,7.4705,56.89395,18.01355,28.45175,0.2016,5.1544,3.39025,6.53425,16.9017
2018-11-15,5.88054944563721,17.851038,4.68758662558705,8.92675,2.96315,6.42155,3.68805,10.7943,44.13805,55.4809,9.33205,16.48925,29.00215,15.65195,13.7935,13.7641,6.84765,58.07855,18.38815,28.3665,0.18515,5.25305,3.4089,6.6154,16.8691
2018-11-16,6.10686155567013,17.727469,4.86798773096092,8.1239,2.8757,6.47005,3.7893,11.6479,45.7324,61.6987,9.94035,16.60395,34.0607,15.19445,14.24905,14.19365,7.21355,57.04215,19.51645,28.8748,0.17425,4.9847,3.24105,6.5751,17.3112
2018-11-17,6.35099281758803,18.64761,5.06259309034669,8.9045,3.0058,6.7938,3.8755,11.83655,49.3479,63.7673,10.3761,16.95445,31.8888,17.87565,13.7921,14.05465,7.79085,58.83795,20.57715,30.43515,0.23495,5.68585,3.5761,7.26485,18.018
2018-11-18,7.08168436382334,25.053831,5.64505225529824,12.98155,3.70345,8.21565,5.17455,16.6023,59.19525,31.52655,12.7,21.83675,42.63505,23.18985,16.0058,19.27875,9.0933,71.8311,8.7515,39.54265,0.2527,7.7258,4.16535,9.01525,23.67755
2018-11-19,7.48003095774077,20.422908,5.96258791812323,9.70345,3.25885,8.22405,4.7097,12.796,52.24955,89.96765,11.858799,18.74045,34.5227,19.374,17.0768,16.7116,7.9758,71.45485,28.95455,33.21125,0.1677,6.1984,4.0671,7.53155,19.53495
2018-11-20,6.60495377562374,17.969347,5.2650340359275,8.66345,3.11405,7.04695,4.18845,11.23685,48.2079,80.0818,10.06235,17.8076,35.7626,16.29535,14.88815,14.1096,7.3929,61.4574,19.1646,29.73095,0.27085,5.05065,3.46415,6.48755,17.8454
2018-11-21,6.13619368489713,18.991459,4.89136937207041,8.84565,2.77245,6.5937,4.0384,11.63095,45.9767,54.143,10.3659,17.7434,35.08945,17.2553,14.34215,14.2338,7.6431,58.84325,17.60965,29.90515,0.188,5.32285,3.42915,6.70795,17.5338
2018-11-22,6.0076868165005,17.8042,4.78893216222108,9.2585,2.93155,6.6339,3.92835,11.04805,44.65095,55.40295,9.8107,16.6069,29.6676,15.99925,14.5778,14.1701,6.99875,61.2087,18.76485,29.12225,0.1543,5.1528,3.4221,6.4897,16.7117
2018-11-23,6.16627647585603,17.627806,4.91534939126128,8.2552,3.32445,6.60605,3.95255,11.6505,44.97435,61.2448,10.2966,16.66325,36.0787,15.55525,14.3447,14.0297,7.26725,59.0918,17.592,29.4629,0.1862,5.45715,3.4785,6.60615,17.0529
2018-11-24,6.18484409162649,18.230476,4.93015027137619,9.524,3.19355,6.7258,4.4448,12.71145,45.5152,60.24845,9.3376,16.81345,31.51595,16.29505,13.56815,13.88615,7.3435,57.99785,20.37385,30.93805,0.22535,5.82785,3.3252,6.8834,17.51195
2018-11-25,7.50409664328898,26.520508,5.98177149726907,13.63055,4.2981,8.9493,5.5614,17.65615,63.413,32.0167,13.489,23.2906,44.53345,24.55445,17.2556,20.08625,10.30405,76.59425,9.48985,41.8799,0.25825,8.30125,4.1089,9.5083,24.4046
2018-11-26,7.61711123623887,20.276387,6.07185928571562,9.918,3.81675,8.2782,5.1037,13.4187,53.93105,94.13305,11.79275,19.2811,35.30235,18.51245,17.1812,17.0162,8.03245,69.47035,29.48705,34.09845,0.21915,6.181,4.40045,8.0204,19.88455
2018-11-27,6.15331742023713,16.618158,4.90501928582454,7.3942,3.04725,6.6032,3.906299,11.85625,46.78545,77.75815,7.83765,16.66315,35.0927,15.90365,12.85485,12.97125,6.65435,56.35435,18.51525,29.1126,0.2164,4.9539,3.47685,6.37865,9.0086
2018-11-28,5.72071833199076,17.04125,4.5601797909693,7.6221,2.40425,6.581,3.46995,11.36155,45.51545,53.35455,7.3517,18.30065,34.937749,16.88165,12.19935,13.32475,6.16175,58.30275,16.7109,29.39655,0.1454,5.15125,3.4757,6.62205,4.9715
2018-11-29,5.71568061385173,16.685309,4.55616405393821,8.5625,2.798349,6.42535,3.71405,10.50805,42.1235,53.80635,8.28675,16.92085,29.1762,16.0731,14.24265,13.79415,6.5038,59.78045,16.49085,28.5053,0.20965,4.932,3.4035,6.5302,11.4818
2018-11-30,6.15281940618276,17.847198,4.90462230182803,8.15145,3.4163,6.15275,3.5291,11.1578,42.78915,58.1629,9.50745,17.41995,48.6754,15.22165,14.0845,13.4617,6.7455,55.9822,17.7429,28.6394,0.15705,5.00025,3.5228,6.3927,16.1468
2018-12-01,6.30139066860747,18.264608,5.02305352481611,9.1284,3.22625,7.1267,4.135,12.8374,47.26225,62.35915,9.6264,17.43603,32.6617,16.94265,14.02075,14.3697,7.57945,58.7611,19.37515,30.7197,0.1983,5.8375,3.40375,7.18055,17.6958
2018-12-02,7.09250484013091,25.329244,5.65367762619101,13.045,4.21545,8.3261,5.2768,16.43255,58.1707,29.9176,12.31825,22.201,43.50575,23.5441,16.8216,19.46065,9.52885,71.7191,9.3487,39.46605,0.32575,7.90195,3.9438,9.4959,22.29835
2018-12-03,6.77210388227234,18.232057,5.39827508961385,8.81505,3.40455,7.5479,4.49405,11.4161,46.16995,83.85285,9.95305,17.8619,29.72885,16.5115,15.47665,15.07585,7.20395,62.3843,27.81785,30.64525,0.16615,5.69585,3.9363,6.9579,17.9971
2018-12-04,6.52804230853203,18.369047,5.20372528105241,8.22725,3.86215,6.70615,4.3064,10.7765,48.6219,77.4642,10.1538,18.9548,36.1449,16.28725,15.2488,14.0875,7.39355,58.4705,17.41065,29.62465,0.2286,5.1901,3.51045,6.53183,17.2959
2018-12-05,5.55113305637651,18.041016,4.42499758100495,8.1935,3.20745,6.0627,3.63955,9.8728,41.90415,50.54185,8.8149,17.2493,30.3613,15.39855,13.43915,13.3263,6.7348,51.03315,16.5604,26.3444,0.17375,4.6103,3.33875,5.9953,15.26185
2018-12-06,5.64017847465275,16.733499,4.49597872241703,8.4865,3.40355,6.3195,3.55875,10.24615,41.75925,51.57675,8.95665,17.2744,28.3968,15.3977,13.94685,13.30325,6.46795,56.36985,17.6221,26.3798,0.16155,4.8925,3.08275,6.4024,15.1087
2018-12-07,4.82646441667029,13.477369,3.84733948036787,6.3943,2.83385,5.00625,2.90405,8.50425,35.01315,51.4249,7.67145,13.68955,28.3663,12.31685,11.56435,11.3729,5.1826,44.74115,14.9724,21.68715,0.16265,4.0757,2.8727,5.12491,12.0147
2018-12-08,5.15610319210424,15.436075,4.11010579655716,7.3274,3.01325,5.52085,3.39125,9.3306,39.8111,52.55825,7.879,15.1916,27.95065,13.4848,11.76265,12.2241,5.9009,47.8419,13.33155,24.4209,0.17055,4.6317,3.0757,5.9779,13.49195
2018-12-09,6.17788215148191,22.749586,4.92460067132409,11.9255,3.93695,7.2532,4.3441,13.71625,50.9008,25.9914,10.7026,19.24185,38.9304,19.7314,14.9959,17.32035,8.01965,62.8591,8.07425,33.35305,0.18715,7.2471,3.61385,8.12585,18.42205
2018-12-10,6.24826009401382,18.00372,4.98070133082857,8.48525,3.3495,7.49995,4.43045,11.0507,48.8838,57.8863,10.3239,17.33405,28.8471,16.3068,15.5026,15.17695,6.70625,62.61705,21.82635,29.634,0.1817,5.4233,3.7994,6.74525,16.24145
2018-12-11,5.89923324824056,15.731129,4.7024801221911,7.06155,3.55735,6.2227,3.6986,9.4548,42.3746,78.0255,8.5135,15.54195,33.3883,14.57835,13.63365,12.6115,6.3618,50.0235,18.23325,25.6332,0.21345,4.363,3.15435,5.87405,14.66635
2018-12-12,5.3622471906905,16.567089,4.2744302120988,7.61485,2.90255,5.58995,3.2212,9.1142,40.37625,57.9201,8.5149,15.4458,27.8488,14.361,12.1725,12.47855,6.50085,48.54775,16.64915,24.64285,0.1393,4.372,3.0126,5.5974,13.9522
2018-12-13,4.89271169377074,14.563039,3.90014744550589,7.2649,2.86855,5.534,3.0532,8.25385,35.8497,45.66645,7.38825,13.2763,26.02405,13.0972,12.2649,11.6063,5.369,49.267,16.92435,22.7247,0.1177,4.10495,2.82955,5.268,12.75335
2018-12-14,4.85946620183125,14.428109,3.87364632944228,6.694,2.8034,5.2238,2.9601,8.5074,36.3303,45.5301,7.86255,13.14465,28.3363,12.43495,12.155,11.93085,5.6283,46.2415,15.34995,22.18685,0.15,4.3132,2.9571,5.3731,12.9219
2018-12-15,5.21369578364014,15.550178,4.15601481650714,7.4865,3.09515,5.5198,3.40535,9.93215,39.6153,51.009,8.0602,14.22695,29.13115,13.4559,12.04595,11.77165,5.8919,48.1147,17.6677,24.32895,0.15585,4.68265,2.7779,5.98415,13.58535
2018-12-16,6.15194040218173,22.379707,4.90392161774448,11.60565,3.9814,7.1093,4.7355,13.998,50.9333,25.2029,10.54375,19.3427,40.0225,20.2561,13.9279,17.38945,7.74885,61.73795,7.8939,33.55865,0.22945,7.0254,3.6562,7.93665,18.64365
2018-12-17,6.55007008211493,22.764176,5.22128437103087,8.1147,3.4323,6.9629,4.2494,10.5812,47.04815,79.11745,10.09185,16.6684,27.624,15.42705,14.72505,14.97955,6.71135,60.11305,26.6372,28.98445,0.1736,5.22875,3.5515,6.5935,16.7134
2018-12-18,5.65160936915954,15.30799,4.50509067848574,7.34385,3.6098,5.98725,3.524,9.19305,40.82445,68.9196,8.52625,14.9321,33.21085,14.09355,13.16215,12.0598,5.87835,50.204599,17.44355,24.5559,0.19415,4.4682,3.3,5.415,14.194
2018-12-19,5.20044049719897,16.649467,4.14544857537366,7.56295,3.16875,5.7059,3.37075,9.44395,39.4416,45.89225,8.38225,14.84115,28.9396,14.28495,12.69325,12.7201,6.47345,47.91305,17.035,24.7028,0.21,4.0934,2.90445,5.777,14.4666
2018-12-20,5.15658556706104,15.054288,4.11049031409535,7.7342,3.5993,5.64735,3.2636,8.8539,37.822,48.3636,7.8981,13.8985,27.77395,13.86955,12.61415,12.35,5.6411,50.9061,17.4477,24.0723,0.1515,4.26415,2.9476,5.5722,13.8613
2018-12-21,5.11735131744412,14.938409,4.0792153549322,6.6297,3.09525,5.4048,3.18,8.9695,36.8595,51.8129,8.41065,13.1633,30.1582,12.93735,12.47325,12.14075,5.5478,47.31795,17.50565,23.4511,0.14945,4.4696,2.94495,5.7224,13.38995
2018-12-22,5.47881931950489,15.663909,4.36735383377702,7.61155,3.34705,5.6686,3.63075,10.0546,40.9937,57.1785,8.0863,14.98235,30.0634,13.7471,11.90265,12.84175,6.1995,49.1995,19.6093,25.83085,0.17315,5.01155,2.84455,6.2146,14.42345
2018-12-23,5.92571022547068,21.629206,4.72358582421728,11.24995,4.07345,6.65595,4.28485,13.1242,49.65165,24.7132,10.38015,18.161,38.67525,19.4095,13.98795,16.05425,7.55235,59.09265,7.8994,31.8586,0.2256,6.692,3.5444,7.70335,18.1632
2018-12-24,6.17301822767377,15.834119,4.92072347168456,7.479,3.53905,6.54005,3.8095,9.6598,43.167,81.85225,9.1025,15.4749,26.7054,14.2678,13.8839,14.0346,6.4407,55.6553,27.2966,26.5771,0.1663,4.989,3.3207,6.31165,15.2619
2018-12-25,5.5234270195131,17.6696,4.40291215360577,8.38955,4.43785,6.56375,4.05625,10.7238,45.791935,22.47425,9.05165,16.89415,39.41795,16.4423,12.9544,13.8501,6.94175,54.5195,16.6161,29.2633,0.22445,5.4413,3.68145,6.25935,16.1554
2018-12-26,6.20345792197687,18.229037,4.94498799070973,8.3295,3.43045,6.4304,3.73495,9.7113,43.43915,80.7468,9.34125,16.7668,33.1389,16.02535,13.77285,13.61035,6.47895,53.08,20.7834,26.8249,0.168,4.5754,3.2898,6.07335,15.58135
2018-12-27,4.77584085221229,13.62344,3.80698570970637,7.2261,3.08935,4.8682,2.94705,7.75125,33.68915,56.0038,7.4141,12.16625,26.3036,12.2427,11.9318,11.36405,4.93895,45.45925,12.7683,20.68555,0.131,4.03885,2.6426,4.8637,12.0621
2018-12-28,4.73933208165421,14.26485,3.77788332290276,6.5766,3.13945,5.0723,2.9462,8.2258,35.43095,46.1786,7.6196,12.3851,28.98295,12.46735,11.769,11.5603,5.5993,45.0961,11.9925,21.16355,0.11805,4.22455,2.7665,5.4099,12.4535
2018-12-29,5.17032734007644,15.571189,4.12144435027757,7.78135,3.469799,5.70125,3.59775,9.5166,40.3036,45.22465,8.19895,14.58215,28.87905,13.791,11.7609,12.27165,5.9336,47.68755,18.46415,24.5645,0.168,4.89095,2.8644,5.55065,13.9178
2018-12-30,5.84752535308278,20.837566,4.6612619945281,10.9486,4.03135,6.45695,4.38715,13.25695,47.3619,24.2566,9.626,17.40675,42.075,19.1831,13.6668,16.1925,7.14715,58.3821,7.45795,30.8684,0.21455,6.93285,3.4202,7.5177,17.96385
2018-12-31,6.78786036277941,18.815409,5.41083511788572,8.161,5.184149,7.4188,4.434,10.8685,49.04295,82.40965,10.18935,17.6931,28.9609,16.41045,16.3097,15.77105,6.92055,64.09505,25.7912,30.037,0.188,5.5649,4.00925,7.1221,16.99555
2019-01-01,5.31769682905626,16.850098,4.2389175986445,8.4683,4.4265,6.57155,4.30765,10.24465,45.92435,23.059,9.25415,16.6494,37.49205,16.119,12.69975,13.38655,7.0298,53.0569,10.82725,27.23545,0.23265,4.96195,3.4482,6.22555,15.5212
2019-01-02,6.14220125135537,19.148867,4.89615820829096,8.65915,3.9999,6.41925,4.07675,10.17045,44.8814,67.0974,9.3925,16.8341,31.5235,17.3107,14.35345,14.4282,6.95735,54.51805,22.68965,26.758,0.16545,5.12515,3.34645,6.0615,15.46565
2019-01-03,5.54598964724254,15.701807,4.42089759407529,8.16935,4.19845,6.1401,3.75085,9.3163,38.99405,65.811,8.21675,14.07415,27.0047,14.47675,13.2949,13.24615,5.52905,53.405,16.22545,24.4006,0.1603,5.2017,3.03715,5.72695,13.5858
2019-01-04,5.04980145003941,15.172426,4.02536905061425,6.61845,3.9927,5.7623,3.48495,9.02705,38.36815,47.4675,8.42145,13.40575,28.1106,12.7937,12.2563,12.08145,5.87145,47.0927,15.72725,23.2217,0.1733,5.0641,2.94455,5.66425,13.29355
2019-01-05,5.22996718816273,15.064119,4.16898530828256,7.78435,4.21705,5.62875,3.79685,9.4024,40.11295,49.9275,7.8797,14.07605,29.83295,13.52875,11.7587,11.9336,5.5853,47.0625,19.58675,23.8843,0.1394,5.1253,2.977,5.59725,13.75565
2019-01-06,6.01234203460792,21.586758,4.79264299542489,11.5043,5.0723,7.0818,5.1612,13.4672,49.51115,25.06195,10.60365,18.4476,36.7068,19.7525,14.1871,16.91675,7.5387,59.6245,8.0367,32.73445,0.21895,8.0372,3.5072,7.9765,17.91645
2019-01-07,6.07161811668673,17.346909,4.83989398313251,7.8652,4.75055,7.1737,4.57205,10.07755,45.81645,59.4211,9.8203,16.19505,26.7151,15.56865,14.89605,14.7016,6.52725,58.23365,26.435,27.39295,0.1734,5.25965,3.681,6.3673,15.46275
2019-01-08,5.41826730535409,14.729469,4.31908575707609,6.9036,4.7067,5.96115,3.9711,8.56235,39.64345,66.86905,7.84605,14.05535,31.05775,13.50825,12.7385,11.67345,5.7584,46.65025,16.6205,23.0935,0.1715,4.27075,3.17705,5.12345,13.64475
2019-01-09,4.98813870112926,16.127796,3.97621556933495,7.7613,4.2569,5.8797,3.6842,8.86525,38.44495,39.10685,8.5425,14.84795,27.66025,14.44595,12.35865,12.0726,6.06725,47.31295,15.2395,23.51525,0.1791,4.49055,2.9953,5.3268,13.3159
2019-01-10,5.10298797253277,15.372585,4.06776584258176,7.86985,4.2563,5.9602,3.91585,8.5882,38.69305,44.55065,8.05415,14.21035,25.4022,13.6466,13.28765,12.5166,5.6922,51.32075,17.06255,23.33915,0.15535,4.64485,3.0445,5.36385,13.06665
2019-01-11,5.05979916927239,15.17072,4.03333857376785,7.02655,4.183,5.6421,3.72795,8.85425,38.025,45.7617,8.16105,13.4244,28.54135,13.2613,12.2689,11.91085,5.6232,48.14874,17.26795,23.15,0.1687,4.6342,2.9656,5.4771,13.3715
2019-01-12,4.60169516491287,13.04459,3.66816823997247,6.30735,4.33675,4.75365,3.39595,8.00695,34.53145,47.3996,7.1854,10.671,22.9586,12.53675,10.5881,9.7705,5.58115,42.4074,17.8107,19.783,0.18525,4.29455,2.5875,4.9548,13.64235
2019-01-13,5.98962883197256,21.631166,4.77453752655977,11.85695,5.22925,7.0228,5.1307,13.63375,50.3796,24.55055,10.54335,18.28235,37.02795,19.2541,14.0159,16.4776,7.6428,59.6321,7.67395,32.39425,0.1914,7.1192,3.55345,7.5291,18.2899
2019-01-14,6.12907024041992,16.639567,4.88569103140374,8.0974,4.5707,7.0505,4.59925,10.03415,44.13785,69.72045,9.7141,15.81145,26.27295,14.91635,14.0152,14.38745,6.39285,56.5698,27.20485,27.4712,0.1636,5.2991,3.48925,6.40155,15.5867
2019-01-15,4.96925504401618,13.615538,3.96116276188153,6.27135,4.91855,5.12995,3.5374,7.5395,35.41285,62.1913,7.54005,11.4484,25.6275,13.21105,11.809,9.9036,6.00775,44.9449,16.069,20.27645,0.2068,4.0774,2.84525,4.4322,13.83155
2019-01-16,5.00449727194135,16.556167,3.98925554433411,7.83125,4.1367,5.99645,3.8874,8.6143,38.90765,37.49875,8.5343,14.88555,27.8382,14.73655,12.62795,12.0232,6.09705,47.3748,15.4065,23.77005,0.1719,4.47915,3.05175,5.5416,13.41345
2019-01-17,5.08649144574243,15.782837,4.05461589816485,7.99535,4.1934,5.7515,3.838,8.7008,38.45565,41.29715,8.10785,14.02335,25.81945,13.935,12.5197,12.55965,5.6735,51.97485,17.63855,23.6973,0.14325,4.76345,2.87055,5.48145,13.7111
2019-01-18,4.95769929090156,14.841747,3.95195127675596,6.5691,4.0417,5.4783,3.53685,8.64725,37.5729,44.81825,7.9674,13.4119,28.5824,12.8031,12.2569,11.82655,5.4458,46.19565,17.03825,22.8784,0.155,4.64845,2.935,5.33835,12.96425
2019-01-19,5.18307022927791,14.964729,4.13160214208671,7.55945,4.1258,5.6611,3.9974,9.19535,40.1367,51.0767,8.19725,13.8794,28.1688,13.36885,11.4597,11.97185,5.6362,45.83945,19.03405,23.9966,0.14925,4.8204,2.859,5.76965,13.6677
2019-01-20,5.83093532063643,20.985764,4.64803751356208,11.04655,5.059,6.8852,4.772,13.1853,48.51385,24.45215,10.18735,17.59525,36.329,18.97195,13.6803,16.44355,7.41785,58.26575,7.5746,31.39895,0.209,6.8977,3.30935,7.3903,17.8766
2019-01-21,6.16602145091606,16.216249,4.9151461021794,8.20665,4.77865,7.0242,4.69325,10.2234,44.7941,69.02875,9.62445,16.3354,26.69245,15.0259,14.46005,14.1526,6.31455,58.2988,26.88025,27.404,0.1464,5.56305,3.49065,6.1687,15.2972
2019-01-22,5.59922090413353,15.711607,4.46333004535764,7.07125,4.91635,5.9604,4.19475,8.8256,41.815,64.72195,8.4053,15.2229,31.3905,14.0857,13.2465,12.00865,6.13345,49.45075,17.65705,24.20135,0.21215,4.48495,3.2596,5.40835,14.4091
2019-01-23,5.1299650121503,16.808108,4.08927016140062,7.908,4.34815,5.884,3.8731,8.89435,40.48395,40.01665,8.39515,15.17795,27.3462,14.81635,12.028,12.64905,6.188,48.49525,16.80225,24.33865,0.1576,4.6278,3.00795,5.60135,13.989
2019-01-24,5.11615981556713,15.433416,4.07826556812833,7.82335,4.46855,5.7432,3.7516,9.06925,37.98505,45.52545,8.1264,14.0577,26.11525,13.60115,12.56495,12.49045,5.7011,49.99825,17.25245,23.9387,0.1557,4.84895,2.988,5.6099,13.5364
2019-01-25,4.91741445575045,14.6665,3.91983886001429,6.61575,4.239,5.45085,3.6732,8.5018,36.96335,45.5509,8.0759,13.57855,27.2302,12.36825,12.09925,11.45125,5.35085,46.235,17.41155,22.3353,0.17245,4.3311,2.9778,5.286,12.7119
2019-01-26,5.1523221935703,15.231488,4.10709183360643,7.18405,4.3423,5.62005,3.93985,9.4603,39.5577,50.32565,8.0453,13.54165,28.39705,13.0626,11.54755,11.67695,5.32545,46.5904,18.5067,23.8619,0.1242,4.78365,2.8395,5.7345,13.6883
2019-01-27,5.32694822244481,19.615365,4.24629220000057,10.60615,5.537,5.9701,4.18305,11.6101,44.1169,20.94135,9.4862,14.5187,30.2396,18.6262,12.83945,13.5462,7.76045,56.22955,6.7323,27.39675,0.199,6.2943,3.15065,6.50145,18.81255
2019-01-28,6.27275558562109,17.403568,5.00022752305038,8.32435,5.0327,6.96975,4.8204,10.44315,45.71295,69.56425,9.8134,15.9366,26.8416,15.29105,14.7346,14.73085,6.42895,58.36575,26.7831,28.5678,0.21175,5.4634,3.5699,6.2319,16.637
2019-01-29,5.88174367613304,15.85558,4.6885385874661,7.2062,5.11875,6.38355,4.03615,9.3607,43.3648,67.1018,8.61995,15.2409,32.6652,14.3066,13.4332,12.2758,6.3534,50.23145,25.8631825,25.2297,0.2064,4.7134,3.43435,5.6071,15.0307
2019-01-30,5.4257960207478,17.474668,4.32508715301939,8.47845,4.719649,6.28985,4.22915,9.4329,42.09845,42.89005,9.23825,16.41525,30.18175,15.7074,12.8813,13.00515,6.3445,49.48495,17.84715,26.2426,0.15435,4.8341,3.02875,5.73385,14.8371
2019-01-31,5.42136771906847,16.002586,4.32155720264349,7.73845,4.7271,6.12755,4.0188,9.2607,41.01325,48.6557,8.59715,14.4403,27.2438,14.97,13.1088,13.14105,5.8913,55.40255,17.24185,25.1333,0.1773,4.87275,3.0623,5.83285,14.66375
2019-02-01,5.97605678652463,17.117119,4.76371878601321,8.2299,5.12045,6.6432,4.2933,10.47915,45.037549,51.78745,10.0655,16.36035,32.59085,16.17635,14.8673,14.33855,6.68245,60.257,16.89345,28.78845,0.21635,5.57115,3.44305,6.2807,16.4587
2019-02-02,7.01975839664104,20.752996,5.59568895375239,11.0936,6.04785,7.7214,5.70655,14.55105,54.78655,67.95655,11.76065,19.72575,34.823,17.5257,15.61165,15.40035,8.10595,59.59915,24.42435,33.2257,0.17865,6.9344,3.97805,8.37525,19.40825
2019-02-03,6.37650570276333,22.656956,5.08293028169819,11.10245,6.482349,7.9012,5.56295,14.30855,57.3298,29.97105,13.08465,19.4395,36.00325,18.3771,14.2371,16.0479,8.6742,57.84435,9.96135,34.2852,0.18915,6.95545,3.8207,8.50315,22.08545
2019-02-04,7.54193131328432,26.955079,6.01193080375789,12.2225,7.9648,9.7711,7.4713,15.67985,70.14725,36.52815,12.96995,23.3938,41.07305,22.0976,16.1456,17.8348,10.35865,67.4565,18.44905,37.98825,0.3518,7.8152,4.7911,9.0114,26.03925
2019-02-05,4.77956548420911,16.302907,3.80995474096696,7.46525,5.01985,5.5881,4.7996,10.5642,45.7633,24.51755,9.09015,14.965,22.88895,15.08365,9.6184,11.7611,6.72135,47.2306,6.3048,24.4,0.2428,5.08505,2.955,6.08495,16.24135
2019-02-06,7.31495578256569,22.180726,5.83100086311747,9.9267,5.89285,7.27185,5.74845,13.50505,54.20465,98.22885,12.23925,19.31755,27.7462,21.66075,14.3832,18.03095,8.5969,68.7415,8.1535,34.09515,0.1971,6.33555,3.97095,7.76015,19.44885
2019-02-07,6.60220947283274,17.015048,5.26284645852873,8.94475,5.26425,6.40915,4.5246,10.67765,45.1546,79.95275,10.83925,16.67785,36.1641,15.9886,15.9012,15.7585,6.58955,60.64075,21.4754,28.63625,0.1785,5.96765,3.7662,6.4869,16.90265
2019-02-08,4.90030952919127,14.26216,3.90620393938116,6.7248,4.15825,5.38325,3.5946,8.18235,38.86995,45.60445,8.0715,13.07675,27.4006,12.2635,12.28345,11.9248,5.5492,46.22935,14.65995,21.65205,0.18025,4.6413,2.87535,5.25485,13.17925
2019-02-09,5.20041467624152,15.007089,4.14542799260738,7.5476,4.12795,5.6942,3.9104,9.6034,40.6356,50.2666,8.17185,14.00135,29.94685,13.48255,11.4684,11.96185,5.61545,46.20795,17.2965,24.00965,0.18705,4.93685,2.8999,5.8507,13.73455
2019-02-10,6.15183800048074,21.708108,4.90383998985436,12.27555,5.3356,7.4618,5.42915,13.3193,51.4928,25.66045,10.86305,18.68255,38.2269,20.23685,14.03575,17.2873,7.9897,60.8485,8.37235,32.48135,0.20935,7.5449,3.66545,7.7011,18.9384
2019-02-11,6.32998436629551,17.616289,5.04584653694833,8.7086,5.03785,7.31545,4.7757,10.43045,48.21515,69.2373,9.9625,16.61385,26.56065,15.46905,14.87095,14.68295,6.5908,59.61405,25.57835,28.071849,0.158,5.7618,3.7175,6.55965,16.1637
2019-02-12,5.62403161475993,15.258438,4.48310750941585,7.48455,5.2017,6.18315,4.17715,9.08225,42.10715,66.0331,8.54015,15.12525,33.2998,13.89955,13.11055,11.95255,6.16855,49.2547,15.55525,23.7352,0.1811,4.6986,3.21485,5.79045,14.31925
2019-02-13,5.07803749681645,16.991907,4.04787696700116,8.16345,4.261249,5.8706,3.9125,8.6475,40.467,39.8634,8.3503,14.8431,28.47065,14.972,12.32565,12.2004,6.01425,47.21985,15.09685,23.9017,0.16235,4.3424,3.02425,5.36195,13.8755
2019-02-14,5.08791840126043,15.498277,4.05575337310037,7.68325,4.357,5.81055,3.8718,8.7462,39.23305,43.4946,8.19895,13.83585,26.0773,13.77415,12.5737,12.16245,5.70545,51.19715,16.1039,23.5239,0.16625,4.9006,2.9364,5.48855,13.47935
2019-02-15,4.70549838920095,13.26793,3.75091333213841,6.5822,3.922399,5.3012,3.5657,7.98315,35.90855,45.75375,7.49835,12.435,26.84945,11.7879,11.3436,10.9513,5.14695,43.70555,15.81655,20.778,0.14865,4.23115,2.78515,5.0797,12.2032
2019-02-16,5.34649072513476,14.816839,4.26187019574515,7.96235,4.37715,5.57015,4.35655,9.609,42.26885,50.97075,8.5395,14.447,29.21775,13.73405,11.73395,12.3664,6.11765,48.8189,18.14125,24.49425,0.15915,5.04765,2.98955,5.83125,14.7864
2019-02-17,6.23765463287079,22.231738,4.97224735586044,12.51165,5.39715,7.3529,5.4351,13.7539,53.0587,26.59295,10.6866,19.0782,37.6542,20.37405,14.1601,17.0569,7.79045,62.33725,8.30865,33.32305,0.21625,7.4601,3.68485,7.97735,19.14755
2019-02-18,6.42026953441036,17.89534,5.11781592526085,8.66245,4.95165,7.47725,5.0654,10.78375,48.98455,70.49735,10.2716,16.85055,27.16105,15.85185,14.809,14.82165,6.8813,59.76365,25.10795,28.9112,0.16585,5.6336,3.715,6.6542,16.69405
2019-02-19,5.21352339473484,13.981499,4.15587739942828,7.0855,4.4336,5.63995,4.06295,7.9898,39.1945,61.76665,7.85035,13.7803,31.11445,12.6126,11.99375,11.23385,5.6728,45.41545,15.072849,22.3438,0.19375,4.3408,3.14,5.04295,13.0424
2019-02-20,5.12051455667282,16.964677,4.08173688086086,8.17345,4.34725,6.0919,4.09405,9.1965,41.5242,37.67895,8.60325,15.43275,28.4083,14.77225,12.29695,12.39975,6.2902,48.1086,14.95815,24.22325,0.14955,4.5597,3.14955,5.37765,14.30525
2019-02-21,5.09427721945782,15.342629,4.06082220406798,7.9758,4.22455,5.80165,4.0091,9.0346,39.22515,43.80475,7.9547,14.26615,25.8213,13.6131,12.4735,12.3333,5.648799,51.12075,15.94185,23.51915,0.1373,4.8791,3.11405,5.4017,13.6932
2019-02-22,4.99299160580268,15.219549,3.98008398524619,7.1645,4.117,5.50075,3.51435,8.31945,38.88715,44.96005,8.147,13.57995,28.45505,13.0783,12.36775,11.8787,5.415078,46.8428,15.3586,22.8761,0.1448,4.6853,3.1735,5.4143,13.08945
