"Month","gu","FW_t","month_int","TotalHouses","age_05","mem1","nBusiness","Suv1yr","NO2","avg_temp","Holidays"
2018-07-01,"양천구",6.41821011155349,-0.981296935076316,0.0579967593763636,0.125926775212045,-1.96593686296297,-0.956741068391498,-0.524308810785075,-0.552896990123215,1.51454535444255,0
2018-08-01,"양천구",6.17005843560474,-0.865850236832043,0.0581753673827905,0.0714022351043351,-1.95261187215712,-0.957077530036411,-0.667678497688266,-0.82019641735111,1.61157790187362,0
2018-09-01,"양천구",6.15608388170975,-0.750403538587771,0.0570748611312243,0.0231071894932089,-1.93692307942441,-0.955096139684467,-0.898916966031865,-0.320738220354149,0.880740004773224,1
2018-10-01,"양천구",6.31876142572127,-0.634956840343498,0.0560924784264609,-0.0217260060246493,-1.92292393573404,-0.95422103143441,-1.07002689825161,1.18109282874746,0.0314726395261746,0
2018-11-01,"양천구",6.22880090239487,-0.519510142099226,0.0563192281886664,-0.0655939772236703,-1.90767066914105,-0.956902875188607,-1.06465760344707,2.36949719416758,-0.497846938054335,0
2018-12-01,"양천구",6.37702435264904,-0.404063443854954,0.0576212037993285,-0.10990927536285,-1.90252261248807,-0.961698484063856,-0.893044897372823,1.46106593571461,-1.342884679439,0
2019-01-01,"양천구",6.21126839280853,-0.288616745610681,0.0595582697552838,-0.155813433072403,-1.88816965641236,-0.966191206980577,-0.59707122244728,-1.61863824092413,-1.37209180073932,0
2019-02-01,"양천구",6.06414944234647,-0.173170047366409,0.0617543735370267,-0.204170590385677,-1.87698413733552,-0.968380898019114,-0.231289890487121,-0.959812636037117,-1.18270911738723,1
2019-03-01,"양천구",5.86923095050631,-0.0577233491221362,0.0640897945597573,-0.254735316948867,-1.864848097183,-0.967933431899582,0.0990623090977572,0.273052479247496,-0.568246917840445,0
2019-04-01,"양천구",6.09164644308175,0.0577233491221362,0.0665088952224287,-0.306984789811403,-1.85072761655997,-0.964931188502033,0.276077717499181,0.143579319183973,-0.0625742910608619,0
2019-05-01,"양천구",5.9691293354757,0.173170047366409,0.068896615041548,-0.360161864685173,-1.83204072142782,-0.959790672986412,0.226450122267028,1.32626406939709,0.671757643143248,0
2019-06-01,"양천구",6.00559659268897,0.288616745610681,0.0709002020042205,-0.412572111932222,-1.81956795725477,-0.954264891632204,0.0552790963833212,0.918632442874543,0.982012993519002,0
2019-07-01,"양천구",6.28078106437682,0.404063443854954,0.0721074812151427,-0.46228678057705,-1.80259454604614,-0.950440975998778,-0.0877343408118407,-0.0424933424423431,1.32145383029042,0
2019-08-01,"양천구",5.99473108117172,0.519510142099226,0.0722432112842962,-0.508294738284023,-1.78012578021,-0.949399728982944,-0.0933110437051378,0.420672044392215,1.45353492328188,0
2019-09-01,"양천구",6.15035635855894,0.634956840343498,0.0715798848427404,-0.553255327276714,-1.76924375503592,-0.948196638831207,-0.0138593615902219,-0.156186125298054,0.996097316457157,1
2019-10-01,"양천구",5.91098361842965,0.750403538587771,0.0705269280267234,-0.600745508418543,-1.76359589418266,-0.942880865127515,0.0577904825125655,-0.215316247977631,0.365082869489862,0
2019-11-01,"양천구",5.87339654616535,0.865850236832043,0.0696726594555856,-0.65268474748695,-1.75614066675636,-0.930742720895706,0.0529201214523202,-1.18865485195234,-0.519308763483905,0
2019-12-01,"양천구",6.12216676733332,0.981296935076316,0.0703209676807325,-0.704362529915417,-1.74455031608957,-0.91403713291922,-0.000741388444201612,-1.77072239779517,-1.13940840104675,0
2020-01-01,"양천구",5.9147180725508,1.09674363332059,0.0739546337365483,-0.749410846051384,-1.73805076391093,-0.896260181421391,-0.0513531349807422,1.1465282476404,-1.11831436899652,1
2020-02-01,"양천구",5.95122824041412,1.21219033156486,0.082020660160844,-0.781793185259586,-1.72243645667555,-0.88065971593758,-0.0518965771349553,1.046418979397,-1.02689943646689,0
2020-03-01,"양천구",6.09405937928661,1.32763702980913,0.0958229355050251,-0.796799032973506,-1.71569735642705,-0.869490663251233,0.0253573414199998,0.368825172731623,-0.503666727409732,0
2020-04-01,"양천구",5.89758234176266,1.44308372805341,0.116629569823868,-0.790049373643772,-1.70372172949666,-0.864759719457794,0.203315305836976,-0.570755357028521,-0.162841256739639,0
2020-05-01,"양천구",6.01195431082087,1.55853042629768,0.145708673172167,-0.757165191721115,-1.68369954280818,-0.86847358065273,0.504884001268942,-0.713046215919235,0.529616319481674,0
2020-06-01,"양천구",6.26389878112085,1.67397712454195,0.184328355604679,-0.693767471656167,-1.65119520505333,-0.882638942931504,0.95297011286875,-0.817200820321833,1.12117951778888,0
2018-01-01,"영등포구",6.79779994552055,-1.67397712454195,-0.0908037540490344,1.45987682337689,0.49982596011344,1.27349163863118,-1.50660136822484,0.707558067580783,-1.68201181009274,0
2018-02-01,"영등포구",6.65946345659349,-1.55853042629768,-0.0865334758319784,1.44420879939219,0.525170385573823,1.2774330608921,-1.10054735812629,0.780527738806792,-1.44750876038265,1
2018-03-01,"영등포구",6.59777619885246,-1.44308372805341,-0.084366951239394,1.41358874442482,0.54606211460172,1.28659867194381,-0.492018467343316,0.525748370957664,-0.468942705419349,0
2018-04-01,"영등포구",6.78428957123618,-1.32763702980913,-0.0816632054895014,1.37085161030546,0.563766655226218,1.28987187885226,0.0941716883436721,0.671676740526793,0.0246143747467709,0
2018-05-01,"영등포구",6.64515234473528,-1.21219033156486,-0.0765134082391686,1.3187893037378,0.566275098129944,1.27993906033353,0.481907308417654,-0.195729652016958,0.545842497981859,0
2018-06-01,"영등포구",6.73918862824016,-1.09674363332059,-0.0699373069000428,1.26002155091771,0.572611867811227,1.26469848170434,0.689863853414785,0.758417379781168,1.04572778776305,0
2018-07-01,"영등포구",7.0132563997546,-0.981296935076316,-0.0636867933224198,1.19712503291415,0.588399081004859,1.25585137993157,0.785414599134616,-0.429872684775501,1.51454535444255,0
2018-08-01,"영등포구",6.63170199597028,-0.865850236832043,-0.0588685205317869,1.13289165643081,0.618907745928352,1.26123745253182,0.826689525315159,-1.03449682021486,1.61157790187362,0
2018-09-01,"영등포구",6.66347420854998,-0.750403538587771,-0.0540081862544358,1.07097423071042,0.644248882927579,1.2732502392206,0.834845427448632,-1.04221624332877,0.880740004773224,1
2018-10-01,"영등포구",6.80459473050983,-0.634956840343498,-0.046986249391773,1.01524079063053,0.677763709339084,1.28042174026318,0.821795804965719,-0.398508527845026,0.0314726395261746,0
2018-11-01,"영등포구",6.75284305091728,-0.519510142099226,-0.0364994362574424,0.969058984694573,0.698892443706918,1.27480702299177,0.799856594890067,0.674227935798979,-0.497846938054335,0
2018-12-01,"영등포구",6.83178008773628,-0.404063443854954,-0.024509542813692,0.933794915909732,0.727863113191149,1.2625534230065,0.782953484616959,-0.10125313032434,-1.342884679439,0
2019-01-01,"영등포구",6.58078676855058,-0.288616745610681,-0.0137946324349687,0.910314300909153,0.752147865532786,1.25333134297448,0.785414599134616,-1.53568324626719,-1.37209180073932,0
2019-02-01,"영등포구",6.61311451624139,-0.173170047366409,-0.00639535465529007,0.897772437161333,0.790656758226064,1.25414056761645,0.819769444646288,-1.02869490838619,-1.18270911738723,1
2019-03-01,"영등포구",6.49356622769992,-0.0577233491221362,-0.00140270364707647,0.88848294547635,0.810497473853404,1.26129840986765,0.891353052215592,-0.387707096249071,-0.568246917840445,0
2019-04-01,"영등포구",6.7595147497571,0.0577233491221362,0.00282974025768197,0.873049027499653,0.826982171119171,1.26845156471701,1.00370183412123,-0.385028341213274,-0.0625742910608619,0
2019-05-01,"영등포구",6.64107994519469,0.173170047366409,0.00746609089001261,0.844441745249425,0.841734381238443,1.27075938239398,1.14558500710352,0.942597219108769,0.671757643143248,0
2019-06-01,"영등포구",6.71901870750994,0.288616745610681,0.0117412387330948,0.805103602234691,0.856459216940601,1.26943183409035,1.2467030057495,0.911489096112415,0.982012993519002,0
2019-07-01,"영등포구",6.99205305239432,0.404063443854954,0.0144077684330905,0.759844962337236,0.874220628580595,1.26719154623847,1.22198906910785,0.164894144199992,1.32145383029042,0
2019-08-01,"영등포구",6.67487487423933,0.519510142099226,0.0150919886961301,0.713527365424309,0.891692393836878,1.26706786298826,1.02703205614818,0.669537028363023,1.45353492328188,0
2019-09-01,"영등포구",6.90394380152159,0.634956840343498,0.0169151044679221,0.671217055305159,0.911270923383178,1.27331699935999,0.78004330552414,-0.182973675656022,0.996097316457157,1
2019-10-01,"영등포구",6.55568753131125,0.750403538587771,0.023872044754107,0.638031451774541,0.93027869633667,1.29050188809153,0.639889775810206,-0.581700807712421,0.365082869489862,0
2019-11-01,"영등포구",6.70455930156668,0.865850236832043,0.0386357264676267,0.616937845433572,0.937409631909105,1.32091260932038,0.71998949858962,-1.50296210948583,-0.519308763483905,0
2019-12-01,"영등포구",6.82453117502983,0.981296935076316,0.0585910181506667,0.6023030101087,0.959330038012618,1.3577478327827,0.951964797480052,-1.76380948157376,-1.13940840104675,0
2020-01-01,"영등포구",6.65213837201392,1.09674363332059,0.0798007762527496,0.586343590432688,0.978021602463942,1.39193337561431,1.22198906910785,0.949510135330175,-1.11831436899652,1
2020-02-01,"영등포구",6.60969962921437,1.21219033156486,0.0985922596418981,0.56170625687702,0.996232708862665,1.41484962547109,1.42532549549765,0.855929732407,-1.02689943646689,0
2020-03-01,"영등포구",6.82352118069032,1.32763702980913,0.112350336860335,0.522757783268186,0.999507766405721,1.41969525208919,1.49359640026711,0.303152468628222,-0.503666727409732,0
2020-04-01,"영등포구",6.58454893343691,1.44308372805341,0.118724278868761,0.464294969271308,1.00599456016912,1.40012349572485,1.36751389243226,-0.520751929693653,-0.162841256739639,0
2020-05-01,"영등포구",6.69376477666746,1.55853042629768,0.115363356627917,0.381114614551599,1.0245017662617,1.34978759663427,0.987790081009069,-0.415790818398549,0.529616319481674,0
2020-06-01,"영등포구",7.01565726456761,1.67397712454195,0.0999168410985413,0.2680135187742,1.04893485858409,1.26234079507369,0.295137075013478,-0.420745075023896,1.12117951778888,0
2018-01-01,"은평구",4.97327881551073,-1.67397712454195,0.568972466663759,0.413620972032311,-0.781876681891728,-0.583775598742507,-0.669833634109485,1.17763637063675,-1.68201181009274,0
2018-02-01,"은평구",4.83411288966664,-1.55853042629768,0.570359518225931,0.340119024105366,-0.764285157848285,-0.584055890925996,-0.308313527631318,1.08610423918658,-1.44750876038265,1
2018-03-01,"은평구",4.75235192477095,-1.44308372805341,0.570742589504514,0.275659165908328,-0.757229739242906,-0.583980868816363,0.039428076361684,0.836483955110102,-0.468942705419349,0
2018-04-01,"은평구",4.94090107645156,-1.32763702980913,0.571181432565646,0.218759064590278,-0.746674753207679,-0.586295635699594,0.203315305836976,-0.323289415626334,0.0246143747467709,0
2018-05-01,"은평구",4.82540069852174,-1.21219033156486,0.572567081493864,0.167800057484573,-0.740087930644187,-0.592477003937095,0.0692662424924177,-0.772299783531336,0.545842497981859,0
