"date","강남구","강동구","강북구","강서구","관악구","광진구","구로구","금천구","노원구","도봉구","동대문구","동작구","마포구","서대문구","서초구","성동구","성북구","송파구","양천구","영등포구","용산구","은평구","종로구","중구","중랑구"
2018-09-11,0.0422,12.598409,0.5206,6.69185,2.5324,5.6542,3.0065,9.06555,37.31745,68.4985,7.70925,13.96565,31.4097,14.6375,12.6139,9.93385,5.6621,47.08465,17.2946,23.6627,0.17505,3.6222,3.08915,5.4532,13.6821
2018-09-12,0.02085,14.092009,0.48225,7.1662,2.0454,5.5301,3.02345,9.37805,37.19095,45.21465,8.4148,14.27685,33.967,15.5092,12.19215,10.8172,5.9369,47.27655,16.14595,24.1427,0.1464,3.7378,2.84585,5.4383,13.8974
2018-09-13,0.0273,12.73946,0.53585,7.24995,2.1272,5.64145,2.84325,8.92405,36.75,47.80145,7.7309,13.49415,26.2285,13.59715,12.6957,10.30685,5.73035,50.48635,16.36565,24.12315,0.15265,3.857,2.90645,5.40035,14.03735
2018-09-14,0.0316,12.94273,0.4759,6.58135,2.45255,5.344,2.93165,9.23385,36.9907,54.9705,7.99645,13.5502,34.54605,13.45275,12.38815,10.58125,5.72915,46.78935,16.81035,23.7816,0.1446,3.9989,3.04915,5.2377,13.9755
2018-09-15,0.0373,13.94021,0.53465,7.30475,2.3835,5.7483,3.1197,10.47225,40.70375,53.664,8.23675,14.35235,27.19285,14.50645,12.43195,11.07395,6.052,50.83715,18.42235,25.84195,0.18815,4.4047,3.05425,5.9988,15.0353
2018-09-16,0.04295,18.502689,0.67345,10.4578,2.84105,7.05435,4.0077,13.1643,49.42275,26.37275,10.4451,18.33835,36.4683,19.59385,14.49425,14.575,7.9043,62.256,6.65,33.1598,0.20275,5.8095,3.6457,7.3696,19.3368
2018-09-17,0.06075,16.99999,0.6679,8.06495,2.91205,7.19685,4.11255,11.75685,45.99665,74.76765,10.2128,17.04045,34.21615,16.88495,15.5423,13.27495,7.055285,62.05165,27.867,29.74845,0.197,5.0014,3.80225,7.05795,17.7416
2018-09-18,0.0559,15.43691,0.56065,7.248,2.7288,6.09945,3.34055,10.28345,41.3801,79.32775,8.8316,15.6546,32.0358,14.91925,13.79515,11.604,6.238636,52.5274,17.08965,27.12465,0.2074,4.14705,3.21295,5.84675,16.07095
2018-09-19,0.05875,16.508399,0.52225,7.70435,2.58225,6.20905,3.27235,10.3317,40.821,51.87305,9.2112,16.07855,32.8492,16.07775,13.67925,12.0622,6.665632,53.05735,16.304,27.31855,0.16025,4.35915,3.4649,6.15855,16.50125
2018-09-20,0.04185,14.94409,0.53955,7.88235,2.72115,6.04725,3.2738,10.33495,39.97635,49.79205,8.9107,14.6865,26.9189,14.72985,13.33215,11.2792,6.057361,55.26245,17.2023,27.7734,0.15785,4.41585,3.03745,5.72365,15.3275
2018-09-21,0.07735,18.439818,0.63435,8.68125,3.2885,7.08585,3.8622,13.8198,47.2548,64.33175,11.17675,18.10815,40.02225,17.37065,16.5234,14.46265,7.407806,65.32535,17.9642,30.88835,0.23795,5.45435,4.0849,7.2119,18.97315
2018-09-22,0.11765,23.953169,0.8172,11.17785,3.9629,8.79315,5.30515,15.03,61.912,76.3639,13.19645,22.78065,39.11895,22.79595,19.1572,16.04445,9.873627,74.291999,22.75105,40.39025,0.27515,6.96555,4.4827,9.55615,24.32865
2018-09-23,0.05205,22.684438,0.85695,10.95845,4.1053,8.61015,5.1636,15.5391,63.1418,34.81925,13.53425,23.1951,43.08875,23.33405,16.85575,15.93835,10.22525,68.82225,18.9207,37.9192,0.2597,6.5371,4.4816,9.74685,25.1853
2018-09-24,0.0436,16.411829,0.5947,7.32395,3.1122,5.94435,4.0914,11.88335,47.20595,27.18165,10.8818,16.65435,22.0187,17.1668,11.28885,11.46155,7.68725,46.49825,6.1537,27.5946,0.25545,4.8764,3.09,6.9716,18.77265
2018-09-25,0.0244,15.499049,0.67015,7.56055,3.07015,5.89235,3.7482,12.6264,45.3004,98.026,9.8368,15.6581,33.1342,16.631,10.6416,11.8669,7.5486,50.27135,6.52915,29.2911,0.21775,4.2447,3.18595,7.00555,18.58105
2018-09-26,0.1021,19.151369,0.6736,10.06395,3.19595,7.3083,4.15835,13.9741,51.7472,82.5678,12.19895,19.72085,46.2496,20.7728,15.8562,14.86815,8.4143,67.9047,19.90225,34.08955,0.2128,5.6498,4.15495,7.9562,19.82785
2018-09-27,0.09075,16.173038,0.6325,8.6488,2.7726,6.7808,3.6622,11.4219,43.62385,57.5685,10.165,16.0591,32.4888,15.735,15.9113,12.7553,6.89205,59.75215,20.0351,28.5258,0.19075,4.80875,3.69955,6.46025,17.07525
2018-09-28,0.09555,14.743837,0.5361,6.55365,2.6406,5.5564,3.007,9.64855,37.09645,53.77545,8.42785,13.61525,29.031,13.24575,13.1709,10.7906,5.6938,48.7834,16.7017,23.9665,0.14215,4.13275,3.0171,5.63495,14.38105
2018-09-29,0.1201,15.695817,0.60745,7.90825,2.665,5.9704,3.35165,10.86,42.7153,56.581,9.0536,15.5846,38.5127,15.03995,12.80445,11.4283,6.53555,51.5035,19.05295,26.7178,0.1766,4.60465,3.2678,6.6998,16.3214
2018-09-30,0.11895,22.421978,0.639,11.1063,3.0276,7.4103,4.11445,14.1208,50.87735,27.0146,10.92065,19.27135,37.0183,20.4357,14.85215,14.8548,8.2765,62.1504,6.78805,33.7257,0.2479,6.31065,3.8507,8.16755,20.1956
2018-10-01,0.13795,15.678019,0.6594,7.66275,2.68945,6.93935,3.6618,10.735,43.35795,70.6033,10.1263,15.9062,35.759,15.31285,14.79285,12.41615,6.5505,57.11485,27.00725,28.22315,0.20485,4.41415,3.59825,6.2964,16.37475
2018-10-02,0.18915,13.997359,0.554,6.58965,2.56645,5.54865,3.1571,9.12155,37.3561,67.5567,8.0413,14.44805,31.61255,13.33125,12.67925,10.4522,5.8641,47.3478,16.6064,24.1638,0.17385,3.73105,3.0228,5.45745,14.4755
2018-10-03,0.2753,19.041928,0.61125,8.92065,2.8774,6.9725,3.7162,11.5061,45.39785,23.56485,9.76055,18.05045,34.91925,18.11625,14.18535,12.95855,7.4197,56.499,5.9778,29.94005,0.18835,5.08035,3.51705,6.7651,17.33515
2018-10-04,0.2294,15.483059,0.6438,7.9187,2.61215,6.18125,3.2589,10.2284,42.3162,64.386,9.03145,15.19915,29.0572,14.75905,13.93005,11.4362,6.4237,55.6218,28.84095,26.93165,0.19445,4.5114,3.2654,6.0872,15.6275
2018-10-05,0.17125,11.101397,0.42385,5.60265,1.96895,4.53825,2.40845,7.19635,29.25615,50.41,6.85535,11.30275,30.6094,10.6439,10.492,8.74855,4.66845,39.88764,14.54355,19.07215,0.12085,3.2408,2.4471,4.6151,11.56655
2018-10-06,0.35995,17.214009,0.6747,8.16615,2.73575,6.6796,3.55725,11.00535,45.5108,56.4318,9.72465,16.3682,29.221,16.17735,13.4601,12.166,6.784039,55.484699,17.9817,27.96695,0.17285,5.1194,3.3493,6.85835,17.23895
2018-10-07,0.31045,20.976125,0.7089,10.8271,3.07495,7.36975,4.2314,14.07325,51.61155,27.07265,10.9288,19.1876,37.26225,19.9107,15.13462,14.77615,8.045689,61.9591,6.5828,33.31325,0.2167,6.22615,3.7587,7.8603,19.9913
2018-10-08,0.30715,15.047348,0.638,6.96145,2.5575,6.5309,3.44815,9.69995,41.97825,78.6733,9.0901,15.3131,29.8791,14.3738,13.5696,11.6075,6.117182,53.68475,25.4966,26.7033,0.1886,4.2862,3.3932,6.1926,15.7835
2018-10-09,0.2925,16.429869,0.5723,7.97985,2.85325,6.4486,3.76685,10.5272,44.14765,22.995,9.118,16.4409,36.82295,16.14735,13.42665,12.0075,6.947999,53.5285,14.8235,28.32225,0.2369,4.7861,3.3155,6.24635,16.3083
2018-10-10,0.24235,16.018408,0.5807,7.4682,2.3534,5.8274,3.1963,9.3056,39.21845,66.3193,8.6984,14.9008,32.95145,14.60525,12.84555,10.8849,6.24189,48.2819,18.71875,25.4713,0.12945,3.9677,2.98095,5.74425,14.67985
2018-10-11,0.212,13.68549,0.4958,6.7522,2.2252,5.4589,2.74175,8.80425,37.02005,52.90505,7.7444,13.72745,25.5908,13.0457,11.78525,9.90855,5.515672,48.63345,16.14355,22.8317,0.1585,3.92565,2.7864,5.19805,13.66385
2018-10-12,0.26275,13.53682,0.512,6.37485,2.5138,5.40805,2.78955,9.0123,36.8296,43.43475,7.9245,13.1501,32.3339,12.3277,12.0295,10.02455,5.712394,45.7524,16.52245,22.45575,0.12715,4.07405,2.7911,5.4929,13.73285
2018-10-13,0.28085,14.45202,0.5296,7.02175,2.29355,5.4176,2.9215,9.48815,38.389,51.90825,7.91855,14.14815,26.418499,13.05285,11.52625,10.45435,5.885692,46.1518,20.92045,24.34975,0.1722,4.15775,2.76225,5.6283,14.0282
2018-10-14,0.30045,19.53378,0.7002,10.37105,2.8654,6.99465,3.9434,13.01185,47.8647,25.0519,10.4192,18.2708,36.48125,18.67057,14.2559,14.3785,7.312505,58.86995,6.54255,32.33945,0.1886,6.03445,3.60265,7.63135,18.7407
2018-10-15,0.27255,15.97451,0.61295,7.4092,2.5469,6.78255,3.64125,10.41605,42.5197,76.9345,9.39935,15.96245,31.2765,14.79,14.28865,12.2444,6.55875,56.2413,24.5836,27.15995,0.2043,4.55305,3.5428,6.2814,16.1674
2018-10-16,0.2699,14.793729,0.55975,6.6017,2.6729,5.71015,3.24465,9.36975,38.46335,68.82435,8.22635,14.7214,31.3047,13.5501,12.5679,10.1819,6.1945,48.17275,15.3587,24.44065,0.1845,3.96404,2.9605,5.28795,14.1867
2018-10-17,0.246,15.608347,0.547,6.90005,2.15445,5.8714,3.1179,9.14345,37.31555,45.68935,8.69665,14.65575,30.9157,14.4831,12.24795,10.8242,6.1095,46.5999,14.6633,24.1822,0.13645,3.88685,2.845,5.7772,14.29995
2018-10-18,0.27885,13.912449,0.5008,7.2741,2.3881,5.50725,2.93105,8.78275,35.4674,49.7359,7.90755,13.5201,25.31135,13.4651,12.3408,10.4332,5.51335,48.81575,14.56075,23.4576,0.154,3.97515,2.91695,5.58455,13.8591
2018-10-19,0.23265,13.875559,0.50965,6.45305,2.34145,5.3195,2.7554,8.7027,35.6516,51.6263,8.3876,13.23485,32.7116,12.6425,11.87545,10.3371,5.6384,45.81015,14.9967,22.6309,0.14525,4.05165,2.8527,5.2645,13.7862
2018-10-20,0.23215,12.80456,0.377,5.40195,2.36425,4.5148,2.38185,5.1898,32.1692,51.9307,6.64145,10.5225,19.6777,12.52035,10.463,8.72545,5.65175,36.1616,14.1296,12.4365,0.16595,3.4831,2.22235,4.4141,13.7875
2018-10-21,0.32085,20.083008,0.6802,10.5316,2.91575,6.85365,4.094,13.05235,47.629,24.8792,10.3484,18.2739,35.7232,18.9048,14.02795,14.67575,7.6921,59.6913,7.2292,32.24705,0.1861,6.03295,3.26735,7.43205,18.31255
2018-10-22,0.30935,16.27772,0.583,7.5457,2.5897,7.00265,3.67525,10.30895,42.4071,76.22173,9.9319,15.8973,30.02875,14.6985,14.06285,12.7834,6.3955,56.786,24.13545,27.5405,0.18055,4.98015,3.4002,6.33075,15.95645
2018-10-23,0.26535,14.171979,0.51815,6.7861,2.67565,5.5418,3.2793,9.01785,37.67545,70.2463,8.1237,14.5526,31.4643,13.5002,12.44345,10.409,5.9196,46.56455,14.5971,23.7266,0.1762,4.20555,3.00575,5.42985,14.2475
2018-10-24,0.26205,15.755098,0.5495,7.60465,2.25115,6.0216,3.13955,9.39255,38.158,45.8006,8.6947,15.5205,30.47825,14.65965,12.4107,11.494349,6.1229,48.0475,14.36395,24.67615,0.1397,4.5547,3.0172,5.80085,14.52195
2018-10-25,0.26535,14.4646,0.57835,7.48225,2.30835,5.39625,2.9482,9.26455,36.646,48.8788,7.90185,13.7754,25.73585,13.5578,12.4946,10.8084,5.64035,50.3721,15.4188,24.28525,0.1802,4.51525,2.98775,5.76605,14.1801
2018-10-26,0.3284,12.892727,0.4735,6.1616,2.27935,5.2324,2.6735,8.2821,33.4215,50.35338,7.5163,12.7225,30.07975,11.85295,11.6285,10.166,5.19295,44.4418,14.5742,22.0039,0.14695,4.1413,2.69705,4.9869,13.0225
2018-10-27,0.26575,14.819867,0.5514,7.2634,2.4635,5.5883,3.2032,10.1339,38.55945,55.965,8.2409,14.2841,27.0585,13.51885,11.5406,10.9884,5.9732,47.2574,16.1222,24.8576,0.12955,4.7592,3.01645,5.7685,14.21505
2018-10-28,0.361,20.343909,0.64805,10.6928,2.936,7.0241,3.98865,13.0845,46.1233,24.6153,10.32765,18.53205,36.0039,19.15105,14.1631,14.97365,7.4602,59.63985,7.13425,31.65265,0.207,6.4124,3.46375,7.47415,17.88955
2018-10-29,0.3717,16.756118,0.6334,7.7609,2.57285,7.0324,3.5532,10.4217,45.11765,78.04485,9.79395,16.08405,32.25925,15.5775,14.3587,13.34105,6.7719,57.94485,23.65725,27.59215,0.17025,5.4163,3.68435,6.64505,16.7806
2018-10-30,0.3725,14.698089,0.5151,6.812,2.62045,5.82065,3.32355,9.1411,39.061,70.3216,8.30525,14.5742,44.20805,13.5888,12.43285,11.0291,5.99705,47.4983,14.9371,24.37135,0.2353,4.5202,3.16945,5.51805,14.3673
2018-10-31,0.33015,16.63062,0.5181,7.2531,2.3156,5.87355,3.0128,9.33785,37.82445,47.4662,8.3772,15.29875,32.84605,15.75245,11.94915,11.95725,6.04955,47.64885,13.84525,24.5657,0.14095,5.03335,2.8415,5.46005,14.78385
2018-11-01,0.30255,14.81621,0.54955,7.63665,2.48705,5.57685,3.0669,9.4883,36.7138,48.35845,8.38465,14.07855,26.278,15.2024,12.77485,11.63935,5.71615,50.8481,14.88765,24.51425,0.12835,4.1417,2.9234,5.66095,14.26125
2018-11-02,0.38195,14.886397,0.58205,6.88005,2.53585,5.5137,3.12515,9.62295,37.56165,53.33675,8.25605,14.08105,32.68445,13.30215,12.5456,11.71065,5.8172,49.1307,14.6969,24.142,0.14545,4.3044,3.01345,5.60255,14.58285
2018-11-03,0.3631,15.36504,0.51725,7.6764,2.4935,5.99245,3.22695,10.02845,40.1327,56.6085,8.3597,14.9157,27.88825,14.16995,11.5841,11.926,6.18935,48.7992,16.38535,25.60155,0.2045,4.75715,3.0176,5.96115,15.6961
2018-11-04,0.44855,21.770015,0.81315,11.42045,3.2219,7.6145,4.33275,14.04645,52.0152,27.0127,11.5141,19.20845,38.01875,20.20785,14.66105,17.25265,8.22765,63.08515,7.8997,33.81315,0.2311,6.9279,3.5311,8.1096,19.5668
2018-11-05,0.4435,17.663009,0.65565,8.19195,3.05715,7.5312,3.8952,11.23045,46.41075,78.59055,10.1435,17.00915,31.07125,17.20955,15.41095,14.3456,6.6318,60.2603,23.74795,29.44085,0.1997,5.39475,3.66185,6.7065,17.55645
2018-11-06,0.4254,15.2615,0.58345,6.9332,3.03165,5.84675,3.43445,9.75385,41.9842,75.25225,8.8339,15.0425,31.71285,14.31555,13.27065,12.4762,6.3724,49.1609,14.40615,25.4756,0.20635,4.379,3.28315,5.5607,15.57085
2018-11-07,0.38825,17.927229,0.58345,8.04585,2.5545,6.01275,3.3984,9.997,40.88455,49.7338,9.28465,15.9894,32.1102,16.00745,13.29635,13.6214,6.72865,51.74655,17.263,26.33185,0.1291,4.6796,3.033,5.9108,16.2653
2018-11-08,0.30915,13.230228,0.47465,6.73525,2.0082,4.9417,2.6609,7.58245,31.2411,46.50475,7.0819,11.71125,23.02705,11.88525,10.7443,10.1892,4.8858,44.27055,15.8548,20.50505,0.11455,3.74735,2.544,5.16305,12.21675
2018-11-09,0.4947,18.930648,0.6937,8.8491,3.2742,7.412,4.0225,12.56315,48.4605,60.4206,10.87245,17.25945,36.30315,16.72515,15.5821,15.0255,7.5767,60.55555,17.9825,30.55875,0.2304,5.8471,3.73285,6.78105,18.29765
2018-11-10,0.3745,18.34455,0.65445,8.3274,2.9554,6.6716,3.7305,11.65255,46.7668,60.74745,9.8638,16.5242,30.60735,15.98505,13.2705,13.90675,6.9969,55.96605,20.65185,28.92555,0.1966,5.5762,3.4512,6.70355,17.07095
2018-11-11,0.4678,23.170455,0.7655,11.95235,3.3381,7.4869,4.6571,14.82135,54.605,28.24115,12.17755,19.8175,40.06805,21.6179,15.55715,17.5107,8.38455,66.59845,7.93005,35.53485,0.2458,7.34315,3.92735,8.5117,21.46335
2018-11-12,0.56145,19.35688,0.694,8.7137,3.11095,8.0156,4.19605,12.22965,51.2277,79.18445,11.3659,18.08765,33.73525,16.8197,15.9814,15.84955,7.50385,66.881049,27.2854,31.58995,0.227,5.72245,3.7502,7.3236,19.2305
2018-11-13,0.49035,17.503756,0.57815,7.7606,3.2477,6.5468,3.96545,10.6966,45.67465,80.3999,9.64665,16.784099,34.7375,15.3652,13.9113,13.4304,7.0271,55.11375,17.15835,28.26855,0.20095,4.92015,3.45735,6.16245,17.83955
2018-11-14,0.3868,18.534738,0.60195,8.7385,2.3944,6.88065,3.6416,11.28175,45.2988,53.94495,10.12355,16.9153,33.34045,16.72065,14.20705,14.20615,7.4705,56.89395,18.01355,28.45175,0.2016,5.1544,3.39025,6.53425,16.9017
2018-11-15,0.42235,17.851038,0.58105,8.92675,2.96315,6.42155,3.68805,10.7943,44.13805,55.4809,9.33205,16.48925,29.00215,15.65195,13.7935,13.7641,6.84765,58.07855,18.38815,28.3665,0.18515,5.25305,3.4089,6.6154,16.8691
2018-11-16,0.60925,17.727469,0.59915,8.1239,2.8757,6.47005,3.7893,11.6479,45.7324,61.6987,9.94035,16.60395,34.0607,15.19445,14.24905,14.19365,7.21355,57.04215,19.51645,28.8748,0.17425,4.9847,3.24105,6.5751,17.3112
2018-11-17,0.55165,18.64761,0.6844,8.9045,3.0058,6.7938,3.8755,11.83655,49.3479,63.7673,10.3761,16.95445,31.8888,17.87565,13.7921,14.05465,7.79085,58.83795,20.57715,30.43515,0.23495,5.68585,3.5761,7.26485,18.018
2018-11-18,0.68265,25.053831,0.81175,12.98155,3.70345,8.21565,5.17455,16.6023,59.19525,31.52655,12.7,21.83675,42.63505,23.18985,16.0058,19.27875,9.0933,71.8311,8.7515,39.54265,0.2527,7.7258,4.16535,9.01525,23.67755
2018-11-19,0.8092,20.422908,0.76995,9.70345,3.25885,8.22405,4.7097,12.796,52.24955,89.96765,11.858799,18.74045,34.5227,19.374,17.0768,16.7116,7.9758,71.45485,28.95455,33.21125,0.1677,6.1984,4.0671,7.53155,19.53495
2018-11-20,0.83985,17.969347,0.6247,8.66345,3.11405,7.04695,4.18845,11.23685,48.2079,80.0818,10.06235,17.8076,35.7626,16.29535,14.88815,14.1096,7.3929,61.4574,19.1646,29.73095,0.27085,5.05065,3.46415,6.48755,17.8454
2018-11-21,0.61285,18.991459,0.593,8.84565,2.77245,6.5937,4.0384,11.63095,45.9767,54.143,10.3659,17.7434,35.08945,17.2553,14.34215,14.2338,7.6431,58.84325,17.60965,29.90515,0.188,5.32285,3.42915,6.70795,17.5338
2018-11-22,0.70855,17.8042,0.59155,9.2585,2.93155,6.6339,3.92835,11.04805,44.65095,55.40295,9.8107,16.6069,29.6676,15.99925,14.5778,14.1701,6.99875,61.2087,18.76485,29.12225,0.1543,5.1528,3.4221,6.4897,16.7117
2018-11-23,0.9616,17.627806,0.66275,8.2552,3.32445,6.60605,3.95255,11.6505,44.97435,61.2448,10.2966,16.66325,36.0787,15.55525,14.3447,14.0297,7.26725,59.0918,17.592,29.4629,0.1862,5.45715,3.4785,6.60615,17.0529
2018-11-24,0.63125,18.230476,0.59665,9.524,3.19355,6.7258,4.4448,12.71145,45.5152,60.24845,9.3376,16.81345,31.51595,16.29505,13.56815,13.88615,7.3435,57.99785,20.37385,30.93805,0.22535,5.82785,3.3252,6.8834,17.51195
2018-11-25,0.93935,26.520508,0.85765,13.63055,4.2981,8.9493,5.5614,17.65615,63.413,32.0167,13.489,23.2906,44.53345,24.55445,17.2556,20.08625,10.30405,76.59425,9.48985,41.8799,0.25825,8.30125,4.1089,9.5083,24.4046
2018-11-26,0.92145,20.276387,0.78305,9.918,3.81675,8.2782,5.1037,13.4187,53.93105,94.13305,11.79275,19.2811,35.30235,18.51245,17.1812,17.0162,8.03245,69.47035,29.48705,34.09845,0.21915,6.181,4.40045,8.0204,19.88455
2018-11-27,0.9861,16.618158,0.6071,7.3942,3.04725,6.6032,3.906299,11.85625,46.78545,77.75815,7.83765,16.66315,35.0927,15.90365,12.85485,12.97125,6.65435,56.35435,18.51525,29.1126,0.2164,4.9539,3.47685,6.37865,9.0086
2018-11-28,0.67425,17.04125,0.6645,7.6221,2.40425,6.581,3.46995,11.36155,45.51545,53.35455,7.3517,18.30065,34.937749,16.88165,12.19935,13.32475,6.16175,58.30275,16.7109,29.39655,0.1454,5.15125,3.4757,6.62205,4.9715
2018-11-29,0.7821,16.685309,0.5488,8.5625,2.798349,6.42535,3.71405,10.50805,42.1235,53.80635,8.28675,16.92085,29.1762,16.0731,14.24265,13.79415,6.5038,59.78045,16.49085,28.5053,0.20965,4.932,3.4035,6.5302,11.4818
2018-11-30,1.00695,17.847198,0.6092,8.15145,3.4163,6.15275,3.5291,11.1578,42.78915,58.1629,9.50745,17.41995,48.6754,15.22165,14.0845,13.4617,6.7455,55.9822,17.7429,28.6394,0.15705,5.00025,3.5228,6.3927,16.1468
2018-12-01,0.685399,18.264608,0.62635,9.1284,3.22625,7.1267,4.135,12.8374,47.26225,62.35915,9.6264,17.43603,32.6617,16.94265,14.02075,14.3697,7.57945,58.7611,19.37515,30.7197,0.1983,5.8375,3.40375,7.18055,17.6958
2018-12-02,0.95895,25.329244,0.82045,13.045,4.21545,8.3261,5.2768,16.43255,58.1707,29.9176,12.31825,22.201,43.50575,23.5441,16.8216,19.46065,9.52885,71.7191,9.3487,39.46605,0.32575,7.90195,3.9438,9.4959,22.29835
2018-12-03,0.9401,18.232057,0.658,8.81505,3.40455,7.5479,4.49405,11.4161,46.16995,83.85285,9.95305,17.8619,29.72885,16.5115,15.47665,15.07585,7.20395,62.3843,27.81785,30.64525,0.16615,5.69585,3.9363,6.9579,17.9971
2018-12-04,1.12165,18.369047,0.6308,8.22725,3.86215,6.70615,4.3064,10.7765,48.6219,77.4642,10.1538,18.9548,36.1449,16.28725,15.2488,14.0875,7.39355,58.4705,17.41065,29.62465,0.2286,5.1901,3.51045,6.53183,17.2959
2018-12-05,0.6548,18.041016,0.52005,8.1935,3.20745,6.0627,3.63955,9.8728,41.90415,50.54185,8.8149,17.2493,30.3613,15.39855,13.43915,13.3263,6.7348,51.03315,16.5604,26.3444,0.17375,4.6103,3.33875,5.9953,15.26185
2018-12-06,0.7612,16.733499,0.62735,8.4865,3.40355,6.3195,3.55875,10.24615,41.75925,51.57675,8.95665,17.2744,28.3968,15.3977,13.94685,13.30325,6.46795,56.36985,17.6221,26.3798,0.16155,4.8925,3.08275,6.4024,15.1087
2018-12-07,0.94035,13.477369,0.49775,6.3943,2.83385,5.00625,2.90405,8.50425,35.01315,51.4249,7.67145,13.68955,28.3663,12.31685,11.56435,11.3729,5.1826,44.74115,14.9724,21.68715,0.16265,4.0757,2.8727,5.12491,12.0147
2018-12-08,0.5791,15.436075,0.5553,7.3274,3.01325,5.52085,3.39125,9.3306,39.8111,52.55825,7.879,15.1916,27.95065,13.4848,11.76265,12.2241,5.9009,47.8419,13.33155,24.4209,0.17055,4.6317,3.0757,5.9779,13.49195
2018-12-09,0.79885,22.749586,0.75815,11.9255,3.93695,7.2532,4.3441,13.71625,50.9008,25.9914,10.7026,19.24185,38.9304,19.7314,14.9959,17.32035,8.01965,62.8591,8.07425,33.35305,0.18715,7.2471,3.61385,8.12585,18.42205
2018-12-10,0.9613,18.00372,0.68935,8.48525,3.3495,7.49995,4.43045,11.0507,48.8838,57.8863,10.3239,17.33405,28.8471,16.3068,15.5026,15.17695,6.70625,62.61705,21.82635,29.634,0.1817,5.4233,3.7994,6.74525,16.24145
2018-12-11,1.03685,15.731129,0.609,7.06155,3.55735,6.2227,3.6986,9.4548,42.3746,78.0255,8.5135,15.54195,33.3883,14.57835,13.63365,12.6115,6.3618,50.0235,18.23325,25.6332,0.21345,4.363,3.15435,5.87405,14.66635
2018-12-12,0.64015,16.567089,0.4647,7.61485,2.90255,5.58995,3.2212,9.1142,40.37625,57.9201,8.5149,15.4458,27.8488,14.361,12.1725,12.47855,6.50085,48.54775,16.64915,24.64285,0.1393,4.372,3.0126,5.5974,13.9522
2018-12-13,0.64885,14.563039,0.5243,7.2649,2.86855,5.534,3.0532,8.25385,35.8497,45.66645,7.38825,13.2763,26.02405,13.0972,12.2649,11.6063,5.369,49.267,16.92435,22.7247,0.1177,4.10495,2.82955,5.268,12.75335
2018-12-14,1.0584,14.428109,0.49705,6.694,2.8034,5.2238,2.9601,8.5074,36.3303,45.5301,7.86255,13.14465,28.3363,12.43495,12.155,11.93085,5.6283,46.2415,15.34995,22.18685,0.15,4.3132,2.9571,5.3731,12.9219
2018-12-15,0.68705,15.550178,0.5296,7.4865,3.09515,5.5198,3.40535,9.93215,39.6153,51.009,8.0602,14.22695,29.13115,13.4559,12.04595,11.77165,5.8919,48.1147,17.6677,24.32895,0.15585,4.68265,2.7779,5.98415,13.58535
2018-12-16,0.87775,22.379707,0.72765,11.60565,3.9814,7.1093,4.7355,13.998,50.9333,25.2029,10.54375,19.3427,40.0225,20.2561,13.9279,17.38945,7.74885,61.73795,7.8939,33.55865,0.22945,7.0254,3.6562,7.93665,18.64365
2018-12-17,0.953499,22.764176,0.64615,8.1147,3.4323,6.9629,4.2494,10.5812,47.04815,79.11745,10.09185,16.6684,27.624,15.42705,14.72505,14.97955,6.71135,60.11305,26.6372,28.98445,0.1736,5.22875,3.5515,6.5935,16.7134
2018-12-18,1.1035,15.30799,0.54835,7.34385,3.6098,5.98725,3.524,9.19305,40.82445,68.9196,8.52625,14.9321,33.21085,14.09355,13.16215,12.0598,5.87835,50.204599,17.44355,24.5559,0.19415,4.4682,3.3,5.415,14.194
2018-12-19,0.650049,16.649467,0.50175,7.56295,3.16875,5.7059,3.37075,9.44395,39.4416,45.89225,8.38225,14.84115,28.9396,14.28495,12.69325,12.7201,6.47345,47.91305,17.035,24.7028,0.21,4.0934,2.90445,5.777,14.4666
2018-12-20,0.6982,15.054288,0.58665,7.7342,3.5993,5.64735,3.2636,8.8539,37.822,48.3636,7.8981,13.8985,27.77395,13.86955,12.61415,12.35,5.6411,50.9061,17.4477,24.0723,0.1515,4.26415,2.9476,5.5722,13.8613
2018-12-21,1.060749,14.938409,0.534,6.6297,3.09525,5.4048,3.18,8.9695,36.8595,51.8129,8.41065,13.1633,30.1582,12.93735,12.47325,12.14075,5.5478,47.31795,17.50565,23.4511,0.14945,4.4696,2.94495,5.7224,13.38995
2018-12-22,0.6243,15.663909,0.5405,7.61155,3.34705,5.6686,3.63075,10.0546,40.9937,57.1785,8.0863,14.98235,30.0634,13.7471,11.90265,12.84175,6.1995,49.1995,19.6093,25.83085,0.17315,5.01155,2.84455,6.2146,14.42345
2018-12-23,0.79125,21.629206,0.7598,11.24995,4.07345,6.65595,4.28485,13.1242,49.65165,24.7132,10.38015,18.161,38.67525,19.4095,13.98795,16.05425,7.55235,59.09265,7.8994,31.8586,0.2256,6.692,3.5444,7.70335,18.1632
2018-12-24,0.8809,15.834119,0.624,7.479,3.53905,6.54005,3.8095,9.6598,43.167,81.85225,9.1025,15.4749,26.7054,14.2678,13.8839,14.0346,6.4407,55.6553,27.2966,26.5771,0.1663,4.989,3.3207,6.31165,15.2619
2018-12-25,0.9909,17.6696,0.61595,8.38955,4.43785,6.56375,4.05625,10.7238,45.791935,22.47425,9.05165,16.89415,39.41795,16.4423,12.9544,13.8501,6.94175,54.5195,16.6161,29.2633,0.22445,5.4413,3.68145,6.25935,16.1554
