기간	자치구	행정동	전체세대수	1인세대	2인세대	3인세대	4인세대	5인세대	6인세대	7인세대	8인세대	9인세대	10인세대 이상
2019.10	영등포구	여의동	13,520	4,041	2,934	2,978	2,740	609	152	40	14	7	5
2019.10	영등포구	당산1동	10,585	5,370	2,125	1,550	1,170	270	74	16	5	2	3
2019.10	영등포구	당산2동	17,330	8,647	2,934	2,660	2,405	512	120	36	13	2	1
2019.10	영등포구	양평1동	8,993	4,392	1,950	1,361	1,006	212	50	16	3	3	-
2019.10	영등포구	양평2동	10,103	4,150	2,081	1,793	1,650	335	74	14	4	-	2
2019.10	영등포구	신길1동	10,097	6,137	1,772	1,129	794	208	38	13	4	1	1
2019.10	영등포구	신길3동	7,604	2,948	1,628	1,444	1,213	309	46	11	3	2	-
2019.10	영등포구	신길4동	4,299	1,916	954	731	522	144	27	4	1	-	-
2019.10	영등포구	신길5동	4,141	1,772	952	665	559	146	35	9	-	1	2
2019.10	영등포구	신길6동	8,429	3,675	1,803	1,416	1,167	277	62	20	3	-	6
2019.10	영등포구	신길7동	6,527	1,917	1,340	1,364	1,471	342	71	16	3	2	1
2019.10	영등포구	대림1동	6,361	3,019	1,426	933	767	167	36	11	1	-	1
2019.10	영등포구	대림2동	6,861	3,677	1,543	855	580	151	41	9	4	1	-
2019.10	영등포구	대림3동	10,462	3,995	2,410	1,942	1,590	396	92	29	8	-	-
2019.10	영등포구	영등포본동	10,191	4,534	2,023	1,694	1,504	358	56	17	1	2	2
2019.10	영등포구	영등포동	17,186	12,331	2,191	1,339	1,025	230	51	14	1	1	3
2019.10	영등포구	도림동	9,284	4,453	2,039	1,430	1,026	258	55	17	5	1	-
2019.10	영등포구	문래동	12,467	3,655	2,681	2,777	2,635	555	127	25	6	2	4
2019.10	동작구	소계	180,823	77,175	37,458	30,865	27,026	6,358	1,406	382	98	35	20
2019.10	동작구	노량진2동	7,206	4,154	1,425	879	571	132	32	10	2	1	-
2019.10	동작구	상도1동	21,380	9,812	3,897	3,568	3,167	712	169	41	10	2	2
2019.10	동작구	상도2동	12,837	5,144	2,720	2,298	2,073	464	108	23	4	2	1
2019.10	동작구	상도3동	11,870	5,122	2,612	2,045	1,554	378	113	29	10	5	2
2019.10	동작구	상도4동	13,417	5,414	3,071	2,410	1,959	453	78	25	5	-	2
2019.10	동작구	사당1동	13,059	7,488	2,610	1,557	1,084	242	60	11	5	2	-
2019.10	동작구	사당3동	10,626	3,456	2,442	2,187	1,923	470	93	42	7	4	2
2019.10	동작구	사당4동	6,975	3,101	1,574	1,127	911	197	42	15	6	2	-
2019.10	동작구	사당5동	5,695	2,277	1,199	1,062	909	188	46	11	1	1	1
2019.10	동작구	대방동	17,183	6,952	3,240	2,868	3,167	728	160	47	11	5	5
2019.10	동작구	신대방1동	9,933	3,628	1,926	1,814	1,971	458	101	23	8	1	3
2019.10	동작구	신대방2동	9,280	4,149	1,733	1,476	1,420	383	82	29	7	1	-
2019.10	동작구	흑석동	14,328	5,548	3,002	2,699	2,377	572	99	22	6	3	-
2019.10	동작구	노량진1동	15,098	6,789	3,118	2,462	2,061	511	113	32	7	4	1
2019.10	동작구	사당2동	11,936	4,141	2,889	2,413	1,879	470	110	22	9	2	1
2019.10	관악구	소계	268,109	150,224	49,529	33,061	26,736	6,517	1,480	393	109	27	33
2019.10	관악구	보라매동	12,328	5,849	2,701	1,857	1,464	364	72	15	-	3	3
2019.10	관악구	청림동	6,559	1,970	1,589	1,466	1,198	254	56	15	8	1	2
2019.10	관악구	행운동	17,024	10,503	2,883	1,801	1,378	342	89	18	8	2	-
2019.10	관악구	낙성대동	10,763	7,538	1,485	853	655	170	43	13	4	-	2
2019.10	관악구	중앙동	9,298	6,073	1,536	838	649	150	39	9	1	2	1
2019.10	관악구	인헌동	14,071	7,678	2,679	1,771	1,477	363	69	26	5	1	2
2019.10	관악구	남현동	9,392	4,717	1,916	1,352	1,049	264	65	20	5	1	3
2019.10	관악구	서원동	13,871	8,736	2,542	1,389	891	228	67	13	4	1	-
2019.10	관악구	신원동	10,485	6,097	2,124	1,181	830	190	43	13	1	3	3
2019.10	관악구	서림동	14,091	9,050	2,271	1,386	1,019	268	67	23	5	-	2
2019.10	관악구	신사동	13,262	8,155	2,294	1,422	1,086	233	58	8	6	-	-
2019.10	관악구	신림동	16,690	13,573	1,940	669	389	90	24	3	-	1	1
2019.10	관악구	난향동	6,451	1,914	1,512	1,321	1,272	325	74	24	6	1	2
2019.10	관악구	조원동	10,268	6,431	1,795	1,001	802	177	37	16	7	2	-
2019.10	관악구	대학동	15,732	11,678	1,782	1,138	851	209	61	8	4	-	1
2019.10	관악구	은천동	15,864	6,675	3,494	2,653	2,313	553	137	26	10	2	1
2019.10	관악구	성현동	12,764	3,876	3,010	2,599	2,524	601	114	27	9	1	3
2019.10	관악구	청룡동	20,666	14,494	2,833	1,595	1,323	323	76	15	5	-	2
2019.10	관악구	난곡동	12,912	5,089	3,188	2,278	1,803	412	97	34	9	1	1
2019.10	관악구	삼성동	11,471	4,660	2,762	1,909	1,582	431	91	27	4	3	2
2019.10	관악구	미성동	14,147	5,468	3,193	2,582	2,181	570	101	40	8	2	2
2019.10	서초구	소계	173,183	58,287	34,422	34,050	35,013	8,495	2,071	549	194	52	50
2019.10	서초구	서초1동	9,422	3,994	1,739	1,586	1,522	411	126	32	10	1	1
2019.10	서초구	서초2동	8,357	3,712	1,510	1,407	1,326	294	81	17	7	2	1
2019.10	서초구	서초3동	13,546	5,725	2,627	2,279	2,095	573	169	41	20	7	10
2019.10	서초구	서초4동	11,014	2,377	1,933	2,583	3,273	657	129	45	12	4	1
2019.10	서초구	잠원동	14,037	4,695	2,632	2,977	2,999	568	111	32	16	4	3
2019.10	서초구	반포본동	4,126	759	833	962	1,240	252	57	17	3	1	2
2019.10	서초구	반포1동	14,352	6,303	2,246	2,312	2,668	621	145	35	17	5	-
2019.10	서초구	반포2동	5,140	724	828	1,307	1,698	466	83	21	9	2	2
2019.10	서초구	반포3동	7,037	1,302	1,374	1,866	1,997	399	65	23	7	1	3
2019.10	서초구	반포4동	7,316	1,893	1,469	1,770	1,620	410	112	23	9	7	3
2019.10	서초구	방배본동	7,863	2,086	1,543	1,690	1,903	475	112	38	8	3	5
2019.10	서초구	방배1동	7,620	2,932	1,726	1,368	1,198	289	78	19	6	1	3
2019.10	서초구	방배2동	8,822	3,120	2,062	1,681	1,467	385	70	21	7	3	6
2019.10	서초구	방배3동	8,465	2,240	1,896	1,868	1,865	434	116	32	11	1	2
2019.10	서초구	방배4동	9,786	3,407	2,014	1,808	1,922	464	132	28	10	-	1
2019.10	서초구	양재1동	18,219	5,953	3,976	3,419	3,436	1,067	270	73	17	5	3
2019.10	서초구	양재2동	10,750	4,931	2,210	1,622	1,452	389	106	25	12	1	2
2019.10	서초구	내곡동	7,311	2,134	1,804	1,545	1,332	341	109	27	13	4	2
2019.10	강남구	소계	232,534	91,683	43,549	41,447	42,894	9,851	2,173	634	182	82	39
2019.10	강남구	신사동	7,474	2,945	1,553	1,297	1,222	328	83	25	12	6	3
2019.10	강남구	논현1동	14,193	9,335	2,450	1,227	824	249	69	24	8	5	2
2019.10	강남구	논현2동	11,340	6,195	2,044	1,541	1,200	269	64	19	7	1	-
2019.10	강남구	삼성1동	5,897	1,991	1,197	1,181	1,114	297	77	29	9	1	1
2019.10	강남구	삼성2동	13,387	5,786	2,316	2,265	2,340	485	130	47	11	5	2
2019.10	강남구	대치1동	7,431	576	899	1,980	3,138	645	139	36	10	5	3
2019.10	강남구	대치4동	10,252	5,406	1,648	1,395	1,394	310	73	21	4	-	1
2019.10	강남구	역삼1동	23,765	16,878	3,570	1,696	1,164	330	84	25	10	6	2
2019.10	강남구	역삼2동	15,451	6,370	2,290	2,789	3,160	652	130	33	10	8	9
2019.10	강남구	도곡1동	8,554	2,528	1,559	1,842	2,065	418	97	29	10	6	-
2019.10	강남구	도곡2동	11,822	2,179	2,323	2,987	3,437	699	146	36	9	4	2
2019.10	강남구	개포1동	2,765	859	626	513	581	154	22	7	2	1	-
2019.10	강남구	개포4동	7,733	2,921	1,538	1,451	1,374	356	60	22	6	3	2
2019.10	강남구	일원본동	8,194	1,485	1,490	2,043	2,543	504	98	22	5	3	1
2019.10	강남구	일원1동	7,514	3,128	1,762	1,286	973	284	62	17	2	-	-
2019.10	강남구	일원2동	7,345	2,198	1,772	1,562	1,482	275	40	14	1	-	1
2019.10	강남구	수서동	7,856	3,335	2,292	1,254	720	190	48	10	7	-	-
2019.10	강남구	세곡동	17,784	5,813	3,806	3,256	3,370	1,141	304	68	17	6	3
2019.10	강남구	압구정동	10,693	2,991	2,383	2,395	2,227	532	114	35	5	9	2
2019.10	강남구	청담동	12,509	4,681	2,447	2,403	2,226	538	129	53	22	6	4
2019.10	강남구	대치2동	12,967	2,445	2,005	3,221	4,269	830	134	45	11	6	1
2019.10	강남구	개포2동	7,608	1,638	1,579	1,863	2,071	365	70	17	4	1	-
2019.10	송파구	소계	278,118	94,924	58,358	55,175	54,129	11,980	2,670	615	190	47	30
2019.10	송파구	풍납1동	6,580	2,524	1,584	1,190	1,019	198	53	8	3	1	-
2019.10	송파구	풍납2동	10,409	3,909	2,021	2,067	1,888	401	92	25	6	-	-
2019.10	송파구	거여1동	5,463	1,836	1,280	1,040	1,003	235	55	11	2	-	1
2019.10	송파구	거여2동	7,207	2,507	1,790	1,414	1,150	262	62	17	2	1	2
2019.10	송파구	마천1동	9,078	3,523	2,129	1,543	1,350	425	80	23	3	2	-
2019.10	송파구	마천2동	8,651	3,137	2,099	1,627	1,333	332	96	18	7	1	1
2019.10	송파구	방이1동	6,229	1,806	1,195	1,325	1,465	337	74	18	7	1	1
2019.10	송파구	방이2동	13,467	7,197	2,687	1,822	1,356	319	66	14	5	-	1
2019.10	송파구	오륜동	5,969	661	1,057	1,593	2,089	455	78	26	6	2	2
2019.10	송파구	오금동	15,753	4,255	3,574	3,610	3,322	770	174	39	8	1	-
2019.10	송파구	송파1동	12,411	5,832	2,677	1,885	1,512	373	88	34	6	3	1
2019.10	송파구	송파2동	7,362	1,577	1,532	1,750	1,923	451	94	19	11	4	1
2019.10	송파구	석촌동	16,902	8,454	3,520	2,458	1,882	432	125	17	8	5	1
2019.10	송파구	삼전동	16,312	8,217	3,290	2,371	1,892	426	85	22	5	1	3
2019.10	송파구	가락본동	11,885	4,521	2,482	2,233	2,023	507	91	23	3	-	2
2019.10	송파구	가락1동	9,732	1,664	2,459	2,521	2,487	460	110	21	6	2	2
2019.10	송파구	가락2동	12,284	2,898	2,462	2,950	3,142	628	151	40	12	1	-
2019.10	송파구	문정1동	8,533	2,772	1,856	1,731	1,665	393	82	20	12	1	1
2019.10	송파구	문정2동	15,453	8,420	2,787	1,939	1,785	373	106	23	14	3	3
2019.10	송파구	장지동	13,240	3,697	3,159	2,930	2,653	628	130	30	12	1	-
2019.10	송파구	위례동	8,998	1,033	1,785	2,305	2,907	766	167	23	10	2	-
2019.10	송파구	잠실본동	15,070	8,039	2,924	2,011	1,597	361	111	18	8	-	1
2019.10	송파구	잠실4동	7,520	1,223	1,435	2,055	2,241	431	97	22	9	6	1
2019.10	송파구	잠실6동	5,945	953	1,341	1,597	1,549	379	88	30	4	2	2
2019.10	송파구	잠실7동	3,475	510	817	891	979	217	43	13	4	1	-
2019.10	송파구	잠실2동	11,973	1,843	1,859	3,081	4,305	711	138	27	7	2	-
2019.10	송파구	잠실3동	12,217	1,916	2,557	3,236	3,612	710	134	34	10	4	4
2019.10	강동구	소계	180,965	64,007	39,569	35,161	32,417	7,637	1,594	419	110	26	25
2019.10	강동구	강일동	11,160	2,245	2,586	2,224	2,840	1,025	197	30	10	2	1
2019.10	강동구	상일동	4,109	1,134	892	920	884	211	43	19	4	-	2
2019.10	강동구	명일1동	9,801	2,277	2,221	2,351	2,336	479	101	20	12	3	1
2019.10	강동구	명일2동	5,977	1,117	1,071	1,338	1,909	421	80	28	10	1	2
2019.10	강동구	고덕1동	9,086	1,598	1,588	2,301	2,873	581	106	27	7	-	5
2019.10	강동구	고덕2동	5,457	1,785	1,243	1,148	1,027	205	33	10	4	-	2
2019.10	강동구	암사2동	5,875	1,833	1,377	1,260	1,127	214	48	9	2	4	1
2019.10	강동구	암사3동	6,349	1,072	1,364	1,619	1,729	419	96	29	13	4	4
2019.10	강동구	천호1동	12,813	5,195	2,942	2,375	1,762	427	80	22	7	2	1
2019.10	강동구	천호3동	13,760	6,619	2,946	2,184	1,547	353	84	26	-	-	1
2019.10	강동구	성내1동	8,134	2,385	1,838	1,811	1,620	383	73	21	1	-	2
2019.10	강동구	성내2동	12,454	6,188	2,715	1,914	1,236	309	70	13	7	2	-
2019.10	강동구	성내3동	10,259	3,827	2,298	1,927	1,721	395	67	18	4	1	1
2019.10	강동구	둔촌1동	166	116	20	12	14	2	2	-	-	-	-
2019.10	강동구	둔촌2동	11,228	3,581	2,482	2,317	2,245	475	96	28	2	1	1
2019.10	강동구	암사1동	16,155	6,181	3,723	3,070	2,471	552	113	34	11	-	-
2019.10	강동구	천호2동	17,585	8,510	3,875	2,701	1,931	427	107	28	5	1	-
2019.10	강동구	길동	20,597	8,344	4,388	3,689	3,145	759	198	57	11	5	1
2019.11	합계	합계	4,322,454	1,748,915	915,659	765,959	681,789	161,064	36,008	9,105	2,564	795	596
2019.11	종로구	소계	73,951	36,641	14,140	10,858	8,929	2,515	596	184	52	24	12
2019.11	종로구	사직동	4,586	2,246	899	690	518	171	30	23	5	2	2
2019.11	종로구	삼청동	1,392	743	257	176	145	48	15	6	2	-	-
2019.11	종로구	부암동	4,286	1,622	951	734	713	183	53	20	6	2	2
2019.11	종로구	평창동	7,525	2,429	1,701	1,482	1,365	421	82	27	11	7	-
2019.11	종로구	무악동	3,185	745	697	739	764	185	39	11	1	2	2
2019.11	종로구	교남동	4,583	1,634	1,103	910	741	149	31	9	5	1	-
2019.11	종로구	가회동	2,062	929	440	346	242	68	30	5	1	-	1
2019.11	종로구	종로1.2.3.4가동	5,229	4,155	509	288	203	54	14	4	2	-	-
2019.11	종로구	종로5·6가동	3,323	2,258	505	299	189	55	12	3	1	1	-
2019.11	종로구	이화동	4,467	2,692	795	493	351	103	23	8	1	1	-
2019.11	종로구	창신1동	2,936	1,716	575	332	211	81	16	5	-	-	-
2019.11	종로구	창신2동	4,112	1,909	884	650	469	152	35	10	2	1	-
2019.11	종로구	창신3동	2,910	925	666	647	468	165	34	1	4	-	-
2019.11	종로구	숭인1동	2,960	1,346	650	473	356	101	25	7	1	-	1
2019.11	종로구	숭인2동	5,740	3,767	904	551	394	97	20	5	2	-	-
2019.11	종로구	청운효자동	5,360	1,951	1,163	984	922	244	65	22	4	5	-
2019.11	종로구	혜화동	9,295	5,574	1,441	1,064	878	238	72	18	4	2	4
2019.11	중구	소계	62,633	30,936	13,126	9,165	7,037	1,743	444	121	25	14	22
2019.11	중구	소공동	1,098	618	205	151	97	18	6	1	-	-	2
2019.11	중구	회현동	3,162	2,112	444	289	225	68	13	9	2	-	-
2019.11	중구	명동	1,495	1,027	207	142	76	26	8	5	1	-	3
2019.11	중구	필동	2,291	1,407	428	221	167	51	11	4	1	-	1
2019.11	중구	장충동	2,692	1,691	441	244	219	72	18	2	2	-	3
2019.11	중구	광희동	2,952	1,900	508	287	185	47	18	5	1	-	1
2019.11	중구	을지로동	1,338	1,064	153	69	38	11	3	-	-	-	-
2019.11	중구	신당5동	5,272	2,610	1,115	768	582	142	40	11	2	2	-
2019.11	중구	황학동	6,813	3,693	1,442	899	585	150	34	7	-	1	2
2019.11	중구	중림동	5,830	2,484	1,254	1,049	804	174	47	14	4	-	-
2019.11	중구	신당동	4,404	2,719	817	438	331	68	24	4	2	1	-
2019.11	중구	다산동	6,947	3,122	1,624	1,058	885	189	45	16	3	2	3
2019.11	중구	약수동	7,794	2,854	2,017	1,535	1,041	257	67	15	3	2	3
2019.11	중구	청구동	6,391	2,488	1,519	1,143	940	238	48	8	1	4	2
2019.11	중구	동화동	4,154	1,147	952	872	862	232	62	20	3	2	2
2019.11	용산구	소계	109,964	52,069	22,652	16,896	13,593	3,517	878	232	73	30	24
2019.11	용산구	후암동	8,568	4,044	1,762	1,370	995	294	73	17	4	5	4
2019.11	용산구	용산2가동	5,422	2,774	1,201	767	512	130	25	9	3	-	1
2019.11	용산구	남영동	5,420	4,181	602	298	248	66	13	8	1	1	2
2019.11	용산구	원효로2동	5,996	2,065	1,303	1,179	1,067	277	75	16	10	2	2
2019.11	용산구	효창동	4,260	1,482	991	802	721	191	58	12	2	1	-
2019.11	용산구	용문동	5,353	1,922	1,272	1,032	846	215	50	10	3	2	1
2019.11	용산구	이촌1동	10,261	2,198	2,284	2,611	2,422	548	136	42	13	6	1
2019.11	용산구	이촌2동	3,860	1,313	1,048	770	533	141	33	13	9	-	-
2019.11	용산구	이태원1동	3,772	2,177	708	446	321	79	31	9	-	-	1
2019.11	용산구	이태원2동	4,884	2,604	1,013	641	453	120	41	8	3	1	-
2019.11	용산구	서빙고동	5,273	1,714	1,110	952	1,072	335	70	18	1	-	1
2019.11	용산구	보광동	7,618	4,021	1,679	995	697	177	37	8	2	2	-
2019.11	용산구	청파동	10,727	6,253	1,959	1,200	954	268	68	17	3	1	4
2019.11	용산구	원효로1동	7,810	3,721	1,659	1,210	935	226	44	6	5	2	2
2019.11	용산구	한강로동	9,703	5,477	1,821	1,235	892	196	57	16	6	2	1
2019.11	용산구	한남동	11,037	6,123	2,240	1,388	925	254	67	23	8	5	4
2019.11	성동구	소계	136,000	55,564	29,575	24,756	20,069	4,551	1,090	284	75	21	15
2019.11	성동구	왕십리2동	7,604	2,924	1,690	1,431	1,184	269	86	14	2	3	1
2019.11	성동구	마장동	10,875	4,835	2,297	1,765	1,482	366	88	27	8	2	5
2019.11	성동구	사근동	7,440	5,270	955	563	476	139	25	9	2	1	-
2019.11	성동구	행당1동	7,293	3,048	1,534	1,326	1,074	234	51	19	6	-	1
2019.11	성동구	행당2동	9,458	2,357	2,349	2,198	2,013	404	101	25	8	1	2
2019.11	성동구	응봉동	6,177	1,623	1,401	1,416	1,329	312	73	15	6	1	1
2019.11	성동구	금호1가동	6,622	2,120	1,620	1,454	1,097	256	59	14	2	-	-
2019.11	성동구	금호4가동	6,448	2,149	1,575	1,480	975	208	41	16	3	-	1
2019.11	성동구	성수1가1동	7,591	3,103	1,659	1,307	1,206	244	54	11	4	1	2
2019.11	성동구	성수1가2동	6,838	3,091	1,426	1,137	901	218	47	12	5	1	-
2019.11	성동구	성수2가1동	8,517	4,143	1,780	1,302	1,003	220	58	7	4	-	-
2019.11	성동구	성수2가3동	5,676	2,906	1,080	792	655	179	50	14	-	-	-
2019.11	성동구	송정동	5,519	2,752	1,129	821	623	154	33	5	-	2	-
2019.11	성동구	용답동	6,826	4,024	1,210	782	612	145	38	13	-	1	1
2019.11	성동구	왕십리도선동	11,788	4,423	2,491	2,315	1,996	431	97	25	8	2	-
2019.11	성동구	금호2.3가동	10,327	3,571	2,549	2,134	1,604	343	88	26	8	3	1
2019.11	성동구	옥수동	11,001	3,225	2,830	2,533	1,839	429	101	32	9	3	-
2019.11	광진구	소계	164,258	73,722	33,333	26,737	23,559	5,256	1,190	320	98	27	16
2019.11	광진구	화양동	16,065	12,605	1,991	729	588	108	33	9	1	-	1
2019.11	광진구	군자동	10,690	5,962	2,012	1,375	1,026	234	55	18	5	2	1
2019.11	광진구	중곡1동	8,030	3,897	1,825	1,219	839	186	43	13	6	2	-
2019.11	광진구	중곡2동	10,465	4,563	2,347	1,776	1,363	314	79	14	7	2	-
2019.11	광진구	중곡3동	8,476	3,997	1,917	1,314	945	244	47	9	2	1	-
2019.11	광진구	중곡4동	13,196	4,934	3,091	2,557	1,993	465	112	29	10	3	2
2019.11	광진구	능동	6,287	3,531	1,284	736	525	146	51	10	2	2	-
2019.11	광진구	구의1동	11,807	6,326	2,402	1,574	1,131	288	67	16	2	-	1
2019.11	광진구	구의2동	11,655	4,158	2,610	2,263	1,997	474	104	35	7	4	3
2019.11	광진구	구의3동	12,161	4,037	2,544	2,488	2,411	542	97	28	11	2	1
2019.11	광진구	광장동	12,014	2,181	1,939	2,998	3,952	718	165	38	19	3	1
2019.11	광진구	자양1동	11,492	5,630	2,455	1,674	1,330	310	66	20	3	2	2
2019.11	광진구	자양2동	11,250	3,999	2,509	2,227	1,925	451	98	33	5	1	2
2019.11	광진구	자양3동	11,031	2,872	2,413	2,449	2,590	530	127	31	15	2	2
2019.11	광진구	자양4동	9,639	5,030	1,994	1,358	944	246	46	17	3	1	-
2019.11	동대문구	소계	163,900	75,409	33,297	26,145	21,873	5,434	1,300	334	69	26	13
2019.11	동대문구	회기동	6,043	3,911	876	589	488	140	28	7	3	1	-
2019.11	동대문구	휘경1동	7,574	4,082	1,369	1,008	842	204	52	14	-	2	1
2019.11	동대문구	휘경2동	11,539	5,494	2,099	1,788	1,628	407	86	30	4	2	1
2019.11	동대문구	청량리동	10,440	4,976	2,324	1,548	1,170	325	83	12	1	-	1
2019.11	동대문구	용신동	17,157	10,200	3,101	1,914	1,462	363	90	22	5	-	-
2019.11	동대문구	제기동	12,988	6,936	2,574	1,703	1,277	368	103	22	1	3	1
2019.11	동대문구	전농1동	15,011	7,294	2,981	2,369	1,801	440	87	24	9	2	4
2019.11	동대문구	전농2동	7,737	2,223	1,836	1,713	1,454	385	93	27	5	-	1
2019.11	동대문구	답십리1동	12,699	4,868	2,612	2,442	2,101	508	125	34	5	3	1
2019.11	동대문구	답십리2동	12,781	4,398	3,117	2,483	2,154	491	104	26	7	1	-
2019.11	동대문구	장안1동	17,558	7,347	3,825	3,055	2,514	626	144	36	8	3	-
2019.11	동대문구	장안2동	13,416	4,570	2,947	2,759	2,406	549	145	32	5	2	1
2019.11	동대문구	이문1동	10,519	6,321	1,724	1,137	1,003	247	63	15	5	2	2
2019.11	동대문구	이문2동	8,438	2,789	1,912	1,637	1,573	381	97	33	11	5	-
2019.11	중랑구	소계	181,400	74,675	41,456	31,861	25,538	6,201	1,229	326	82	17	15
2019.11	중랑구	면목2동	12,246	5,486	2,743	1,964	1,583	369	80	14	7	-	-
2019.11	중랑구	면목4동	9,263	3,926	2,147	1,621	1,210	283	57	15	4	-	-
2019.11	중랑구	면목5동	4,563	1,924	1,084	787	600	134	25	7	2	-	-
2019.11	중랑구	면목7동	9,986	4,230	2,332	1,703	1,327	305	65	19	4	1	-
2019.11	중랑구	상봉1동	10,242	3,101	2,364	2,218	2,055	403	74	22	4	1	-
2019.11	중랑구	상봉2동	10,978	6,377	2,216	1,290	854	171	50	9	8	2	1
2019.11	중랑구	중화1동	8,992	3,190	2,209	1,817	1,349	342	53	21	7	2	2
2019.11	중랑구	중화2동	14,183	7,326	3,165	1,965	1,314	328	61	18	3	1	2
2019.11	중랑구	묵1동	14,602	4,677	3,286	3,069	2,705	658	152	41	10	2	2
2019.11	중랑구	묵2동	9,171	3,877	2,113	1,625	1,171	308	58	14	1	2	2
2019.11	중랑구	망우3동	8,450	3,696	2,022	1,432	999	235	55	6	2	3	-
2019.11	중랑구	신내1동	14,812	3,491	3,402	3,181	3,408	1,064	194	58	13	-	1
2019.11	중랑구	신내2동	9,055	2,788	2,270	1,965	1,608	335	67	13	7	1	1
2019.11	중랑구	면목본동	17,629	8,398	3,958	2,735	1,972	456	80	24	2	1	3
2019.11	중랑구	면목3.8동	12,571	5,564	2,913	2,109	1,528	359	71	24	3	-	-
2019.11	중랑구	망우본동	14,657	6,624	3,232	2,380	1,855	451	87	21	5	1	1
2019.11	성북구	소계	192,535	74,599	40,894	35,468	31,626	7,584	1,740	450	103	32	39
2019.11	성북구	돈암1동	6,272	1,759	1,568	1,337	1,220	292	74	19	-	2	1
2019.11	성북구	돈암2동	8,610	1,622	1,776	2,215	2,245	569	124	38	16	1	4
2019.11	성북구	안암동	9,179	5,933	1,437	897	717	145	39	7	2	-	2
2019.11	성북구	보문동	7,947	3,793	1,601	1,261	1,003	236	38	11	2	-	2
2019.11	성북구	정릉1동	7,451	2,190	1,644	1,667	1,473	345	94	32	3	1	2
2019.11	성북구	정릉2동	9,639	3,053	2,305	1,987	1,751	400	106	28	3	4	2
2019.11	성북구	정릉3동	7,738	4,000	1,517	1,073	850	233	48	12	1	1	3
2019.11	성북구	정릉4동	10,977	3,643	2,603	2,227	1,888	466	105	31	10	2	2
2019.11	성북구	길음1동	12,810	2,514	2,441	3,187	3,709	735	176	30	10	2	6
2019.11	성북구	길음2동	6,808	2,308	1,455	1,410	1,268	297	54	16	-	-	-
2019.11	성북구	월곡1동	10,835	3,219	2,448	2,281	2,201	523	123	29	9	2	-
2019.11	성북구	월곡2동	9,205	4,086	1,881	1,492	1,309	331	78	15	8	3	2
2019.11	성북구	장위1동	8,991	3,396	2,139	1,662	1,345	337	81	26	3	1	1
2019.11	성북구	장위2동	6,270	2,497	1,541	1,111	822	226	53	14	4	2	-
2019.11	성북구	장위3동	6,950	2,256	1,485	1,499	1,354	287	55	10	3	1	-
2019.11	성북구	성북동	8,046	3,718	1,746	1,208	951	297	86	28	5	1	6
2019.11	성북구	삼선동	12,506	6,074	2,499	1,772	1,627	410	95	19	7	3	-
2019.11	성북구	동선동	9,069	5,741	1,474	961	655	185	38	9	4	1	1
2019.11	성북구	종암동	17,092	6,362	3,546	3,228	2,993	746	161	44	4	4	4
2019.11	성북구	석관동	16,140	6,435	3,788	2,993	2,245	524	112	32	9	1	1
2019.11	강북구	소계	144,155	59,517	33,650	25,247	19,412	4,899	1,084	218	85	21	22
2019.11	강북구	번1동	10,242	5,438	2,153	1,445	927	214	57	3	5	-	-
2019.11	강북구	번2동	7,630	2,764	2,065	1,501	973	248	64	11	3	-	1
2019.11	강북구	번3동	7,594	2,269	2,147	1,548	1,219	317	75	16	2	1	-
2019.11	강북구	수유1동	10,365	4,689	2,341	1,689	1,229	319	70	15	8	1	4
2019.11	강북구	수유2동	9,588	3,478	2,473	1,792	1,361	371	84	22	4	1	2
2019.11	강북구	수유3동	12,659	6,819	2,572	1,796	1,125	273	53	13	4	2	2
2019.11	강북구	삼양동	11,498	4,598	2,735	2,039	1,587	422	81	19	11	4	2
2019.11	강북구	미아동	11,375	5,718	2,423	1,646	1,204	305	62	8	7	1	1
2019.11	강북구	송중동	13,745	5,786	3,038	2,430	1,867	488	98	27	6	2	3
2019.11	강북구	송천동	13,688	6,220	3,156	2,197	1,633	390	72	12	7	1	-
2019.11	강북구	삼각산동	11,756	2,551	2,475	2,736	3,126	681	140	31	14	2	-
2019.11	강북구	우이동	9,474	3,560	2,455	1,745	1,239	354	91	14	6	5	5
2019.11	강북구	인수동	14,541	5,627	3,617	2,683	1,922	517	137	27	8	1	2
2019.11	도봉구	소계	138,479	44,860	33,452	28,513	24,151	5,755	1,286	323	89	39	11
2019.11	도봉구	쌍문1동	9,327	3,148	2,304	1,877	1,454	412	102	20	7	2	1
2019.11	도봉구	쌍문2동	8,638	3,027	2,221	1,693	1,281	318	75	17	3	1	2
2019.11	도봉구	쌍문3동	7,814	3,130	1,904	1,390	1,061	262	48	16	1	1	1
2019.11	도봉구	쌍문4동	7,167	1,519	1,582	1,752	1,842	382	71	14	2	3	-
2019.11	도봉구	방학1동	12,838	4,683	2,993	2,375	2,076	543	124	32	7	3	2
2019.11	도봉구	방학2동	9,559	3,781	2,349	1,760	1,252	312	81	19	4	1	-
2019.11	도봉구	방학3동	10,081	1,789	2,405	2,515	2,563	607	149	36	12	5	-
2019.11	도봉구	창1동	10,931	3,603	2,558	2,294	1,976	382	87	24	4	2	1
2019.11	도봉구	창2동	12,365	3,762	3,054	2,721	2,135	524	117	35	11	6	-
2019.11	도봉구	창3동	6,673	2,607	1,660	1,201	916	229	46	12	2	-	-
