기간	자치구	행정동	전체세대수	1인세대	2인세대	3인세대	4인세대	5인세대	6인세대	7인세대	8인세대	9인세대	10인세대 이상
2018.05	도봉구	창4동	10,564	2,620	2,188	2,342	2,661	591	121	26	13	2	-
2018.05	도봉구	창5동	9,887	2,468	2,229	2,332	2,192	512	107	30	12	5	-
2018.05	도봉구	도봉1동	10,293	3,920	2,665	1,846	1,347	390	82	24	8	6	5
2018.05	도봉구	도봉2동	12,032	3,804	3,029	2,520	2,019	487	138	30	3	1	1
2018.05	노원구	소계	217,797	66,138	47,019	45,147	46,762	10,146	1,961	429	134	35	26
2018.05	노원구	월계1동	10,437	4,220	2,127	1,786	1,742	458	82	18	4	-	-
2018.05	노원구	월계2동	11,274	3,622	2,891	2,240	1,924	466	103	22	5	-	1
2018.05	노원구	월계3동	13,017	3,485	3,399	2,961	2,484	522	122	30	10	3	1
2018.05	노원구	공릉2동	16,061	5,058	2,958	3,242	3,790	776	183	35	10	9	-
2018.05	노원구	하계1동	12,438	4,680	2,286	2,240	2,559	535	98	16	17	2	5
2018.05	노원구	하계2동	8,351	1,551	1,710	2,042	2,406	543	79	15	4	1	-
2018.05	노원구	중계본동	9,236	2,123	1,372	1,944	2,916	704	135	31	9	1	1
2018.05	노원구	중계1동	9,142	1,396	1,278	2,250	3,452	637	102	17	8	2	-
2018.05	노원구	중계4동	8,434	2,329	1,944	1,689	1,945	423	76	19	6	1	2
2018.05	노원구	상계1동	15,664	4,257	3,493	3,352	3,421	890	196	33	11	4	7
2018.05	노원구	상계2동	8,734	2,994	1,675	1,648	1,897	406	84	18	8	3	1
2018.05	노원구	상계5동	11,155	3,822	2,602	2,195	1,955	454	85	30	9	1	2
2018.05	노원구	상계8동	9,313	2,109	2,164	2,360	2,207	415	48	9	1	-	-
2018.05	노원구	상계9동	8,521	1,975	2,045	2,035	2,020	364	63	18	1	-	-
2018.05	노원구	상계10동	6,677	1,686	1,619	1,637	1,428	230	53	17	3	2	2
2018.05	노원구	상계3.4동	11,896	4,553	2,771	2,096	1,828	502	112	22	10	2	-
2018.05	노원구	상계6.7동	14,032	4,015	3,134	3,126	3,067	570	88	24	5	1	2
2018.05	노원구	중계2.3동	15,499	4,593	3,876	3,262	2,986	637	114	21	6	2	2
2018.05	노원구	공릉1동	17,916	7,670	3,675	3,042	2,735	614	138	34	7	1	-
2018.05	은평구	소계	203,542	71,664	45,812	39,586	34,751	8,952	2,058	521	137	33	28
2018.05	은평구	녹번동	14,744	5,960	3,299	2,660	2,143	520	119	36	5	1	1
2018.05	은평구	불광1동	17,708	6,109	4,116	3,685	2,891	697	147	50	11	2	-
2018.05	은평구	갈현1동	11,110	4,257	2,626	2,075	1,613	425	89	17	4	4	-
2018.05	은평구	갈현2동	12,473	3,936	2,886	2,684	2,241	560	122	30	11	1	2
2018.05	은평구	구산동	12,677	3,579	2,960	2,774	2,502	645	154	37	16	2	8
2018.05	은평구	대조동	15,721	7,235	3,418	2,503	1,937	468	118	36	4	2	-
2018.05	은평구	응암1동	11,221	4,436	2,417	1,997	1,784	450	97	22	9	4	5
2018.05	은평구	응암2동	8,447	2,459	1,876	1,887	1,699	393	101	24	5	2	1
2018.05	은평구	신사1동	11,270	3,429	2,650	2,449	2,082	505	107	33	9	4	2
2018.05	은평구	신사2동	9,043	2,918	2,112	1,820	1,660	407	98	21	5	1	1
2018.05	은평구	증산동	6,938	2,384	1,641	1,287	1,208	324	67	22	5	-	-
2018.05	은평구	수색동	5,350	1,940	1,272	990	865	213	53	13	3	1	-
2018.05	은평구	진관동	20,004	5,040	3,761	4,025	5,115	1,589	379	71	17	3	4
2018.05	은평구	불광2동	13,637	5,519	3,244	2,432	1,833	469	99	27	11	2	1
2018.05	은평구	응암3동	12,429	5,506	2,806	2,033	1,569	388	94	23	6	2	2
2018.05	은평구	역촌동	20,770	6,957	4,728	4,285	3,609	899	214	59	16	2	1
2018.05	서대문구	소계	137,759	55,929	28,675	24,290	21,814	5,289	1,294	341	86	23	18
2018.05	서대문구	천연동	8,341	3,317	1,688	1,549	1,400	306	61	16	2	1	1
2018.05	서대문구	홍제1동	9,548	3,162	2,257	1,874	1,685	399	126	28	9	4	4
2018.05	서대문구	홍제3동	7,120	2,574	1,637	1,359	1,158	289	77	17	8	-	1
2018.05	서대문구	홍제2동	5,835	1,633	1,430	1,263	1,166	261	58	15	5	1	3
2018.05	서대문구	홍은1동	9,777	3,239	2,148	1,946	1,825	476	104	26	9	-	4
2018.05	서대문구	홍은2동	12,550	4,683	2,802	2,312	2,064	504	128	40	13	4	-
2018.05	서대문구	남가좌1동	6,084	1,426	1,162	1,499	1,489	381	94	28	4	1	-
2018.05	서대문구	남가좌2동	10,124	4,196	2,190	1,715	1,524	387	86	16	6	2	2
2018.05	서대문구	북가좌1동	7,026	1,497	1,580	1,702	1,718	397	100	25	5	2	-
2018.05	서대문구	북가좌2동	14,724	5,257	3,449	2,846	2,445	557	128	39	3	-	-
2018.05	서대문구	충현동	8,795	4,301	1,684	1,262	1,148	297	79	20	3	1	-
2018.05	서대문구	북아현동	7,552	2,789	1,687	1,477	1,290	242	53	11	-	3	-
2018.05	서대문구	신촌동	11,754	8,513	1,465	847	678	170	56	17	6	-	2
2018.05	서대문구	연희동	18,529	9,342	3,496	2,639	2,224	623	144	43	13	4	1
2018.05	마포구	소계	170,526	73,237	35,024	28,687	25,698	6,090	1,297	343	90	36	24
2018.05	마포구	용강동	9,104	3,101	1,924	1,878	1,719	376	81	15	8	2	-
2018.05	마포구	대흥동	7,211	4,687	1,184	658	525	119	25	9	1	-	3
2018.05	마포구	염리동	4,977	2,354	1,021	752	629	169	38	7	6	-	1
2018.05	마포구	신수동	9,165	3,485	1,854	1,752	1,609	352	75	31	7	-	-
2018.05	마포구	서교동	13,908	8,317	2,457	1,533	1,196	305	65	20	11	4	-
2018.05	마포구	합정동	9,613	4,842	2,125	1,295	1,026	233	65	13	4	2	8
2018.05	마포구	망원1동	10,249	4,744	2,266	1,509	1,287	352	64	19	5	2	1
2018.05	마포구	망원2동	8,186	2,794	1,873	1,537	1,537	349	73	16	3	4	-
2018.05	마포구	연남동	8,778	4,698	1,835	1,118	827	219	56	17	4	1	3
2018.05	마포구	성산1동	9,285	4,023	1,977	1,569	1,256	351	72	28	5	3	1
2018.05	마포구	성산2동	17,607	6,726	3,668	3,234	3,078	724	133	33	7	3	1
2018.05	마포구	상암동	12,577	3,801	2,399	2,511	2,817	827	162	45	10	4	1
2018.05	마포구	도화동	9,624	3,530	2,049	1,826	1,688	396	100	24	4	5	2
2018.05	마포구	서강동	11,531	5,061	2,211	1,970	1,794	401	72	16	4	1	1
2018.05	마포구	공덕동	18,403	7,857	3,908	3,210	2,710	544	139	26	7	2	-
2018.05	마포구	아현동	10,308	3,217	2,273	2,335	2,000	373	77	24	4	3	2
2018.05	양천구	소계	176,350	47,705	35,998	38,530	41,930	9,527	1,980	470	132	44	34
2018.05	양천구	목1동	10,535	1,587	1,671	2,796	3,580	692	149	44	8	4	4
2018.05	양천구	목2동	12,822	4,182	2,752	2,631	2,499	612	110	24	7	1	4
2018.05	양천구	목3동	9,319	3,253	2,101	1,905	1,596	340	82	31	6	4	1
2018.05	양천구	목4동	10,050	2,707	1,870	2,067	2,633	615	118	26	11	2	1
2018.05	양천구	신월1동	10,135	4,129	2,296	1,818	1,427	354	86	23	1	1	-
2018.05	양천구	신월2동	8,705	2,351	1,983	1,943	1,729	518	131	33	10	4	3
2018.05	양천구	신월3동	8,232	3,815	1,787	1,289	968	288	64	16	2	1	2
2018.05	양천구	신월4동	6,917	1,405	1,564	1,674	1,653	469	119	25	6	2	-
2018.05	양천구	신월5동	6,379	2,030	1,416	1,342	1,201	292	77	18	1	2	-
2018.05	양천구	신월6동	2,604	698	562	560	588	149	35	8	3	1	-
2018.05	양천구	신월7동	9,352	2,789	2,446	2,047	1,620	330	87	24	8	-	1
2018.05	양천구	신정1동	7,253	1,404	1,197	1,654	2,357	519	92	19	8	1	2
2018.05	양천구	신정2동	7,211	1,554	1,220	1,514	2,295	526	82	9	5	3	3
2018.05	양천구	신정3동	18,062	4,237	3,868	4,046	4,401	1,214	231	42	15	5	3
2018.05	양천구	신정6동	8,161	983	1,363	2,217	2,943	529	103	12	8	2	1
2018.05	양천구	신정7동	11,241	2,693	2,411	2,586	2,855	550	98	31	13	3	1
2018.05	양천구	목5동	13,558	1,616	2,003	3,510	5,247	937	177	45	14	7	2
2018.05	양천구	신정4동	15,814	6,272	3,488	2,931	2,338	593	139	40	6	1	6
2018.05	강서구	소계	256,524	94,110	56,007	48,807	44,017	10,631	2,183	551	140	53	25
2018.05	강서구	염창동	14,472	3,034	2,728	3,556	4,131	832	142	37	8	3	1
2018.05	강서구	등촌1동	11,591	5,890	2,074	1,717	1,530	305	50	20	1	4	-
2018.05	강서구	등촌2동	8,530	2,328	1,963	1,888	1,796	406	98	36	10	4	1
2018.05	강서구	등촌3동	14,689	5,087	3,856	2,863	2,283	479	98	16	3	4	-
2018.05	강서구	화곡본동	15,899	6,195	3,590	2,992	2,352	579	128	48	11	3	1
2018.05	강서구	화곡2동	8,238	2,668	1,964	1,707	1,404	405	59	22	7	-	2
2018.05	강서구	화곡3동	9,117	2,907	2,050	1,914	1,647	449	119	23	4	2	2
2018.05	강서구	화곡4동	9,827	3,510	2,357	1,973	1,516	359	82	26	3	1	-
2018.05	강서구	화곡6동	10,917	4,340	2,311	1,991	1,741	414	85	20	8	2	5
2018.05	강서구	화곡8동	11,562	4,105	2,905	2,234	1,777	409	103	24	4	1	-
2018.05	강서구	가양1동	17,910	10,756	2,484	2,068	2,007	477	90	19	5	2	2
2018.05	강서구	가양2동	8,120	3,725	2,159	1,257	730	185	48	8	5	2	1
2018.05	강서구	가양3동	7,729	2,858	2,348	1,474	813	189	37	7	3	-	-
2018.05	강서구	발산1동	13,384	2,433	2,845	3,129	3,775	970	187	34	5	5	1
2018.05	강서구	공항동	12,513	5,237	2,576	2,221	1,879	491	82	22	4	1	-
2018.05	강서구	방화1동	17,303	4,600	3,624	3,664	4,013	1,111	219	56	11	3	2
2018.05	강서구	방화2동	11,440	5,126	2,518	1,814	1,418	420	104	29	6	1	4
2018.05	강서구	방화3동	11,260	4,347	2,750	2,117	1,533	391	94	17	7	4	-
2018.05	강서구	화곡1동	25,539	11,213	5,789	4,439	3,072	786	172	45	15	7	1
2018.05	강서구	우장산동	16,484	3,751	3,116	3,789	4,600	974	186	42	20	4	2
2018.05	구로구	소계	171,848	61,631	37,630	32,775	30,130	7,378	1,741	393	117	32	21
2018.05	구로구	신도림동	13,281	2,736	2,802	3,324	3,445	745	176	39	9	4	1
2018.05	구로구	구로1동	7,814	1,672	1,691	1,877	2,080	401	66	16	10	1	-
2018.05	구로구	구로3동	13,582	7,823	2,170	1,696	1,441	343	73	23	11	1	1
2018.05	구로구	구로4동	10,692	4,825	2,513	1,743	1,232	289	68	11	9	2	-
2018.05	구로구	구로5동	14,280	6,490	2,800	2,345	2,000	458	128	43	14	1	1
2018.05	구로구	고척1동	9,471	2,746	2,089	2,011	2,044	436	117	20	6	2	-
2018.05	구로구	고척2동	11,686	3,606	2,573	2,442	2,338	554	143	23	6	-	1
2018.05	구로구	개봉2동	12,740	3,172	3,081	2,953	2,648	656	178	39	8	2	3
2018.05	구로구	개봉3동	8,662	2,444	2,119	1,960	1,645	389	87	14	3	1	-
2018.05	구로구	오류1동	10,392	4,680	2,301	1,652	1,285	364	81	18	5	2	4
2018.05	구로구	오류2동	16,608	4,341	3,856	3,387	3,643	1,058	237	59	16	6	5
2018.05	구로구	수궁동	9,803	2,608	2,401	2,150	1,956	533	123	25	3	4	-
2018.05	구로구	가리봉동	5,946	3,830	1,048	548	377	115	20	4	2	-	2
2018.05	구로구	구로2동	12,912	6,011	2,904	1,955	1,514	386	99	30	8	4	1
2018.05	구로구	개봉1동	13,979	4,647	3,282	2,732	2,482	651	145	29	7	2	2
2018.05	금천구	소계	106,325	45,170	22,527	18,049	15,503	3,855	929	199	53	21	19
2018.05	금천구	가산동	12,516	8,594	1,687	1,145	825	200	56	6	1	2	-
2018.05	금천구	독산1동	17,325	8,048	3,285	2,699	2,468	621	159	27	10	3	5
2018.05	금천구	독산2동	9,424	3,893	2,149	1,666	1,327	297	75	12	2	1	2
2018.05	금천구	독산3동	12,204	5,416	2,685	2,012	1,588	386	96	14	5	2	-
2018.05	금천구	독산4동	7,682	3,197	1,712	1,352	1,058	272	65	17	6	1	2
2018.05	금천구	시흥1동	15,336	5,965	3,422	2,781	2,418	591	106	42	5	3	3
2018.05	금천구	시흥2동	8,549	1,949	2,002	1,892	2,004	511	138	37	9	3	4
2018.05	금천구	시흥3동	4,733	1,395	1,193	1,012	841	228	46	14	1	2	1
2018.05	금천구	시흥4동	9,166	2,996	2,170	1,835	1,624	407	102	17	10	4	1
2018.05	금천구	시흥5동	9,390	3,717	2,222	1,655	1,350	342	86	13	4	-	1
2018.05	영등포구	소계	169,220	74,155	33,682	28,439	25,195	5,950	1,315	339	88	27	30
2018.05	영등포구	여의동	12,708	3,341	2,808	2,952	2,785	597	155	44	15	5	6
2018.05	영등포구	당산1동	10,189	4,972	2,028	1,561	1,216	300	78	23	6	3	2
2018.05	영등포구	당산2동	16,841	8,123	2,844	2,646	2,503	557	125	30	11	1	1
2018.05	영등포구	양평1동	8,342	3,805	1,792	1,391	1,048	231	52	17	4	2	-
2018.05	영등포구	양평2동	9,855	3,849	1,967	1,796	1,745	391	81	19	4	1	2
2018.05	영등포구	신길1동	9,550	5,425	1,790	1,184	858	227	46	14	4	1	1
2018.05	영등포구	신길3동	7,019	2,742	1,443	1,280	1,172	314	47	16	3	1	1
2018.05	영등포구	신길4동	4,362	1,828	965	754	609	167	30	6	3	-	-
2018.05	영등포구	신길5동	4,689	1,958	1,039	810	647	184	42	6	-	1	2
2018.05	영등포구	신길6동	8,219	3,306	1,766	1,465	1,247	344	65	15	5	2	4
2018.05	영등포구	신길7동	6,553	1,919	1,282	1,339	1,561	356	70	19	6	-	1
2018.05	영등포구	대림1동	6,395	2,876	1,390	1,029	825	205	47	17	3	2	1
2018.05	영등포구	대림2동	6,516	3,174	1,509	924	671	178	42	13	3	2	-
2018.05	영등포구	대림3동	10,640	3,865	2,395	2,001	1,828	413	102	30	3	2	1
2018.05	영등포구	영등포본동	10,151	4,281	2,000	1,799	1,591	384	72	13	7	1	3
2018.05	영등포구	영등포동	15,528	10,881	2,019	1,252	1,067	235	56	11	4	-	3
2018.05	영등포구	도림동	9,341	4,336	2,041	1,474	1,112	285	72	15	4	1	1
2018.05	영등포구	문래동	12,322	3,474	2,604	2,782	2,710	582	133	31	3	2	1
2018.05	동작구	소계	174,082	70,453	35,706	30,816	28,260	6,775	1,525	408	95	24	20
2018.05	동작구	노량진2동	7,119	3,853	1,414	973	675	157	35	7	4	1	-
2018.05	동작구	상도1동	20,995	9,138	3,856	3,663	3,348	764	174	43	7	-	2
2018.05	동작구	상도2동	11,816	4,672	2,418	2,103	2,028	459	111	17	6	1	1
2018.05	동작구	상도3동	11,485	4,573	2,549	2,105	1,667	432	107	39	7	4	2
2018.05	동작구	상도4동	12,868	4,705	2,954	2,463	2,107	518	86	28	3	1	3
2018.05	동작구	사당1동	12,327	6,628	2,499	1,647	1,213	253	63	13	7	3	1
2018.05	동작구	사당3동	10,233	3,277	2,265	2,079	1,973	472	125	32	7	2	1
2018.05	동작구	사당4동	6,698	2,742	1,493	1,174	991	244	34	13	7	-	-
2018.05	동작구	사당5동	5,658	2,163	1,174	1,085	959	217	41	14	3	1	1
2018.05	동작구	대방동	16,774	6,377	3,127	2,891	3,361	765	176	58	13	2	4
2018.05	동작구	신대방1동	9,924	3,447	1,939	1,824	2,067	497	115	29	4	1	1
2018.05	동작구	신대방2동	8,947	3,685	1,643	1,533	1,533	422	92	34	5	-	-
2018.05	동작구	흑석동	12,888	5,124	2,593	2,362	2,148	521	106	22	8	3	1
2018.05	동작구	노량진1동	14,566	6,113	3,000	2,523	2,195	570	127	27	6	4	1
2018.05	동작구	사당2동	11,784	3,956	2,782	2,391	1,995	484	133	32	8	1	2
2018.05	관악구	소계	259,328	138,515	47,971	34,530	28,936	7,085	1,658	455	115	36	27
2018.05	관악구	보라매동	11,792	5,167	2,561	1,962	1,602	381	91	19	3	3	3
2018.05	관악구	청림동	6,607	1,965	1,528	1,482	1,271	269	61	21	5	2	3
2018.05	관악구	행운동	16,558	9,823	2,855	1,877	1,514	366	94	20	7	1	1
2018.05	관악구	낙성대동	10,567	7,166	1,491	914	736	189	50	14	5	-	2
2018.05	관악구	중앙동	8,759	5,429	1,504	890	698	185	40	9	1	2	1
2018.05	관악구	인헌동	13,823	7,177	2,633	1,928	1,585	384	83	28	5	-	-
2018.05	관악구	남현동	9,107	4,357	1,835	1,406	1,138	283	51	27	6	1	3
2018.05	관악구	서원동	13,087	7,826	2,400	1,470	1,021	284	67	12	6	1	-
2018.05	관악구	신원동	10,118	5,512	2,152	1,257	923	199	54	13	3	4	1
2018.05	관악구	서림동	14,164	8,992	2,172	1,469	1,121	308	72	25	3	-	2
2018.05	관악구	신사동	12,713	7,352	2,303	1,547	1,146	282	60	18	5	-	-
2018.05	관악구	신림동	15,500	12,237	1,978	723	427	93	34	5	2	1	-
2018.05	관악구	난향동	6,427	1,804	1,450	1,374	1,367	320	83	23	4	-	2
2018.05	관악구	조원동	10,043	6,019	1,781	1,083	891	196	46	21	3	3	-
2018.05	관악구	대학동	15,517	11,307	1,763	1,185	944	238	64	13	2	1	-
2018.05	관악구	은천동	15,412	5,966	3,389	2,737	2,532	582	151	37	12	2	4
2018.05	관악구	성현동	13,015	3,790	2,993	2,674	2,691	674	140	38	10	4	1
2018.05	관악구	청룡동	17,628	12,151	2,432	1,409	1,218	314	77	20	4	2	1
2018.05	관악구	난곡동	12,847	4,818	3,010	2,450	1,960	454	111	32	9	2	1
2018.05	관악구	삼성동	11,568	4,444	2,658	2,058	1,758	489	118	30	10	3	-
2018.05	관악구	미성동	14,076	5,213	3,083	2,635	2,393	595	111	30	10	4	2
2018.05	서초구	소계	174,276	56,661	34,345	34,494	36,935	8,947	2,045	578	165	64	42
2018.05	서초구	서초1동	9,082	3,666	1,713	1,560	1,561	417	115	34	12	4	-
2018.05	서초구	서초2동	7,679	3,200	1,390	1,344	1,352	295	72	18	3	4	1
2018.05	서초구	서초3동	12,745	4,958	2,471	2,268	2,185	606	178	44	18	9	8
2018.05	서초구	서초4동	10,691	2,112	1,856	2,523	3,364	639	129	56	8	3	1
2018.05	서초구	잠원동	13,929	4,588	2,596	2,953	3,057	583	111	24	10	6	1
2018.05	서초구	반포본동	4,234	727	814	978	1,361	279	61	9	3	1	1
2018.05	서초구	반포1동	12,838	6,054	1,955	1,944	2,187	536	110	36	10	5	1
2018.05	서초구	반포2동	7,803	1,180	1,404	1,911	2,503	635	127	29	11	1	2
2018.05	서초구	반포3동	6,453	1,255	1,211	1,610	1,910	373	66	18	5	3	2
2018.05	서초구	반포4동	7,336	1,845	1,503	1,722	1,720	410	87	30	12	5	2
2018.05	서초구	방배본동	7,817	2,077	1,454	1,690	1,958	476	110	35	10	4	3
2018.05	서초구	방배1동	7,464	2,799	1,689	1,369	1,232	276	79	12	4	1	3
2018.05	서초구	방배2동	10,965	3,759	2,494	2,139	1,956	477	93	34	3	5	5
2018.05	서초구	방배3동	8,423	2,321	1,812	1,820	1,883	439	106	28	11	1	2
2018.05	서초구	방배4동	10,284	3,414	2,095	1,947	2,144	518	119	35	9	1	2
2018.05	서초구	양재1동	18,337	5,811	3,883	3,475	3,610	1,174	289	75	13	6	1
2018.05	서초구	양재2동	10,985	4,936	2,286	1,678	1,516	431	89	29	13	3	4
2018.05	서초구	내곡동	7,211	1,959	1,719	1,563	1,436	383	104	32	10	2	3
2018.05	강남구	소계	229,743	87,668	42,324	41,402	44,831	10,323	2,286	617	181	75	36
2018.05	강남구	신사동	7,552	2,926	1,540	1,320	1,324	315	78	23	15	9	2
2018.05	강남구	논현1동	14,085	9,087	2,396	1,325	905	258	74	26	8	4	2
2018.05	강남구	논현2동	11,221	5,795	2,137	1,626	1,239	315	80	20	7	2	-
2018.05	강남구	삼성1동	5,832	1,882	1,168	1,141	1,214	302	90	21	10	4	-
2018.05	강남구	삼성2동	12,974	5,543	2,167	2,233	2,344	519	115	40	8	2	3
2018.05	강남구	대치1동	7,403	563	914	1,899	3,172	673	130	38	8	5	1
2018.05	강남구	대치4동	10,107	5,150	1,658	1,388	1,477	328	87	17	1	1	-
2018.05	강남구	역삼1동	22,624	15,748	3,358	1,802	1,231	343	96	27	14	5	-
2018.05	강남구	역삼2동	14,894	5,797	2,252	2,791	3,239	629	131	31	10	5	9
2018.05	강남구	도곡1동	8,524	2,478	1,498	1,813	2,123	460	103	32	12	4	1
2018.05	강남구	도곡2동	11,944	2,272	2,270	2,959	3,553	715	131	34	5	3	2
2018.05	강남구	개포1동	5,958	1,852	1,338	1,166	1,244	286	53	12	5	2	-
2018.05	강남구	개포4동	7,819	2,962	1,486	1,427	1,475	382	58	20	5	-	4
2018.05	강남구	일원본동	8,317	1,532	1,441	1,997	2,691	529	97	20	6	3	1
2018.05	강남구	일원1동	7,587	2,996	1,735	1,352	1,116	304	65	14	4	1	-
2018.05	강남구	일원2동	6,484	1,971	1,538	1,360	1,299	258	47	9	1	-	1
2018.05	강남구	수서동	7,869	3,091	2,312	1,370	824	196	54	13	6	2	1
2018.05	강남구	세곡동	17,109	5,162	3,532	3,236	3,550	1,212	312	82	15	5	3
2018.05	강남구	압구정동	10,711	2,939	2,292	2,431	2,341	534	121	37	9	4	3
2018.05	강남구	청담동	12,160	4,308	2,334	2,396	2,326	575	150	42	18	8	3
2018.05	강남구	대치2동	13,598	2,462	2,089	3,260	4,649	913	160	50	10	5	-
2018.05	강남구	개포2동	4,971	1,152	869	1,110	1,495	277	54	9	4	1	-
2018.05	송파구	소계	267,640	87,847	54,211	54,222	55,251	12,448	2,760	635	183	49	34
2018.05	송파구	풍납1동	6,871	2,523	1,619	1,304	1,118	229	61	10	4	3	-
2018.05	송파구	풍납2동	10,379	3,687	1,979	2,134	2,028	419	106	21	3	1	1
2018.05	송파구	거여1동	5,294	1,672	1,140	1,072	1,044	283	68	11	3	-	1
2018.05	송파구	거여2동	7,263	2,394	1,742	1,456	1,292	277	77	14	7	1	3
2018.05	송파구	마천1동	9,313	3,548	2,050	1,631	1,499	465	86	30	2	2	-
2018.05	송파구	마천2동	8,575	2,969	2,023	1,637	1,436	366	104	27	9	2	2
2018.05	송파구	방이1동	6,132	1,663	1,190	1,294	1,506	353	96	22	5	1	2
2018.05	송파구	방이2동	12,508	6,259	2,459	1,898	1,441	353	79	18	-	-	1
2018.05	송파구	오륜동	6,020	647	1,017	1,554	2,193	483	86	29	7	3	1
2018.05	송파구	오금동	14,622	3,862	3,150	3,349	3,298	750	160	43	9	-	1
2018.05	송파구	송파1동	12,144	5,398	2,547	2,033	1,622	405	100	27	7	2	3
2018.05	송파구	송파2동	7,289	1,434	1,428	1,754	2,037	497	107	19	9	3	1
2018.05	송파구	석촌동	16,405	7,710	3,387	2,595	2,058	476	136	25	13	4	1
2018.05	송파구	삼전동	16,148	7,781	3,190	2,535	2,060	470	77	28	3	1	3
2018.05	송파구	가락본동	11,566	4,095	2,324	2,279	2,223	518	94	25	5	1	2
2018.05	송파구	가락1동	357	134	54	65	78	22	2	2	-	-	-
2018.05	송파구	가락2동	12,224	2,691	2,359	2,913	3,345	706	161	38	9	1	1
2018.05	송파구	문정1동	8,438	2,594	1,766	1,757	1,778	418	100	13	7	5	-
2018.05	송파구	문정2동	14,844	7,729	2,738	1,950	1,853	421	105	28	14	5	1
2018.05	송파구	장지동	13,415	3,572	3,076	2,996	2,842	726	159	32	11	1	-
2018.05	송파구	위례동	9,094	1,077	1,688	2,343	2,956	823	167	28	8	2	2
2018.05	송파구	잠실본동	14,454	7,213	2,836	2,093	1,778	392	105	29	6	1	1
2018.05	송파구	잠실4동	10,433	1,772	2,105	2,862	2,951	578	132	19	10	4	-
2018.05	송파구	잠실6동	5,900	961	1,261	1,534	1,657	370	82	20	11	2	2
2018.05	송파구	잠실7동	3,496	501	788	882	1,038	223	43	14	4	3	-
2018.05	송파구	잠실2동	12,042	1,892	1,812	3,071	4,378	719	132	28	9	-	1
2018.05	송파구	잠실3동	12,414	2,069	2,483	3,231	3,742	706	135	35	8	1	4
2018.05	강동구	소계	177,612	60,498	37,516	35,006	34,022	8,235	1,760	400	113	34	28
2018.05	강동구	강일동	11,244	2,162	2,441	2,231	2,990	1,160	214	36	6	3	1
2018.05	강동구	상일동	4,166	1,142	880	913	949	209	52	11	7	1	2
2018.05	강동구	명일1동	8,174	1,987	1,603	1,927	2,063	453	110	21	7	2	1
2018.05	강동구	명일2동	5,886	987	1,004	1,304	2,041	441	80	20	6	3	-
2018.05	강동구	고덕1동	9,099	1,519	1,657	2,226	2,905	635	122	22	6	1	6
2018.05	강동구	고덕2동	3,556	1,497	804	603	488	127	23	9	2	1	2
2018.05	강동구	암사2동	5,890	1,788	1,287	1,266	1,252	231	51	9	1	3	2
2018.05	강동구	암사3동	6,305	1,020	1,229	1,634	1,859	412	101	27	15	4	4
2018.05	강동구	천호1동	12,945	5,000	2,921	2,480	1,920	483	107	24	5	3	2
2018.05	강동구	천호3동	13,370	6,134	2,837	2,193	1,668	408	98	23	6	2	1
2018.05	강동구	성내1동	8,148	2,275	1,809	1,815	1,741	405	74	24	2	2	1
2018.05	강동구	성내2동	12,351	5,759	2,721	1,991	1,442	334	78	18	7	1	-
2018.05	강동구	성내3동	10,212	3,670	2,177	2,014	1,842	412	69	19	7	1	1
2018.05	강동구	둔촌1동	209	147	24	15	16	5	2	-	-	-	-
2018.05	강동구	둔촌2동	11,153	3,342	2,293	2,361	2,472	545	111	22	4	2	1
2018.05	강동구	암사1동	16,326	6,104	3,596	3,128	2,726	590	136	32	11	1	2
2018.05	강동구	천호2동	17,540	8,162	3,799	2,835	2,121	458	131	26	8	-	-
2018.05	강동구	길동	21,038	7,803	4,434	4,070	3,527	927	201	57	13	4	2
2018.06	합계	합계	4,241,547	1,641,170	880,390	773,539	721,941	172,210	38,527	9,664	2,671	832	603
2018.06	종로구	소계	73,655	35,775	13,792	10,877	9,649	2,631	648	195	55	21	12
2018.06	종로구	사직동	4,471	2,120	870	676	588	150	34	22	7	1	3
2018.06	종로구	삼청동	1,415	740	251	194	152	54	18	6	-	-	-
2018.06	종로구	부암동	4,279	1,608	918	737	732	195	55	23	5	4	2
2018.06	종로구	평창동	7,599	2,479	1,640	1,471	1,444	420	101	26	9	8	1
2018.06	종로구	무악동	3,018	719	652	673	755	172	32	10	3	1	1
2018.06	종로구	교남동	4,506	1,582	1,070	861	777	161	37	13	5	-	-
2018.06	종로구	가회동	2,074	935	429	321	273	82	23	7	3	-	1
2018.06	종로구	종로1.2.3.4가동	5,329	4,175	547	299	226	55	17	7	3	-	-
2018.06	종로구	종로5·6가동	3,168	2,074	476	313	224	64	12	2	2	1	-
2018.06	종로구	이화동	4,487	2,639	765	534	403	113	22	10	-	1	-
2018.06	종로구	창신1동	3,022	1,771	559	361	237	77	14	3	-	-	-
2018.06	종로구	창신2동	4,228	1,948	845	663	547	171	40	11	1	2	-
2018.06	종로구	창신3동	2,878	842	665	639	502	189	32	6	3	-	-
2018.06	종로구	숭인1동	3,006	1,321	654	485	387	118	31	8	2	-	-
2018.06	종로구	숭인2동	5,663	3,632	896	554	443	101	29	5	2	1	-
2018.06	종로구	청운효자동	5,422	1,923	1,122	1,009	1,009	250	85	18	4	2	-
2018.06	종로구	혜화동	9,090	5,267	1,433	1,087	950	259	66	18	6	-	4
