기간	자치구	행정동	전체세대수	1인세대	2인세대	3인세대	4인세대	5인세대	6인세대	7인세대	8인세대	9인세대	10인세대 이상
2018.07	영등포구	여의동	12,757	3,371	2,832	2,971	2,765	596	154	42	16	5	5
2018.07	영등포구	당산1동	10,207	4,966	2,056	1,546	1,232	298	81	17	6	2	3
2018.07	영등포구	당산2동	16,915	8,162	2,866	2,661	2,500	554	128	30	11	2	1
2018.07	영등포구	양평1동	8,434	3,892	1,808	1,394	1,035	232	50	17	4	2	-
2018.07	영등포구	양평2동	9,857	3,872	1,977	1,801	1,716	387	81	15	4	2	2
2018.07	영등포구	신길1동	9,528	5,436	1,784	1,156	860	225	45	16	4	1	1
2018.07	영등포구	신길3동	7,024	2,744	1,455	1,285	1,166	308	45	16	3	1	1
2018.07	영등포구	신길4동	4,361	1,839	957	752	613	162	28	7	3	-	-
2018.07	영등포구	신길5동	4,557	1,910	1,014	793	616	172	43	6	-	1	2
2018.07	영등포구	신길6동	8,256	3,352	1,774	1,458	1,248	334	64	15	6	1	4
2018.07	영등포구	신길7동	6,563	1,930	1,286	1,334	1,555	361	74	16	6	-	1
2018.07	영등포구	대림1동	6,436	2,934	1,401	1,015	816	202	48	13	4	2	1
2018.07	영등포구	대림2동	6,484	3,147	1,532	910	662	176	41	11	4	1	-
2018.07	영등포구	대림3동	10,639	3,897	2,405	1,988	1,800	412	101	29	4	2	1
2018.07	영등포구	영등포본동	10,141	4,277	1,999	1,810	1,570	388	73	13	7	1	3
2018.07	영등포구	영등포동	15,657	10,985	2,049	1,254	1,061	234	57	10	4	-	3
2018.07	영등포구	도림동	9,319	4,333	2,061	1,449	1,099	284	73	14	4	1	1
2018.07	영등포구	문래동	12,331	3,463	2,628	2,789	2,699	581	138	26	4	2	1
2018.07	동작구	소계	174,872	71,168	35,868	30,919	28,127	6,736	1,496	416	98	22	22
2018.07	동작구	노량진2동	7,157	3,900	1,423	967	669	152	33	8	4	1	-
2018.07	동작구	상도1동	20,946	9,113	3,837	3,672	3,337	763	173	42	7	-	2
2018.07	동작구	상도2동	11,814	4,679	2,418	2,102	2,023	458	106	20	5	1	2
2018.07	동작구	상도3동	11,494	4,619	2,549	2,084	1,650	437	105	37	8	3	2
2018.07	동작구	상도4동	12,992	4,837	2,974	2,468	2,096	499	84	26	4	1	3
2018.07	동작구	사당1동	12,417	6,715	2,523	1,659	1,190	245	62	13	6	3	1
2018.07	동작구	사당3동	10,492	3,345	2,316	2,165	2,022	478	118	37	7	1	3
2018.07	동작구	사당4동	6,770	2,800	1,526	1,172	982	235	33	15	6	1	-
2018.07	동작구	사당5동	5,667	2,177	1,181	1,093	938	219	40	14	3	1	1
2018.07	동작구	대방동	16,823	6,427	3,144	2,904	3,329	762	179	59	13	2	4
2018.07	동작구	신대방1동	9,921	3,451	1,949	1,813	2,058	496	116	32	4	-	2
2018.07	동작구	신대방2동	9,012	3,755	1,653	1,525	1,526	419	95	33	6	-	-
2018.07	동작구	흑석동	12,879	5,127	2,587	2,366	2,144	523	96	24	9	3	-
2018.07	동작구	노량진1동	14,637	6,183	3,021	2,528	2,176	566	125	26	7	4	1
2018.07	동작구	사당2동	11,851	4,040	2,767	2,401	1,987	484	131	30	9	1	1
2018.07	관악구	소계	260,090	139,489	48,095	34,417	28,791	7,035	1,645	438	113	41	26
2018.07	관악구	보라매동	11,893	5,256	2,593	1,956	1,591	384	87	17	3	3	3
2018.07	관악구	청림동	6,607	1,926	1,569	1,480	1,278	259	68	17	5	2	3
2018.07	관악구	행운동	16,635	9,920	2,837	1,880	1,508	366	95	19	8	1	1
2018.07	관악구	낙성대동	10,566	7,164	1,504	919	719	193	45	15	5	-	2
2018.07	관악구	중앙동	8,868	5,524	1,519	891	700	183	40	7	1	2	1
2018.07	관악구	인헌동	13,870	7,247	2,648	1,902	1,588	369	82	29	5	-	-
2018.07	관악구	남현동	9,139	4,371	1,850	1,410	1,135	283	50	29	7	1	3
2018.07	관악구	서원동	13,122	7,868	2,415	1,463	1,012	278	68	11	5	2	-
2018.07	관악구	신원동	10,160	5,596	2,117	1,255	923	194	55	12	3	4	1
2018.07	관악구	서림동	14,156	8,992	2,168	1,479	1,113	308	69	20	4	1	2
2018.07	관악구	신사동	12,754	7,437	2,273	1,549	1,137	276	59	17	6	-	-
2018.07	관악구	신림동	15,683	12,421	1,980	730	423	91	32	4	1	1	-
2018.07	관악구	난향동	6,444	1,811	1,461	1,377	1,365	317	83	23	4	1	2
2018.07	관악구	조원동	10,046	6,030	1,795	1,068	888	194	41	23	3	4	-
2018.07	관악구	대학동	15,577	11,383	1,764	1,183	930	237	68	9	2	1	-
2018.07	관악구	은천동	15,446	6,043	3,377	2,727	2,527	565	153	36	11	4	3
2018.07	관악구	성현동	13,010	3,825	2,981	2,654	2,683	677	137	39	10	3	1
2018.07	관악구	청룡동	17,710	12,223	2,479	1,385	1,198	321	78	20	3	2	1
2018.07	관악구	난곡동	12,788	4,801	3,014	2,420	1,941	457	111	34	8	1	1
2018.07	관악구	삼성동	11,545	4,449	2,657	2,048	1,757	485	109	28	9	3	-
2018.07	관악구	미성동	14,071	5,202	3,094	2,641	2,375	598	115	29	10	5	2
2018.07	서초구	소계	174,126	56,848	34,292	34,481	36,748	8,870	2,043	566	175	59	44
2018.07	서초구	서초1동	9,128	3,700	1,733	1,552	1,560	421	112	33	13	4	-
2018.07	서초구	서초2동	7,783	3,255	1,406	1,346	1,382	290	77	19	3	4	1
2018.07	서초구	서초3동	12,836	4,998	2,499	2,304	2,172	605	181	44	19	7	7
2018.07	서초구	서초4동	10,782	2,175	1,879	2,522	3,376	632	136	49	9	3	1
2018.07	서초구	잠원동	13,876	4,600	2,611	2,910	3,033	566	114	25	10	6	1
2018.07	서초구	반포본동	4,235	729	816	998	1,344	277	56	9	3	2	1
2018.07	서초구	반포1동	12,842	6,098	1,928	1,942	2,184	535	105	34	10	5	1
2018.07	서초구	반포2동	7,568	1,137	1,369	1,877	2,409	614	120	29	10	1	2
2018.07	서초구	반포3동	6,775	1,306	1,302	1,714	1,978	377	68	20	6	2	2
2018.07	서초구	반포4동	7,338	1,859	1,491	1,720	1,722	410	88	31	10	5	2
2018.07	서초구	방배본동	7,855	2,091	1,485	1,684	1,940	489	114	35	10	3	4
2018.07	서초구	방배1동	7,483	2,791	1,685	1,402	1,225	281	75	15	4	1	4
2018.07	서초구	방배2동	10,593	3,666	2,409	2,042	1,878	462	90	31	6	3	6
2018.07	서초구	방배3동	8,392	2,303	1,789	1,829	1,878	439	107	31	13	1	2
2018.07	서초구	방배4동	10,090	3,368	2,034	1,935	2,078	514	116	33	9	1	2
2018.07	서초구	양재1동	18,332	5,837	3,895	3,434	3,640	1,151	280	72	16	6	1
2018.07	서초구	양재2동	11,019	4,965	2,260	1,697	1,527	431	93	26	14	2	4
2018.07	서초구	내곡동	7,199	1,970	1,701	1,573	1,422	376	111	30	10	3	3
2018.07	강남구	소계	228,853	87,639	42,106	41,210	44,445	10,271	2,277	613	179	75	38
2018.07	강남구	신사동	7,550	2,931	1,566	1,304	1,302	322	74	24	15	8	4
2018.07	강남구	논현1동	14,064	9,055	2,415	1,326	895	265	71	24	7	4	2
2018.07	강남구	논현2동	11,178	5,806	2,109	1,599	1,258	301	76	18	9	2	-
2018.07	강남구	삼성1동	5,850	1,897	1,173	1,153	1,210	294	87	22	10	4	-
2018.07	강남구	삼성2동	13,095	5,578	2,193	2,289	2,355	509	119	38	9	1	4
2018.07	강남구	대치1동	7,441	571	907	1,943	3,159	678	128	38	9	7	1
2018.07	강남구	대치4동	10,141	5,144	1,669	1,405	1,486	335	77	21	2	1	1
2018.07	강남구	역삼1동	22,803	15,912	3,374	1,808	1,233	334	94	31	14	3	-
2018.07	강남구	역삼2동	14,816	5,744	2,263	2,775	3,221	622	135	30	12	5	9
2018.07	강남구	도곡1동	8,529	2,474	1,506	1,802	2,133	464	104	30	11	4	1
2018.07	강남구	도곡2동	11,980	2,278	2,286	2,986	3,542	725	122	35	3	1	2
2018.07	강남구	개포1동	4,650	1,493	1,005	875	969	249	42	12	3	2	-
2018.07	강남구	개포4동	7,856	2,962	1,508	1,433	1,481	380	65	19	4	-	4
2018.07	강남구	일원본동	8,319	1,530	1,431	2,013	2,696	517	98	23	7	3	1
2018.07	강남구	일원1동	7,592	3,000	1,745	1,355	1,096	311	67	13	4	1	-
2018.07	강남구	일원2동	6,481	1,967	1,540	1,357	1,300	263	43	9	1	-	1
2018.07	강남구	수서동	7,863	3,119	2,287	1,377	804	193	60	15	4	3	1
2018.07	강남구	세곡동	17,295	5,341	3,533	3,244	3,552	1,204	323	76	16	4	2
2018.07	강남구	압구정동	10,725	2,933	2,312	2,431	2,335	546	117	34	8	7	2
2018.07	강남구	청담동	12,150	4,313	2,335	2,386	2,327	561	158	41	17	9	3
2018.07	강남구	대치2동	13,564	2,476	2,083	3,243	4,618	915	163	51	10	5	-
2018.07	강남구	개포2동	4,911	1,115	866	1,106	1,473	283	54	9	4	1	-
2018.07	송파구	소계	268,802	88,488	54,644	54,476	55,132	12,424	2,741	632	186	47	32
2018.07	송파구	풍납1동	6,886	2,549	1,624	1,305	1,105	230	57	9	4	3	-
2018.07	송파구	풍납2동	10,379	3,701	1,982	2,123	2,024	408	112	22	5	1	1
2018.07	송파구	거여1동	5,322	1,694	1,160	1,068	1,037	279	68	11	4	-	1
2018.07	송파구	거여2동	7,201	2,353	1,757	1,438	1,280	279	71	13	6	1	3
2018.07	송파구	마천1동	9,280	3,548	2,047	1,641	1,464	462	82	32	2	2	-
2018.07	송파구	마천2동	8,569	2,976	2,025	1,645	1,416	366	105	24	9	1	2
2018.07	송파구	방이1동	6,163	1,685	1,193	1,312	1,511	338	95	21	6	1	1
2018.07	송파구	방이2동	12,526	6,303	2,474	1,855	1,438	356	81	17	1	-	1
2018.07	송파구	오륜동	6,020	642	1,020	1,573	2,187	478	81	28	7	3	1
2018.07	송파구	오금동	15,280	4,014	3,304	3,509	3,425	803	170	45	9	-	1
2018.07	송파구	송파1동	12,199	5,448	2,567	2,010	1,626	413	96	27	8	2	2
2018.07	송파구	송파2동	7,303	1,415	1,448	1,777	2,035	492	100	22	10	3	1
2018.07	송파구	석촌동	16,446	7,773	3,418	2,575	2,027	480	126	29	12	5	1
2018.07	송파구	삼전동	16,200	7,848	3,222	2,513	2,042	461	80	26	4	1	3
2018.07	송파구	가락본동	11,634	4,143	2,329	2,304	2,224	511	93	25	2	1	2
2018.07	송파구	가락1동	355	132	58	58	82	22	1	2	-	-	-
2018.07	송파구	가락2동	12,268	2,712	2,383	2,935	3,341	686	162	38	8	2	1
2018.07	송파구	문정1동	8,503	2,606	1,801	1,778	1,775	420	98	13	8	4	-
2018.07	송파구	문정2동	15,108	7,947	2,762	1,972	1,847	433	101	25	15	4	2
2018.07	송파구	장지동	13,367	3,583	3,066	2,990	2,828	700	156	33	11	-	-
2018.07	송파구	위례동	9,075	1,062	1,683	2,323	2,959	839	169	29	7	2	2
2018.07	송파구	잠실본동	14,477	7,239	2,813	2,128	1,768	396	98	28	6	-	1
2018.07	송파구	잠실4동	10,421	1,757	2,131	2,879	2,929	559	133	19	10	4	-
2018.07	송파구	잠실6동	5,910	947	1,292	1,551	1,630	375	82	20	9	2	2
2018.07	송파구	잠실7동	3,481	484	786	886	1,034	223	47	14	4	3	-
2018.07	송파구	잠실2동	12,035	1,883	1,820	3,072	4,377	708	137	27	9	1	1
2018.07	송파구	잠실3동	12,394	2,044	2,479	3,256	3,721	707	140	33	10	1	3
2018.07	강동구	소계	177,579	60,616	37,692	34,973	33,786	8,197	1,715	423	120	30	27
2018.07	강동구	강일동	11,178	2,155	2,423	2,216	2,968	1,155	211	40	6	3	1
2018.07	강동구	상일동	4,194	1,140	889	924	954	213	52	12	7	1	2
2018.07	강동구	명일1동	8,194	1,985	1,608	1,929	2,072	452	114	20	10	2	2
2018.07	강동구	명일2동	5,890	980	1,016	1,302	2,036	447	78	22	7	2	-
2018.07	강동구	고덕1동	9,128	1,531	1,651	2,252	2,899	635	121	25	7	2	5
2018.07	강동구	고덕2동	3,544	1,507	791	607	475	131	19	10	2	-	2
2018.07	강동구	암사2동	5,892	1,784	1,300	1,280	1,226	236	50	12	1	1	2
2018.07	강동구	암사3동	6,325	1,028	1,252	1,634	1,845	422	93	29	15	3	4
2018.07	강동구	천호1동	12,946	5,024	2,915	2,477	1,920	480	98	23	6	2	1
2018.07	강동구	천호3동	13,405	6,156	2,874	2,198	1,651	397	96	25	5	2	1
2018.07	강동구	성내1동	8,162	2,290	1,824	1,833	1,716	404	64	24	4	2	1
2018.07	강동구	성내2동	12,399	5,822	2,736	1,975	1,427	332	80	19	7	1	-
2018.07	강동구	성내3동	10,192	3,672	2,158	2,026	1,822	415	70	21	6	1	1
2018.07	강동구	둔촌1동	198	137	24	14	16	5	2	-	-	-	-
2018.07	강동구	둔촌2동	11,156	3,335	2,323	2,368	2,451	541	105	27	3	2	1
2018.07	강동구	암사1동	16,305	6,061	3,637	3,123	2,711	586	141	32	11	1	2
2018.07	강동구	천호2동	17,567	8,234	3,795	2,824	2,098	453	130	25	8	-	-
2018.07	강동구	길동	20,904	7,775	4,476	3,991	3,499	893	191	57	15	5	2
2018.08	합계	합계	4,249,335	1,653,940	883,863	772,526	716,047	171,028	38,177	9,596	2,731	813	614
2018.08	종로구	소계	73,559	35,738	13,843	10,875	9,548	2,627	644	195	54	22	13
2018.08	종로구	사직동	4,488	2,119	891	681	577	156	31	22	7	1	3
2018.08	종로구	삼청동	1,423	751	248	198	151	54	15	5	-	1	-
2018.08	종로구	부암동	4,297	1,605	942	737	729	195	57	22	5	3	2
2018.08	종로구	평창동	7,573	2,463	1,628	1,472	1,448	413	105	25	10	7	2
2018.08	종로구	무악동	3,004	708	652	667	757	173	35	8	2	1	1
2018.08	종로구	교남동	4,535	1,587	1,080	871	779	161	37	15	4	1	-
2018.08	종로구	가회동	2,060	920	439	322	265	81	22	7	3	-	1
2018.08	종로구	종로1.2.3.4가동	5,298	4,150	553	299	218	53	16	6	3	-	-
2018.08	종로구	종로5·6가동	3,129	2,042	475	312	217	68	10	2	1	2	-
2018.08	종로구	이화동	4,483	2,640	774	529	395	114	19	11	-	1	-
2018.08	종로구	창신1동	3,004	1,748	569	358	234	76	17	2	-	-	-
2018.08	종로구	창신2동	4,199	1,944	838	656	542	164	41	10	2	2	-
2018.08	종로구	창신3동	2,872	848	665	624	504	191	32	5	3	-	-
2018.08	종로구	숭인1동	2,989	1,320	644	491	375	118	31	8	2	-	-
2018.08	종로구	숭인2동	5,690	3,669	887	561	435	101	28	7	2	-	-
2018.08	종로구	청운효자동	5,405	1,933	1,114	1,001	1,000	247	82	20	5	3	-
2018.08	종로구	혜화동	9,110	5,291	1,444	1,096	922	262	66	20	5	-	4
2018.08	중구	소계	61,127	29,373	12,703	9,228	7,347	1,829	475	107	35	10	20
2018.08	중구	소공동	1,069	594	200	148	102	16	6	1	-	-	2
2018.08	중구	회현동	3,253	2,218	441	292	221	60	14	5	2	-	-
2018.08	중구	명동	1,395	913	211	137	95	26	8	1	1	-	3
2018.08	중구	필동	2,263	1,392	390	240	173	52	10	4	1	-	1
2018.08	중구	장충동	2,652	1,605	461	267	219	76	17	3	1	-	3
2018.08	중구	광희동	2,890	1,807	515	277	212	51	22	4	1	-	1
2018.08	중구	을지로동	1,209	951	135	69	36	12	3	3	-	-	-
2018.08	중구	신당5동	4,450	2,061	918	695	590	134	36	11	3	2	-
2018.08	중구	황학동	6,459	3,410	1,347	873	618	162	39	7	2	1	-
2018.08	중구	중림동	5,721	2,421	1,237	1,006	823	166	51	12	5	-	-
2018.08	중구	신당동	4,415	2,637	812	490	356	85	27	6	-	2	-
2018.08	중구	다산동	6,905	2,993	1,622	1,107	900	212	52	11	5	-	3
2018.08	중구	약수동	7,805	2,766	1,995	1,559	1,110	286	68	12	5	-	4
2018.08	중구	청구동	6,449	2,435	1,522	1,186	984	256	47	10	3	3	3
2018.08	중구	동화동	4,192	1,170	897	882	908	235	75	17	6	2	-
2018.08	용산구	소계	108,664	50,389	22,099	17,058	14,222	3,634	901	244	71	26	20
2018.08	용산구	후암동	8,533	3,930	1,688	1,397	1,119	295	74	19	5	2	4
2018.08	용산구	용산2가동	5,539	2,782	1,208	799	562	147	32	8	1	-	-
2018.08	용산구	남영동	5,411	4,144	585	347	238	72	15	7	1	-	2
2018.08	용산구	원효로2동	6,037	1,978	1,307	1,192	1,156	295	73	20	9	5	2
2018.08	용산구	효창동	3,608	1,274	806	642	627	187	53	14	2	2	1
2018.08	용산구	용문동	5,354	1,865	1,234	1,050	911	221	54	13	3	2	1
2018.08	용산구	이촌1동	10,169	2,195	2,204	2,599	2,436	535	147	34	15	3	1
2018.08	용산구	이촌2동	3,859	1,271	1,009	794	585	148	37	8	7	-	-
2018.08	용산구	이태원1동	3,851	2,228	719	448	307	108	32	8	1	-	-
2018.08	용산구	이태원2동	4,943	2,606	1,007	683	470	126	40	7	3	-	1
2018.08	용산구	서빙고동	5,329	1,714	1,082	967	1,152	327	61	21	4	-	1
2018.08	용산구	보광동	7,766	3,970	1,663	1,084	794	199	39	15	2	-	-
2018.08	용산구	청파동	10,649	5,948	1,995	1,274	1,042	282	78	19	7	1	3
2018.08	용산구	원효로1동	7,299	3,327	1,555	1,170	964	221	42	10	6	4	-
2018.08	용산구	한강로동	9,397	5,240	1,758	1,211	902	209	56	17	1	2	1
2018.08	용산구	한남동	10,920	5,917	2,279	1,401	957	262	68	24	4	5	3
2018.08	성동구	소계	136,494	54,077	29,251	25,013	21,632	4,900	1,184	304	97	23	13
2018.08	성동구	왕십리2동	7,695	2,921	1,654	1,464	1,256	280	97	14	2	4	3
2018.08	성동구	마장동	10,591	4,432	2,246	1,774	1,604	403	92	22	12	4	2
2018.08	성동구	사근동	7,013	4,779	917	606	535	129	28	14	3	2	-
2018.08	성동구	행당1동	7,024	2,905	1,446	1,271	1,075	250	51	17	8	-	1
2018.08	성동구	행당2동	9,485	2,326	2,205	2,228	2,134	440	102	37	10	2	1
2018.08	성동구	응봉동	6,207	1,641	1,371	1,390	1,380	329	70	19	6	-	1
2018.08	성동구	금호1가동	6,517	2,013	1,591	1,390	1,176	257	67	19	3	1	-
2018.08	성동구	금호4가동	6,482	2,168	1,556	1,411	1,048	235	49	10	5	-	-
2018.08	성동구	성수1가1동	7,633	3,058	1,609	1,337	1,275	269	67	11	5	1	1
2018.08	성동구	성수1가2동	7,246	3,214	1,506	1,196	1,035	233	49	7	4	1	1
2018.08	성동구	성수2가1동	8,581	4,074	1,732	1,335	1,111	250	59	16	3	1	-
2018.08	성동구	성수2가3동	5,652	2,790	1,075	822	708	186	56	11	3	1	-
2018.08	성동구	송정동	5,497	2,620	1,128	834	690	174	38	11	1	1	-
2018.08	성동구	용답동	8,059	4,394	1,525	989	889	202	50	8	1	-	1
2018.08	성동구	왕십리도선동	11,568	4,188	2,435	2,290	2,074	436	108	30	6	-	1
2018.08	성동구	금호2.3가동	10,292	3,470	2,503	2,137	1,669	386	84	27	12	3	1
2018.08	성동구	옥수동	10,952	3,084	2,752	2,539	1,973	441	117	31	13	2	-
2018.08	광진구	소계	161,556	69,734	32,236	27,270	24,951	5,606	1,278	334	100	27	20
2018.08	광진구	화양동	15,229	11,689	1,913	814	641	125	36	9	2	-	-
2018.08	광진구	군자동	10,378	5,517	1,977	1,410	1,130	252	65	17	5	3	2
2018.08	광진구	중곡1동	7,884	3,644	1,801	1,280	896	203	38	16	5	1	-
2018.08	광진구	중곡2동	10,222	4,241	2,248	1,812	1,501	321	75	16	4	2	2
2018.08	광진구	중곡3동	8,432	3,761	1,910	1,396	1,034	269	50	9	2	1	-
2018.08	광진구	중곡4동	13,159	4,690	2,927	2,656	2,176	530	139	31	4	3	3
2018.08	광진구	능동	6,124	3,315	1,264	767	560	141	62	10	4	1	-
2018.08	광진구	구의1동	11,551	5,892	2,373	1,649	1,221	311	82	14	8	1	-
2018.08	광진구	구의2동	10,669	3,768	2,322	2,104	1,861	453	110	33	12	3	3
2018.08	광진구	구의3동	12,145	3,957	2,452	2,516	2,523	551	102	28	12	2	2
2018.08	광진구	광장동	11,967	2,138	1,786	2,949	4,127	749	161	38	17	2	-
2018.08	광진구	자양1동	11,342	5,369	2,404	1,678	1,451	339	76	18	3	2	2
2018.08	광진구	자양2동	11,304	3,857	2,455	2,302	2,043	482	112	41	7	3	2
2018.08	광진구	자양3동	11,051	2,732	2,320	2,513	2,720	588	118	42	11	3	4
2018.08	광진구	자양4동	10,099	5,164	2,084	1,424	1,067	292	52	12	4	-	-
2018.08	동대문구	소계	161,984	72,147	32,437	26,441	23,131	5,906	1,448	346	92	23	13
2018.08	동대문구	회기동	5,910	3,725	863	607	530	147	29	6	3	-	-
2018.08	동대문구	휘경1동	6,877	3,839	1,216	863	717	177	46	14	3	2	-
2018.08	동대문구	휘경2동	11,152	4,949	2,045	1,817	1,762	443	99	26	7	2	2
2018.08	동대문구	청량리동	10,506	4,817	2,296	1,615	1,293	367	96	18	3	-	1
2018.08	동대문구	용신동	16,270	9,186	3,001	1,923	1,588	435	96	34	6	1	-
2018.08	동대문구	제기동	12,750	6,595	2,500	1,737	1,383	393	117	17	5	2	1
2018.08	동대문구	전농1동	14,366	6,751	2,834	2,283	1,905	452	101	28	6	5	1
2018.08	동대문구	전농2동	7,655	2,064	1,771	1,719	1,540	402	121	34	2	-	2
2018.08	동대문구	답십리1동	11,961	4,519	2,381	2,334	2,034	529	119	31	11	1	2
2018.08	동대문구	답십리2동	11,978	3,995	2,804	2,345	2,152	509	127	35	9	2	-
2018.08	동대문구	장안1동	17,106	6,857	3,648	3,081	2,622	684	159	42	9	4	-
2018.08	동대문구	장안2동	12,607	4,186	2,608	2,652	2,419	570	138	23	10	-	1
2018.08	동대문구	이문1동	14,141	7,872	2,543	1,766	1,470	367	98	13	7	3	2
2018.08	동대문구	이문2동	8,705	2,792	1,927	1,699	1,716	431	102	25	11	1	1
2018.08	중랑구	소계	179,914	71,113	40,075	32,768	27,496	6,638	1,364	340	88	19	13
2018.08	중랑구	면목2동	12,156	5,225	2,670	2,049	1,676	427	88	16	5	-	-
2018.08	중랑구	면목4동	9,488	3,962	2,112	1,692	1,322	314	62	20	4	-	-
2018.08	중랑구	면목5동	4,624	1,891	1,085	821	644	147	26	8	2	-	-
2018.08	중랑구	면목7동	10,097	4,165	2,266	1,817	1,422	338	65	18	4	2	-
2018.08	중랑구	상봉1동	10,166	2,979	2,278	2,211	2,154	439	76	23	5	1	-
2018.08	중랑구	상봉2동	10,061	5,458	2,036	1,335	970	194	47	11	8	2	-
2018.08	중랑구	중화1동	8,830	3,041	2,081	1,756	1,493	368	65	17	7	1	1
2018.08	중랑구	중화2동	14,268	7,080	3,122	2,126	1,486	360	70	18	3	2	1
2018.08	중랑구	묵1동	14,465	4,523	3,150	3,065	2,841	676	155	40	12	1	2
2018.08	중랑구	묵2동	9,130	3,697	2,075	1,690	1,263	316	71	13	-	2	3
2018.08	중랑구	망우3동	8,435	3,530	1,993	1,478	1,121	236	56	16	3	2	-
2018.08	중랑구	신내1동	14,475	3,150	3,158	3,143	3,611	1,129	221	47	13	2	1
2018.08	중랑구	신내2동	8,999	2,569	2,196	2,023	1,738	359	85	18	9	1	1
2018.08	중랑구	면목본동	17,474	8,062	3,855	2,861	2,114	460	88	26	5	1	2
2018.08	중랑구	면목3.8동	12,589	5,414	2,850	2,173	1,647	382	91	27	4	1	-
2018.08	중랑구	망우본동	14,657	6,367	3,148	2,528	1,994	493	98	22	4	1	2
2018.08	성북구	소계	186,665	70,336	38,548	34,849	32,435	7,908	1,876	522	121	30	40
2018.08	성북구	돈암1동	6,383	1,760	1,493	1,418	1,303	308	78	18	2	1	2
2018.08	성북구	돈암2동	8,510	1,512	1,733	2,146	2,350	566	136	47	15	3	2
2018.08	성북구	안암동	8,764	5,473	1,376	924	763	180	34	9	2	2	1
2018.08	성북구	보문동	7,999	3,650	1,598	1,302	1,152	238	48	8	1	-	2
2018.08	성북구	정릉1동	7,040	2,029	1,502	1,562	1,465	363	89	25	2	1	2
2018.08	성북구	정릉2동	9,609	2,897	2,225	2,039	1,857	442	107	34	4	2	2
2018.08	성북구	정릉3동	7,597	3,734	1,458	1,167	907	256	54	14	3	1	3
2018.08	성북구	정릉4동	11,055	3,558	2,515	2,362	2,005	451	123	31	8	1	1
2018.08	성북구	길음1동	13,010	2,577	2,392	3,197	3,838	765	180	43	9	3	6
2018.08	성북구	길음2동	4,966	1,887	985	882	913	228	54	15	2	-	-
2018.08	성북구	월곡1동	10,725	3,060	2,360	2,254	2,323	550	136	32	6	3	1
2018.08	성북구	월곡2동	8,872	3,656	1,766	1,540	1,398	378	102	20	7	2	3
2018.08	성북구	장위1동	9,010	3,250	2,100	1,703	1,456	380	79	32	6	2	2
2018.08	성북구	장위2동	7,036	2,673	1,685	1,300	996	284	68	22	7	1	-
2018.08	성북구	장위3동	4,848	1,703	1,042	911	893	230	49	18	2	-	-
2018.08	성북구	성북동	8,023	3,608	1,700	1,223	1,025	335	84	31	10	1	6
2018.08	성북구	삼선동	12,658	6,027	2,435	1,891	1,744	423	103	24	9	2	-
2018.08	성북구	동선동	8,886	5,466	1,456	958	732	194	56	14	7	-	3
2018.08	성북구	종암동	16,986	6,098	3,401	3,317	3,133	801	167	52	10	4	3
2018.08	성북구	석관동	14,688	5,718	3,326	2,753	2,182	536	129	33	9	1	1
2018.08	강북구	소계	143,113	56,550	32,797	25,872	20,939	5,375	1,181	264	84	25	26
2018.08	강북구	번1동	10,130	5,213	2,119	1,433	1,045	244	64	8	4	-	-
2018.08	강북구	번2동	7,542	2,498	2,053	1,550	1,074	270	75	13	6	1	2
2018.08	강북구	번3동	7,607	2,086	2,101	1,640	1,297	361	90	26	4	1	1
2018.08	강북구	수유1동	10,280	4,484	2,276	1,723	1,326	363	81	14	9	1	3
2018.08	강북구	수유2동	9,530	3,259	2,379	1,882	1,493	393	89	24	8	1	2
2018.08	강북구	수유3동	12,277	6,254	2,585	1,858	1,194	306	60	11	3	3	3
2018.08	강북구	삼양동	12,058	4,682	2,745	2,255	1,766	489	88	19	7	5	2
2018.08	강북구	미아동	11,173	5,320	2,416	1,731	1,289	329	63	15	6	2	2
2018.08	강북구	송중동	13,065	5,418	2,819	2,268	1,900	502	117	31	4	3	3
2018.08	강북구	송천동	13,769	6,045	3,111	2,247	1,802	454	82	16	10	-	2
2018.08	강북구	삼각산동	11,879	2,515	2,427	2,729	3,314	713	135	37	7	1	1
2018.08	강북구	우이동	9,453	3,442	2,298	1,842	1,366	380	95	18	4	5	3
2018.08	강북구	인수동	14,350	5,334	3,468	2,714	2,073	571	142	32	12	2	2
2018.08	도봉구	소계	137,827	42,372	32,341	29,098	25,870	6,245	1,398	358	96	35	14
2018.08	도봉구	쌍문1동	9,160	2,970	2,202	1,890	1,535	429	100	24	7	1	2
2018.08	도봉구	쌍문2동	8,659	2,887	2,168	1,775	1,385	326	92	21	2	-	3
2018.08	도봉구	쌍문3동	7,656	2,929	1,817	1,414	1,134	287	56	14	4	-	1
2018.08	도봉구	쌍문4동	7,175	1,506	1,478	1,738	1,929	428	74	16	5	1	-
2018.08	도봉구	방학1동	12,708	4,429	2,911	2,441	2,144	609	119	41	9	3	2
2018.08	도봉구	방학2동	9,554	3,562	2,314	1,834	1,394	340	83	22	4	1	-
2018.08	도봉구	방학3동	10,139	1,723	2,226	2,613	2,718	666	139	33	16	5	-
2018.08	도봉구	창1동	10,898	3,398	2,485	2,332	2,133	433	93	21	2	1	-
2018.08	도봉구	창2동	12,388	3,580	2,962	2,735	2,345	558	149	38	14	7	-
2018.08	도봉구	창3동	6,668	2,467	1,628	1,261	995	244	55	15	1	2	-
