기간	자치구	행정동	전체세대수	1인세대	2인세대	3인세대	4인세대	5인세대	6인세대	7인세대	8인세대	9인세대	10인세대 이상
2019.08	강북구	우이동	9,482	3,569	2,418	1,737	1,284	351	95	13	6	4	5
2019.08	강북구	인수동	14,604	5,623	3,608	2,711	1,955	528	138	30	8	1	2
2019.08	도봉구	소계	138,585	44,508	33,232	28,685	24,550	5,825	1,314	332	93	35	11
2019.08	도봉구	쌍문1동	9,348	3,130	2,282	1,898	1,494	410	102	21	8	2	1
2019.08	도봉구	쌍문2동	8,623	2,970	2,214	1,709	1,316	308	83	16	4	-	3
2019.08	도봉구	쌍문3동	7,814	3,111	1,888	1,402	1,072	274	49	14	3	-	1
2019.08	도봉구	쌍문4동	7,167	1,500	1,587	1,731	1,863	395	71	14	4	2	-
2019.08	도봉구	방학1동	12,851	4,664	2,962	2,396	2,096	562	122	36	7	4	2
2019.08	도봉구	방학2동	9,527	3,730	2,317	1,766	1,287	320	83	18	5	1	-
2019.08	도봉구	방학3동	10,080	1,794	2,354	2,538	2,597	603	141	36	12	5	-
2019.08	도봉구	창1동	10,938	3,563	2,560	2,304	2,001	391	90	24	2	2	1
2019.08	도봉구	창2동	12,426	3,770	3,021	2,728	2,206	517	132	34	12	6	-
2019.08	도봉구	창3동	6,699	2,599	1,672	1,195	938	230	48	16	1	-	-
2019.08	도봉구	창4동	10,580	2,766	2,293	2,365	2,479	538	101	23	13	2	-
2019.08	도봉구	창5동	10,080	2,776	2,305	2,324	2,088	449	97	29	8	4	-
2019.08	도봉구	도봉1동	10,250	4,065	2,682	1,811	1,216	372	65	25	6	5	3
2019.08	도봉구	도봉2동	12,202	4,070	3,095	2,518	1,897	456	130	26	8	2	-
2019.08	노원구	소계	217,031	68,753	48,409	44,444	43,697	9,324	1,825	398	118	41	22
2019.08	노원구	월계1동	10,489	4,341	2,203	1,798	1,613	435	76	18	3	1	1
2019.08	노원구	월계2동	11,231	3,861	2,902	2,155	1,769	419	99	16	7	2	1
2019.08	노원구	월계3동	13,006	3,707	3,527	2,847	2,279	491	121	24	7	2	1
2019.08	노원구	공릉2동	16,302	5,474	3,111	3,243	3,518	745	156	36	10	8	1
2019.08	노원구	하계1동	12,312	4,710	2,369	2,214	2,387	505	88	20	13	1	5
2019.08	노원구	하계2동	8,291	1,619	1,777	2,003	2,338	452	83	13	3	3	-
2019.08	노원구	중계본동	9,065	2,080	1,448	1,924	2,775	683	117	28	7	2	1
2019.08	노원구	중계1동	9,102	1,411	1,339	2,320	3,319	601	83	18	10	1	-
2019.08	노원구	중계4동	8,480	2,511	1,966	1,672	1,841	388	79	16	4	2	1
2019.08	노원구	상계1동	15,556	4,308	3,614	3,376	3,222	819	168	32	9	3	5
2019.08	노원구	상계2동	8,770	3,159	1,698	1,659	1,766	363	97	22	5	1	-
2019.08	노원구	상계5동	10,993	3,879	2,629	2,186	1,759	421	82	23	9	5	-
2019.08	노원구	상계8동	9,261	2,228	2,242	2,337	2,036	349	54	13	2	-	-
2019.08	노원구	상계9동	8,451	2,030	2,103	2,046	1,877	323	56	13	1	2	-
2019.08	노원구	상계10동	6,611	1,713	1,745	1,503	1,378	205	47	15	2	2	1
2019.08	노원구	상계3.4동	11,580	4,540	2,821	1,960	1,661	453	108	25	10	2	-
2019.08	노원구	상계6.7동	14,008	4,185	3,285	3,045	2,855	538	74	20	3	-	3
2019.08	노원구	중계2.3동	15,424	4,840	3,953	3,190	2,751	568	95	19	5	1	2
2019.08	노원구	공릉1동	18,099	8,157	3,677	2,966	2,553	566	142	27	8	3	-
2019.08	은평구	소계	207,225	76,072	47,811	39,366	32,944	8,386	1,980	467	130	37	32
2019.08	은평구	녹번동	16,881	6,512	4,083	3,153	2,394	585	108	35	7	2	2
2019.08	은평구	불광1동	17,829	6,499	4,276	3,532	2,703	618	154	36	9	2	-
2019.08	은평구	갈현1동	11,227	4,586	2,642	2,014	1,512	360	83	20	8	2	-
2019.08	은평구	갈현2동	12,562	4,194	3,032	2,587	2,093	495	122	27	9	1	2
2019.08	은평구	구산동	13,094	3,996	3,132	2,739	2,389	632	146	37	14	1	8
2019.08	은평구	대조동	15,087	7,202	3,310	2,368	1,664	405	109	24	3	1	1
2019.08	은평구	응암1동	11,372	4,706	2,489	1,961	1,675	408	100	15	7	4	7
2019.08	은평구	응암2동	8,836	2,574	2,029	2,004	1,705	399	86	22	10	4	3
2019.08	은평구	신사1동	11,702	3,663	2,861	2,524	2,004	482	119	32	12	5	-
2019.08	은평구	신사2동	9,190	3,154	2,126	1,845	1,558	376	100	24	4	2	1
2019.08	은평구	증산동	6,936	2,468	1,677	1,289	1,112	310	56	20	3	1	-
2019.08	은평구	수색동	3,908	1,403	940	755	597	160	44	8	1	-	-
2019.08	은평구	진관동	21,435	6,031	4,140	4,246	5,019	1,532	374	66	18	5	4
2019.08	은평구	불광2동	13,766	5,855	3,303	2,337	1,707	434	93	26	8	2	1
2019.08	은평구	응암3동	12,610	5,819	2,889	1,954	1,467	356	89	27	5	1	3
2019.08	은평구	역촌동	20,790	7,410	4,882	4,058	3,345	834	197	48	12	4	-
2019.08	서대문구	소계	139,964	58,479	29,540	24,293	20,908	5,124	1,168	331	87	20	14
2019.08	서대문구	천연동	8,201	3,302	1,724	1,502	1,297	300	48	19	4	2	3
2019.08	서대문구	홍제1동	10,270	3,405	2,459	2,086	1,722	455	98	29	9	4	3
2019.08	서대문구	홍제3동	7,142	2,625	1,712	1,320	1,134	274	59	10	8	-	-
2019.08	서대문구	홍제2동	5,856	1,728	1,406	1,293	1,113	244	50	15	5	1	1
2019.08	서대문구	홍은1동	9,292	3,093	2,143	1,841	1,641	440	104	25	4	-	1
2019.08	서대문구	홍은2동	12,158	4,692	2,778	2,215	1,833	460	118	47	14	1	-
2019.08	서대문구	남가좌1동	6,118	1,470	1,220	1,480	1,489	362	71	22	2	1	1
2019.08	서대문구	남가좌2동	11,184	4,559	2,414	1,962	1,739	379	93	31	7	-	-
2019.08	서대문구	북가좌1동	7,022	1,585	1,633	1,668	1,609	406	89	21	8	1	2
2019.08	서대문구	북가좌2동	14,741	5,496	3,505	2,751	2,266	551	130	38	4	-	-
2019.08	서대문구	충현동	8,832	4,453	1,706	1,250	1,054	280	70	15	3	1	-
2019.08	서대문구	북아현동	7,541	2,861	1,668	1,483	1,219	242	50	13	3	2	-
2019.08	서대문구	신촌동	12,349	9,187	1,504	808	635	149	43	14	4	2	3
2019.08	서대문구	연희동	19,258	10,023	3,668	2,634	2,157	582	145	32	12	5	-
2019.08	마포구	소계	173,851	77,646	35,650	28,415	24,680	5,757	1,225	321	100	28	29
2019.08	마포구	용강동	9,120	3,149	1,957	1,866	1,679	364	77	22	4	2	-
2019.08	마포구	대흥동	7,138	4,790	1,122	594	491	106	26	5	1	-	3
2019.08	마포구	염리동	5,734	2,463	1,197	985	847	187	35	13	5	-	2
2019.08	마포구	신수동	9,171	3,573	1,877	1,717	1,558	335	81	20	9	1	-
2019.08	마포구	서교동	14,102	8,729	2,423	1,483	1,086	292	60	17	6	5	1
2019.08	마포구	합정동	9,586	4,956	2,146	1,257	923	221	53	17	6	1	6
2019.08	마포구	망원1동	10,677	5,060	2,413	1,534	1,278	311	58	17	3	1	2
2019.08	마포구	망원2동	8,232	3,017	1,888	1,497	1,413	330	65	16	4	2	-
2019.08	마포구	연남동	8,637	4,827	1,717	1,053	761	216	43	11	5	1	3
2019.08	마포구	성산1동	9,339	4,147	2,065	1,490	1,187	340	71	25	8	3	3
2019.08	마포구	성산2동	18,723	7,926	3,845	3,219	2,888	665	138	26	14	1	1
2019.08	마포구	상암동	12,825	4,280	2,437	2,468	2,689	741	152	40	12	4	2
2019.08	마포구	도화동	9,650	3,664	2,042	1,812	1,616	393	91	24	4	2	2
2019.08	마포구	서강동	11,743	5,269	2,264	1,940	1,782	391	65	23	6	1	2
2019.08	마포구	공덕동	18,978	8,612	3,986	3,123	2,554	532	134	24	10	3	-
2019.08	마포구	아현동	10,196	3,184	2,271	2,377	1,928	333	76	21	3	1	2
2019.08	양천구	소계	177,361	50,284	37,371	38,322	40,066	8,826	1,857	430	144	30	31
2019.08	양천구	목1동	10,466	1,600	1,702	2,842	3,487	644	137	43	9	1	1
2019.08	양천구	목2동	13,026	4,505	2,863	2,583	2,356	558	119	26	9	3	4
2019.08	양천구	목3동	9,925	3,555	2,357	1,995	1,570	320	92	24	7	4	1
2019.08	양천구	목4동	10,168	2,951	1,888	2,088	2,525	555	124	24	11	-	2
2019.08	양천구	신월1동	10,146	4,340	2,311	1,802	1,287	312	75	14	3	2	-
2019.08	양천구	신월2동	8,687	2,428	2,041	1,902	1,700	466	100	38	8	1	3
2019.08	양천구	신월3동	8,202	3,938	1,805	1,241	882	256	65	11	1	-	3
2019.08	양천구	신월4동	6,884	1,490	1,583	1,649	1,600	420	114	22	4	2	-
2019.08	양천구	신월5동	6,442	2,172	1,484	1,303	1,115	279	67	17	1	3	1
2019.08	양천구	신월6동	2,519	656	570	549	565	138	32	8	-	1	-
2019.08	양천구	신월7동	9,267	2,972	2,554	1,861	1,480	299	78	14	8	-	1
2019.08	양천구	신정1동	7,220	1,390	1,234	1,658	2,334	492	84	17	8	-	3
2019.08	양천구	신정2동	7,157	1,555	1,279	1,537	2,192	492	82	12	5	2	1
2019.08	양천구	신정3동	17,943	4,428	4,089	3,904	4,130	1,126	201	43	17	2	3
2019.08	양천구	신정6동	8,164	1,023	1,431	2,285	2,772	517	103	19	11	1	2
2019.08	양천구	신정7동	11,596	2,931	2,580	2,600	2,824	520	102	21	17	1	-
2019.08	양천구	목5동	13,532	1,651	2,063	3,637	5,085	866	160	45	17	5	3
2019.08	양천구	신정4동	16,017	6,699	3,537	2,886	2,162	566	122	32	8	2	3
2019.08	강서구	소계	261,802	101,943	57,971	47,828	41,352	9,914	2,069	535	127	40	23
2019.08	강서구	염창동	15,378	3,606	2,972	3,770	4,064	790	125	44	5	2	-
2019.08	강서구	등촌1동	12,051	6,393	2,205	1,656	1,420	293	58	21	3	2	-
2019.08	강서구	등촌2동	8,635	2,556	1,983	1,872	1,670	409	102	31	9	3	-
2019.08	강서구	등촌3동	14,801	5,576	3,946	2,654	2,079	427	93	20	5	1	-
2019.08	강서구	화곡본동	16,441	6,937	3,684	2,901	2,218	545	102	34	14	3	3
2019.08	강서구	화곡2동	8,246	2,812	2,045	1,692	1,231	377	67	13	6	2	1
2019.08	강서구	화곡3동	9,430	3,249	2,143	1,905	1,579	416	113	16	5	2	2
2019.08	강서구	화곡4동	9,651	3,544	2,412	1,892	1,361	340	75	23	3	1	-
2019.08	강서구	화곡6동	11,435	4,974	2,432	1,905	1,617	393	90	16	3	2	3
2019.08	강서구	화곡8동	11,679	4,299	3,054	2,174	1,651	390	82	25	1	2	1
2019.08	강서구	가양1동	18,971	11,896	2,536	2,080	1,883	465	83	22	4	-	2
2019.08	강서구	가양2동	8,113	4,000	2,176	1,131	609	132	45	13	5	1	1
2019.08	강서구	가양3동	7,923	3,166	2,432	1,404	702	179	28	12	-	-	-
2019.08	강서구	발산1동	13,490	2,705	2,875	3,109	3,661	918	168	39	9	4	2
2019.08	강서구	공항동	12,735	5,573	2,666	2,135	1,792	457	89	22	1	-	-
2019.08	강서구	방화1동	17,414	4,843	3,781	3,668	3,828	1,014	212	50	11	6	1
2019.08	강서구	방화2동	11,611	5,436	2,564	1,788	1,315	383	92	28	3	-	2
2019.08	강서구	방화3동	11,252	4,509	2,855	1,988	1,405	367	100	17	9	2	-
2019.08	강서구	화곡1동	26,151	11,959	6,058	4,363	2,842	701	163	45	13	4	3
2019.08	강서구	우장산동	16,395	3,910	3,152	3,741	4,425	918	182	44	18	3	2
2019.08	구로구	소계	175,421	65,237	39,610	32,695	28,709	7,086	1,555	360	111	41	17
2019.08	구로구	신도림동	13,444	2,972	2,862	3,321	3,376	694	163	37	12	7	-
2019.08	구로구	구로1동	8,165	2,059	1,793	1,866	1,952	412	56	16	8	2	1
2019.08	구로구	구로3동	13,217	7,650	2,197	1,623	1,310	333	72	24	6	2	-
2019.08	구로구	구로4동	10,577	4,972	2,517	1,653	1,119	239	56	11	7	2	1
2019.08	구로구	구로5동	14,435	6,873	2,859	2,229	1,887	435	111	31	7	2	1
2019.08	구로구	고척1동	9,539	2,911	2,170	1,961	1,939	433	98	17	6	4	-
2019.08	구로구	고척2동	11,644	3,714	2,731	2,340	2,212	505	114	19	7	2	-
2019.08	구로구	개봉2동	12,647	3,139	3,213	2,918	2,519	646	163	35	11	2	1
2019.08	구로구	개봉3동	8,843	2,580	2,326	1,909	1,555	381	72	12	6	2	-
2019.08	구로구	오류1동	10,908	5,220	2,365	1,668	1,231	326	73	12	7	1	5
2019.08	구로구	오류2동	19,586	5,542	4,746	3,996	3,872	1,130	221	54	15	6	4
2019.08	구로구	수궁동	9,834	2,796	2,488	2,138	1,771	496	120	19	3	3	-
2019.08	구로구	가리봉동	5,829	3,866	1,014	504	330	89	18	5	2	-	1
2019.08	구로구	구로2동	12,805	6,180	2,937	1,863	1,343	357	78	33	9	4	1
2019.08	구로구	개봉1동	13,948	4,763	3,392	2,706	2,293	610	140	35	5	2	2
2019.08	금천구	소계	109,938	49,200	23,629	17,768	14,564	3,653	856	190	48	16	14
2019.08	금천구	가산동	13,546	9,674	1,752	1,101	779	174	57	7	1	1	-
2019.08	금천구	독산1동	19,773	9,544	3,782	3,000	2,600	651	151	33	5	2	5
2019.08	금천구	독산2동	9,267	3,970	2,164	1,619	1,167	271	60	11	4	-	1
2019.08	금천구	독산3동	12,310	5,676	2,797	1,941	1,455	341	75	17	4	4	-
2019.08	금천구	독산4동	7,636	3,344	1,753	1,256	943	266	55	14	2	2	1
2019.08	금천구	시흥1동	15,860	6,623	3,586	2,693	2,259	553	100	36	6	2	2
2019.08	금천구	시흥2동	8,430	2,031	2,025	1,853	1,866	469	143	31	8	1	3
2019.08	금천구	시흥3동	4,735	1,444	1,252	977	779	221	52	6	4	-	-
2019.08	금천구	시흥4동	9,063	3,093	2,225	1,770	1,474	380	86	19	11	4	1
2019.08	금천구	시흥5동	9,318	3,801	2,293	1,558	1,242	327	77	16	3	-	1
2019.08	영등포구	소계	174,098	80,028	34,720	28,175	23,959	5,561	1,210	304	85	22	34
2019.08	영등포구	여의동	13,451	3,997	2,903	2,981	2,752	604	150	39	14	5	6
2019.08	영등포구	당산1동	10,549	5,329	2,111	1,561	1,178	271	74	15	5	1	4
2019.08	영등포구	당산2동	17,282	8,600	2,931	2,640	2,412	529	120	34	14	1	1
2019.08	영등포구	양평1동	8,935	4,328	1,936	1,378	1,003	217	50	17	3	3	-
2019.08	영등포구	양평2동	10,137	4,176	2,066	1,799	1,660	343	73	14	4	-	2
2019.08	영등포구	신길1동	10,004	6,033	1,784	1,133	787	212	37	11	4	2	1
2019.08	영등포구	신길3동	7,574	2,920	1,621	1,430	1,230	312	45	10	4	1	1
2019.08	영등포구	신길4동	4,281	1,887	955	727	535	142	29	5	1	-	-
2019.08	영등포구	신길5동	4,177	1,782	951	685	558	151	39	8	-	1	2
2019.08	영등포구	신길6동	8,426	3,653	1,815	1,407	1,180	282	61	19	2	1	6
2019.08	영등포구	신길7동	6,525	1,909	1,330	1,377	1,479	340	66	16	5	2	1
2019.08	영등포구	대림1동	6,372	3,002	1,426	941	781	172	36	12	1	-	1
2019.08	영등포구	대림2동	6,828	3,624	1,539	862	585	165	40	9	4	-	-
2019.08	영등포구	대림3동	10,515	3,998	2,415	1,971	1,596	404	96	27	8	-	-
2019.08	영등포구	영등포본동	10,205	4,516	2,006	1,720	1,520	361	59	16	3	2	2
2019.08	영등포구	영등포동	17,075	12,196	2,208	1,338	1,038	224	52	13	3	-	3
2019.08	영등포구	도림동	9,301	4,438	2,051	1,435	1,033	266	56	16	5	1	-
2019.08	영등포구	문래동	12,461	3,640	2,672	2,790	2,632	566	127	23	5	2	4
2019.08	동작구	소계	180,618	76,706	37,345	30,961	27,251	6,405	1,413	381	104	32	20
2019.08	동작구	노량진2동	7,186	4,087	1,419	915	584	134	32	11	3	1	-
2019.08	동작구	상도1동	21,336	9,728	3,876	3,597	3,195	719	170	38	9	2	2
2019.08	동작구	상도2동	12,850	5,163	2,682	2,321	2,076	470	109	22	4	2	1
2019.08	동작구	상도3동	11,833	5,075	2,599	2,059	1,559	384	105	34	10	6	2
2019.08	동작구	상도4동	13,444	5,407	3,069	2,423	1,970	466	77	24	6	-	2
2019.08	동작구	사당1동	13,031	7,435	2,592	1,574	1,095	257	58	12	6	2	-
2019.08	동작구	사당3동	10,674	3,463	2,446	2,203	1,951	458	101	39	7	4	2
2019.08	동작구	사당4동	6,956	3,078	1,554	1,122	934	204	40	16	6	2	-
2019.08	동작구	사당5동	5,700	2,264	1,214	1,057	917	191	43	11	1	1	1
2019.08	동작구	대방동	17,133	6,918	3,234	2,858	3,176	719	161	46	12	4	5
2019.08	동작구	신대방1동	9,872	3,561	1,927	1,797	1,980	468	104	23	8	1	3
2019.08	동작구	신대방2동	9,294	4,134	1,740	1,474	1,439	385	83	33	6	-	-
2019.08	동작구	흑석동	14,306	5,533	2,989	2,706	2,383	566	98	21	9	1	-
2019.08	동작구	노량진1동	15,064	6,727	3,118	2,466	2,076	518	116	31	7	4	1
2019.08	동작구	사당2동	11,939	4,133	2,886	2,389	1,916	466	116	20	10	2	1
2019.08	관악구	소계	267,876	149,564	49,462	33,199	27,004	6,580	1,501	395	113	27	31
2019.08	관악구	보라매동	12,268	5,778	2,680	1,865	1,481	365	78	15	-	3	3
2019.08	관악구	청림동	6,561	1,963	1,580	1,471	1,206	253	64	14	7	1	2
2019.08	관악구	행운동	17,090	10,519	2,886	1,834	1,384	344	96	17	9	-	1
2019.08	관악구	낙성대동	10,705	7,496	1,462	854	655	172	47	13	4	-	2
2019.08	관악구	중앙동	9,278	6,028	1,560	825	648	162	43	8	1	2	1
2019.08	관악구	인헌동	14,072	7,640	2,686	1,798	1,477	373	66	27	5	-	-
2019.08	관악구	남현동	9,376	4,700	1,894	1,358	1,065	266	63	21	5	1	3
2019.08	관악구	서원동	13,800	8,638	2,533	1,405	903	238	64	14	4	1	-
2019.08	관악구	신원동	10,455	6,014	2,154	1,191	841	191	44	14	1	3	2
2019.08	관악구	서림동	14,135	9,089	2,245	1,389	1,037	277	67	22	7	-	2
2019.08	관악구	신사동	13,267	8,125	2,297	1,452	1,087	235	55	10	5	-	1
2019.08	관악구	신림동	16,708	13,550	1,963	669	405	91	24	4	-	1	1
2019.08	관악구	난향동	6,456	1,912	1,511	1,318	1,282	324	74	26	6	1	2
2019.08	관악구	조원동	10,244	6,378	1,821	990	823	169	36	17	7	3	-
2019.08	관악구	대학동	15,782	11,694	1,799	1,148	843	224	61	9	4	-	-
2019.08	관악구	은천동	15,862	6,660	3,477	2,640	2,361	548	136	26	11	2	1
2019.08	관악구	성현동	12,901	3,895	3,039	2,636	2,569	611	108	29	10	1	3
2019.08	관악구	청룡동	20,359	14,367	2,753	1,547	1,279	314	74	15	5	2	3
2019.08	관악구	난곡동	12,906	5,041	3,174	2,293	1,831	419	104	33	9	1	1
2019.08	관악구	삼성동	11,486	4,634	2,745	1,933	1,614	429	97	25	4	4	1
2019.08	관악구	미성동	14,165	5,443	3,203	2,583	2,213	575	100	36	9	1	2
2019.08	서초구	소계	173,253	58,248	34,327	34,102	35,126	8,558	2,056	538	189	62	47
2019.08	서초구	서초1동	9,389	3,965	1,709	1,617	1,518	409	126	30	12	2	1
2019.08	서초구	서초2동	8,315	3,701	1,501	1,407	1,309	289	82	16	6	3	1
2019.08	서초구	서초3동	13,580	5,748	2,619	2,291	2,096	583	166	41	19	8	9
2019.08	서초구	서초4동	11,007	2,385	1,902	2,594	3,281	655	131	43	10	5	1
2019.08	서초구	잠원동	14,034	4,715	2,642	2,937	3,004	578	105	30	16	4	3
2019.08	서초구	반포본동	4,122	737	835	965	1,258	249	56	16	3	1	2
2019.08	서초구	반포1동	14,350	6,298	2,235	2,328	2,662	628	144	35	15	5	-
2019.08	서초구	반포2동	5,168	742	842	1,297	1,714	454	85	22	7	3	2
2019.08	서초구	반포3동	7,042	1,298	1,372	1,886	1,996	393	63	24	6	2	2
2019.08	서초구	반포4동	7,343	1,903	1,485	1,762	1,626	421	104	24	7	8	3
2019.08	서초구	방배본동	7,856	2,076	1,540	1,707	1,889	482	110	35	9	4	4
2019.08	서초구	방배1동	7,600	2,910	1,683	1,390	1,226	287	77	17	5	2	3
2019.08	서초구	방배2동	8,856	3,117	2,066	1,685	1,491	391	69	23	5	3	6
2019.08	서초구	방배3동	8,493	2,262	1,900	1,855	1,875	446	108	32	13	-	2
2019.08	서초구	방배4동	9,799	3,413	2,009	1,811	1,915	473	138	27	12	-	1
2019.08	서초구	양재1동	18,228	5,952	3,953	3,404	3,466	1,079	275	72	18	7	2
2019.08	서초구	양재2동	10,786	4,936	2,223	1,640	1,441	397	108	24	13	1	3
2019.08	서초구	내곡동	7,285	2,090	1,811	1,526	1,359	344	109	27	13	4	2
2019.08	강남구	소계	231,631	91,171	43,372	41,189	42,943	9,836	2,199	626	175	83	37
2019.08	강남구	신사동	7,501	2,958	1,565	1,297	1,231	316	86	24	16	6	2
2019.08	강남구	논현1동	14,174	9,296	2,451	1,224	850	252	66	21	8	4	2
2019.08	강남구	논현2동	11,373	6,185	2,086	1,528	1,204	277	67	18	7	1	-
2019.08	강남구	삼성1동	5,915	1,979	1,221	1,183	1,122	291	82	26	9	1	1
2019.08	강남구	삼성2동	13,218	5,639	2,314	2,259	2,339	472	132	46	10	5	2
2019.08	강남구	대치1동	7,433	588	903	1,962	3,152	648	125	36	10	6	3
2019.08	강남구	대치4동	10,247	5,371	1,672	1,404	1,391	314	68	21	4	1	1
2019.08	강남구	역삼1동	23,741	16,827	3,578	1,711	1,158	334	92	25	10	5	1
2019.08	강남구	역삼2동	15,408	6,326	2,285	2,790	3,174	646	127	34	10	7	9
2019.08	강남구	도곡1동	8,559	2,524	1,567	1,815	2,085	428	97	27	10	6	-
2019.08	강남구	도곡2동	11,834	2,198	2,301	3,011	3,439	697	139	38	6	3	2
2019.08	강남구	개포1동	2,784	861	620	516	605	152	20	6	3	1	-
2019.08	강남구	개포4동	7,747	2,904	1,541	1,452	1,407	350	63	21	5	2	2
2019.08	강남구	일원본동	8,217	1,494	1,489	2,015	2,576	509	97	25	6	5	1
2019.08	강남구	일원1동	7,533	3,121	1,772	1,282	991	284	66	15	2	-	-
2019.08	강남구	일원2동	7,331	2,185	1,770	1,550	1,488	281	42	13	1	-	1
2019.08	강남구	수서동	7,856	3,292	2,291	1,282	734	191	50	10	6	-	-
2019.08	강남구	세곡동	17,739	5,751	3,801	3,247	3,381	1,148	318	69	14	7	3
2019.08	강남구	압구정동	10,719	3,011	2,387	2,390	2,234	524	121	35	5	10	2
2019.08	강남구	청담동	12,572	4,723	2,432	2,419	2,237	550	128	54	18	7	4
2019.08	강남구	대치2동	13,019	2,475	1,989	3,216	4,297	834	141	49	11	6	1
2019.08	강남구	개포2동	6,711	1,463	1,337	1,636	1,848	338	72	13	4	-	-
2019.08	송파구	소계	278,232	94,740	58,125	55,362	54,412	12,035	2,664	622	195	47	30
2019.08	송파구	풍납1동	6,597	2,514	1,576	1,202	1,036	205	51	7	5	1	-
2019.08	송파구	풍납2동	10,426	3,889	2,014	2,103	1,891	406	91	26	6	-	-
2019.08	송파구	거여1동	5,470	1,848	1,258	1,051	1,009	239	55	7	2	-	1
2019.08	송파구	거여2동	7,218	2,488	1,791	1,422	1,166	265	64	17	2	1	2
2019.08	송파구	마천1동	9,086	3,547	2,093	1,543	1,365	425	86	23	2	2	-
2019.08	송파구	마천2동	8,648	3,097	2,098	1,630	1,350	343	100	18	11	-	1
2019.08	송파구	방이1동	6,219	1,792	1,189	1,331	1,456	343	79	19	8	1	1
2019.08	송파구	방이2동	13,474	7,168	2,691	1,830	1,369	331	65	14	5	-	1
2019.08	송파구	오륜동	5,971	654	1,077	1,598	2,076	452	77	26	6	3	2
2019.08	송파구	오금동	15,726	4,252	3,550	3,562	3,349	787	174	43	9	-	-
2019.08	송파구	송파1동	12,463	5,878	2,642	1,918	1,511	380	91	34	5	3	1
2019.08	송파구	송파2동	7,348	1,555	1,515	1,760	1,943	441	97	22	11	3	1
2019.08	송파구	석촌동	16,814	8,365	3,492	2,473	1,891	437	123	20	7	6	-
2019.08	송파구	삼전동	16,316	8,213	3,275	2,385	1,896	432	82	24	4	2	3
2019.08	송파구	가락본동	11,878	4,493	2,471	2,250	2,039	504	91	25	3	-	2
2019.08	송파구	가락1동	9,623	1,669	2,451	2,457	2,458	460	100	18	6	3	1
2019.08	송파구	가락2동	12,275	2,859	2,470	2,946	3,170	629	147	40	13	-	1
2019.08	송파구	문정1동	8,554	2,779	1,839	1,746	1,677	398	82	19	11	2	1
2019.08	송파구	문정2동	15,457	8,405	2,768	1,950	1,817	372	104	23	12	3	3
2019.08	송파구	장지동	13,347	3,725	3,157	2,971	2,686	633	129	33	12	1	-
2019.08	송파구	위례동	9,010	1,051	1,754	2,315	2,916	772	163	26	11	2	-
2019.08	송파구	잠실본동	15,046	7,990	2,925	2,020	1,610	367	110	15	8	-	1
2019.08	송파구	잠실4동	7,613	1,272	1,426	2,093	2,271	419	100	18	7	6	1
2019.08	송파구	잠실6동	5,941	944	1,351	1,583	1,560	379	87	27	5	3	2
2019.08	송파구	잠실7동	3,477	502	813	898	985	215	44	12	6	2	-
2019.08	송파구	잠실2동	11,994	1,847	1,875	3,087	4,311	698	135	32	8	1	-
2019.08	송파구	잠실3동	12,241	1,944	2,564	3,238	3,604	703	137	34	10	2	5
2019.08	강동구	소계	178,706	63,255	38,790	34,650	32,230	7,595	1,618	403	110	27	28
2019.08	강동구	강일동	11,200	2,227	2,573	2,244	2,867	1,054	190	30	12	1	2
2019.08	강동구	상일동	4,176	1,166	894	922	908	216	46	17	5	-	2
2019.08	강동구	명일1동	9,525	2,244	2,044	2,323	2,304	473	102	19	12	3	1
2019.08	강동구	명일2동	6,011	1,134	1,061	1,329	1,944	422	86	23	9	1	2
2019.08	강동구	고덕1동	9,095	1,570	1,590	2,300	2,905	587	105	25	7	-	6
2019.08	강동구	고덕2동	3,341	1,465	771	556	397	115	24	8	3	-	2
2019.08	강동구	암사2동	5,898	1,814	1,363	1,274	1,165	214	51	9	3	4	1
2019.08	강동구	암사3동	6,352	1,048	1,346	1,616	1,786	408	99	27	13	5	4
2019.08	강동구	천호1동	12,829	5,161	2,956	2,367	1,791	436	81	27	7	2	1
2019.08	강동구	천호3동	13,688	6,524	2,938	2,200	1,564	353	82	25	1	-	1
2019.08	강동구	성내1동	8,126	2,382	1,837	1,791	1,636	386	70	20	2	-	2
2019.08	강동구	성내2동	12,475	6,143	2,734	1,923	1,262	318	71	16	6	2	-
2019.08	강동구	성내3동	10,220	3,770	2,263	1,946	1,748	395	76	16	4	1	1
2019.08	강동구	둔촌1동	167	116	21	12	14	2	2	-	-	-	-
2019.08	강동구	둔촌2동	11,217	3,555	2,444	2,336	2,275	476	101	26	2	1	1
2019.08	강동구	암사1동	16,182	6,144	3,723	3,082	2,513	552	124	33	10	-	1
2019.08	강동구	천호2동	17,688	8,584	3,868	2,695	1,975	425	106	28	5	2	-
2019.08	강동구	길동	20,516	8,208	4,364	3,734	3,176	763	202	54	9	5	1
2019.09	합계	합계	4,315,921	1,740,372	911,696	766,705	685,984	162,013	36,087	9,083	2,580	792	609
2019.09	종로구	소계	73,942	36,591	14,055	10,857	9,042	2,525	593	191	51	26	11
2019.09	종로구	사직동	4,557	2,236	894	678	512	172	31	25	5	2	2
2019.09	종로구	삼청동	1,397	743	257	178	146	50	16	6	1	-	-
2019.09	종로구	부암동	4,268	1,626	940	736	693	188	55	20	5	3	2
