기간	자치구	행정동	전체세대수	1인세대	2인세대	3인세대	4인세대	5인세대	6인세대	7인세대	8인세대	9인세대	10인세대 이상
2019.02	도봉구	창4동	10,595	2,722	2,235	2,366	2,559	563	104	33	12	1	-
2019.02	도봉구	창5동	9,878	2,550	2,246	2,338	2,137	470	95	28	9	5	-
2019.02	도봉구	도봉1동	10,284	4,046	2,646	1,835	1,265	378	73	24	7	5	5
2019.02	도봉구	도봉2동	12,132	3,962	3,092	2,517	1,942	453	135	22	7	1	1
2019.02	노원구	소계	217,370	67,669	47,915	44,770	44,825	9,686	1,896	414	130	44	21
2019.02	노원구	월계1동	10,511	4,333	2,166	1,783	1,678	442	88	17	4	-	-
2019.02	노원구	월계2동	11,243	3,779	2,888	2,180	1,831	444	95	18	4	3	1
2019.02	노원구	월계3동	12,981	3,585	3,480	2,899	2,354	504	121	24	11	2	1
2019.02	노원구	공릉2동	16,243	5,332	3,035	3,285	3,595	775	162	38	10	11	-
2019.02	노원구	하계1동	12,030	4,392	2,333	2,195	2,456	520	95	15	19	1	4
2019.02	노원구	하계2동	8,319	1,571	1,773	2,000	2,400	462	92	15	4	2	-
2019.02	노원구	중계본동	9,185	2,144	1,386	1,968	2,831	686	128	29	10	2	1
2019.02	노원구	중계1동	9,146	1,409	1,314	2,319	3,369	612	89	24	9	1	-
2019.02	노원구	중계4동	8,490	2,437	1,967	1,691	1,884	407	80	19	2	2	1
2019.02	노원구	상계1동	15,612	4,302	3,554	3,384	3,285	868	169	34	8	3	5
2019.02	노원구	상계2동	8,761	3,079	1,712	1,678	1,793	379	90	20	8	1	1
2019.02	노원구	상계5동	11,075	3,859	2,655	2,162	1,828	445	90	23	7	5	1
2019.02	노원구	상계8동	9,266	2,172	2,236	2,321	2,092	367	58	18	2	-	-
2019.02	노원구	상계9동	8,475	1,995	2,104	2,037	1,941	323	56	17	1	1	-
2019.02	노원구	상계10동	6,647	1,697	1,713	1,566	1,391	217	46	13	1	2	1
2019.02	노원구	상계3.4동	11,670	4,518	2,815	2,000	1,718	472	110	24	11	2	-
2019.02	노원구	상계6.7동	14,120	4,203	3,239	3,073	2,945	558	74	20	4	1	3
2019.02	노원구	중계2.3동	15,477	4,789	3,884	3,235	2,832	603	107	18	6	1	2
2019.02	노원구	공릉1동	18,119	8,073	3,661	2,994	2,602	602	146	28	9	4	-
2019.02	은평구	소계	206,087	74,330	47,223	39,416	33,787	8,613	2,036	480	134	33	35
2019.02	은평구	녹번동	16,479	6,450	3,900	3,030	2,378	561	119	33	6	1	1
2019.02	은평구	불광1동	17,749	6,373	4,205	3,560	2,760	635	159	45	9	3	-
2019.02	은평구	갈현1동	11,196	4,402	2,688	2,028	1,567	390	91	20	6	3	1
2019.02	은평구	갈현2동	12,634	4,174	2,994	2,638	2,171	502	116	27	10	-	2
2019.02	은평구	구산동	12,972	3,815	3,100	2,757	2,437	650	154	34	15	2	8
2019.02	은평구	대조동	15,704	7,367	3,479	2,454	1,818	431	121	26	6	1	1
2019.02	은평구	응암1동	11,320	4,561	2,470	2,021	1,709	418	103	20	8	3	7
2019.02	은평구	응암2동	8,229	2,401	1,862	1,828	1,624	395	85	19	8	4	3
2019.02	은평구	신사1동	11,679	3,617	2,804	2,482	2,131	481	115	35	7	5	2
2019.02	은평구	신사2동	9,169	3,086	2,125	1,823	1,587	412	104	26	4	1	1
2019.02	은평구	증산동	6,909	2,443	1,645	1,273	1,157	311	57	19	4	-	-
2019.02	은평구	수색동	4,609	1,690	1,110	854	711	182	48	12	1	1	-
2019.02	은평구	진관동	20,443	5,292	3,921	4,165	5,036	1,571	362	68	21	3	4
2019.02	은평구	불광2동	13,708	5,725	3,301	2,349	1,752	435	107	25	9	4	1
2019.02	은평구	응암3동	12,526	5,707	2,793	2,013	1,520	366	93	25	6	-	3
2019.02	은평구	역촌동	20,761	7,227	4,826	4,141	3,429	873	202	46	14	2	1
2019.02	서대문구	소계	139,589	57,877	29,090	24,507	21,213	5,235	1,202	347	81	23	14
2019.02	서대문구	천연동	8,240	3,316	1,689	1,532	1,325	294	59	20	2	1	2
2019.02	서대문구	홍제1동	9,940	3,327	2,330	2,012	1,683	447	94	31	9	5	2
2019.02	서대문구	홍제3동	7,092	2,622	1,651	1,331	1,125	276	69	10	8	-	-
2019.02	서대문구	홍제2동	5,843	1,683	1,411	1,289	1,132	250	50	18	5	1	4
2019.02	서대문구	홍은1동	9,712	3,235	2,181	1,965	1,732	458	108	27	4	-	2
2019.02	서대문구	홍은2동	12,213	4,672	2,740	2,240	1,884	490	123	46	15	3	-
2019.02	서대문구	남가좌1동	6,114	1,472	1,213	1,458	1,497	362	84	23	2	2	1
2019.02	서대문구	남가좌2동	11,153	4,536	2,403	1,952	1,737	411	83	23	5	3	-
2019.02	서대문구	북가좌1동	6,981	1,545	1,598	1,676	1,637	402	97	17	7	1	1
2019.02	서대문구	북가좌2동	14,742	5,417	3,470	2,812	2,323	554	123	40	3	-	-
2019.02	서대문구	충현동	8,829	4,436	1,695	1,238	1,080	285	70	22	3	-	-
2019.02	서대문구	북아현동	7,582	2,887	1,628	1,516	1,235	249	51	11	3	2	-
2019.02	서대문구	신촌동	12,197	8,978	1,507	845	642	151	49	18	4	1	2
2019.02	서대문구	연희동	18,951	9,751	3,574	2,641	2,181	606	142	41	11	4	-
2019.02	마포구	소계	173,351	76,355	35,565	28,624	25,106	5,931	1,273	342	96	34	25
2019.02	마포구	용강동	9,146	3,146	1,935	1,889	1,695	367	82	23	6	3	-
2019.02	마포구	대흥동	7,200	4,772	1,178	598	511	111	19	7	1	-	3
2019.02	마포구	염리동	5,699	2,458	1,173	982	834	188	45	13	5	-	1
2019.02	마포구	신수동	9,249	3,576	1,884	1,753	1,586	336	82	23	8	1	-
2019.02	마포구	서교동	14,040	8,552	2,459	1,507	1,133	292	66	21	7	3	-
2019.02	마포구	합정동	9,567	4,886	2,120	1,269	990	216	58	14	5	3	6
2019.02	마포구	망원1동	10,668	5,042	2,373	1,543	1,284	335	65	21	2	2	1
2019.02	마포구	망원2동	8,275	2,981	1,888	1,527	1,444	342	70	16	5	2	-
2019.02	마포구	연남동	8,668	4,751	1,769	1,059	793	229	46	12	5	1	3
2019.02	마포구	성산1동	9,325	4,089	2,041	1,519	1,221	346	73	24	6	3	3
2019.02	마포구	성산2동	18,613	7,714	3,820	3,235	2,962	699	141	30	9	2	1
2019.02	마포구	상암동	12,850	4,183	2,423	2,498	2,727	797	161	43	12	5	1
2019.02	마포구	도화동	9,649	3,613	2,049	1,818	1,649	393	92	27	3	3	2
2019.02	마포구	서강동	11,497	5,129	2,233	1,903	1,748	383	66	24	8	1	2
2019.02	마포구	공덕동	18,752	8,310	3,959	3,187	2,591	543	122	27	10	3	-
2019.02	마포구	아현동	10,153	3,153	2,261	2,337	1,938	354	85	17	4	2	2
2019.02	양천구	소계	176,620	48,946	36,813	38,342	40,761	9,176	1,911	464	135	40	32
2019.02	양천구	목1동	10,488	1,588	1,665	2,798	3,567	662	149	46	9	3	1
2019.02	양천구	목2동	12,943	4,339	2,871	2,585	2,408	579	124	25	6	1	5
2019.02	양천구	목3동	9,855	3,461	2,326	1,999	1,601	338	88	33	5	3	1
2019.02	양천구	목4동	10,154	2,847	1,880	2,110	2,588	571	117	31	6	2	2
2019.02	양천구	신월1동	10,132	4,241	2,332	1,793	1,333	336	73	19	3	2	-
2019.02	양천구	신월2동	8,696	2,378	2,029	1,913	1,714	487	121	39	8	4	3
2019.02	양천구	신월3동	8,246	3,923	1,804	1,258	906	278	63	10	1	1	2
2019.02	양천구	신월4동	6,880	1,466	1,545	1,661	1,625	442	110	24	5	2	-
2019.02	양천구	신월5동	6,397	2,111	1,453	1,306	1,148	289	69	17	2	2	-
2019.02	양천구	신월6동	2,541	666	564	555	567	145	32	10	1	1	-
2019.02	양천구	신월7동	9,269	2,888	2,490	1,963	1,499	324	81	17	6	-	1
2019.02	양천구	신정1동	7,235	1,381	1,213	1,666	2,349	503	95	17	8	-	3
2019.02	양천구	신정2동	7,183	1,533	1,298	1,494	2,230	526	78	16	3	3	2
2019.02	양천구	신정3동	17,569	4,113	3,898	3,902	4,212	1,164	210	43	19	4	4
2019.02	양천구	신정6동	8,164	1,009	1,398	2,258	2,840	531	99	13	13	1	2
2019.02	양천구	신정7동	11,279	2,782	2,459	2,551	2,824	518	107	25	13	-	-
2019.02	양천구	목5동	13,554	1,614	2,017	3,623	5,153	900	174	46	16	8	3
2019.02	양천구	신정4동	16,035	6,606	3,571	2,907	2,197	583	121	33	11	3	3
2019.02	강서구	소계	259,692	98,862	57,361	48,073	42,301	10,211	2,157	528	129	47	23
2019.02	강서구	염창동	14,596	3,189	2,767	3,632	4,027	804	138	33	3	2	1
2019.02	강서구	등촌1동	11,868	6,200	2,130	1,693	1,458	308	57	19	1	2	-
2019.02	강서구	등촌2동	8,607	2,459	1,999	1,880	1,714	411	99	31	10	4	-
2019.02	강서구	등촌3동	14,811	5,487	3,922	2,689	2,148	450	88	21	5	1	-
2019.02	강서구	화곡본동	16,318	6,707	3,670	2,950	2,261	555	121	35	14	4	1
2019.02	강서구	화곡2동	8,266	2,776	2,002	1,693	1,317	389	62	16	7	3	1
2019.02	강서구	화곡3동	9,352	3,172	2,072	1,903	1,643	418	118	17	6	1	2
2019.02	강서구	화곡4동	9,736	3,515	2,418	1,921	1,413	361	83	21	2	2	-
2019.02	강서구	화곡6동	11,224	4,722	2,383	1,951	1,637	406	94	19	6	2	4
2019.02	강서구	화곡8동	11,580	4,181	2,973	2,213	1,665	422	93	28	3	2	-
2019.02	강서구	가양1동	18,461	11,368	2,512	2,055	1,939	472	84	25	4	-	2
2019.02	강서구	가양2동	8,098	3,871	2,175	1,186	648	154	46	10	4	3	1
2019.02	강서구	가양3동	7,890	3,075	2,429	1,422	743	180	31	8	2	-	-
2019.02	강서구	발산1동	13,419	2,559	2,884	3,096	3,726	919	186	36	7	4	2
2019.02	강서구	공항동	12,731	5,466	2,653	2,198	1,819	484	89	18	3	-	1
2019.02	강서구	방화1동	17,454	4,858	3,751	3,618	3,861	1,068	224	57	12	4	1
2019.02	강서구	방화2동	11,598	5,376	2,535	1,812	1,367	380	93	26	5	-	4
2019.02	강서구	방화3동	11,231	4,411	2,847	2,039	1,442	362	100	20	7	3	-
2019.02	강서구	화곡1동	25,836	11,549	5,995	4,409	2,925	733	160	48	11	4	2
2019.02	강서구	우장산동	16,616	3,921	3,244	3,713	4,548	935	191	40	17	6	1
2019.02	구로구	소계	172,835	63,478	38,666	32,456	28,875	7,222	1,591	386	106	37	18
2019.02	구로구	신도림동	13,447	2,904	2,851	3,342	3,415	714	164	42	9	5	1
2019.02	구로구	구로1동	7,875	1,744	1,788	1,870	1,984	404	62	14	6	2	1
2019.02	구로구	구로3동	13,376	7,752	2,205	1,633	1,338	341	69	27	7	3	1
2019.02	구로구	구로4동	10,640	4,932	2,558	1,667	1,147	256	60	10	8	2	-
2019.02	구로구	구로5동	14,393	6,772	2,852	2,274	1,887	455	109	33	9	1	1
2019.02	구로구	고척1동	9,532	2,837	2,126	2,003	2,002	428	103	24	6	3	-
2019.02	구로구	고척2동	11,645	3,663	2,674	2,360	2,284	520	117	20	5	2	-
2019.02	구로구	개봉2동	12,641	3,113	3,168	2,935	2,538	666	167	40	10	3	1
2019.02	구로구	개봉3동	8,798	2,583	2,239	1,918	1,584	382	74	14	3	1	-
2019.02	구로구	오류1동	10,619	4,956	2,334	1,622	1,246	356	75	16	7	2	5
2019.02	구로구	오류2동	17,267	4,739	4,141	3,492	3,504	1,086	223	59	14	5	4
2019.02	구로구	수궁동	9,872	2,719	2,474	2,186	1,837	507	121	23	3	2	-
2019.02	구로구	가리봉동	5,886	3,863	1,021	543	329	104	18	4	3	-	1
2019.02	구로구	구로2동	12,843	6,148	2,883	1,896	1,416	372	84	30	9	4	1
2019.02	구로구	개봉1동	14,001	4,753	3,352	2,715	2,364	631	145	30	7	2	2
2019.02	금천구	소계	108,671	47,602	23,225	17,961	14,959	3,755	876	206	51	21	15
2019.02	금천구	가산동	13,337	9,444	1,708	1,141	789	186	58	7	2	2	-
2019.02	금천구	독산1동	18,781	8,652	3,664	2,971	2,629	666	147	38	7	2	5
2019.02	금천구	독산2동	9,305	3,923	2,160	1,636	1,227	280	60	14	2	1	2
2019.02	금천구	독산3동	12,310	5,587	2,792	1,960	1,503	358	83	17	5	5	-
2019.02	금천구	독산4동	7,628	3,278	1,738	1,292	983	260	58	13	3	2	1
2019.02	금천구	시흥1동	15,679	6,435	3,496	2,717	2,319	564	103	37	4	2	2
2019.02	금천구	시흥2동	8,456	2,023	2,011	1,845	1,893	495	146	30	9	1	3
2019.02	금천구	시흥3동	4,715	1,428	1,217	988	799	216	49	14	3	1	-
2019.02	금천구	시흥4동	9,119	3,058	2,193	1,821	1,530	389	93	18	11	5	1
2019.02	금천구	시흥5동	9,341	3,774	2,246	1,590	1,287	341	79	18	5	-	1
2019.02	영등포구	소계	172,358	78,080	34,327	28,198	24,389	5,651	1,272	297	88	23	33
2019.02	영등포구	여의동	13,099	3,662	2,858	2,988	2,796	582	148	38	16	5	6
2019.02	영등포구	당산1동	10,360	5,136	2,100	1,547	1,192	283	77	16	5	1	3
2019.02	영등포구	당산2동	17,131	8,427	2,876	2,657	2,456	536	131	34	12	1	1
2019.02	영등포구	양평1동	8,711	4,113	1,900	1,390	1,009	229	46	18	3	3	-
2019.02	영등포구	양평2동	10,070	4,109	2,035	1,799	1,659	364	82	13	5	1	3
2019.02	영등포구	신길1동	9,777	5,747	1,801	1,134	819	218	41	11	4	1	1
2019.02	영등포구	신길3동	7,090	2,831	1,488	1,284	1,135	293	42	12	3	1	1
2019.02	영등포구	신길4동	4,317	1,868	967	730	569	146	28	5	4	-	-
2019.02	영등포구	신길5동	4,372	1,847	988	745	583	153	44	9	-	1	2
2019.02	영등포구	신길6동	8,380	3,575	1,784	1,426	1,201	308	60	16	4	-	6
2019.02	영등포구	신길7동	6,575	1,930	1,296	1,356	1,543	353	71	19	4	2	1
2019.02	영등포구	대림1동	6,427	3,005	1,422	958	792	191	43	12	3	-	1
2019.02	영등포구	대림2동	6,806	3,547	1,537	879	612	173	48	6	4	-	-
2019.02	영등포구	대림3동	10,611	3,987	2,420	1,980	1,688	404	102	24	4	2	-
2019.02	영등포구	영등포본동	10,177	4,419	1,990	1,771	1,540	373	63	14	3	1	3
2019.02	영등포구	영등포동	16,645	11,863	2,154	1,299	1,039	218	56	9	4	-	3
2019.02	영등포구	도림동	9,297	4,376	2,061	1,448	1,066	263	62	15	5	1	-
2019.02	영등포구	문래동	12,513	3,638	2,650	2,807	2,690	564	128	26	5	3	2
2019.02	동작구	소계	179,203	74,893	36,954	31,089	27,645	6,606	1,479	387	98	32	20
2019.02	동작구	노량진2동	7,221	4,064	1,410	940	615	142	37	8	4	1	-
2019.02	동작구	상도1동	21,113	9,438	3,849	3,620	3,249	743	164	39	7	2	2
2019.02	동작구	상도2동	12,634	5,037	2,644	2,232	2,114	463	116	22	4	1	1
2019.02	동작구	상도3동	11,723	4,947	2,540	2,108	1,568	410	97	36	11	4	2
2019.02	동작구	상도4동	13,316	5,223	3,022	2,458	2,027	470	86	24	4	-	2
2019.02	동작구	사당1동	12,865	7,208	2,576	1,601	1,140	257	62	13	5	3	-
2019.02	동작구	사당3동	10,777	3,465	2,450	2,234	1,998	475	105	36	7	3	4
2019.02	동작구	사당4동	6,943	2,984	1,566	1,166	934	229	42	15	5	2	-
2019.02	동작구	사당5동	5,747	2,259	1,222	1,068	944	197	44	9	2	2	-
2019.02	동작구	대방동	16,988	6,737	3,162	2,887	3,223	740	164	57	10	4	4
2019.02	동작구	신대방1동	9,857	3,492	1,943	1,775	2,003	492	118	23	7	1	3
2019.02	동작구	신대방2동	9,217	3,995	1,717	1,491	1,479	404	91	33	7	-	-
2019.02	동작구	흑석동	14,025	5,441	2,912	2,644	2,320	573	101	22	8	4	-
2019.02	동작구	노량진1동	14,856	6,473	3,114	2,466	2,096	547	122	25	8	4	1
2019.02	동작구	사당2동	11,921	4,130	2,827	2,399	1,935	464	130	25	9	1	1
2019.02	관악구	소계	264,514	145,470	48,835	33,622	27,693	6,744	1,554	409	124	38	25
2019.02	관악구	보라매동	12,188	5,622	2,694	1,886	1,519	364	83	13	1	3	3
2019.02	관악구	청림동	6,587	1,988	1,569	1,458	1,220	265	60	15	7	3	2
2019.02	관악구	행운동	16,919	10,271	2,879	1,849	1,440	357	95	17	9	1	1
2019.02	관악구	낙성대동	10,660	7,372	1,481	871	686	173	57	13	5	-	2
2019.02	관악구	중앙동	9,102	5,800	1,537	868	675	169	42	7	1	2	1
2019.02	관악구	인헌동	13,953	7,447	2,662	1,855	1,508	370	77	28	6	-	-
2019.02	관악구	남현동	9,253	4,545	1,859	1,398	1,093	267	55	23	8	2	3
2019.02	관악구	서원동	13,523	8,268	2,527	1,430	960	257	61	12	6	2	-
2019.02	관악구	신원동	10,411	5,902	2,135	1,230	887	186	47	17	2	4	1
2019.02	관악구	서림동	14,238	9,095	2,265	1,413	1,086	282	66	23	6	-	2
2019.02	관악구	신사동	13,155	7,916	2,286	1,500	1,123	253	58	11	7	1	-
2019.02	관악구	신림동	16,342	13,135	1,966	688	424	97	26	4	1	1	-
2019.02	관악구	난향동	6,488	1,878	1,488	1,358	1,327	327	81	22	4	1	2
2019.02	관악구	조원동	10,073	6,158	1,779	1,044	860	164	39	18	8	3	-
2019.02	관악구	대학동	15,739	11,586	1,809	1,154	886	227	64	10	2	1	-
2019.02	관악구	은천동	15,691	6,384	3,445	2,686	2,451	541	140	27	12	2	3
2019.02	관악구	성현동	12,980	3,891	3,027	2,643	2,599	644	125	37	12	1	1
2019.02	관악구	청룡동	18,858	13,487	2,507	1,331	1,136	305	66	21	3	1	1
2019.02	관악구	난곡동	12,750	4,849	3,069	2,343	1,893	448	105	32	9	1	1
2019.02	관악구	삼성동	11,499	4,557	2,696	1,984	1,664	462	97	27	7	5	-
2019.02	관악구	미성동	14,105	5,319	3,155	2,633	2,256	586	110	32	8	4	2
2019.02	서초구	소계	173,142	57,587	34,118	34,061	35,727	8,719	2,095	555	181	54	45
2019.02	서초구	서초1동	9,239	3,762	1,756	1,614	1,534	401	124	32	14	2	-
2019.02	서초구	서초2동	8,203	3,580	1,469	1,384	1,363	301	78	16	8	2	2
2019.02	서초구	서초3동	13,270	5,411	2,564	2,308	2,147	596	170	41	19	7	7
2019.02	서초구	서초4동	10,977	2,341	1,896	2,556	3,340	653	130	47	8	4	2
2019.02	서초구	잠원동	13,972	4,691	2,600	2,949	2,997	577	114	23	14	5	2
2019.02	서초구	반포본동	4,193	750	812	981	1,301	267	60	16	4	1	1
2019.02	서초구	반포1동	14,371	6,339	2,273	2,285	2,633	645	144	35	12	5	-
2019.02	서초구	반포2동	5,211	761	854	1,284	1,690	487	97	25	9	2	2
2019.02	서초구	반포3동	6,981	1,288	1,349	1,802	2,043	396	71	24	6	-	2
2019.02	서초구	반포4동	7,420	1,915	1,505	1,759	1,670	423	102	28	8	8	2
2019.02	서초구	방배본동	7,908	2,084	1,547	1,691	1,924	496	118	32	10	2	4
2019.02	서초구	방배1동	7,591	2,848	1,682	1,418	1,241	294	79	19	5	1	4
2019.02	서초구	방배2동	9,046	3,194	2,078	1,699	1,565	386	81	28	5	4	6
2019.02	서초구	방배3동	8,475	2,244	1,859	1,891	1,901	431	105	30	11	-	3
2019.02	서초구	방배4동	9,809	3,389	1,984	1,810	1,998	456	132	30	7	1	2
2019.02	서초구	양재1동	18,298	5,947	3,913	3,438	3,485	1,136	281	74	19	4	1
2019.02	서초구	양재2동	10,967	5,002	2,222	1,671	1,515	411	104	23	13	3	3
2019.02	서초구	내곡동	7,211	2,041	1,755	1,521	1,380	363	105	32	9	3	2
2019.02	강남구	소계	229,371	89,138	42,601	40,916	43,566	9,972	2,272	613	176	79	38
2019.02	강남구	신사동	7,536	2,940	1,584	1,297	1,263	315	88	21	18	6	4
2019.02	강남구	논현1동	14,214	9,251	2,449	1,270	886	260	58	28	7	3	2
2019.02	강남구	논현2동	11,355	6,051	2,129	1,568	1,229	276	73	20	8	1	-
2019.02	강남구	삼성1동	5,902	1,932	1,207	1,170	1,182	289	87	25	7	2	1
2019.02	강남구	삼성2동	13,274	5,635	2,300	2,284	2,356	505	134	43	10	4	3
2019.02	강남구	대치1동	7,437	577	903	1,932	3,172	665	128	41	8	9	2
2019.02	강남구	대치4동	10,149	5,207	1,658	1,428	1,438	322	75	17	3	-	1
2019.02	강남구	역삼1동	23,166	16,255	3,476	1,762	1,184	347	99	28	11	4	-
2019.02	강남구	역삼2동	15,032	5,899	2,304	2,796	3,199	636	138	35	9	6	10
2019.02	강남구	도곡1동	8,526	2,442	1,555	1,812	2,117	450	107	28	10	4	1
2019.02	강남구	도곡2동	11,946	2,272	2,287	3,022	3,475	710	140	31	6	1	2
2019.02	강남구	개포1동	2,927	919	650	530	624	167	25	7	3	2	-
2019.02	강남구	개포4동	7,843	2,957	1,542	1,424	1,464	363	65	19	5	1	3
2019.02	강남구	일원본동	8,265	1,529	1,444	2,024	2,634	500	97	22	10	4	1
2019.02	강남구	일원1동	7,607	3,094	1,742	1,351	1,030	305	67	16	2	-	-
2019.02	강남구	일원2동	7,149	2,113	1,702	1,493	1,491	292	44	12	1	-	1
2019.02	강남구	수서동	7,834	3,208	2,276	1,321	768	189	54	11	3	3	1
2019.02	강남구	세곡동	17,693	5,686	3,709	3,244	3,471	1,178	316	67	14	7	1
2019.02	강남구	압구정동	10,779	3,000	2,358	2,431	2,275	534	126	35	10	8	2
2019.02	강남구	청담동	12,468	4,585	2,409	2,408	2,289	553	148	46	18	9	3
2019.02	강남구	대치2동	13,187	2,454	2,000	3,188	4,494	842	147	49	9	4	-
2019.02	강남구	개포2동	5,082	1,132	917	1,161	1,525	274	56	12	4	1	-
2019.02	송파구	소계	275,120	92,456	56,683	55,185	54,940	12,283	2,688	614	187	53	31
2019.02	송파구	풍납1동	6,754	2,548	1,623	1,246	1,055	215	53	8	5	1	-
2019.02	송파구	풍납2동	10,485	3,902	2,007	2,086	1,948	405	101	28	6	2	-
2019.02	송파구	거여1동	5,434	1,793	1,241	1,052	1,029	247	59	9	3	-	1
2019.02	송파구	거여2동	7,195	2,441	1,779	1,417	1,205	258	73	13	5	-	4
2019.02	송파구	마천1동	9,160	3,538	2,074	1,575	1,409	451	84	24	4	1	-
2019.02	송파구	마천2동	8,703	3,080	2,098	1,649	1,385	366	96	19	9	-	1
2019.02	송파구	방이1동	6,202	1,777	1,175	1,319	1,477	346	81	19	6	1	1
2019.02	송파구	방이2동	13,028	6,738	2,596	1,847	1,426	336	66	15	2	1	1
2019.02	송파구	오륜동	6,010	656	1,048	1,583	2,135	473	81	25	6	1	2
2019.02	송파구	오금동	15,555	4,195	3,430	3,516	3,349	841	172	45	6	1	-
2019.02	송파구	송파1동	12,322	5,675	2,614	1,944	1,556	394	98	31	7	1	2
2019.02	송파구	송파2동	7,270	1,452	1,489	1,760	1,966	470	101	21	8	3	-
2019.02	송파구	석촌동	16,732	8,145	3,493	2,518	1,962	453	123	20	11	7	-
2019.02	송파구	삼전동	16,324	8,081	3,280	2,442	1,966	440	82	25	3	2	3
2019.02	송파구	가락본동	11,773	4,336	2,467	2,234	2,134	481	90	23	5	-	3
2019.02	송파구	가락1동	4,855	761	925	1,353	1,492	249	57	11	5	1	1
2019.02	송파구	가락2동	12,302	2,821	2,415	2,952	3,238	665	162	40	7	1	1
2019.02	송파구	문정1동	8,550	2,715	1,840	1,752	1,714	412	87	15	10	5	-
2019.02	송파구	문정2동	15,384	8,314	2,763	1,959	1,832	369	102	26	13	4	2
2019.02	송파구	장지동	13,418	3,684	3,123	2,979	2,768	679	141	35	8	1	-
2019.02	송파구	위례동	9,035	1,047	1,718	2,371	2,896	798	165	28	8	4	-
2019.02	송파구	잠실본동	14,823	7,647	2,896	2,125	1,633	393	98	21	8	-	2
2019.02	송파구	잠실4동	10,074	1,760	2,092	2,769	2,773	528	119	19	10	4	-
2019.02	송파구	잠실6동	5,920	950	1,315	1,576	1,583	382	74	26	8	4	2
2019.02	송파구	잠실7동	3,476	502	786	890	1,019	215	44	12	6	2	-
2019.02	송파구	잠실2동	12,035	1,885	1,869	3,035	4,359	711	136	26	10	3	1
2019.02	송파구	잠실3동	12,301	2,013	2,527	3,236	3,631	706	143	30	8	3	4
2019.02	강동구	소계	177,299	61,984	38,090	34,387	32,760	7,839	1,654	421	107	32	25
2019.02	강동구	강일동	11,186	2,178	2,515	2,231	2,920	1,101	193	36	8	3	1
2019.02	강동구	상일동	4,191	1,148	877	942	928	220	50	18	6	-	2
2019.02	강동구	명일1동	8,149	1,946	1,671	1,901	2,045	445	107	21	9	2	2
2019.02	강동구	명일2동	5,942	1,046	1,035	1,304	1,991	452	81	24	8	1	-
2019.02	강동구	고덕1동	9,145	1,568	1,657	2,260	2,896	615	112	23	5	4	5
2019.02	강동구	고덕2동	3,428	1,483	775	578	440	114	26	7	3	-	2
2019.02	강동구	암사2동	5,871	1,779	1,318	1,279	1,202	217	58	12	3	2	1
2019.02	강동구	암사3동	6,366	1,054	1,312	1,630	1,815	404	99	30	14	3	5
2019.02	강동구	천호1동	12,868	5,067	2,959	2,419	1,854	449	87	22	8	2	1
2019.02	강동구	천호3동	13,671	6,450	2,915	2,194	1,609	383	86	29	3	1	1
2019.02	강동구	성내1동	8,240	2,390	1,853	1,825	1,673	410	63	23	2	-	1
2019.02	강동구	성내2동	12,483	6,026	2,757	1,957	1,327	317	74	18	5	2	-
2019.02	강동구	성내3동	10,171	3,717	2,212	1,960	1,793	395	68	19	4	2	1
2019.02	강동구	둔촌1동	176	123	22	13	14	2	2	-	-	-	-
2019.02	강동구	둔촌2동	11,159	3,462	2,396	2,321	2,337	510	101	28	2	1	1
2019.02	강동구	암사1동	16,298	6,134	3,671	3,103	2,644	567	135	32	10	1	1
2019.02	강동구	천호2동	17,659	8,509	3,849	2,696	2,025	433	114	26	7	-	-
2019.02	강동구	길동	20,296	7,904	4,296	3,774	3,247	805	198	53	10	8	1
2019.03	합계	합계	4,290,922	1,706,501	899,905	768,936	699,109	166,194	37,018	9,241	2,590	839	589
2019.03	종로구	소계	73,914	36,278	13,975	10,944	9,244	2,576	618	187	52	25	15
2019.03	종로구	사직동	4,552	2,197	894	689	543	162	29	26	7	2	3
2019.03	종로구	삼청동	1,400	745	249	179	144	58	18	6	1	-	-
2019.03	종로구	부암동	4,295	1,627	943	740	712	189	55	18	6	2	3
2019.03	종로구	평창동	7,552	2,426	1,673	1,487	1,417	419	89	24	8	8	1
2019.03	종로구	무악동	3,111	715	681	703	784	179	34	7	4	1	3
2019.03	종로구	교남동	4,584	1,590	1,128	904	751	157	33	13	6	2	-
2019.03	종로구	가회동	2,061	925	436	345	253	70	23	7	1	-	1
2019.03	종로구	종로1.2.3.4가동	5,269	4,164	512	303	216	54	12	6	2	-	-
2019.03	종로구	종로5·6가동	3,182	2,111	485	307	198	61	14	3	1	2	-
2019.03	종로구	이화동	4,487	2,679	782	509	377	108	20	10	1	1	-
2019.03	종로구	창신1동	2,970	1,737	565	339	224	81	19	5	-	-	-
2019.03	종로구	창신2동	4,163	1,935	866	661	496	157	37	8	2	1	-
2019.03	종로구	창신3동	2,891	871	672	645	480	184	33	2	4	-	-
2019.03	종로구	숭인1동	2,991	1,358	642	485	360	105	30	9	2	-	-
2019.03	종로구	숭인2동	5,744	3,730	910	556	409	102	28	7	2	-	-
2019.03	종로구	청운효자동	5,405	1,951	1,124	1,017	973	238	77	19	2	4	-
2019.03	종로구	혜화동	9,257	5,517	1,413	1,075	907	252	67	17	3	2	4
2019.03	중구	소계	61,800	30,100	12,839	9,248	7,196	1,784	449	118	33	14	19
