기간	자치구	동	전체세대수	1인세대	2인세대	3인세대	4인세대	5인세대	6인세대	7인세대	8인세대	9인세대	10인세대 이상
2020.03	서대문구	신촌동	12,604	9,492	1,506	800	587	153	42	12	5	2	5
2020.03	서대문구	연희동	19,400	10,226	3,747	2,568	2,116	556	146	24	12	5	-
2020.03	마포구	계	176,133	79,624	36,242	28,632	24,432	5,584	1,162	302	102	30	23
2020.03	마포구	용강동	9,187	3,225	1,965	1,893	1,629	362	82	21	8	2	-
2020.03	마포구	대흥동	7,806	4,983	1,254	763	645	128	24	5	1	1	2
2020.03	마포구	염리동	5,661	2,428	1,193	969	838	184	35	10	2	-	2
2020.03	마포구	신수동	10,193	3,902	2,153	1,966	1,705	362	75	22	7	1	-
2020.03	마포구	서교동	14,163	8,930	2,381	1,454	1,053	263	57	17	3	4	1
2020.03	마포구	합정동	9,627	5,094	2,095	1,272	887	207	45	13	7	-	7
2020.03	마포구	망원1동	10,642	5,123	2,433	1,478	1,234	294	60	13	5	-	2
2020.03	마포구	망원2동	8,424	3,189	2,010	1,455	1,392	296	61	15	6	-	-
2020.03	마포구	연남동	8,679	4,969	1,681	1,055	708	208	38	13	4	2	1
2020.03	마포구	성산1동	9,444	4,316	2,068	1,484	1,153	319	69	21	7	6	1
2020.03	마포구	성산2동	18,976	8,244	3,956	3,172	2,797	634	127	29	14	2	1
2020.03	마포구	상암동	12,800	4,316	2,537	2,425	2,626	703	146	30	10	5	2
2020.03	마포구	도화동	9,589	3,619	2,048	1,804	1,620	381	87	21	5	2	2
2020.03	마포구	서강동	11,622	5,209	2,207	1,969	1,753	393	60	21	8	1	1
2020.03	마포구	공덕동	19,110	8,855	3,997	3,088	2,483	520	126	28	11	2	-
2020.03	마포구	아현동	10,210	3,222	2,264	2,385	1,909	330	70	23	4	2	1
2020.03	양천구	계	177,436	51,059	38,140	38,216	39,090	8,581	1,743	416	128	36	27
2020.03	양천구	목1동	10,529	1,564	1,783	2,955	3,402	646	125	39	11	3	1
2020.03	양천구	목2동	13,201	4,747	2,926	2,558	2,276	531	116	32	9	3	3
2020.03	양천구	목3동	9,999	3,648	2,419	1,968	1,512	332	82	29	6	2	1
2020.03	양천구	목4동	10,131	3,001	1,894	2,107	2,446	532	112	25	13	-	1
2020.03	양천구	신월1동	10,102	4,385	2,382	1,745	1,220	291	63	11	3	2	-
2020.03	양천구	신월2동	8,532	2,404	2,049	1,874	1,612	449	100	33	5	3	3
2020.03	양천구	신월3동	8,096	3,917	1,800	1,199	853	258	56	9	1	-	3
2020.03	양천구	신월4동	6,899	1,522	1,636	1,633	1,570	407	105	20	4	2	-
2020.03	양천구	신월5동	6,415	2,165	1,515	1,301	1,062	276	75	16	1	3	1
2020.03	양천구	신월6동	2,523	643	589	558	552	142	29	10	-	-	-
2020.03	양천구	신월7동	9,279	3,075	2,606	1,849	1,370	284	68	18	7	1	1
2020.03	양천구	신정1동	7,231	1,394	1,255	1,682	2,326	470	80	13	8	-	3
2020.03	양천구	신정2동	7,152	1,557	1,288	1,552	2,208	461	69	12	2	2	1
2020.03	양천구	신정3동	17,975	4,541	4,215	3,865	4,000	1,094	199	42	13	4	2
2020.03	양천구	신정6동	8,179	1,007	1,488	2,267	2,771	517	102	15	8	2	2
2020.03	양천구	신정7동	11,599	2,985	2,592	2,607	2,776	510	96	23	9	1	-
2020.03	양천구	목5동	13,576	1,658	2,098	3,705	5,052	844	148	40	22	7	2
2020.03	양천구	신정4동	16,018	6,846	3,605	2,791	2,082	537	118	29	6	1	3
2020.03	강서구	계	263,645	105,297	59,118	47,113	39,985	9,450	1,986	515	116	44	21
2020.03	강서구	염창동	15,743	3,911	3,132	3,825	3,953	756	122	36	6	2	-
2020.03	강서구	등촌1동	12,275	6,595	2,341	1,638	1,344	267	63	22	2	3	-
2020.03	강서구	등촌2동	8,724	2,721	2,021	1,837	1,617	390	99	27	10	2	-
2020.03	강서구	등촌3동	14,846	5,825	3,928	2,627	1,966	393	79	23	4	1	-
2020.03	강서구	화곡본동	16,564	7,140	3,806	2,786	2,146	543	98	29	11	4	1
2020.03	강서구	화곡2동	8,189	2,871	2,061	1,647	1,174	351	59	16	8	1	1
2020.03	강서구	화곡3동	9,447	3,319	2,167	1,856	1,586	388	104	18	3	3	3
2020.03	강서구	화곡4동	9,643	3,588	2,469	1,861	1,314	316	71	19	4	1	-
2020.03	강서구	화곡6동	11,840	5,380	2,518	1,902	1,566	357	92	14	4	3	4
2020.03	강서구	화곡8동	11,686	4,417	3,101	2,110	1,582	370	75	29	1	1	-
2020.03	강서구	가양1동	19,293	12,230	2,626	2,112	1,782	430	87	22	2	1	1
2020.03	강서구	가양2동	8,055	4,057	2,151	1,079	581	129	39	13	3	2	1
2020.03	강서구	가양3동	7,920	3,244	2,431	1,368	659	176	32	9	1	-	-
2020.03	강서구	발산1동	13,623	2,825	3,004	3,104	3,577	902	158	37	10	4	2
2020.03	강서구	공항동	12,721	5,613	2,695	2,099	1,752	454	86	20	1	1	-
2020.03	강서구	방화1동	17,476	4,984	3,893	3,615	3,720	998	203	52	6	4	1
2020.03	강서구	방화2동	11,603	5,549	2,567	1,716	1,298	352	88	28	3	-	2
2020.03	강서구	방화3동	11,293	4,650	2,887	1,935	1,359	344	94	13	10	1	-
2020.03	강서구	화곡1동	26,594	12,543	6,152	4,307	2,718	664	145	46	11	5	3
2020.03	강서구	우장산동	16,110	3,835	3,168	3,689	4,291	870	192	42	16	5	2
2020.03	구로구	계	177,275	67,031	40,668	32,694	28,029	6,821	1,535	342	110	28	17
2020.03	구로구	신도림동	13,371	2,990	2,926	3,275	3,290	679	156	37	12	5	1
2020.03	구로구	구로1동	8,266	2,205	1,866	1,842	1,892	377	60	16	6	2	-
2020.03	구로구	구로3동	13,180	7,654	2,253	1,616	1,259	298	69	23	6	2	-
2020.03	구로구	구로4동	10,541	5,089	2,514	1,578	1,054	227	58	10	9	1	1
2020.03	구로구	구로5동	14,561	7,050	2,943	2,196	1,797	425	113	26	9	1	1
2020.03	구로구	고척1동	9,567	2,992	2,224	1,910	1,910	411	97	15	6	2	-
2020.03	구로구	고척2동	11,613	3,790	2,754	2,329	2,111	484	120	20	4	-	1
2020.03	구로구	개봉2동	12,538	3,182	3,235	2,920	2,413	589	151	35	9	2	2
2020.03	구로구	개봉3동	8,853	2,633	2,389	1,899	1,492	348	71	11	7	3	-
2020.03	구로구	오류1동	11,454	5,727	2,465	1,646	1,211	314	65	14	9	-	3
2020.03	구로구	수궁동	9,876	2,883	2,579	2,113	1,686	475	114	20	5	1	-
2020.03	구로구	가리봉동	5,866	3,989	986	491	290	85	17	6	1	-	1
2020.03	구로구	구로2동	12,687	6,183	2,972	1,828	1,248	335	85	25	7	3	1
2020.03	구로구	개봉1동	13,872	4,883	3,430	2,633	2,184	568	134	32	4	2	2
2020.03	구로구	오류2동	15,566	4,404	3,911	3,071	3,003	936	176	45	13	3	4
2020.03	구로구	항동	5,464	1,377	1,221	1,347	1,189	270	49	7	3	1	-
2020.03	금천구	계	111,542	51,181	24,313	17,525	13,997	3,474	790	176	54	18	14
2020.03	금천구	가산동	14,169	10,271	1,856	1,097	720	164	52	5	3	1	-
2020.03	금천구	독산1동	20,708	10,205	4,036	3,077	2,579	621	140	35	7	4	4
2020.03	금천구	독산2동	9,251	4,050	2,208	1,566	1,099	260	53	11	3	-	1
2020.03	금천구	독산3동	12,437	5,905	2,830	1,875	1,404	333	68	14	4	4	-
2020.03	금천구	독산4동	7,629	3,415	1,796	1,208	895	247	53	10	3	1	1
2020.03	금천구	시흥1동	15,814	6,751	3,619	2,633	2,152	519	94	34	7	3	2
2020.03	금천구	시흥2동	8,372	2,067	2,025	1,847	1,807	453	135	23	9	2	4
2020.03	금천구	시흥3동	4,724	1,465	1,306	928	756	217	43	5	4	-	-
2020.03	금천구	시흥4동	9,094	3,180	2,267	1,748	1,430	356	75	23	11	3	1
2020.03	금천구	시흥5동	9,344	3,872	2,370	1,546	1,155	304	77	16	3	-	1
2020.03	영등포구	계	177,743	82,967	35,757	28,320	23,645	5,430	1,180	310	83	23	28
2020.03	영등포구	여의동	13,628	4,098	3,021	2,951	2,749	589	156	41	12	6	5
2020.03	영등포구	당산1동	10,721	5,506	2,185	1,524	1,138	272	73	14	5	1	3
2020.03	영등포구	당산2동	17,586	8,898	2,962	2,671	2,366	523	117	31	14	3	1
2020.03	영등포구	양평1동	9,056	4,493	1,978	1,358	957	194	53	16	5	2	-
2020.03	영등포구	양평2동	10,108	4,128	2,149	1,814	1,610	310	76	14	5	-	2
2020.03	영등포구	신길1동	10,275	6,361	1,806	1,093	761	201	38	11	2	1	1
2020.03	영등포구	신길3동	7,650	3,011	1,658	1,468	1,158	301	38	11	3	2	-
2020.03	영등포구	신길4동	4,311	1,975	957	724	490	134	24	5	2	-	-
2020.03	영등포구	신길5동	4,614	1,878	1,032	831	660	166	33	11	-	1	2
2020.03	영등포구	신길6동	8,512	3,807	1,855	1,397	1,106	258	66	14	5	-	4
2020.03	영등포구	신길7동	7,755	2,181	1,614	1,687	1,765	414	68	22	3	-	1
2020.03	영등포구	대림1동	6,378	3,080	1,419	927	746	155	38	10	2	-	1
2020.03	영등포구	대림2동	6,856	3,751	1,528	837	535	153	38	10	3	1	-
2020.03	영등포구	대림3동	10,422	4,027	2,468	1,908	1,505	387	88	32	7	-	-
2020.03	영등포구	영등포본동	10,242	4,630	2,061	1,674	1,461	338	57	16	1	3	1
2020.03	영등포구	영등포동	17,782	12,874	2,296	1,324	1,004	224	43	12	2	-	3
2020.03	영등포구	도림동	9,340	4,590	2,048	1,382	996	251	53	14	5	1	-
2020.03	영등포구	문래동	12,507	3,679	2,720	2,750	2,638	560	121	26	7	2	4
2020.03	동작구	계	181,761	78,757	37,853	30,750	26,393	6,159	1,348	368	87	27	19
2020.03	동작구	노량진2동	7,213	4,214	1,443	844	536	135	30	9	1	1	-
2020.03	동작구	상도1동	21,433	9,915	3,923	3,598	3,100	687	152	42	13	1	2
2020.03	동작구	상도2동	12,801	5,217	2,703	2,263	2,038	446	106	23	3	1	1
2020.03	동작구	상도3동	11,972	5,278	2,656	2,018	1,528	354	96	28	7	5	2
2020.03	동작구	상도4동	13,518	5,623	3,089	2,390	1,871	440	78	21	4	-	2
2020.03	동작구	사당1동	13,203	7,694	2,622	1,536	1,056	223	54	12	5	1	-
2020.03	동작구	사당3동	10,554	3,483	2,428	2,176	1,864	450	103	38	7	3	2
2020.03	동작구	사당4동	7,069	3,207	1,619	1,106	890	186	40	15	3	3	-
2020.03	동작구	사당5동	5,939	2,368	1,279	1,109	940	187	43	10	1	1	1
2020.03	동작구	대방동	17,218	7,065	3,259	2,865	3,083	731	151	47	7	5	5
2020.03	동작구	신대방1동	9,944	3,704	1,990	1,762	1,906	451	98	21	8	1	3
2020.03	동작구	신대방2동	9,376	4,273	1,758	1,470	1,391	372	81	23	7	1	-
2020.03	동작구	흑석동	14,336	5,534	3,035	2,749	2,334	548	103	28	5	-	-
2020.03	동작구	노량진1동	15,282	7,030	3,149	2,454	2,007	487	110	34	8	2	1
2020.03	동작구	사당2동	11,903	4,152	2,900	2,410	1,849	462	103	17	8	2	-
2020.03	관악구	계	270,760	154,210	49,823	32,530	25,938	6,312	1,417	372	98	30	30
2020.03	관악구	보라매동	12,382	5,951	2,737	1,852	1,404	345	70	15	1	4	3
2020.03	관악구	청림동	6,565	2,008	1,641	1,426	1,156	253	56	13	8	1	3
2020.03	관악구	행운동	17,294	10,826	2,941	1,757	1,328	330	88	14	8	2	-
2020.03	관악구	낙성대동	10,893	7,749	1,434	850	629	173	42	10	4	-	2
2020.03	관악구	중앙동	9,601	6,386	1,563	832	624	149	34	9	1	2	1
2020.03	관악구	인헌동	14,215	7,879	2,699	1,774	1,411	352	64	28	6	1	1
2020.03	관악구	남현동	9,472	4,843	1,907	1,350	1,019	262	64	16	5	2	4
2020.03	관악구	서원동	14,025	8,925	2,570	1,370	860	217	67	11	4	1	-
2020.03	관악구	신원동	10,625	6,324	2,107	1,162	805	164	42	13	2	3	3
2020.03	관악구	서림동	14,175	9,219	2,257	1,336	1,011	261	64	21	4	-	2
2020.03	관악구	신사동	13,468	8,431	2,314	1,387	1,042	228	50	10	6	-	-
2020.03	관악구	신림동	16,907	13,878	1,910	634	370	90	20	3	-	1	1
2020.03	관악구	난향동	6,431	1,946	1,527	1,304	1,245	306	73	22	6	-	2
2020.03	관악구	조원동	10,433	6,600	1,835	984	780	180	32	15	5	2	-
2020.03	관악구	대학동	15,874	11,846	1,809	1,121	838	187	62	9	2	-	-
2020.03	관악구	은천동	15,962	6,923	3,479	2,587	2,261	537	135	29	7	4	-
2020.03	관악구	성현동	12,384	3,820	2,956	2,476	2,419	570	96	33	10	2	2
2020.03	관악구	청룡동	21,478	15,133	2,926	1,661	1,325	336	74	17	5	-	1
2020.03	관악구	난곡동	12,967	5,249	3,202	2,246	1,750	390	95	26	7	1	1
2020.03	관악구	삼성동	11,427	4,707	2,779	1,873	1,527	418	95	22	1	3	2
2020.03	관악구	미성동	14,182	5,567	3,230	2,548	2,134	564	94	36	6	1	2
2020.03	서초구	계	173,580	58,617	34,684	34,182	34,793	8,427	2,047	540	192	51	47
2020.03	서초구	서초1동	9,298	3,869	1,777	1,564	1,514	410	120	31	10	2	1
2020.03	서초구	서초2동	8,518	3,823	1,514	1,440	1,334	301	80	17	5	2	2
2020.03	서초구	서초3동	13,734	5,873	2,688	2,283	2,078	565	169	45	19	7	7
2020.03	서초구	서초4동	11,023	2,334	1,928	2,601	3,324	647	122	47	14	5	1
2020.03	서초구	잠원동	14,059	4,709	2,645	2,955	3,027	551	118	31	16	4	3
2020.03	서초구	반포본동	4,133	758	810	979	1,251	251	59	17	4	2	2
2020.03	서초구	반포1동	14,420	6,372	2,219	2,370	2,629	622	151	34	19	4	-
2020.03	서초구	반포2동	5,117	675	828	1,318	1,711	466	89	16	9	3	2
2020.03	서초구	반포3동	7,035	1,300	1,380	1,861	1,979	418	60	27	6	1	3
2020.03	서초구	반포4동	7,310	1,869	1,488	1,789	1,612	399	113	22	10	5	3
2020.03	서초구	방배본동	7,938	2,158	1,567	1,675	1,913	464	109	36	9	2	5
2020.03	서초구	방배1동	7,700	2,938	1,776	1,382	1,200	297	79	19	5	1	3
2020.03	서초구	방배2동	8,751	3,082	2,096	1,642	1,457	369	68	24	5	2	6
2020.03	서초구	방배3동	8,416	2,246	1,874	1,897	1,837	406	108	33	10	2	3
2020.03	서초구	방배4동	9,751	3,431	2,022	1,797	1,876	457	129	26	10	2	1
2020.03	서초구	양재1동	18,253	6,027	4,018	3,469	3,315	1,070	267	66	17	2	2
2020.03	서초구	양재2동	10,792	4,996	2,231	1,611	1,432	389	94	26	10	2	1
2020.03	서초구	내곡동	7,332	2,157	1,823	1,549	1,304	345	112	23	14	3	2
2020.03	강남구	계	233,624	92,705	44,015	41,413	42,739	9,642	2,218	607	172	70	43
2020.03	강남구	신사동	7,408	2,893	1,549	1,307	1,209	314	90	29	11	3	3
2020.03	강남구	논현1동	14,432	9,602	2,484	1,190	815	239	68	21	7	4	2
2020.03	강남구	논현2동	11,404	6,278	2,079	1,541	1,162	251	67	17	8	1	-
2020.03	강남구	삼성1동	6,000	2,088	1,224	1,185	1,091	298	76	29	7	1	1
2020.03	강남구	삼성2동	13,523	5,924	2,306	2,257	2,351	488	128	51	11	2	5
2020.03	강남구	대치1동	7,406	571	910	1,949	3,125	665	140	28	8	7	3
2020.03	강남구	대치4동	10,156	5,326	1,690	1,351	1,388	291	79	24	5	2	-
2020.03	강남구	역삼1동	23,730	16,971	3,479	1,687	1,165	307	83	25	7	5	1
2020.03	강남구	역삼2동	15,655	6,502	2,321	2,800	3,204	627	143	30	10	7	11
2020.03	강남구	도곡1동	8,614	2,553	1,594	1,863	2,062	402	96	27	12	5	-
2020.03	강남구	도곡2동	11,824	2,150	2,303	3,001	3,469	712	135	38	9	2	5
2020.03	강남구	개포1동	2,723	837	603	533	578	136	25	8	2	1	-
2020.03	강남구	개포4동	7,778	2,985	1,583	1,457	1,342	318	64	19	6	3	1
2020.03	강남구	일원본동	8,178	1,457	1,512	2,017	2,585	484	94	22	3	2	2
2020.03	강남구	일원1동	7,533	3,171	1,778	1,271	959	275	64	13	2	-	-
2020.03	강남구	일원2동	7,350	2,232	1,781	1,536	1,466	279	41	13	-	1	1
2020.03	강남구	수서동	7,867	3,402	2,337	1,194	689	183	46	8	8	-	-
2020.03	강남구	세곡동	17,928	5,910	3,934	3,264	3,317	1,114	297	69	17	4	2
2020.03	강남구	압구정동	10,695	2,957	2,407	2,408	2,224	523	129	35	4	7	1
2020.03	강남구	청담동	12,424	4,788	2,413	2,337	2,150	537	127	47	15	7	3
2020.03	강남구	대치2동	12,943	2,464	2,020	3,226	4,213	819	143	40	11	5	2
2020.03	강남구	개포2동	8,053	1,644	1,708	2,039	2,175	380	83	14	9	1	-
2020.03	송파구	계	279,301	96,709	58,910	55,202	53,256	11,760	2,634	588	167	45	30
2020.03	송파구	풍납1동	6,520	2,536	1,581	1,151	991	192	53	13	2	1	-
2020.03	송파구	풍납2동	10,914	4,076	2,175	2,185	1,935	414	99	25	4	1	-
2020.03	송파구	거여1동	5,507	1,890	1,316	1,047	969	217	52	13	-	2	1
2020.03	송파구	거여2동	7,190	2,521	1,792	1,428	1,109	256	61	16	3	2	2
2020.03	송파구	마천1동	9,013	3,519	2,112	1,563	1,312	400	82	21	3	1	-
2020.03	송파구	마천2동	8,730	3,229	2,170	1,608	1,283	323	87	23	6	-	1
2020.03	송파구	방이1동	6,274	1,859	1,206	1,337	1,450	324	77	14	6	1	-
2020.03	송파구	방이2동	13,937	7,716	2,735	1,766	1,338	296	68	13	4	-	1
2020.03	송파구	오륜동	5,965	660	1,078	1,604	2,076	440	71	25	8	1	2
2020.03	송파구	오금동	15,909	4,379	3,667	3,607	3,259	776	177	37	4	2	1
2020.03	송파구	송파1동	12,403	5,904	2,675	1,890	1,441	360	95	27	7	2	2
2020.03	송파구	송파2동	7,482	1,692	1,545	1,798	1,899	433	84	15	11	4	1
2020.03	송파구	석촌동	17,052	8,697	3,556	2,404	1,832	408	122	22	6	5	-
2020.03	송파구	삼전동	16,298	8,305	3,310	2,353	1,808	403	94	17	4	1	3
2020.03	송파구	가락본동	11,953	4,626	2,532	2,179	1,999	492	95	24	4	-	2
2020.03	송파구	가락1동	9,878	1,613	2,488	2,572	2,584	476	112	22	5	3	3
2020.03	송파구	가락2동	12,350	2,992	2,471	2,970	3,114	619	135	41	8	-	-
2020.03	송파구	문정1동	8,537	2,742	1,895	1,724	1,656	403	85	17	12	1	2
2020.03	송파구	문정2동	15,567	8,510	2,807	1,963	1,773	369	101	27	11	3	3
2020.03	송파구	잠실본동	15,256	8,253	2,970	2,021	1,532	353	104	15	7	-	1
2020.03	송파구	잠실4동	7,456	1,198	1,428	2,061	2,211	430	91	22	10	5	-
2020.03	송파구	잠실6동	5,935	968	1,330	1,585	1,554	372	90	27	5	2	2
2020.03	송파구	잠실7동	3,469	519	820	900	952	216	46	12	4	-	-
2020.03	송파구	잠실2동	11,958	1,801	1,883	3,088	4,282	742	134	19	6	3	-
2020.03	송파구	잠실3동	12,180	1,906	2,561	3,278	3,565	693	129	30	11	4	3
2020.03	송파구	장지동	12,540	3,543	3,034	2,803	2,413	585	127	26	9	-	-
2020.03	송파구	위례동	9,028	1,055	1,773	2,317	2,919	768	163	25	7	1	-
2020.03	강동구	계	190,019	66,416	42,106	37,344	34,092	7,881	1,610	410	113	25	22
2020.03	강동구	강일동	11,231	2,352	2,657	2,242	2,742	997	202	31	6	1	1
2020.03	강동구	상일동	9,586	1,764	2,006	2,430	2,683	583	89	23	4	1	3
2020.03	강동구	명일1동	9,931	2,296	2,394	2,386	2,259	464	99	18	13	2	-
2020.03	강동구	명일2동	5,983	1,176	1,082	1,372	1,851	388	75	25	11	1	2
2020.03	강동구	고덕1동	8,974	1,595	1,567	2,332	2,772	559	108	29	8	1	3
2020.03	강동구	고덕2동	8,059	2,078	1,856	1,863	1,850	333	53	18	6	-	2
2020.03	강동구	암사2동	6,302	1,921	1,518	1,349	1,204	237	58	11	-	2	2
2020.03	강동구	암사3동	6,332	1,098	1,384	1,604	1,695	414	89	29	13	3	3
2020.03	강동구	천호1동	12,820	5,248	3,012	2,338	1,701	406	83	22	7	2	1
2020.03	강동구	천호3동	13,660	6,763	2,909	2,098	1,458	331	77	21	2	-	1
2020.03	강동구	성내1동	8,150	2,415	1,886	1,817	1,579	362	67	22	2	-	-
2020.03	강동구	성내2동	12,638	6,427	2,737	1,908	1,183	292	66	15	8	1	1
2020.03	강동구	성내3동	10,417	4,034	2,345	1,899	1,663	383	71	17	3	1	1
2020.03	강동구	둔촌1동	164	115	20	11	14	2	2	-	-	-	-
2020.03	강동구	둔촌2동	11,227	3,642	2,520	2,319	2,187	447	82	25	3	1	1
2020.03	강동구	암사1동	16,145	6,236	3,746	3,080	2,408	527	106	32	7	3	-
2020.03	강동구	천호2동	17,658	8,623	3,976	2,626	1,874	422	104	24	7	2	-
2020.03	강동구	길동	20,742	8,633	4,491	3,670	2,969	734	179	48	13	4	1
