기간	자치구	행정동	전체세대수	1인세대	2인세대	3인세대	4인세대	5인세대	6인세대	7인세대	8인세대	9인세대	10인세대 이상
2019.04	영등포구	여의동	13,270	3,829	2,865	2,979	2,798	593	142	39	17	3	5
2019.04	영등포구	당산1동	10,415	5,189	2,088	1,558	1,201	279	76	15	5	1	3
2019.04	영등포구	당산2동	17,162	8,491	2,885	2,643	2,438	529	127	34	13	1	1
2019.04	영등포구	양평1동	8,750	4,159	1,901	1,383	1,011	226	46	18	3	3	-
2019.04	영등포구	양평2동	10,060	4,103	2,048	1,789	1,670	352	73	18	4	1	2
2019.04	영등포구	신길1동	9,799	5,820	1,777	1,135	795	216	41	10	3	1	1
2019.04	영등포구	신길3동	7,475	2,925	1,578	1,386	1,212	313	43	13	3	1	1
2019.04	영등포구	신길4동	4,294	1,877	950	725	562	144	28	4	4	-	-
2019.04	영등포구	신길5동	4,295	1,830	972	720	568	150	43	9	-	1	2
2019.04	영등포구	신길6동	8,414	3,613	1,786	1,423	1,205	295	64	17	4	1	6
2019.04	영등포구	신길7동	6,573	1,947	1,310	1,358	1,521	348	65	18	4	1	1
2019.04	영등포구	대림1동	6,377	2,985	1,416	953	778	191	38	13	2	-	1
2019.04	영등포구	대림2동	6,837	3,602	1,533	877	600	169	43	9	4	-	-
2019.04	영등포구	대림3동	10,584	3,987	2,410	1,993	1,665	402	95	26	5	1	-
2019.04	영등포구	영등포본동	10,207	4,476	1,985	1,767	1,530	361	66	14	4	1	3
2019.04	영등포구	영등포동	16,806	11,976	2,178	1,321	1,038	221	56	11	2	-	3
2019.04	영등포구	도림동	9,285	4,390	2,045	1,442	1,057	270	59	16	5	1	-
2019.04	영등포구	문래동	12,513	3,639	2,655	2,832	2,674	548	131	25	4	3	2
2019.04	동작구	소계	180,058	75,738	37,115	31,097	27,563	6,566	1,446	382	101	32	18
2019.04	동작구	노량진2동	7,218	4,073	1,433	920	609	135	35	9	3	1	-
2019.04	동작구	상도1동	21,321	9,642	3,874	3,620	3,242	732	157	42	8	2	2
2019.04	동작구	상도2동	12,763	5,089	2,665	2,286	2,111	467	116	23	4	1	1
2019.04	동작구	상도3동	11,775	4,999	2,548	2,089	1,583	401	104	34	11	4	2
2019.04	동작구	상도4동	13,408	5,310	3,055	2,464	1,995	469	84	23	6	-	2
2019.04	동작구	사당1동	12,973	7,339	2,575	1,591	1,129	261	59	10	6	3	-
2019.04	동작구	사당3동	10,754	3,459	2,454	2,236	1,985	470	100	38	7	3	2
2019.04	동작구	사당4동	6,996	3,049	1,569	1,153	940	220	44	14	5	2	-
2019.04	동작구	사당5동	5,733	2,248	1,225	1,069	939	197	41	10	2	2	-
2019.04	동작구	대방동	17,053	6,832	3,181	2,863	3,216	730	161	51	11	4	4
2019.04	동작구	신대방1동	9,846	3,512	1,934	1,789	1,968	497	112	22	8	1	3
2019.04	동작구	신대방2동	9,250	4,064	1,714	1,489	1,457	402	88	29	6	1	-
2019.04	동작구	흑석동	14,188	5,489	2,950	2,689	2,355	575	95	24	8	3	-
2019.04	동작구	노량진1동	14,884	6,519	3,107	2,457	2,101	540	120	28	7	4	1
2019.04	동작구	사당2동	11,896	4,114	2,831	2,382	1,933	470	130	25	9	1	1
2019.04	관악구	소계	265,724	147,076	48,974	33,442	27,390	6,723	1,532	408	120	32	27
2019.04	관악구	보라매동	12,239	5,683	2,688	1,883	1,507	372	83	15	2	3	3
2019.04	관악구	청림동	6,570	1,975	1,552	1,485	1,207	264	62	15	7	1	2
2019.04	관악구	행운동	17,052	10,384	2,927	1,829	1,422	363	99	18	8	1	1
2019.04	관악구	낙성대동	10,726	7,460	1,463	876	688	172	49	11	5	-	2
2019.04	관악구	중앙동	9,162	5,872	1,548	851	677	164	41	5	1	2	1
2019.04	관악구	인헌동	14,024	7,560	2,644	1,830	1,507	376	74	28	5	-	-
2019.04	관악구	남현동	9,296	4,601	1,847	1,396	1,093	270	58	20	7	1	3
2019.04	관악구	서원동	13,662	8,440	2,516	1,431	943	253	58	14	6	1	-
2019.04	관악구	신원동	10,402	5,906	2,142	1,225	875	186	47	15	1	3	2
2019.04	관악구	서림동	14,232	9,121	2,258	1,404	1,070	282	67	22	7	-	1
2019.04	관악구	신사동	13,195	7,975	2,322	1,467	1,113	243	54	15	5	-	1
2019.04	관악구	신림동	16,561	13,372	1,966	685	415	90	28	4	-	1	-
2019.04	관악구	난향동	6,484	1,890	1,499	1,336	1,322	325	80	24	5	1	2
2019.04	관악구	조원동	10,066	6,199	1,775	1,012	849	167	34	19	8	3	-
2019.04	관악구	대학동	15,748	11,593	1,819	1,167	867	228	60	10	4	-	-
2019.04	관악구	은천동	15,744	6,477	3,461	2,674	2,405	546	136	29	11	2	3
2019.04	관악구	성현동	13,003	3,935	3,027	2,643	2,581	651	120	31	12	2	1
2019.04	관악구	청룡동	19,152	13,801	2,512	1,329	1,116	297	69	22	3	1	2
2019.04	관악구	난곡동	12,802	4,914	3,117	2,320	1,861	438	108	33	9	1	1
2019.04	관악구	삼성동	11,516	4,590	2,718	1,985	1,631	459	96	27	5	5	-
2019.04	관악구	미성동	14,088	5,328	3,173	2,614	2,241	577	109	31	9	4	2
2019.04	서초구	소계	172,962	57,720	34,098	34,125	35,455	8,641	2,097	533	195	55	43
2019.04	서초구	서초1동	9,244	3,810	1,721	1,616	1,524	404	122	30	15	2	-
2019.04	서초구	서초2동	8,211	3,610	1,466	1,392	1,347	285	85	14	8	2	2
2019.04	서초구	서초3동	13,334	5,518	2,562	2,297	2,125	585	172	41	21	7	6
2019.04	서초구	서초4동	11,003	2,359	1,899	2,596	3,308	652	130	46	8	3	2
2019.04	서초구	잠원동	13,952	4,700	2,620	2,931	2,965	581	111	23	14	5	2
2019.04	서초구	반포본동	4,184	755	816	977	1,296	260	59	15	4	1	1
2019.04	서초구	반포1동	14,380	6,322	2,255	2,304	2,663	633	153	31	13	6	-
2019.04	서초구	반포2동	5,183	750	825	1,310	1,696	471	95	23	9	2	2
2019.04	서초구	반포3동	6,983	1,269	1,359	1,836	2,028	392	68	22	6	1	2
2019.04	서초구	반포4동	7,402	1,904	1,511	1,766	1,654	417	105	25	10	8	2
2019.04	서초구	방배본동	7,909	2,095	1,528	1,714	1,916	497	109	34	10	2	4
2019.04	서초구	방배1동	7,577	2,864	1,690	1,398	1,225	296	75	18	7	1	3
2019.04	서초구	방배2동	8,952	3,143	2,062	1,706	1,540	380	78	29	4	4	6
2019.04	서초구	방배3동	8,489	2,243	1,874	1,891	1,888	441	107	30	12	-	3
2019.04	서초구	방배4동	9,785	3,406	2,003	1,779	1,954	472	133	27	9	-	2
2019.04	서초구	양재1동	18,254	5,924	3,933	3,413	3,485	1,118	281	73	21	5	1
2019.04	서초구	양재2동	10,881	4,977	2,208	1,670	1,482	395	109	22	13	2	3
2019.04	서초구	내곡동	7,239	2,071	1,766	1,529	1,359	362	105	30	11	4	2
2019.04	강남구	소계	229,930	89,616	42,998	40,962	43,313	9,916	2,239	607	171	72	36
2019.04	강남구	신사동	7,523	2,937	1,576	1,313	1,241	322	87	24	14	6	3
2019.04	강남구	논현1동	14,178	9,247	2,464	1,242	871	259	54	28	8	3	2
2019.04	강남구	논현2동	11,353	6,104	2,105	1,544	1,220	281	72	18	8	1	-
2019.04	강남구	삼성1동	5,901	1,940	1,220	1,167	1,163	289	89	24	7	1	1
2019.04	강남구	삼성2동	13,244	5,622	2,294	2,302	2,334	501	128	47	10	3	3
2019.04	강남구	대치1동	7,401	578	896	1,942	3,145	661	123	38	9	7	2
2019.04	강남구	대치4동	10,128	5,251	1,655	1,403	1,409	315	74	16	4	-	1
2019.04	강남구	역삼1동	23,237	16,314	3,530	1,725	1,183	344	96	31	10	4	-
2019.04	강남구	역삼2동	14,982	5,911	2,296	2,771	3,176	637	128	36	12	6	9
2019.04	강남구	도곡1동	8,538	2,481	1,552	1,830	2,088	440	106	26	11	3	1
2019.04	강남구	도곡2동	11,876	2,251	2,288	3,011	3,447	704	141	28	2	2	2
2019.04	강남구	개포1동	2,841	899	625	514	608	159	24	8	3	1	-
2019.04	강남구	개포4동	7,792	2,945	1,532	1,425	1,443	353	68	17	6	1	2
2019.04	강남구	일원본동	8,218	1,487	1,475	2,001	2,617	509	95	22	6	4	2
2019.04	강남구	일원1동	7,555	3,112	1,739	1,315	1,011	293	68	15	2	-	-
2019.04	강남구	일원2동	7,258	2,145	1,739	1,542	1,488	289	40	13	1	-	1
2019.04	강남구	수서동	7,839	3,245	2,282	1,288	760	192	55	9	5	2	1
2019.04	강남구	세곡동	17,677	5,720	3,737	3,228	3,422	1,170	310	68	14	7	1
2019.04	강남구	압구정동	10,732	3,007	2,359	2,397	2,273	510	133	31	11	9	2
2019.04	강남구	청담동	12,462	4,613	2,408	2,395	2,273	554	146	46	16	8	3
2019.04	강남구	대치2동	13,105	2,453	2,020	3,178	4,423	824	143	51	9	4	-
2019.04	강남구	개포2동	6,090	1,354	1,206	1,429	1,718	310	59	11	3	-	-
2019.04	송파구	소계	277,807	93,727	57,713	55,543	55,083	12,178	2,684	614	185	49	31
2019.04	송파구	풍납1동	6,694	2,529	1,621	1,213	1,058	204	55	8	5	1	-
2019.04	송파구	풍납2동	10,468	3,904	1,988	2,103	1,936	410	93	27	7	-	-
2019.04	송파구	거여1동	5,439	1,794	1,263	1,039	1,029	242	60	8	3	-	1
2019.04	송파구	거여2동	7,224	2,468	1,782	1,405	1,215	260	72	15	3	1	3
2019.04	송파구	마천1동	9,148	3,558	2,075	1,560	1,402	440	85	24	2	2	-
2019.04	송파구	마천2동	8,677	3,069	2,097	1,661	1,367	361	96	16	9	-	1
2019.04	송파구	방이1동	6,195	1,785	1,177	1,314	1,474	334	86	16	7	1	1
2019.04	송파구	방이2동	13,274	6,946	2,668	1,838	1,408	327	69	14	2	1	1
2019.04	송파구	오륜동	5,993	657	1,045	1,600	2,112	463	82	23	7	2	2
2019.04	송파구	오금동	15,653	4,219	3,486	3,536	3,366	817	181	39	8	1	-
2019.04	송파구	송파1동	12,378	5,729	2,646	1,932	1,539	399	88	36	4	4	1
2019.04	송파구	송파2동	7,279	1,498	1,478	1,750	1,959	457	104	22	8	3	-
2019.04	송파구	석촌동	16,677	8,207	3,462	2,484	1,935	438	118	19	8	6	-
2019.04	송파구	삼전동	16,270	8,107	3,255	2,417	1,937	440	82	23	4	2	3
2019.04	송파구	가락본동	11,812	4,422	2,456	2,247	2,070	492	95	24	4	-	2
2019.04	송파구	가락1동	8,424	1,547	2,047	2,154	2,192	376	84	17	4	1	2
2019.04	송파구	가락2동	12,270	2,805	2,474	2,938	3,214	642	148	39	9	-	1
2019.04	송파구	문정1동	8,513	2,738	1,829	1,746	1,687	396	83	19	11	4	-
2019.04	송파구	문정2동	15,403	8,346	2,773	1,965	1,809	364	101	27	12	2	4
2019.04	송파구	장지동	13,404	3,707	3,137	2,964	2,748	668	135	34	10	1	-
2019.04	송파구	위례동	9,010	1,038	1,716	2,349	2,904	801	162	27	10	3	-
2019.04	송파구	잠실본동	14,901	7,789	2,887	2,105	1,606	383	104	18	8	-	1
2019.04	송파구	잠실4동	9,027	1,567	1,807	2,481	2,561	476	105	17	9	4	-
2019.04	송파구	잠실6동	5,932	945	1,328	1,591	1,568	383	77	27	7	4	2
2019.04	송파구	잠실7동	3,476	514	784	894	1,012	209	41	14	7	1	-
2019.04	송파구	잠실2동	11,996	1,856	1,868	3,039	4,367	690	139	27	7	2	1
2019.04	송파구	잠실3동	12,270	1,983	2,564	3,218	3,608	706	139	34	10	3	5
2019.04	강동구	소계	177,156	62,207	38,135	34,368	32,478	7,756	1,633	415	104	30	30
2019.04	강동구	강일동	11,197	2,199	2,569	2,221	2,891	1,082	188	35	8	2	2
2019.04	강동구	상일동	4,178	1,148	880	932	924	220	50	15	7	-	2
2019.04	강동구	명일1동	8,138	1,955	1,657	1,912	2,022	453	106	20	9	2	2
2019.04	강동구	명일2동	5,995	1,099	1,042	1,322	1,975	439	84	25	8	1	-
2019.04	강동구	고덕1동	9,104	1,557	1,632	2,267	2,899	607	104	25	4	1	8
2019.04	강동구	고덕2동	3,376	1,463	767	564	431	115	24	7	3	-	2
2019.04	강동구	암사2동	5,888	1,810	1,315	1,285	1,193	213	56	9	3	3	1
2019.04	강동구	암사3동	6,360	1,038	1,327	1,628	1,816	400	98	30	15	3	5
2019.04	강동구	천호1동	12,829	5,065	2,953	2,405	1,842	440	88	24	9	2	1
2019.04	강동구	천호3동	13,651	6,443	2,938	2,196	1,592	372	80	27	2	-	1
2019.04	강동구	성내1동	8,178	2,377	1,835	1,821	1,640	409	71	21	2	1	1
2019.04	강동구	성내2동	12,495	6,078	2,732	1,964	1,302	320	74	18	4	3	-
2019.04	강동구	성내3동	10,172	3,728	2,216	1,977	1,771	388	67	19	3	2	1
2019.04	강동구	둔촌1동	173	121	21	13	14	2	2	-	-	-	-
2019.04	강동구	둔촌2동	11,153	3,491	2,408	2,311	2,315	499	97	29	1	1	1
2019.04	강동구	암사1동	16,257	6,134	3,680	3,081	2,617	568	132	35	9	-	1
2019.04	강동구	천호2동	17,661	8,508	3,855	2,715	2,003	430	115	26	7	2	-
2019.04	강동구	길동	20,351	7,993	4,308	3,754	3,231	799	197	50	10	7	2
2019.05	합계	합계	4,301,522	1,719,143	904,919	768,556	694,549	164,634	36,638	9,126	2,549	796	612
2019.05	종로구	소계	73,836	36,351	13,986	10,914	9,132	2,568	610	183	53	24	15
2019.05	종로구	사직동	4,547	2,210	887	686	530	167	31	25	6	2	3
2019.05	종로구	삼청동	1,398	742	245	187	147	53	17	6	1	-	-
2019.05	종로구	부암동	4,290	1,630	943	750	698	188	54	17	5	2	3
2019.05	종로구	평창동	7,506	2,420	1,658	1,490	1,391	423	83	23	10	7	1
2019.05	종로구	무악동	3,149	725	680	726	787	180	38	6	4	-	3
2019.05	종로구	교남동	4,570	1,597	1,112	906	752	152	30	13	6	2	-
2019.05	종로구	가회동	2,046	914	435	342	250	71	25	7	1	-	1
2019.05	종로구	종로1.2.3.4가동	5,285	4,187	520	292	210	55	13	7	1	-	-
2019.05	종로구	종로5·6가동	3,183	2,111	494	298	201	58	15	3	1	2	-
2019.05	종로구	이화동	4,498	2,703	778	509	368	106	24	8	1	1	-
2019.05	종로구	창신1동	2,963	1,729	570	339	216	87	16	6	-	-	-
2019.05	종로구	창신2동	4,136	1,920	871	652	491	154	35	9	3	1	-
2019.05	종로구	창신3동	2,896	884	676	638	482	177	33	1	4	1	-
2019.05	종로구	숭인1동	2,981	1,359	641	483	355	102	32	7	2	-	-
2019.05	종로구	숭인2동	5,766	3,753	909	566	408	100	22	6	2	-	-
2019.05	종로구	청운효자동	5,375	1,949	1,131	995	952	246	74	22	2	4	-
2019.05	종로구	혜화동	9,247	5,518	1,436	1,055	894	249	68	17	4	2	4
2019.05	중구	소계	61,873	30,206	12,887	9,245	7,126	1,777	447	122	29	13	21
2019.05	중구	소공동	1,106	628	196	157	99	18	6	-	-	-	2
2019.05	중구	회현동	3,228	2,183	439	294	220	68	13	10	1	-	-
2019.05	중구	명동	1,406	937	209	141	82	24	6	3	1	-	3
2019.05	중구	필동	2,316	1,427	417	233	170	52	10	5	1	-	1
2019.05	중구	장충동	2,678	1,656	456	246	226	71	17	2	1	1	2
2019.05	중구	광희동	2,941	1,857	532	280	193	51	22	4	1	-	1
2019.05	중구	을지로동	1,323	1,050	150	69	38	11	3	2	-	-	-
2019.05	중구	신당5동	4,537	2,158	922	722	545	133	40	13	3	1	-
2019.05	중구	황학동	6,709	3,591	1,413	903	602	154	36	7	1	1	1
2019.05	중구	중림동	5,849	2,465	1,247	1,074	830	165	49	14	5	-	-
2019.05	중구	신당동	4,450	2,739	810	454	340	74	25	4	2	2	-
2019.05	중구	다산동	6,947	3,092	1,626	1,081	879	202	44	14	4	2	3
2019.05	중구	약수동	7,767	2,803	2,006	1,540	1,058	275	62	16	3	1	3
2019.05	중구	청구동	6,431	2,467	1,526	1,175	959	239	48	7	2	4	4
2019.05	중구	동화동	4,185	1,153	938	876	885	240	66	21	4	1	1
2019.05	용산구	소계	109,507	51,398	22,571	16,874	13,828	3,595	905	220	62	30	24
2019.05	용산구	후암동	8,565	3,992	1,733	1,390	1,048	302	73	14	4	5	4
2019.05	용산구	용산2가동	5,483	2,783	1,221	783	521	135	30	9	1	-	-
2019.05	용산구	남영동	5,419	4,176	580	315	259	65	15	5	1	1	2
2019.05	용산구	원효로2동	6,022	2,037	1,313	1,188	1,088	285	77	20	8	2	4
2019.05	용산구	효창동	3,856	1,357	879	716	653	181	51	14	2	2	1
2019.05	용산구	용문동	5,370	1,903	1,288	1,015	872	225	49	11	4	2	1
2019.05	용산구	이촌1동	10,271	2,248	2,229	2,601	2,436	562	148	30	12	5	-
2019.05	용산구	이촌2동	3,865	1,304	1,057	752	564	139	31	10	8	-	-
2019.05	용산구	이태원1동	3,805	2,175	733	440	326	90	34	7	-	-	-
2019.05	용산구	이태원2동	4,914	2,610	1,012	662	451	126	41	8	3	1	-
2019.05	용산구	서빙고동	5,312	1,714	1,110	937	1,123	341	70	16	-	-	1
2019.05	용산구	보광동	7,726	4,032	1,681	1,034	737	191	37	10	3	1	-
2019.05	용산구	청파동	10,656	6,096	1,978	1,220	996	269	68	20	5	1	3
2019.05	용산구	원효로1동	7,579	3,499	1,649	1,201	941	223	50	6	4	4	2
2019.05	용산구	한강로동	9,608	5,371	1,829	1,230	899	198	57	18	3	2	1
2019.05	용산구	한남동	11,056	6,101	2,279	1,390	914	263	74	22	4	4	5
2019.05	성동구	소계	137,024	55,576	29,642	24,927	20,736	4,627	1,111	286	84	18	17
2019.05	성동구	왕십리2동	7,667	2,924	1,674	1,473	1,204	275	94	15	2	3	3
2019.05	성동구	마장동	10,859	4,750	2,294	1,775	1,536	370	88	30	10	3	3
2019.05	성동구	사근동	7,448	5,249	950	571	507	131	25	12	2	1	-
2019.05	성동구	행당1동	7,345	3,052	1,540	1,334	1,106	240	48	17	7	-	1
2019.05	성동구	행당2동	9,515	2,355	2,343	2,186	2,083	408	104	24	9	1	2
2019.05	성동구	응봉동	6,158	1,592	1,383	1,421	1,354	322	64	15	5	1	1
2019.05	성동구	금호1가동	6,619	2,077	1,647	1,412	1,161	249	56	15	2	-	-
2019.05	성동구	금호4가동	6,498	2,162	1,597	1,473	987	219	44	9	6	-	1
2019.05	성동구	성수1가1동	7,652	3,075	1,671	1,333	1,240	263	54	10	4	1	1
2019.05	성동구	성수1가2동	7,068	3,189	1,467	1,154	975	220	43	14	4	1	1
2019.05	성동구	성수2가1동	8,606	4,169	1,767	1,317	1,057	226	55	11	3	1	-
2019.05	성동구	성수2가3동	5,701	2,909	1,060	809	682	171	54	14	1	1	-
2019.05	성동구	송정동	5,568	2,746	1,153	825	636	165	34	7	1	1	-
2019.05	성동구	용답동	7,190	4,183	1,278	825	701	148	40	13	-	1	1
2019.05	성동구	왕십리도선동	11,800	4,422	2,473	2,323	2,010	426	112	26	8	-	-
2019.05	성동구	금호2.3가동	10,351	3,556	2,546	2,142	1,622	360	87	23	12	1	2
2019.05	성동구	옥수동	10,979	3,166	2,799	2,554	1,875	434	109	31	8	2	1
2019.05	광진구	소계	163,862	72,467	33,101	27,058	24,206	5,379	1,190	319	88	33	21
2019.05	광진구	화양동	15,908	12,407	1,996	754	601	107	33	8	1	-	1
2019.05	광진구	군자동	10,538	5,758	2,017	1,346	1,095	237	57	19	5	2	2
2019.05	광진구	중곡1동	8,026	3,835	1,819	1,250	873	187	42	14	5	1	-
2019.05	광진구	중곡2동	10,338	4,404	2,318	1,782	1,414	321	76	16	3	2	2
2019.05	광진구	중곡3동	8,498	3,920	1,949	1,321	992	253	51	9	2	1	-
2019.05	광진구	중곡4동	13,209	4,883	3,034	2,593	2,040	499	120	27	8	3	2
2019.05	광진구	능동	6,211	3,434	1,282	755	518	156	54	8	2	2	-
2019.05	광진구	구의1동	11,680	6,155	2,360	1,606	1,173	302	65	17	2	-	-
2019.05	광진구	구의2동	11,599	4,031	2,581	2,311	2,044	486	101	32	6	4	3
2019.05	광진구	구의3동	12,216	4,055	2,529	2,500	2,442	547	96	30	12	3	2
2019.05	광진구	광장동	12,036	2,181	1,902	3,006	4,033	701	157	36	16	4	-
2019.05	광진구	자양1동	11,447	5,522	2,438	1,693	1,380	317	70	20	3	1	3
2019.05	광진구	자양2동	11,242	3,911	2,497	2,231	1,998	456	101	36	6	3	3
2019.05	광진구	자양3동	11,070	2,872	2,345	2,509	2,622	551	116	33	13	6	3
2019.05	광진구	자양4동	9,844	5,099	2,034	1,401	981	259	51	14	4	1	-
2019.05	동대문구	소계	162,581	74,033	32,817	26,084	22,298	5,527	1,384	323	73	27	15
2019.05	동대문구	회기동	5,990	3,839	865	605	501	142	28	5	4	1	-
2019.05	동대문구	휘경1동	6,797	3,834	1,197	834	703	162	50	14	-	3	-
2019.05	동대문구	휘경2동	11,474	5,308	2,118	1,801	1,699	426	91	24	4	2	1
2019.05	동대문구	청량리동	10,524	4,939	2,319	1,598	1,215	344	93	13	2	-	1
2019.05	동대문구	용신동	16,947	9,955	3,017	1,935	1,527	390	96	22	5	-	-
2019.05	동대문구	제기동	13,030	6,901	2,565	1,725	1,329	370	112	23	1	3	1
2019.05	동대문구	전농1동	14,924	7,191	2,964	2,352	1,835	444	91	30	11	2	4
2019.05	동대문구	전농2동	7,747	2,181	1,847	1,688	1,504	389	106	25	5	-	2
2019.05	동대문구	답십리1동	12,607	4,743	2,632	2,423	2,130	514	124	31	7	2	1
2019.05	동대문구	답십리2동	12,695	4,293	3,052	2,496	2,206	501	113	27	5	2	-
2019.05	동대문구	장안1동	17,402	7,185	3,723	3,094	2,552	639	162	34	8	4	1
2019.05	동대문구	장안2동	12,967	4,430	2,765	2,672	2,377	539	141	32	7	2	2
2019.05	동대문구	이문1동	10,990	6,495	1,852	1,193	1,080	269	76	17	4	3	1
2019.05	동대문구	이문2동	8,487	2,739	1,901	1,668	1,640	398	101	26	10	3	1
2019.05	중랑구	소계	181,237	73,467	40,938	32,463	26,305	6,331	1,302	318	83	17	13
2019.05	중랑구	면목2동	12,218	5,372	2,718	2,007	1,613	403	84	13	7	1	-
2019.05	중랑구	면목4동	9,344	3,937	2,143	1,646	1,252	285	63	15	3	-	-
2019.05	중랑구	면목5동	4,580	1,892	1,078	817	622	139	24	6	2	-	-
2019.05	중랑구	면목7동	10,083	4,239	2,300	1,797	1,347	305	73	16	5	1	-
2019.05	중랑구	상봉1동	10,111	3,018	2,289	2,199	2,086	419	73	22	4	1	-
2019.05	중랑구	상봉2동	10,523	5,922	2,151	1,318	873	188	48	13	7	2	1
2019.05	중랑구	중화1동	8,977	3,163	2,188	1,798	1,398	346	56	16	9	2	1
2019.05	중랑구	중화2동	14,424	7,276	3,207	2,092	1,416	341	69	17	3	2	1
2019.05	중랑구	묵1동	14,559	4,611	3,283	3,052	2,745	650	165	36	14	1	2
2019.05	중랑구	묵2동	9,208	3,853	2,078	1,670	1,218	312	58	12	3	2	2
2019.05	중랑구	망우3동	8,499	3,691	1,986	1,471	1,042	245	53	8	1	2	-
2019.05	중랑구	신내1동	14,720	3,386	3,271	3,166	3,538	1,078	216	57	7	-	1
2019.05	중랑구	신내2동	9,057	2,722	2,222	2,024	1,656	339	70	15	7	-	2
2019.05	중랑구	면목본동	17,610	8,257	3,929	2,823	2,037	448	83	27	3	1	2
2019.05	중랑구	면목3.8동	12,557	5,527	2,866	2,141	1,561	356	80	22	4	-	-
2019.05	중랑구	망우본동	14,767	6,601	3,229	2,442	1,901	477	87	23	4	2	1
2019.05	성북구	소계	189,947	73,080	39,840	35,067	31,819	7,715	1,788	467	104	30	37
2019.05	성북구	돈암1동	6,316	1,775	1,541	1,375	1,238	294	71	18	1	1	2
2019.05	성북구	돈암2동	8,566	1,562	1,759	2,217	2,278	559	131	38	17	2	3
2019.05	성북구	안암동	9,057	5,825	1,398	900	729	155	36	8	2	3	1
2019.05	성북구	보문동	7,962	3,752	1,567	1,286	1,068	233	44	8	2	-	2
2019.05	성북구	정릉1동	7,407	2,173	1,598	1,637	1,504	371	91	28	2	1	2
2019.05	성북구	정릉2동	9,634	2,981	2,284	2,006	1,800	413	107	34	4	2	3
2019.05	성북구	정릉3동	7,760	3,969	1,500	1,090	880	252	53	11	1	1	3
2019.05	성북구	정릉4동	11,004	3,598	2,563	2,290	1,929	478	103	32	10	-	1
2019.05	성북구	길음1동	12,876	2,546	2,442	3,145	3,760	757	176	36	7	2	5
2019.05	성북구	길음2동	6,593	2,294	1,380	1,331	1,222	289	57	19	1	-	-
2019.05	성북구	월곡1동	10,755	3,125	2,406	2,267	2,249	542	129	25	9	2	1
2019.05	성북구	월곡2동	9,095	3,908	1,852	1,530	1,346	343	89	17	7	1	2
2019.05	성북구	장위1동	9,048	3,361	2,125	1,651	1,433	356	86	29	5	1	1
2019.05	성북구	장위2동	6,353	2,465	1,566	1,152	850	237	62	15	5	1	-
2019.05	성북구	장위3동	4,730	1,647	1,018	926	859	218	48	11	2	1	-
2019.05	성북구	성북동	8,024	3,677	1,721	1,204	979	319	83	29	5	1	6
2019.05	성북구	삼선동	12,699	6,196	2,474	1,818	1,671	416	96	20	5	3	-
2019.05	성북구	동선동	9,039	5,681	1,471	964	680	177	49	10	5	1	1
2019.05	성북구	종암동	17,127	6,285	3,515	3,267	3,080	768	157	43	4	5	3
2019.05	성북구	석관동	15,902	6,260	3,660	3,011	2,264	538	120	36	10	2	1
2019.05	강북구	소계	143,630	58,593	33,218	25,314	19,987	5,045	1,105	237	86	18	27
2019.05	강북구	번1동	10,253	5,438	2,119	1,429	985	216	57	5	4	-	-
2019.05	강북구	번2동	7,607	2,642	2,080	1,512	1,034	247	72	14	3	-	3
2019.05	강북구	번3동	7,613	2,189	2,128	1,589	1,252	349	77	25	3	1	-
2019.05	강북구	수유1동	10,352	4,644	2,308	1,698	1,265	339	70	15	8	1	4
2019.05	강북구	수유2동	9,551	3,385	2,437	1,805	1,421	385	85	23	7	1	2
2019.05	강북구	수유3동	12,690	6,737	2,574	1,836	1,180	281	59	14	4	3	2
2019.05	강북구	삼양동	11,622	4,591	2,694	2,138	1,640	443	83	17	10	3	3
2019.05	강북구	미아동	11,357	5,626	2,422	1,663	1,249	308	67	12	7	2	1
2019.05	강북구	송중동	13,002	5,561	2,831	2,203	1,799	470	98	29	6	2	3
2019.05	강북구	송천동	13,740	6,158	3,155	2,242	1,672	414	74	15	8	-	2
2019.05	강북구	삼각산동	11,803	2,521	2,476	2,725	3,208	699	133	27	13	-	1
2019.05	강북구	우이동	9,475	3,542	2,393	1,758	1,304	363	88	14	5	4	4
2019.05	강북구	인수동	14,565	5,559	3,601	2,716	1,978	531	142	27	8	1	2
2019.05	도봉구	소계	138,426	44,055	32,988	28,784	24,841	5,966	1,323	327	95	35	12
2019.05	도봉구	쌍문1동	9,238	3,046	2,263	1,876	1,507	411	104	20	8	2	1
2019.05	도봉구	쌍문2동	8,631	2,949	2,202	1,715	1,334	320	88	19	1	-	3
2019.05	도봉구	쌍문3동	7,805	3,094	1,865	1,422	1,082	271	54	13	3	-	1
2019.05	도봉구	쌍문4동	7,160	1,490	1,590	1,700	1,877	412	73	11	5	2	-
2019.05	도봉구	방학1동	12,855	4,648	2,951	2,421	2,104	566	119	35	5	5	1
2019.05	도봉구	방학2동	9,544	3,710	2,296	1,800	1,306	334	74	19	3	2	-
2019.05	도봉구	방학3동	10,111	1,792	2,312	2,569	2,618	620	146	36	13	4	1
2019.05	도봉구	창1동	10,958	3,574	2,545	2,272	2,040	412	88	23	2	2	-
2019.05	도봉구	창2동	12,404	3,700	2,998	2,746	2,233	527	142	36	16	6	-
2019.05	도봉구	창3동	6,687	2,552	1,672	1,203	957	237	47	17	2	-	-
