기간	자치구	행정동	전체세대수	1인세대	2인세대	3인세대	4인세대	5인세대	6인세대	7인세대	8인세대	9인세대	10인세대 이상
2018.10	영등포구	여의동	12,865	3,480	2,824	2,980	2,770	590	155	44	13	4	5
2018.10	영등포구	당산1동	10,246	4,996	2,076	1,538	1,233	290	86	16	6	2	3
2018.10	영등포구	당산2동	17,033	8,307	2,877	2,641	2,489	542	128	35	13	-	1
2018.10	영등포구	양평1동	8,556	4,013	1,830	1,389	1,021	230	48	18	4	3	-
2018.10	영등포구	양평2동	10,011	4,020	2,013	1,805	1,688	381	83	14	3	1	3
2018.10	영등포구	신길1동	9,682	5,609	1,782	1,147	860	223	40	15	4	1	1
2018.10	영등포구	신길3동	7,013	2,769	1,453	1,289	1,138	295	48	15	4	1	1
2018.10	영등포구	신길4동	4,350	1,856	963	749	585	157	28	9	3	-	-
2018.10	영등포구	신길5동	4,471	1,894	995	759	609	162	42	8	-	-	2
2018.10	영등포구	신길6동	8,304	3,434	1,792	1,432	1,228	333	58	15	6	1	5
2018.10	영등포구	신길7동	6,559	1,958	1,274	1,346	1,535	349	72	18	6	-	1
2018.10	영등포구	대림1동	6,446	2,987	1,408	992	790	201	48	14	4	1	1
2018.10	영등포구	대림2동	6,423	3,151	1,507	896	630	180	48	6	4	1	-
2018.10	영등포구	대림3동	10,636	3,950	2,404	1,973	1,774	403	97	29	4	1	1
2018.10	영등포구	영등포본동	10,134	4,314	1,984	1,799	1,553	387	75	13	5	1	3
2018.10	영등포구	영등포동	16,090	11,381	2,090	1,277	1,035	234	56	10	4	-	3
2018.10	영등포구	도림동	9,319	4,362	2,074	1,442	1,072	276	69	18	4	1	1
2018.10	영등포구	문래동	12,366	3,490	2,625	2,802	2,713	569	129	29	6	2	1
2018.10	동작구	소계	176,203	72,651	36,181	30,901	27,786	6,646	1,489	402	98	29	20
2018.10	동작구	노량진2동	7,220	4,002	1,405	974	648	143	35	8	4	1	-
2018.10	동작구	상도1동	21,072	9,277	3,843	3,649	3,319	753	180	39	9	1	2
2018.10	동작구	상도2동	11,865	4,751	2,426	2,101	1,992	463	107	19	4	1	1
2018.10	동작구	상도3동	11,611	4,790	2,537	2,072	1,636	422	99	40	8	5	2
2018.10	동작구	상도4동	13,131	4,994	3,001	2,468	2,065	493	82	22	4	-	2
2018.10	동작구	사당1동	12,572	6,881	2,545	1,646	1,170	246	61	14	5	3	1
2018.10	동작구	사당3동	10,642	3,389	2,418	2,180	2,013	482	110	38	6	2	4
2018.10	동작구	사당4동	6,853	2,887	1,538	1,180	966	223	36	16	5	2	-
2018.10	동작구	사당5동	5,687	2,198	1,199	1,085	938	209	42	11	3	2	-
2018.10	동작구	대방동	16,886	6,526	3,176	2,905	3,277	755	174	58	8	3	4
2018.10	동작구	신대방1동	9,913	3,466	1,936	1,819	2,043	498	114	28	7	-	2
2018.10	동작구	신대방2동	9,103	3,848	1,685	1,534	1,488	413	92	35	8	-	-
2018.10	동작구	흑석동	12,878	5,153	2,581	2,362	2,124	523	99	22	11	3	-
2018.10	동작구	노량진1동	14,838	6,388	3,055	2,545	2,132	552	129	24	8	4	1
2018.10	동작구	사당2동	11,932	4,101	2,836	2,381	1,975	471	129	28	8	2	1
2018.10	관악구	소계	261,801	141,701	48,438	34,124	28,400	6,903	1,618	435	120	35	27
2018.10	관악구	보라매동	12,031	5,400	2,648	1,929	1,573	371	89	13	2	3	3
2018.10	관악구	청림동	6,612	1,966	1,565	1,467	1,260	264	65	14	7	2	2
2018.10	관악구	행운동	16,763	10,078	2,858	1,860	1,486	354	98	18	9	1	1
2018.10	관악구	낙성대동	10,552	7,171	1,522	910	695	181	50	15	5	1	2
2018.10	관악구	중앙동	8,953	5,623	1,531	877	688	182	42	6	1	2	1
2018.10	관악구	인헌동	13,885	7,329	2,646	1,879	1,545	372	80	29	5	-	-
2018.10	관악구	남현동	9,149	4,405	1,861	1,401	1,112	281	48	31	6	1	3
2018.10	관악구	서원동	13,201	7,939	2,476	1,444	990	264	69	12	5	2	-
2018.10	관악구	신원동	10,268	5,734	2,100	1,265	910	190	49	14	2	3	1
2018.10	관악구	서림동	14,180	9,043	2,184	1,443	1,110	299	71	23	5	-	2
2018.10	관악구	신사동	12,857	7,564	2,287	1,520	1,139	267	56	16	7	-	1
2018.10	관악구	신림동	16,038	12,770	1,988	717	431	93	34	3	1	1	-
2018.10	관악구	난향동	6,466	1,849	1,464	1,385	1,339	322	76	24	5	-	2
2018.10	관악구	조원동	10,036	6,067	1,772	1,069	864	190	44	22	5	3	-
2018.10	관악구	대학동	15,672	11,474	1,782	1,187	915	232	71	8	2	1	-
2018.10	관악구	은천동	15,553	6,154	3,427	2,710	2,514	555	142	33	11	4	3
2018.10	관악구	성현동	13,043	3,849	3,021	2,652	2,675	662	131	39	10	3	1
2018.10	관악구	청룡동	18,120	12,690	2,476	1,359	1,175	318	73	22	4	2	1
2018.10	관악구	난곡동	12,762	4,798	3,042	2,375	1,945	448	108	35	10	-	1
2018.10	관악구	삼성동	11,527	4,497	2,687	2,020	1,712	461	111	27	8	3	1
2018.10	관악구	미성동	14,133	5,301	3,101	2,655	2,322	597	111	31	10	3	2
2018.10	서초구	소계	173,624	57,298	34,102	34,254	36,236	8,820	2,082	543	189	55	45
2018.10	서초구	서초1동	9,252	3,793	1,758	1,562	1,558	415	118	32	14	2	-
2018.10	서초구	서초2동	7,924	3,372	1,412	1,359	1,376	294	82	19	5	4	1
2018.10	서초구	서초3동	13,015	5,151	2,537	2,294	2,186	596	179	38	21	6	7
2018.10	서초구	서초4동	10,940	2,319	1,882	2,534	3,376	631	133	51	9	4	1
2018.10	서초구	잠원동	13,963	4,666	2,607	2,924	3,020	595	116	17	11	5	2
2018.10	서초구	반포본동	4,229	737	816	989	1,336	276	57	13	4	-	1
2018.10	서초구	반포1동	13,564	6,211	2,122	2,109	2,389	567	116	32	12	5	1
2018.10	서초구	반포2동	6,109	932	1,033	1,495	1,967	548	95	29	8	-	2
2018.10	서초구	반포3동	7,124	1,347	1,403	1,816	2,050	396	78	24	8	-	2
2018.10	서초구	반포4동	7,383	1,879	1,509	1,737	1,692	420	97	30	10	7	2
2018.10	서초구	방배본동	7,903	2,120	1,492	1,688	1,935	502	115	34	10	3	4
2018.10	서초구	방배1동	7,550	2,821	1,673	1,438	1,228	280	85	15	5	-	5
2018.10	서초구	방배2동	9,919	3,476	2,235	1,904	1,742	430	85	32	7	3	5
2018.10	서초구	방배3동	8,338	2,257	1,797	1,850	1,835	446	108	29	12	1	3
2018.10	서초구	방배4동	9,846	3,333	1,989	1,842	2,025	496	120	26	12	1	2
2018.10	서초구	양재1동	18,330	5,909	3,867	3,452	3,589	1,133	290	68	16	5	1
2018.10	서초구	양재2동	11,031	4,974	2,272	1,703	1,512	423	99	25	14	6	3
2018.10	서초구	내곡동	7,204	2,001	1,698	1,558	1,420	372	109	29	11	3	3
2018.10	강남구	소계	229,057	88,466	42,268	41,048	43,934	10,132	2,284	632	181	71	41
2018.10	강남구	신사동	7,547	2,938	1,576	1,295	1,292	308	86	25	16	7	4
2018.10	강남구	논현1동	14,129	9,122	2,440	1,322	876	262	69	24	8	4	2
2018.10	강남구	논현2동	11,274	5,952	2,093	1,594	1,245	290	72	18	8	2	-
2018.10	강남구	삼성1동	5,893	1,914	1,194	1,148	1,230	283	86	25	10	3	-
2018.10	강남구	삼성2동	13,202	5,591	2,260	2,302	2,368	505	122	39	9	2	4
2018.10	강남구	대치1동	7,475	570	897	1,958	3,171	687	131	41	10	8	2
2018.10	강남구	대치4동	10,255	5,228	1,692	1,428	1,472	331	80	19	3	1	1
2018.10	강남구	역삼1동	23,206	16,278	3,436	1,801	1,220	326	96	33	13	3	-
2018.10	강남구	역삼2동	14,960	5,851	2,294	2,785	3,211	618	143	34	11	4	9
2018.10	강남구	도곡1동	8,544	2,474	1,538	1,800	2,127	460	106	27	8	3	1
2018.10	강남구	도곡2동	11,979	2,273	2,277	3,045	3,512	699	126	39	5	1	2
2018.10	강남구	개포1동	3,531	1,141	742	641	754	210	28	10	3	2	-
2018.10	강남구	개포4동	7,873	2,959	1,524	1,427	1,490	377	69	17	6	-	4
2018.10	강남구	일원본동	8,315	1,532	1,442	2,039	2,653	515	97	23	9	4	1
2018.10	강남구	일원1동	7,614	3,036	1,765	1,355	1,061	315	64	14	3	1	-
2018.10	강남구	일원2동	6,489	1,983	1,566	1,353	1,265	270	40	10	1	-	1
2018.10	강남구	수서동	7,854	3,135	2,289	1,352	797	198	60	15	4	3	1
2018.10	강남구	세곡동	17,510	5,539	3,596	3,255	3,514	1,195	314	75	15	4	3
2018.10	강남구	압구정동	10,736	2,934	2,337	2,422	2,325	539	120	40	9	7	3
2018.10	강남구	청담동	12,263	4,402	2,375	2,392	2,315	553	155	41	20	7	3
2018.10	강남구	대치2동	13,517	2,503	2,058	3,226	4,592	907	166	54	7	4	-
2018.10	강남구	개포2동	4,891	1,111	877	1,108	1,444	284	54	9	3	1	-
2018.10	송파구	소계	270,080	89,872	55,391	54,240	54,635	12,298	2,728	627	203	53	33
2018.10	송파구	풍납1동	6,847	2,563	1,638	1,273	1,082	220	56	7	5	3	-
2018.10	송파구	풍납2동	10,463	3,791	2,035	2,092	2,006	404	106	22	6	1	-
2018.10	송파구	거여1동	5,375	1,738	1,203	1,048	1,039	268	62	11	5	-	1
2018.10	송파구	거여2동	7,199	2,388	1,776	1,416	1,257	268	72	12	6	1	3
2018.10	송파구	마천1동	9,204	3,529	2,064	1,617	1,411	457	91	29	4	2	-
2018.10	송파구	마천2동	8,635	3,020	2,048	1,648	1,425	364	98	19	11	-	2
2018.10	송파구	방이1동	6,183	1,715	1,211	1,300	1,485	351	92	20	6	1	2
2018.10	송파구	방이2동	12,641	6,398	2,533	1,815	1,455	349	71	18	-	1	1
2018.10	송파구	오륜동	6,030	653	1,037	1,576	2,168	468	89	30	7	2	-
2018.10	송파구	오금동	15,496	4,118	3,362	3,525	3,432	831	173	45	9	-	1
2018.10	송파구	송파1동	12,296	5,537	2,631	1,984	1,596	408	99	29	8	1	3
2018.10	송파구	송파2동	7,303	1,415	1,467	1,781	2,012	496	94	22	12	3	1
2018.10	송파구	석촌동	16,620	7,963	3,438	2,581	2,007	453	132	31	9	6	-
2018.10	송파구	삼전동	16,286	7,991	3,240	2,467	2,025	458	69	27	3	3	3
2018.10	송파구	가락본동	11,770	4,247	2,410	2,294	2,181	513	95	24	4	-	2
2018.10	송파구	가락1동	353	128	60	60	82	21	-	2	-	-	-
2018.10	송파구	가락2동	12,309	2,783	2,389	2,943	3,307	672	158	44	10	2	1
2018.10	송파구	문정1동	8,555	2,661	1,823	1,762	1,780	405	95	13	11	4	1
2018.10	송파구	문정2동	15,278	8,115	2,804	1,966	1,834	403	107	24	18	4	3
2018.10	송파구	장지동	13,351	3,609	3,090	2,969	2,798	688	156	31	10	-	-
2018.10	송파구	위례동	9,115	1,072	1,688	2,364	2,950	838	164	28	7	4	-
2018.10	송파구	잠실본동	14,538	7,299	2,870	2,119	1,721	394	97	27	9	-	2
2018.10	송파구	잠실4동	10,410	1,797	2,129	2,858	2,906	556	131	17	10	6	-
2018.10	송파구	잠실6동	5,904	941	1,305	1,556	1,611	370	83	24	9	3	2
2018.10	송파구	잠실7동	3,487	486	792	886	1,036	221	47	12	5	2	-
2018.10	송파구	잠실2동	12,066	1,900	1,843	3,079	4,342	719	144	26	9	3	1
2018.10	송파구	잠실3동	12,366	2,015	2,505	3,261	3,687	703	147	33	10	1	4
2018.10	강동구	소계	177,513	61,273	37,819	34,762	33,289	8,058	1,715	424	116	31	26
2018.10	강동구	강일동	11,151	2,181	2,445	2,201	2,940	1,131	204	38	7	3	1
2018.10	강동구	상일동	4,208	1,134	900	936	943	218	53	14	7	1	2
2018.10	강동구	명일1동	8,184	1,967	1,621	1,945	2,058	449	110	19	11	2	2
2018.10	강동구	명일2동	5,895	986	1,029	1,292	2,030	448	82	19	8	1	-
2018.10	강동구	고덕1동	9,143	1,565	1,631	2,269	2,893	629	122	20	7	3	4
2018.10	강동구	고덕2동	3,511	1,503	794	591	463	126	20	9	3	-	2
2018.10	강동구	암사2동	5,880	1,767	1,310	1,303	1,202	225	58	9	3	1	2
2018.10	강동구	암사3동	6,353	1,054	1,275	1,643	1,812	411	103	33	15	2	5
2018.10	강동구	천호1동	12,904	5,034	2,933	2,478	1,865	465	94	23	8	3	1
2018.10	강동구	천호3동	13,580	6,308	2,919	2,187	1,642	398	95	25	3	2	1
2018.10	강동구	성내1동	8,192	2,323	1,832	1,831	1,712	397	69	23	4	-	1
2018.10	강동구	성내2동	12,425	5,901	2,741	1,957	1,396	326	75	22	6	1	-
2018.10	강동구	성내3동	10,212	3,720	2,153	2,008	1,809	419	72	24	5	1	1
2018.10	강동구	둔촌1동	187	128	23	14	17	3	2	-	-	-	-
2018.10	강동구	둔촌2동	11,163	3,379	2,377	2,340	2,401	527	104	29	3	2	1
2018.10	강동구	암사1동	16,321	6,127	3,645	3,098	2,680	585	142	32	9	2	1
2018.10	강동구	천호2동	17,618	8,367	3,817	2,770	2,061	449	119	28	7	-	-
2018.10	강동구	길동	20,586	7,829	4,374	3,899	3,365	852	191	57	10	7	2
2018.11	합계	합계	4,260,463	1,673,357	889,613	769,302	707,618	169,065	37,869	9,499	2,706	826	608
2018.11	종로구	소계	73,713	35,945	13,918	10,915	9,401	2,625	625	190	58	21	15
2018.11	종로구	사직동	4,519	2,156	881	692	560	166	33	20	7	1	3
2018.11	종로구	삼청동	1,411	748	249	188	146	58	15	5	1	1	-
2018.11	종로구	부암동	4,313	1,626	954	721	731	193	56	22	6	2	2
2018.11	종로구	평창동	7,596	2,471	1,644	1,484	1,432	426	96	25	9	7	2
2018.11	종로구	무악동	2,994	694	656	675	748	175	36	5	3	-	2
2018.11	종로구	교남동	4,553	1,584	1,112	872	770	155	37	15	6	2	-
2018.11	종로구	가회동	2,059	909	439	338	268	74	19	9	2	-	1
2018.11	종로구	종로1.2.3.4가동	5,293	4,155	541	308	212	54	15	5	3	-	-
2018.11	종로구	종로5·6가동	3,158	2,065	489	318	199	68	12	4	1	2	-
2018.11	종로구	이화동	4,500	2,663	784	521	384	119	17	11	-	1	-
2018.11	종로구	창신1동	2,996	1,753	571	342	231	77	18	4	-	-	-
2018.11	종로구	창신2동	4,169	1,926	849	661	524	159	39	8	2	1	-
2018.11	종로구	창신3동	2,877	855	664	635	498	186	33	3	3	-	-
2018.11	종로구	숭인1동	2,992	1,334	650	486	366	116	28	10	2	-	-
2018.11	종로구	숭인2동	5,714	3,695	893	566	425	98	28	7	2	-	-
2018.11	종로구	청운효자동	5,411	1,950	1,111	1,013	991	242	76	19	5	4	-
2018.11	종로구	혜화동	9,158	5,361	1,431	1,095	916	259	67	18	6	-	5
2018.11	중구	소계	61,418	29,724	12,742	9,248	7,270	1,796	461	114	32	10	21
2018.11	중구	소공동	1,072	598	198	150	99	18	6	1	-	-	2
2018.11	중구	회현동	3,274	2,235	439	296	221	64	11	6	2	-	-
2018.11	중구	명동	1,383	904	206	138	96	25	8	2	1	-	3
2018.11	중구	필동	2,289	1,421	397	230	174	51	10	4	1	-	1
2018.11	중구	장충동	2,678	1,637	467	258	222	71	17	2	1	-	3
2018.11	중구	광희동	2,898	1,830	512	276	202	49	22	5	1	-	1
2018.11	중구	을지로동	1,248	986	138	71	36	11	3	3	-	-	-
2018.11	중구	신당5동	4,487	2,093	938	701	565	133	41	12	2	2	-
2018.11	중구	황학동	6,493	3,421	1,356	893	620	154	41	6	1	1	-
2018.11	중구	중림동	5,779	2,441	1,251	1,030	823	167	46	15	6	-	-
2018.11	중구	신당동	4,456	2,699	822	475	345	81	28	4	-	2	-
2018.11	중구	다산동	6,910	3,035	1,604	1,108	896	204	44	12	4	-	3
2018.11	중구	약수동	7,784	2,778	1,992	1,550	1,090	284	66	15	5	-	4
2018.11	중구	청구동	6,457	2,450	1,519	1,185	990	247	49	7	4	3	3
2018.11	중구	동화동	4,210	1,196	903	887	891	237	69	20	4	2	1
2018.11	용산구	소계	108,938	50,698	22,224	17,040	14,112	3,619	894	231	72	24	24
2018.11	용산구	후암동	8,502	3,901	1,708	1,403	1,098	290	75	15	5	3	4
2018.11	용산구	용산2가동	5,509	2,786	1,206	790	542	144	32	8	1	-	-
2018.11	용산구	남영동	5,431	4,182	574	338	242	75	11	5	2	-	2
2018.11	용산구	원효로2동	6,026	2,002	1,287	1,194	1,145	290	71	22	8	2	5
2018.11	용산구	효창동	3,706	1,311	833	664	648	182	51	11	3	2	1
2018.11	용산구	용문동	5,363	1,874	1,267	1,041	885	228	51	11	4	1	1
2018.11	용산구	이촌1동	10,232	2,225	2,202	2,613	2,441	546	151	36	13	4	1
2018.11	용산구	이촌2동	3,866	1,295	1,006	800	573	146	31	8	7	-	-
2018.11	용산구	이태원1동	3,840	2,207	718	452	317	105	32	8	1	-	-
2018.11	용산구	이태원2동	4,945	2,610	1,023	669	468	125	39	7	3	-	1
2018.11	용산구	서빙고동	5,311	1,688	1,088	976	1,143	328	64	20	3	-	1
2018.11	용산구	보광동	7,750	3,994	1,666	1,066	767	198	43	12	3	1	-
2018.11	용산구	청파동	10,598	5,957	1,985	1,242	1,028	276	81	18	7	1	3
2018.11	용산구	원효로1동	7,363	3,376	1,577	1,166	951	228	44	12	5	3	1
2018.11	용산구	한강로동	9,502	5,290	1,799	1,227	907	200	57	17	2	2	1
2018.11	용산구	한남동	10,994	6,000	2,285	1,399	957	258	61	21	5	5	3
2018.11	성동구	소계	137,197	54,786	29,611	25,079	21,305	4,838	1,153	293	96	24	12
2018.11	성동구	왕십리2동	7,673	2,914	1,671	1,458	1,224	290	93	14	2	4	3
2018.11	성동구	마장동	10,669	4,546	2,274	1,761	1,568	395	84	23	12	4	2
2018.11	성동구	사근동	7,172	4,938	934	599	521	134	28	14	2	2	-
2018.11	성동구	행당1동	7,297	3,015	1,521	1,332	1,114	242	46	19	7	-	1
2018.11	성동구	행당2동	9,507	2,344	2,264	2,221	2,101	435	99	30	10	2	1
2018.11	성동구	응봉동	6,232	1,653	1,383	1,400	1,367	335	69	16	7	1	1
2018.11	성동구	금호1가동	6,610	2,020	1,661	1,403	1,185	252	70	15	3	1	-
2018.11	성동구	금호4가동	6,545	2,194	1,596	1,429	1,026	236	49	10	5	-	-
2018.11	성동구	성수1가1동	7,639	3,053	1,643	1,344	1,253	263	64	12	5	1	1
2018.11	성동구	성수1가2동	7,216	3,230	1,489	1,192	1,013	230	46	10	4	1	1
2018.11	성동구	성수2가1동	8,594	4,123	1,754	1,304	1,093	244	57	14	4	1	-
2018.11	성동구	성수2가3동	5,680	2,837	1,079	822	698	176	53	13	1	1	-
2018.11	성동구	송정동	5,524	2,677	1,119	839	673	169	36	9	1	1	-
2018.11	성동구	용답동	7,904	4,352	1,491	965	850	186	48	10	1	-	1
2018.11	성동구	왕십리도선동	11,615	4,221	2,466	2,292	2,061	429	110	27	9	-	-
2018.11	성동구	금호2.3가동	10,361	3,568	2,514	2,138	1,633	382	82	27	14	2	1
2018.11	성동구	옥수동	10,959	3,101	2,752	2,580	1,925	440	119	30	9	3	-
2018.11	광진구	소계	162,398	70,455	32,546	27,301	24,812	5,533	1,289	322	89	29	22
2018.11	광진구	화양동	15,302	11,779	1,940	800	617	118	37	9	2	-	-
2018.11	광진구	군자동	10,355	5,538	1,985	1,383	1,107	251	64	16	6	3	2
2018.11	광진구	중곡1동	7,923	3,703	1,799	1,293	877	190	41	14	5	1	-
2018.11	광진구	중곡2동	10,244	4,276	2,267	1,814	1,467	322	74	16	4	2	2
2018.11	광진구	중곡3동	8,473	3,829	1,918	1,371	1,037	259	47	10	1	1	-
2018.11	광진구	중곡4동	13,172	4,740	2,954	2,620	2,157	525	134	32	5	2	3
2018.11	광진구	능동	6,140	3,365	1,237	782	535	142	64	10	3	2	-
2018.11	광진구	구의1동	11,575	5,994	2,355	1,620	1,203	299	81	16	6	1	-
2018.11	광진구	구의2동	11,366	3,919	2,495	2,280	2,011	493	117	35	9	3	4
2018.11	광진구	구의3동	12,162	3,979	2,501	2,469	2,519	554	99	24	13	2	2
2018.11	광진구	광장동	11,996	2,174	1,813	2,957	4,119	725	157	37	11	3	-
2018.11	광진구	자양1동	11,353	5,387	2,411	1,685	1,441	326	80	16	3	2	2
2018.11	광진구	자양2동	11,288	3,874	2,494	2,287	2,003	469	111	37	7	3	3
2018.11	광진구	자양3동	11,043	2,761	2,307	2,520	2,689	579	130	40	9	4	4
2018.11	광진구	자양4동	10,006	5,137	2,070	1,420	1,030	281	53	10	5	-	-
2018.11	동대문구	소계	162,168	72,685	32,623	26,353	22,806	5,821	1,422	331	89	23	15
2018.11	동대문구	회기동	5,920	3,730	868	603	533	147	30	5	4	-	-
2018.11	동대문구	휘경1동	6,868	3,834	1,237	859	702	173	47	11	1	4	-
2018.11	동대문구	휘경2동	11,215	5,028	2,080	1,823	1,717	436	92	25	8	4	2
2018.11	동대문구	청량리동	10,521	4,878	2,300	1,598	1,270	357	98	17	2	-	1
2018.11	동대문구	용신동	16,460	9,408	2,995	1,946	1,549	431	100	27	4	-	-
2018.11	동대문구	제기동	12,806	6,697	2,506	1,732	1,338	392	114	21	3	2	1
2018.11	동대문구	전농1동	14,603	6,856	2,939	2,324	1,903	443	97	27	9	1	4
2018.11	동대문구	전농2동	7,717	2,111	1,806	1,714	1,534	398	119	30	3	-	2
2018.11	동대문구	답십리1동	12,298	4,599	2,511	2,389	2,102	530	124	30	10	1	2
2018.11	동대문구	답십리2동	12,029	4,092	2,795	2,357	2,115	509	120	31	8	2	-
2018.11	동대문구	장안1동	17,209	6,980	3,656	3,110	2,588	665	153	43	10	4	-
2018.11	동대문구	장안2동	12,777	4,273	2,683	2,644	2,433	569	139	24	9	2	1
2018.11	동대문구	이문1동	13,086	7,421	2,313	1,572	1,329	334	92	15	7	2	1
2018.11	동대문구	이문2동	8,659	2,778	1,934	1,682	1,693	437	97	25	11	1	1
2018.11	중랑구	소계	180,360	71,868	40,387	32,646	27,104	6,543	1,358	336	82	22	14
2018.11	중랑구	면목2동	12,187	5,272	2,700	2,050	1,645	414	84	14	7	1	-
2018.11	중랑구	면목4동	9,432	3,951	2,105	1,683	1,312	297	61	18	5	-	-
2018.11	중랑구	면목5동	4,595	1,881	1,091	808	632	148	26	7	2	-	-
2018.11	중랑구	면목7동	10,110	4,204	2,281	1,810	1,398	333	58	19	5	2	-
2018.11	중랑구	상봉1동	10,147	2,986	2,301	2,196	2,129	425	81	24	3	2	-
2018.11	중랑구	상봉2동	10,152	5,555	2,064	1,338	934	194	45	12	7	2	1
2018.11	중랑구	중화1동	8,897	3,097	2,135	1,736	1,471	366	67	15	8	1	1
2018.11	중랑구	중화2동	14,339	7,154	3,151	2,110	1,476	352	69	21	3	2	1
2018.11	중랑구	묵1동	14,471	4,508	3,176	3,085	2,820	675	157	36	12	-	2
2018.11	중랑구	묵2동	9,135	3,724	2,074	1,677	1,257	319	63	15	1	3	2
2018.11	중랑구	망우3동	8,496	3,607	2,006	1,471	1,092	243	61	12	2	2	-
2018.11	중랑구	신내1동	14,667	3,338	3,196	3,150	3,587	1,099	233	51	10	2	1
2018.11	중랑구	신내2동	9,005	2,626	2,181	2,033	1,705	352	80	18	8	1	1
2018.11	중랑구	면목본동	17,470	8,083	3,861	2,871	2,078	457	88	25	3	2	2
2018.11	중랑구	면목3.8동	12,563	5,446	2,860	2,148	1,614	372	92	27	3	1	-
2018.11	중랑구	망우본동	14,694	6,436	3,205	2,480	1,954	497	93	22	3	1	3
2018.11	성북구	소계	186,638	70,939	38,678	34,646	31,951	7,868	1,868	500	116	31	41
2018.11	성북구	돈암1동	6,382	1,770	1,529	1,404	1,277	304	74	19	2	1	2
2018.11	성북구	돈암2동	8,555	1,527	1,768	2,164	2,310	586	140	38	16	4	2
2018.11	성북구	안암동	8,802	5,553	1,377	894	763	167	35	7	2	3	1
2018.11	성북구	보문동	7,969	3,659	1,591	1,295	1,128	240	43	9	2	-	2
2018.11	성북구	정릉1동	7,051	2,068	1,510	1,562	1,429	359	90	26	4	1	2
2018.11	성북구	정릉2동	9,643	2,938	2,239	2,038	1,836	440	109	34	5	2	2
2018.11	성북구	정릉3동	7,611	3,803	1,451	1,132	900	251	56	11	3	1	3
2018.11	성북구	정릉4동	11,027	3,557	2,535	2,346	1,970	462	118	29	8	1	1
2018.11	성북구	길음1동	13,014	2,615	2,370	3,196	3,830	761	184	43	7	2	6
2018.11	성북구	길음2동	4,957	1,889	989	883	896	229	55	14	2	-	-
2018.11	성북구	월곡1동	10,733	3,091	2,365	2,272	2,278	547	142	27	8	1	2
2018.11	성북구	월곡2동	8,953	3,751	1,788	1,539	1,379	370	94	20	8	1	3
2018.11	성북구	장위1동	9,045	3,299	2,101	1,684	1,456	382	82	33	4	2	2
2018.11	성북구	장위2동	6,648	2,576	1,565	1,229	920	265	67	19	6	1	-
2018.11	성북구	장위3동	4,808	1,687	1,046	900	877	228	51	17	2	-	-
2018.11	성북구	성북동	8,052	3,662	1,711	1,214	1,008	324	90	28	7	2	6
2018.11	성북구	삼선동	12,642	6,048	2,439	1,861	1,743	415	103	24	7	2	-
2018.11	성북구	동선동	8,874	5,469	1,453	963	715	197	53	15	6	1	2
2018.11	성북구	종암동	17,088	6,176	3,463	3,298	3,106	815	159	56	7	4	4
2018.11	성북구	석관동	14,784	5,801	3,388	2,772	2,130	526	123	31	10	2	1
2018.11	강북구	소계	143,319	57,186	32,987	25,673	20,660	5,272	1,149	256	89	21	26
2018.11	강북구	번1동	10,177	5,258	2,148	1,431	1,029	236	62	8	5	-	-
2018.11	강북구	번2동	7,555	2,529	2,082	1,530	1,056	262	76	12	6	-	2
2018.11	강북구	번3동	7,629	2,119	2,122	1,622	1,285	364	80	30	6	1	-
2018.11	강북구	수유1동	10,329	4,520	2,315	1,733	1,307	354	77	11	8	1	3
2018.11	강북구	수유2동	9,587	3,341	2,408	1,858	1,463	390	95	21	8	1	2
2018.11	강북구	수유3동	12,368	6,388	2,553	1,845	1,193	303	64	13	3	3	3
2018.11	강북구	삼양동	11,799	4,623	2,681	2,207	1,702	476	78	20	7	3	2
2018.11	강북구	미아동	11,218	5,386	2,425	1,717	1,283	318	65	13	7	2	2
2018.11	강북구	송중동	13,021	5,473	2,808	2,220	1,880	485	109	35	5	3	3
2018.11	강북구	송천동	13,766	6,089	3,115	2,233	1,765	464	73	16	9	-	2
2018.11	강북구	삼각산동	11,877	2,513	2,460	2,725	3,305	695	136	34	7	1	1
2018.11	강북구	우이동	9,510	3,464	2,362	1,833	1,353	372	95	16	7	4	4
2018.11	강북구	인수동	14,483	5,483	3,508	2,719	2,039	553	139	27	11	2	2
2018.11	도봉구	소계	138,006	42,968	32,505	28,992	25,530	6,124	1,387	355	93	40	12
2018.11	도봉구	쌍문1동	9,190	2,997	2,221	1,899	1,534	405	100	24	7	2	1
2018.11	도봉구	쌍문2동	8,716	2,953	2,181	1,770	1,374	322	91	20	2	-	3
2018.11	도봉구	쌍문3동	7,677	2,958	1,846	1,408	1,103	285	58	15	3	-	1
2018.11	도봉구	쌍문4동	7,176	1,506	1,500	1,714	1,930	432	73	15	5	1	-
2018.11	도봉구	방학1동	12,734	4,463	2,907	2,431	2,167	593	120	40	7	6	-
2018.11	도봉구	방학2동	9,566	3,643	2,331	1,810	1,341	337	82	18	2	2	-
2018.11	도봉구	방학3동	10,140	1,782	2,249	2,584	2,674	649	150	34	12	5	1
2018.11	도봉구	창1동	10,892	3,444	2,479	2,340	2,088	426	89	22	2	2	-
2018.11	도봉구	창2동	12,391	3,621	2,946	2,757	2,310	547	147	41	15	7	-
2018.11	도봉구	창3동	6,680	2,502	1,629	1,256	979	239	55	17	1	2	-
