"측정일자","권역코드","권역명","측정소코드","측정소명","미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)","초미세먼지(㎍/㎥)"
"20191121","103","서남권","111221","구로구","38","16","0.008","0.037","0.5","0.004"
"20191121","103","서남권","111231","영등포구","31","17","0.006","0.039","0.5","0.004"
"20191121","103","서남권","111241","동작구","43","21","0.004","0.051","0.7","0.004"
"20191121","103","서남권","111251","관악구","38","17","0.003","0.052","0.9","0.004"
"20191121","103","서남권","111281","금천구","33","18","0.004","0.046","0.7","0.004"
"20191121","103","서남권","111301","양천구","44","20","0.004","0.047","0.7","0.004"
"20191121","104","동남권","111261","강남구","42","18","0.003","0.042","0.6","0.003"
"20191121","104","동남권","111262","서초구","42","16","0.009","0.053","0.5","0.005"
"20191121","104","동남권","111273","송파구","33","12","0.003","0.045","0.7","0.004"
"20191121","104","동남권","111274","강동구","49","21","0.005","0.04","0.6","0.003"
"20191120","100","도심권","111121","중구","20","11","0.016","0.027","0.5","0.003"
"20191120","100","도심권","111123","종로구","20","11","0.014","0.024","0.5","0.003"
"20191120","100","도심권","111131","용산구","16","8","0.012","0.03","0.4","0.003"
"20191120","101","서북권","111181","은평구","23","9","0.018","0.024","0.9","0.005"
"20191120","101","서북권","111191","서대문구","22","8","0.015","0.023","1","0.006"
"20191120","101","서북권","111201","마포구","26","9","0.011","0.032","0.5","0.003"
"20191120","102","동북권","111141","광진구","21","9","0.015","0.021","0.6","0.002"
"20191120","102","동북권","111142","성동구","19","11","0.015","0.027","0.4","0.004"
"20191120","102","동북권","111151","중랑구","22","8","0.012","0.029","0.5","0.003"
"20191120","102","동북권","111152","동대문구","22","8","0.014","0.027","0.5","0.003"
"20191120","102","동북권","111161","성북구","27","8","0.015","0.026","0.4","0.003"
"20191120","102","동북권","111171","도봉구","18","10","0.018","0.02","0.5","0.002"
"20191120","102","동북권","111291","강북구","23","11","0.019","0.016","0.4","0.003"
"20191120","102","동북권","111311","노원구","21","12","0.017","0.021","0.5","0.005"
"20191120","103","서남권","111212","강서구","27","12","0.016","0.027","0.4","0.005"
"20191120","103","서남권","111221","구로구","19","9","0.019","0.024","0.3","0.003"
"20191120","103","서남권","111231","영등포구","20","12","0.013","0.027","0.3","0.004"
"20191120","103","서남권","111241","동작구","27","13","0.012","0.032","0.4","0.003"
"20191120","103","서남권","111251","관악구","25","10","0.017","0.031","0.5","0.003"
"20191120","103","서남권","111281","금천구","23","13","0.012","0.031","0.5","0.003"
"20191120","103","서남권","111301","양천구","30","13","0.013","0.029","0.5","0.005"
"20191120","104","동남권","111261","강남구","25","11","0.016","0.027","0.5","0.003"
"20191120","104","동남권","111262","서초구","25","8","0.018","0.036","0.3","0.005"
"20191120","104","동남권","111273","송파구","19","5","0.013","0.033","0.5","0.004"
"20191120","104","동남권","111274","강동구","35","16","0.012","0.033","0.5","0.003"
"20191119","100","도심권","111121","중구","26","10","0.023","0.016","0.3","0.003"
"20191119","100","도심권","111123","종로구","28","9","0.019","0.014","0.4","0.003"
"20191119","100","도심권","111131","용산구","23","7","0.018","0.021","0.3","0.003"
"20191119","101","서북권","111181","은평구","33","10","0.025","0.015","0.7","0.005"
"20191119","101","서북권","111191","서대문구","32","6","0.021","0.014","0.7","0.004"
"20191119","101","서북권","111201","마포구","31","7","0.017","0.021","0.4","0.003"
"20191119","102","동북권","111141","광진구","28","7","0.021","0.014","0.5","0.002"
"20191119","102","동북권","111142","성동구","27","10","0.022","0.018","0.3","0.003"
"20191119","102","동북권","111151","중랑구","30","6","0.032","0.017","0.4","0.003"
"20191119","102","동북권","111152","동대문구","30","6","0.024","0.015","0.4","0.002"
"20191119","102","동북권","111161","성북구","33","6","0.022","0.014","0.9","0.003"
"20191119","102","동북권","111171","도봉구","21","6","0.027","0.011","0.4","0.002"
"20191119","102","동북권","111291","강북구","36","10","0.025","0.009","0.3","0.003"
"20191119","102","동북권","111311","노원구","26","11","0.022","0.012","0.3","0.004"
"20191119","103","서남권","111212","강서구","36","11","0.021","0.018","0.3","0.004"
"20191119","103","서남권","111221","구로구","27","8","0.024","0.017","0.2","0.003"
"20191119","103","서남권","111231","영등포구","26","10","0.017","0.02","0.3","0.004"
"20191119","103","서남권","111241","동작구","37","12","0.019","0.017","0.3","0.003"
"20191119","103","서남권","111251","관악구","33","8","0.018","0.02","0.3","0.003"
"20191119","103","서남권","111281","금천구","27","10","0.017","0.02","0.3","0.003"
"20191119","103","서남권","111301","양천구","38","12","0.018","0.02","0.4","0.004"
"20191119","104","동남권","111261","강남구","32","9","0.024","0.016","0.4","0.003"
"20191119","104","동남권","111262","서초구","30","6","0.026","0.022","0.2","0.005"
"20191119","104","동남권","111273","송파구","27","5","0.018","0.022","0.4","0.003"
"20191119","104","동남권","111274","강동구","42","12","0.021","0.017","0.3","0.003"
"20191118","100","도심권","111121","중구","66","11","0.024","0.016","0.4","0.002"
"20191118","100","도심권","111123","종로구","71","12","0.021","0.015","0.4","0.003"
"20191118","100","도심권","111131","용산구","64","10","0.023","0.017","0.4","0.002"
"20191118","101","서북권","111181","은평구","124","15","0.027","0.014","0.8","0.004"
"20191118","101","서북권","111191","서대문구","76","10","0.024","0.013","0.7","0.003"
"20191118","101","서북권","111201","마포구","78","11","0.021","0.016","0.4","0.002"
"20191118","102","동북권","111141","광진구","78","12","0.022","0.014","0.6","0.002"
"20191118","102","동북권","111142","성동구","75","15","0.022","0.018","0.4","0.002"
"20191118","102","동북권","111151","중랑구","79","10","0.02","0.017","0.4","0.002"
"20191118","102","동북권","111152","동대문구","77","8","0.023","0.015","0.4","0.002"
"20191118","102","동북권","111161","성북구","96","9","0.025","0.014","0.9","0.002"
"20191118","102","동북권","111171","도봉구","77","10","0.029","0.01","0.4","0.002"
"20191118","102","동북권","111291","강북구","98","17","0.03","0.008","0.4","0.002"
"20191118","102","동북권","111311","노원구","56","15","0.022","0.006","0.4","0.004"
"20191118","103","서남권","111212","강서구","90","15","0.026","0.013","0.3","0.004"
"20191118","103","서남권","111221","구로구","90","16","0.03","0.013","0.3","0.003"
"20191118","103","서남권","111231","영등포구","66","14","0.021","0.015","0.3","0.003"
"20191118","103","서남권","111241","동작구","86","16","0.023","0.014","0.3","0.003"
"20191118","103","서남권","111251","관악구","76","8","0.023","0.016","0.4","0.003"
"20191118","103","서남권","111281","금천구","66","15","0.021","0.015","0.3","0.003"
"20191118","103","서남권","111301","양천구","90","14","0.024","0.016","0.4","0.004"
"20191118","104","동남권","111261","강남구","81","12","0.026","0.017","0.4","0.002"
"20191118","104","동남권","111262","서초구","89","14","0.03","0.014","0.2","0.003"
"20191118","104","동남권","111273","송파구","66","13","0.02","0.021","0.4","0.003"
"20191118","104","동남권","111274","강동구","154","17","0.022","0.017","0.4","0.003"
"20191117","100","도심권","111121","중구","29","17","0.006","0.041","0.6","0.003"
"20191117","100","도심권","111123","종로구","26","16","0.008","0.035","0.6","0.003"
"20191117","100","도심권","111131","용산구","19","13","0.009","0.035","0.5","0.002"
"20191117","101","서북권","111181","은평구","28","14","0.027","0.023","0.8","0.004"
"20191117","101","서북권","111191","서대문구","26","9","0.029","0.016","0.8","0.004"
"20191117","101","서북권","111201","마포구","28","15","0.009","0.037","0.6","0.003"
"20191117","102","동북권","111141","광진구","20","12","0.012","0.019","0.6","0.002"
"20191117","102","동북권","111142","성동구","22","15","0.008","0.032","0.5","0.002"
"20191117","102","동북권","111151","중랑구","25","10","0.012","0.025","0.5","0.002"
"20191117","102","동북권","111152","동대문구","31","15","0.006","0.038","0.6","0.002"
"20191117","102","동북권","111161","성북구","38","13","0.007","0.037","1.3","0.002"
"20191117","102","동북권","111171","도봉구","24","17","0.007","0.032","0.8","0.002"
"20191117","102","동북권","111291","강북구","31","17","0.012","0.029","0.7","0.002"
"20191117","102","동북권","111311","노원구","30","22","0.004","0.006","0.8","0.004"
"20191117","103","서남권","111212","강서구","34","20","0.009","0.037","0.7","0.004"
"20191117","103","서남권","111221","구로구","27","22","0.012","0.032","0.4","0.004"
"20191117","103","서남권","111231","영등포구","22","17","0.009","0.034","0.5","0.002"
"20191117","103","서남권","111241","동작구","33","20","0.006","0.041","0.6","0.003"
"20191117","103","서남권","111251","관악구","31","15","0.009","0.041","0.6","0.003"
"20191117","103","서남권","111281","금천구","26","18","0.008","0.039","0.6","0.003"
"20191117","103","서남권","111301","양천구","34","19","0.007","0.041","0.6","0.004"
"20191117","104","동남권","111261","강남구","28","13","0.01","0.034","0.5","0.002"
"20191117","104","동남권","111262","서초구","30","20","0.01","0.034","0.4","0.002"
"20191117","104","동남권","111273","송파구","24","15","0.005","0.037","0.6","0.003"
"20191117","104","동남권","111274","강동구","0","17","0.008","0.031","0.5","0.003"
"20191116","100","도심권","111121","중구","31","21","0.005","0.043","0.7","0.003"
"20191116","100","도심권","111123","종로구","31","21","0.005","0.039","0.8","0.003"
"20191116","100","도심권","111131","용산구","23","16","0.005","0.04","0.6","0.003"
"20191116","101","서북권","111181","은평구","29","20","0.006","0.038","0.9","0.004"
"20191116","101","서북권","111191","서대문구","27","14","0.006","0.033","1.1","0.004"
"20191116","101","서북권","111201","마포구","32","23","0.004","0.048","0.8","0.003"
"20191116","102","동북권","111141","광진구","25","17","0.007","0.025","0.6","0.002"
"20191116","102","동북권","111142","성동구","28","21","0.005","0.037","0.6","0.003"
"20191116","102","동북권","111151","중랑구","29","15","0.005","0.033","0.6","0.002"
"20191116","102","동북권","111152","동대문구","35","19","0.005","0.04","0.7","0.002"
"20191116","102","동북권","111161","성북구","43","16","0.005","0.038","1.2","0.002"
"20191116","102","동북권","111171","도봉구","23","19","0.005","0.03","0.6","0.002"
"20191116","102","동북권","111291","강북구","30","17","0.007","0.03","0.6","0.002"
"20191116","102","동북권","111311","노원구","27","19","0.005","0.004","0.6","0.004"
"20191116","103","서남권","111212","강서구","48","28","0.004","0.043","0.9","0.005"
"20191116","103","서남권","111221","구로구","42","30","0.01","0.036","0.5","0.004"
"20191116","103","서남권","111231","영등포구","34","24","0.006","0.041","0.7","0.003"
"20191116","103","서남권","111241","동작구","34","24","0.006","0.042","0.6","0.003"
"20191116","103","서남권","111251","관악구","37","21","0.005","0.045","0.7","0.003"
"20191116","103","서남권","111281","금천구","27","20","0.004","0.04","0.6","0.003"
"20191116","103","서남권","111301","양천구","42","26","0.004","0.047","0.8","0.004"
"20191116","104","동남권","111261","강남구","31","17","0.01","0.038","0.6","0.002"
"20191116","104","동남권","111262","서초구","44","30","0.009","0.04","0.5","0.002"
"20191116","104","동남권","111273","송파구","32","21","0.005","0.038","0.7","0.003"
"20191116","104","동남권","111274","강동구","0","18","0.007","0.032","0.5","0.003"
"20191115","100","도심권","111121","중구","22","13","0.004","0.046","0.7","0.003"
"20191115","100","도심권","111123","종로구","22","13","0.003","0.043","0.7","0.003"
"20191115","100","도심권","111131","용산구","16","10","0.004","0.043","0.5","0.003"
"20191115","101","서북권","111181","은평구","22","13","0.008","0.04","0.8","0.004"
"20191115","101","서북권","111191","서대문구","21","8","0.006","0.036","0.9","0.004"
"20191115","101","서북권","111201","마포구","24","14","0.005","0.043","0.6","0.003"
"20191115","102","동북권","111141","광진구","22","13","0.003","0.032","0.6","0.002"
"20191115","102","동북권","111142","성동구","20","14","0.003","0.042","0.5","0.003"
"20191115","102","동북권","111151","중랑구","21","9","0.007","0.036","0.5","0.002"
"20191115","102","동북권","111152","동대문구","24","11","0.003","0.043","0.6","0.002"
"20191115","102","동북권","111161","성북구","28","9","0.002","0.042","1.2","0.003"
"20191115","102","동북권","111171","도봉구","15","10","0.003","0.034","0.7","0.002"
"20191115","102","동북권","111291","강북구","23","13","0.004","0.038","0.6","0.002"
"20191115","102","동북권","111311","노원구","20","14","0.004","0.007","0.5","0.004"
"20191115","103","서남권","111212","강서구","27","15","0.005","0.042","0.6","0.003"
"20191115","103","서남권","111221","구로구","23","20","0.011","0.035","0.4","0.004"
"20191115","103","서남권","111231","영등포구","20","15","0.007","0.038","0.5","0.003"
"20191115","103","서남권","111241","동작구","27","16","0.008","0.041","0.5","0.003"
"20191115","103","서남권","111251","관악구","27","12","0.011","0.043","0.6","0.003"
"20191115","103","서남권","111281","금천구","23","14","0.01","0.035","0.5","0.003"
"20191115","103","서남권","111301","양천구","31","16","0.005","0.044","0.6","0.004"
"20191115","104","동남권","111261","강남구","26","12","0.007","0.042","0.5","0.003"
"20191115","104","동남권","111262","서초구","26","17","0.011","0.039","0.4","0.002"
"20191115","104","동남권","111273","송파구","21","13","0.003","0.043","0.6","0.003"
"20191115","104","동남권","111274","강동구","31","19","0.004","0.039","0.5","0.003"
"20191114","100","도심권","111121","중구","16","7","0.024","0.017","0.3","0.003"
"20191114","100","도심권","111123","종로구","19","6","0.021","0.015","0.3","0.003"
"20191114","100","도심권","111131","용산구","13","4","0.021","0.018","0.3","0.003"
"20191114","101","서북권","111181","은평구","21","5","0.025","0.016","0.6","0.004"
"20191114","101","서북권","111191","서대문구","21","3","0.024","0.013","0.7","0.004"
"20191114","101","서북권","111201","마포구","21","5","0.021","0.018","0.3","0.002"
"20191114","102","동북권","111141","광진구","18","6","0.022","0.014","0.3","0.002"
"20191114","102","동북권","111142","성동구","19","9","0.025","0.016","0.3","0.003"
"20191114","102","동북권","111151","중랑구","18","3","0.025","0.016","0.3","0.002"
"20191114","102","동북권","111152","동대문구","18","3","0.022","0.015","0.3","0.002"
"20191114","102","동북권","111161","성북구","22","2","0.024","0.015","0.9","0.003"
"20191114","102","동북권","111171","도봉구","10","3","0.026","0.012","0.3","0.001"
"20191114","102","동북권","111291","강북구","21","6","0.028","0.01","0.3","0.002"
"20191114","102","동북권","111311","노원구","15","8","0.022","0.006","0.3","0.004"
"20191114","103","서남권","111212","강서구","22","7","0.023","0.017","0.3","0.003"
"20191114","103","서남권","111221","구로구","19","9","0.028","0.016","0.2","0.004"
"20191114","103","서남권","111231","영등포구","17","6","0.019","0.018","0.2","0.003"
"20191114","103","서남권","111241","동작구","25","8","0.021","0.017","0.3","0.003"
"20191114","103","서남권","111251","관악구","22","5","0.02","0.018","0.3","0.002"
"20191114","103","서남권","111281","금천구","20","8","0.02","0.018","0.3","0.003"
"20191114","103","서남권","111301","양천구","25","7","0.022","0.019","0.3","0.004"
"20191114","104","동남권","111261","강남구","20","6","0.025","0.016","0.3","0.002"
"20191114","104","동남권","111262","서초구","21","8","0.028","0.017","0.2","0.002"
"20191114","104","동남권","111273","송파구","18","5","0.019","0.021","0.3","0.003"
"20191114","104","동남권","111274","강동구","26","19","0.022","0.018","0.3","0.003"
"20191113","100","도심권","111121","중구","34","22","0.007","0.041","0.8","0.004"
"20191113","100","도심권","111123","종로구","34","20","0.007","0.037","0.8","0.004"
"20191113","100","도심권","111131","용산구","27","19","0.006","0.04","0.6","0.003"
"20191113","101","서북권","111181","은평구","31","21","0.009","0.038","0.9","0.004"
"20191113","101","서북권","111191","서대문구","32","16","0.008","0.032","0.9","0.004"
"20191113","101","서북권","111201","마포구","33","21","0.007","0.04","0.7","0.003"
"20191113","102","동북권","111141","광진구","42","23","0.005","0.028","0.7","0.003"
"20191113","102","동북권","111142","성동구","30","20","0.006","0.036","0.6","0.003"
"20191113","102","동북권","111151","중랑구","36","18","0.006","0.034","0.7","0.002"
"20191113","102","동북권","111152","동대문구","37","19","0.006","0.037","0.7","0.003"
"20191113","102","동북권","111161","성북구","45","14","0.007","0.037","1.2","0.003"
"20191113","102","동북권","111171","도봉구","25","18","0.009","0.029","0.7","0.003"
"20191113","102","동북권","111291","강북구","38","23","0.011","0.029","0.6","0.003"
"20191113","102","동북권","111311","노원구","32","23","0.006","0.022","0.7","0.005"
"20191113","103","서남권","111212","강서구","44","27","0.008","0.037","0.7","0.005"
"20191113","103","서남권","111221","구로구","40","32","0.012","0.031","0.5","0.004"
"20191113","103","서남권","111231","영등포구","33","24","0.009","0.036","0.6","0.003"
"20191113","103","서남권","111241","동작구","41","28","0.009","0.038","0.6","0.004"
"20191113","103","서남권","111251","관악구","39","20","0.008","0.041","0.7","0.004"
"20191113","103","서남권","111281","금천구","33","23","0.006","0.039","0.6","0.004"
"20191113","103","서남권","111301","양천구","46","26","0.006","0.04","0.7","0.005"
"20191113","104","동남권","111261","강남구","40","21","0.011","0.038","0.7","0.003"
"20191113","104","동남권","111262","서초구","44","27","0.012","0.035","0.5","0.003"
"20191113","104","동남권","111273","송파구","34","21","0.005","0.037","0.7","0.003"
"20191113","104","동남권","111274","강동구","55","19","0.005","0.034","0.6","0.003"
"20191112","100","도심권","111121","중구","36","22","0.005","0.049","0.8","0.004"
"20191112","100","도심권","111123","종로구","38","23","0.005","0.045","0.8","0.004"
"20191112","100","도심권","111131","용산구","31","19","0.005","0.045","0.7","0.003"
"20191112","101","서북권","111181","은평구","33","20","0.008","0.042","0.9","0.005"
"20191112","101","서북권","111191","서대문구","34","16","0.006","0.037","1","0.005"
"20191112","101","서북권","111201","마포구","40","20","0.005","0.048","0.8","0.003"
"20191112","102","동북권","111141","광진구","45","24","0.003","0.035","0.8","0.003"
"20191112","102","동북권","111142","성동구","37","20","0.004","0.048","0.7","0.004"
"20191112","102","동북권","111151","중랑구","39","16","0.005","0.039","0.7","0.002"
"20191112","102","동북권","111152","동대문구","43","19","0.005","0.047","0.8","0.003"
"20191112","102","동북권","111161","성북구","48","15","0.004","0.045","1.1","0.003"
"20191112","102","동북권","111171","도봉구","25","16","0.006","0.032","0.7","0.003"
"20191112","102","동북권","111291","강북구","39","23","0.009","0.031","0.6","0.003"
"20191112","102","동북권","111311","노원구","32","23","0.005","0.023","0.7","0.004"
"20191112","103","서남권","111212","강서구","46","25","0.004","0.048","0.8","0.006"
"20191112","103","서남권","111221","구로구","41","30","0.01","0.04","0.5","0.005"
"20191112","103","서남권","111231","영등포구","35","22","0.006","0.044","0.6","0.003"
"20191112","103","서남권","111241","동작구","41","21","0.008","0.042","0.6","0.003"
"20191112","103","서남권","111251","관악구","44","21","0.005","0.048","0.7","0.004"
"20191112","103","서남권","111281","금천구","32","19","0.005","0.043","0.6","0.004"
"20191112","103","서남권","111301","양천구","46","23","0.004","0.051","0.8","0.006"
"20191112","104","동남권","111261","강남구","44","20","0.01","0.047","0.7","0.003"
"20191112","104","동남권","111262","서초구","50","27","0.009","0.046","0.6","0.003"
"20191112","104","동남권","111273","송파구","38","21","0.003","0.046","0.7","0.002"
"20191112","104","동남권","111274","강동구","50","21","0.004","0.042","0.6","0.003"
"20191111","100","도심권","111121","중구","20","13","0.027","0.022","0.5","0.003"
"20191111","100","도심권","111123","종로구","23","14","0.023","0.021","0.5","0.003"
"20191111","100","도심권","111131","용산구","17","11","0.023","0.028","0.5","0.003"
"20191111","101","서북권","111181","은평구","24","18","0.03","0.021","0.8","0.004"
"20191111","101","서북권","111191","서대문구","24","10","0.025","0.022","0.7","0.004"
"20191111","101","서북권","111201","마포구","24","12","0.024","0.028","0.5","0.003"
"20191111","102","동북권","111141","광진구","29","18","0.022","0.021","0.6","0.002"
"20191111","102","동북권","111142","성동구","27","15","0.025","0.025","0.5","0.003"
"20191111","102","동북권","111151","중랑구","24","10","0.023","0.024","0.6","0.002"
"20191111","102","동북권","111152","동대문구","25","12","0.027","0.023","0.5","0.002"
"20191111","102","동북권","111161","성북구","33","10","0.025","0.025","0.8","0.002"
"20191111","102","동북권","111171","도봉구","19","14","0.029","0.017","0.6","0.002"
"20191111","102","동북권","111291","강북구","27","16","0.027","0.015","0.5","0.002"
"20191111","102","동북권","111311","노원구","22","17","0.023","0.013","0.5","0.004"
"20191111","103","서남권","111212","강서구","26","15","0.026","0.022","0.5","0.004"
"20191111","103","서남권","111221","구로구","28","21","0.031","0.022","0.4","0.004"
"20191111","103","서남권","111231","영등포구","23","17","0.023","0.025","0.5","0.002"
"20191111","103","서남권","111241","동작구","26","15","0.024","0.022","0.5","0.003"
"20191111","103","서남권","111251","관악구","27","12","0.025","0.026","0.5","0.003"
"20191111","103","서남권","111281","금천구","21","13","0.022","0.026","0.5","0.003"
"20191111","103","서남권","111301","양천구","31","14","0.036","0.025","0.6","0.006"
"20191111","104","동남권","111261","강남구","25","13","0.031","0.026","0.5","0.002"
"20191111","104","동남권","111262","서초구","28","19","0.032","0.022","0.4","0.003"
"20191111","104","동남권","111273","송파구","25","15","0.021","0.029","0.6","0.002"
"20191111","104","동남권","111274","강동구","31","1","0.025","0.024","0.5","0.003"
"20191110","100","도심권","111121","중구","38","26","0.009","0.046","0.7","0.004"
"20191110","100","도심권","111123","종로구","39","26","0.01","0.04","0.7","0.004"
"20191110","100","도심권","111131","용산구","36","27","0.012","0.043","0.6","0.004"
"20191110","101","서북권","111181","은평구","37","25","0.02","0.034","0.8","0.005"
"20191110","101","서북권","111191","서대문구","36","19","0.016","0.033","0.8","0.005"
"20191110","101","서북권","111201","마포구","41","27","0.012","0.044","0.7","0.004"
"20191110","102","동북권","111141","광진구","48","29","0.011","0.029","0.6","0.003"
"20191110","102","동북권","111142","성동구","0","25","0.012","0.039","0.6","0.003"
"20191110","102","동북권","111151","중랑구","45","24","0.012","0.033","0.6","0.003"
"20191110","102","동북권","111152","동대문구","47","25","0.011","0.04","0.6","0.003"
"20191110","102","동북권","111161","성북구","48","19","0.01","0.041","1","0.003"
"20191110","102","동북권","111171","도봉구","31","23","0.011","0.033","0.7","0.003"
"20191110","102","동북권","111291","강북구","46","31","0.013","0.033","0.6","0.003"
"20191110","102","동북권","111311","노원구","40","30","0.01","0.022","0.7","0.005"
"20191110","103","서남권","111212","강서구","51","32","0.012","0.043","0.7","0.004"
"20191110","103","서남권","111221","구로구","44","35","0.017","0.036","0.5","0.004"
"20191110","103","서남권","111231","영등포구","37","26","0.012","0.039","0.6","0.002"
"20191110","103","서남권","111241","동작구","45","31","0.013","0.041","0.6","0.004"
"20191110","103","서남권","111251","관악구","46","25","0.012","0.043","0.7","0.004"
"20191110","103","서남권","111281","금천구","35","25","0.013","0.04","0.6","0.003"
"20191110","103","서남권","111301","양천구","53","31","0.016","0.046","0.7","0.007"
"20191110","104","동남권","111261","강남구","47","26","0.018","0.039","0.6","0.003"
"20191110","104","동남권","111262","서초구","50","31","0.017","0.037","0.5","0.003"
"20191110","104","동남권","111273","송파구","38","24","0.011","0.037","0.7","0.003"
"20191110","104","동남권","111274","강동구","54","33","0.011","0.035","0.6","0.004"
"20191109","100","도심권","111121","중구","35","19","0.013","0.044","0.7","0.004"
"20191109","100","도심권","111123","종로구","41","22","0.011","0.041","0.7","0.004"
"20191109","100","도심권","111131","용산구","36","20","0.01","0.047","0.6","0.004"
"20191109","101","서북권","111181","은평구","32","15","0.019","0.035","0.7","0.004"
"20191109","101","서북권","111191","서대문구","35","12","0.015","0.032","0.9","0.006"
"20191109","101","서북권","111201","마포구","42","20","0.012","0.046","0.7","0.003"
"20191109","102","동북권","111141","광진구","52","23","0.008","0.034","0.6","0.003"
"20191109","102","동북권","111142","성동구","50","22","0.01","0.047","0.6","0.003"
"20191109","102","동북권","111151","중랑구","44","17","0.01","0.041","0.6","0.003"
"20191109","102","동북권","111152","동대문구","52","21","0.012","0.043","0.7","0.003"
"20191109","102","동북권","111161","성북구","53","16","0.011","0.044","1","0.003"
"20191109","102","동북권","111171","도봉구","33","18","0.016","0.03","0.7","0.003"
"20191109","102","동북권","111291","강북구","45","24","0.017","0.029","0.6","0.003"
"20191109","102","동북권","111311","노원구","41","28","0.011","0.023","0.7","0.005"
"20191109","103","서남권","111212","강서구","55","23","0.014","0.038","0.6","0.007"
"20191109","103","서남권","111221","구로구","43","26","0.017","0.038","0.4","0.005"
"20191109","103","서남권","111231","영등포구","39","20","0.012","0.039","0.5","0.001"
"20191109","103","서남권","111241","동작구","44","23","0.012","0.044","0.6","0.004"
"20191109","103","서남권","111251","관악구","49","21","0.011","0.048","0.7","0.004"
"20191109","103","서남권","111281","금천구","39","23","0.009","0.047","0.6","0.004"
"20191109","103","서남권","111301","양천구","52","23","0.018","0.045","0.7","0.006"
"20191109","104","동남권","111261","강남구","50","24","0.016","0.047","0.7","0.005"
"20191109","104","동남권","111262","서초구","52","24","0.016","0.043","0.5","0.003"
"20191109","104","동남권","111273","송파구","40","19","0.008","0.049","0.8","0.003"
"20191109","104","동남권","111274","강동구","54","31","0.009","0.046","0.6","0.003"
"20191108","100","도심권","111121","중구","36","16","0.017","0.033","0.5","0.003"
"20191108","100","도심권","111123","종로구","44","18","0.014","0.031","0.5","0.004"
"20191108","100","도심권","111131","용산구","37","15","0.015","0.033","0.5","0.003"
"20191108","101","서북권","111181","은평구","37","14","0.02","0.028","0.6","0.005"
"20191108","101","서북권","111191","서대문구","39","10","0.019","0.023","0.7","0.006"
"20191108","101","서북권","111201","마포구","45","17","0.015","0.033","0.5","0.003"
"20191108","102","동북권","111141","광진구","52","18","0.009","0.031","0.6","0.002"
"20191108","102","동북권","111142","성동구","44","18","0.013","0.038","0.5","0.003"
"20191108","102","동북권","111151","중랑구","46","14","0.014","0.031","0.5","0.003"
"20191108","102","동북권","111152","동대문구","47","15","0.014","0.034","0.5","0.003"
"20191108","102","동북권","111161","성북구","53","11","0.013","0.035","0.8","0.003"
"20191108","102","동북권","111171","도봉구","35","14","0.018","0.025","0.5","0.003"
"20191108","102","동북권","111291","강북구","48","20","0.021","0.02","0.5","0.003"
"20191108","102","동북권","111311","노원구","40","22","0.013","0.018","0.5","0.005"
"20191108","103","서남권","111212","강서구","48","19","0.017","0.03","0.4","0.005"
"20191108","103","서남권","111221","구로구","44","20","0.022","0.028","0.3","0.004"
"20191108","103","서남권","111231","영등포구","37","15","0.012","0.032","0.3","0.001"
"20191108","103","서남권","111241","동작구","45","20","0.013","0.036","0.4","0.003"
"20191108","103","서남권","111251","관악구","46","16","0.015","0.034","0.5","0.004"
"20191108","103","서남권","111281","금천구","38","18","0.013","0.036","0.5","0.003"
"20191108","103","서남권","111301","양천구","50","19","0.025","0.033","0.5","0.006"
"20191108","104","동남권","111261","강남구","49","18","0.019","0.036","0.5","0.003"
"20191108","104","동남권","111262","서초구","47","18","0.019","0.033","0.4","0.003"
"20191108","104","동남권","111273","송파구","45","16","0.009","0.041","0.6","0.003"
"20191108","104","동남권","111274","강동구","57","24","0.011","0.04","0.5","0.003"
"20191107","100","도심권","111121","중구","43","23","0.027","0.025","0.5","0.004"
"20191107","100","도심권","111123","종로구","44","24","0.023","0.022","0.5","0.004"
"20191107","100","도심권","111131","용산구","43","23","0.02","0.035","0.5","0.003"
"20191107","101","서북권","111181","은평구","49","22","0.027","0.024","0.6","0.005"
"20191107","101","서북권","111191","서대문구","49","18","0.025","0.021","0.7","0.005"
"20191107","101","서북권","111201","마포구","51","25","0.019","0.032","0.5","0.003"
"20191107","102","동북권","111141","광진구","59","25","0.02","0.028","0.7","0.003"
"20191107","102","동북권","111142","성동구","49","22","0.026","0.029","0.5","0.003"
"20191107","102","동북권","111151","중랑구","49","20","0.018","0.031","0.6","0.003"
"20191107","102","동북권","111152","동대문구","47","21","0.026","0.024","0.3","0.003"
"20191107","102","동북권","111161","성북구","58","15","0.026","0.026","0.7","0.003"
"20191107","102","동북권","111171","도봉구","41","20","0.026","0.022","0.6","0.003"
"20191107","102","동북권","111291","강북구","53","27","0.029","0.015","0.5","0.003"
"20191107","102","동북권","111311","노원구","43","28","0.018","0.017","0.5","0.005"
"20191107","103","서남권","111212","강서구","56","27","0.027","0.023","0.4","0.005"
"20191107","103","서남권","111221","구로구","59","27","0.031","0.022","0.3","0.004"
"20191107","103","서남권","111231","영등포구","45","22","0.021","0.027","0.4","0.002"
"20191107","103","서남권","111241","동작구","52","27","0.023","0.025","0.4","0.004"
"20191107","103","서남권","111251","관악구","53","21","0.014","0.017","0.5","0.003"
"20191107","103","서남권","111281","금천구","42","22","0.021","0.028","0.4","0.004"
